milliseconds,PX,PY,PZ,X,Y,Z
0,-5.46949362141492,6.304520724913456,0.9431300826795131,0.09462451475806483,19.73896473105319,0.01315302721082293
100,0.6256541598208205,19.513611645174713,-1.0089564008258787,3.1795958834374085,22.176762427672173,2.9043593345580287
200,11.06318267134857,32.00334787636636,2.4041432804760516,5.563633656622326,24.40800871618968,4.933979368360733
300,8.46150032028147,49.41081277827789,8.848958719312327,8.293450774836423,26.593304711012305,6.40549416566764
400,13.163618189981033,72.56857053999153,12.828648490341969,10.979369850524499,28.423799139174243,7.044204048079395
500,24.462735876692193,89.2307207961147,19.306821307742304,13.127856427031091,29.457610546048915,7.5573990875742325
600,26.552109631153336,112.4606337864672,22.75427722740731,15.042501419367914,30.333695108063548,7.680900557119556
700,47.768088416483884,129.8590140011989,29.491087129282093,16.746904361587962,31.25021082493308,7.728653574557571
800,62.78434608813983,144.19708103935847,34.121346131384236,17.82441066337505,31.123693489092584,7.650026508848516
900,63.84675510507805,163.78024807633764,35.54536870617325,19.148627150596592,30.901639346025465,7.600824787929624
1000,81.77990475270545,196.5566907202122,42.946708692986014,19.982792318831596,30.516195458170078,7.4723569642781555
1100,94.37069217424649,214.54502582835465,47.657829914324395,20.617460014108737,30.172741245139097,7.301171068988926
1200,106.50697431144812,233.78679156273435,53.036697498662484,21.20387557582674,29.69066001399383,7.230089629416683
1300,120.43134738850074,252.31018721291485,58.26908156987941,21.082751120611185,28.726493407021554,7.088266107980624
1400,129.7387142358516,266.27157282840295,63.053149454259334,21.34042711599001,28.245569243709113,6.796502644920048
1500,146.62638747036013,274.0346945934249,63.60151105892571,21.597058278462754,27.637364194419455,6.770344804472673
1600,158.3018967984732,293.4592288380267,67.3349868265248,21.520033647910317,26.592701128547255,6.558038533627238
1700,178.39849597573965,314.36050576345235,72.58371727323035,21.546244845665385,25.585238631740832,6.441897015534173
1800,192.9455061280545,325.6472166029262,77.7613417962955,21.69025336636235,25.00467561350155,6.150994566014703
1900,207.91753857322934,338.5520143582259,81.40110289844557,21.2808743156081,24.192766640646703,6.07253169792241
2000,225.36474643510425,354.3488339640686,82.40380431228692,21.14391676379358,23.720865869994896,5.804201393202445
2100,223.85925645283373,370.41240765236404,90.18523933778178,20.970158100481758,23.184421461180197,5.624184584236927
2200,238.96838576963032,376.18835755413517,90.31416201130783,20.90482567066754,22.450133349934227,5.461309703326425
2300,264.94464605476156,389.09764300008743,92.22722900907962,20.581824966534263,21.39286698027539,5.392607016613352
2400,261.45407255922805,405.9684293674757,96.0406512078699,20.176407657159068,21.020511679043715,5.289978461489095
2500,288.5813261783361,427.21005046764964,100.62617999204541,19.97408605817259,19.914295250644983,5.03268688137455
2600,286.5210779655483,435.3786518276451,102.63183102864228,19.791789781508285,19.43055762203219,5.02540489891937
2700,304.96268700908814,436.4174095567812,103.88391176782847,19.427792721248196,18.944663085679473,4.851552114625979
2800,315.73503928988174,442.9022471133894,107.14430782281012,19.22538924434514,18.684679047967034,4.575554873904967
2900,321.49968460417625,469.276330797687,110.07634624829264,18.965299581368036,18.12165654416378,4.592379766018165
3000,338.27149401932854,461.0119159746374,113.30925900189871,18.67069046552898,16.9657551654543,4.423307877015703
3100,343.4195275484843,481.07449461972624,114.18530526095851,18.24652669126692,16.567477221132652,4.342664737456919
3200,357.6285837428663,494.55298048910106,116.14433102453621,17.719052288310984,16.365763893549897,4.161712391834071
3300,359.8599866796902,495.20345361546003,119.83907404271322,17.534007566722973,15.780912374019005,4.016466417357008
3400,370.31599641621386,493.36247140927225,122.31231167344093,17.304495469540115,15.492407674676858,4.002384733903845
3500,387.25107869031973,514.2361477332992,123.08393470862157,17.04401017319572,14.426032758245837,3.857700721615177
3600,390.07699698772666,520.8258858011502,126.4728743488666,16.925338660261236,14.392693168100141,3.7232723167901405
3700,401.02956893796767,524.6476040860214,126.15583326049168,16.298231750960184,13.925810027009943,3.5900329806396076
3800,417.07466841212954,528.753482448047,127.95986801589595,15.961626846467142,13.411417645487322,3.437916497746614
3900,421.2990772648401,523.4183661568306,128.60803843718082,15.74095580542631,12.954125050730797,3.3648913036451162
4000,430.6452787010319,528.3993604249182,133.2597457907024,15.418984614506137,12.626557992227122,3.2118145654485444
4100,434.69910531181506,549.8479423056958,131.28691357873132,15.159108118626005,12.076590847942322,3.167447798192491
4200,447.69629219393147,541.3498529907367,132.67872029893954,14.900730488917398,12.040550692831372,3.1768615385673997
4300,448.6506918543413,543.805554592513,136.08171773224547,14.662937498487647,11.168049591956366,3.0004151211495804
4400,463.75287537213876,546.3878590782767,134.12201389427975,14.347860556611266,10.844102697130067,2.945149840341247
4500,458.4849060544508,557.4028376373451,138.82571046967752,14.007847054062491,10.58203614891,2.858947967614031
4600,470.39776073945336,563.2306526139055,135.82920952758866,14.054789364182511,9.971066610220134,2.788807962704486
4700,482.0116070357876,567.1014041069944,139.29768680588273,13.590691315367321,9.979932372352485,2.7200617609012703
4800,482.9376457333992,565.2076939493483,138.3488496645063,13.54251274100023,9.785654895725619,2.647373578492129
4900,490.63527454587563,576.3919446843705,139.44684042967276,13.423070290681446,9.087666047308005,2.47071677068276
5000,490.5710124028097,569.4873314142047,139.820102019619,12.850378835178715,9.351657019216827,2.481780701736595
