miliseconds,PX,PY,PZ,X,Y,Z
0,-0.9887762858906565,4.5107609753852,-1.1483902359294054,-0.056225757182756964,19.737254010448765,-0.013423519399526889
100,0.5622204998396272,20.616056913816106,0.9580621151300125,3.0732769509017324,22.341041100044084,2.7580521197436467
200,2.338279436116883,38.64487271622042,4.394827892135225,5.9345248531395915,24.14548417221359,4.9917995070968555
300,3.4399917142102634,42.95810538555577,8.974818044283417,8.549287096711197,26.474019457683717,6.303797389169924
400,18.916395784788623,75.38186025534583,11.00361907545428,10.89728350231892,27.932675252680088,7.169333167707057
500,30.535209795221807,80.15641714913795,18.815947897432256,13.250483191806557,29.679689601125,7.405201467759534
600,37.82997548532897,114.54605714585144,21.249395615842026,14.945030289693372,30.889847594759047,7.62215307019641
700,43.22687192582445,120.92246212191408,25.48417070396899,16.529847631540147,30.82173784410697,7.720618712031441
800,51.94173373584413,151.3524094136274,32.469016171291706,17.84835242549947,30.977864944912824,7.6942485046517275
900,67.18144439604947,161.34158685746934,35.625359562359066,19.07950315476802,31.360747393435073,7.688708594598715
1000,86.90347995728901,181.65405491034483,42.87326431129209,19.75027230133581,30.537148707513786,7.460930841737559
1100,92.53498114693518,207.0943685031775,47.77992452650572,20.456104933152865,29.895441085372347,7.3259488210214565
1200,104.0776337310125,218.52187531982696,50.05934851665756,21.006128790484873,29.737200247039922,7.204333034602808
1300,117.2379198530894,254.21526041211717,54.91022510808803,21.253570027438915,28.95235769719611,7.033794881841173
1400,141.48839491526397,261.1714287041338,62.38920076898604,21.552619311281134,27.755499147179915,6.848132695557836
1500,152.88786414659612,275.10452266997476,63.379235758426915,21.671645139157224,27.447605059403166,6.618044233987756
1600,166.7768254257664,299.4825912862028,69.2266339171822,21.681692503654226,26.4601035083106,6.525498242122977
1700,183.29199927630788,311.02985907647707,74.72441191258139,21.644389369826758,25.905006998468117,6.396684256051364
1800,197.74312020937586,336.38899344264587,79.48305547987047,21.623226029652248,25.031136256481343,6.189518934710799
1900,206.3446666863544,343.8321433074686,78.91783075816288,21.523501149754267,24.536006977928487,5.996600782546942
2000,216.4423366081189,360.44083200150243,84.30879656494594,21.336841498806667,23.41667763332341,5.777266799982225
2100,237.55654098001594,374.0366601260426,88.07801321176768,21.000087998593017,22.82127673783157,5.703019031571864
2200,242.8023959365991,389.19908970907414,89.69946620720008,20.783061541881363,21.966695260854955,5.621939313877573
2300,260.8061547687493,402.34833273699934,93.23251998520405,20.52366153080724,21.272346712175366,5.317317170374443
2400,262.4732772265611,405.515666483872,99.22736666533736,20.154447827163306,20.661491393726227,5.186518940879911
2500,283.44042066045,416.8452391982579,100.42079816200518,19.969111819528784,20.26993978772366,5.0344171429190085
2600,288.0853638951725,432.91520919681,103.92006452589278,19.76290218369215,19.68970119415432,4.855197784021276
2700,309.7084233240065,442.1907476116344,104.25106762732892,19.411438608182,18.877095517542266,4.835898519011273
2800,316.40588257156037,444.5584849343088,110.39485109432223,19.3637444629699,18.656917510011642,4.702621250827053
2900,325.98498898974293,459.50513564759325,111.58014842790794,19.052905935244045,17.843598785949677,4.567302094606213
3000,335.3620622471998,474.20192709561786,114.19695419455248,18.363364756784588,16.905310234610905,4.489048210782797
3100,351.9715108358456,470.18214224019664,113.10114156521014,18.370264009485506,16.426935086386127,4.270147910609022
3200,356.2919673515395,488.11657685946585,115.83435292356155,18.00333455919864,16.51165730345595,4.1277386467138895
3300,365.512659647549,491.23348509096576,118.7244051206524,17.827972947798223,15.342235538108573,3.985810876113299
3400,381.0007417129328,498.1819478734873,123.01125864222492,17.420465572393407,15.225415419784868,3.9017423075191195
3500,387.7489746321647,501.96049463245635,122.4085460502109,17.175058230864217,14.747389581908193,3.7831151274353365
3600,401.87015658352254,511.0618563713409,124.75556657912462,16.587086835937573,14.27172848330969,3.67294565476638
3700,401.6953221892246,522.2979464017001,127.92657036479122,16.42989849731929,13.509465726010953,3.6508205450997893
3800,412.4580527985858,529.9024243596397,126.67843342914446,16.217242092341213,13.18677017487464,3.471165151412907
3900,424.2200961893211,539.6253424506681,131.64212172666427,15.90025472827029,12.553558017373371,3.3659815665451376
4000,435.23299783502335,531.0833663044599,130.9040009350205,15.712210708785731,12.584946763396124,3.2577178927622117
4100,429.78325778540506,537.963228754637,130.51329034338562,15.225742764564885,12.077526859323715,3.1376074393519437
4200,446.50775698738187,549.1195405112072,132.97513167850752,15.073287704906493,11.512845984306285,3.0660981262776907
4300,454.9264753247855,550.7717225874269,133.4777292604171,14.602415640311358,11.385680926153768,3.087420668310445
4400,452.7665731883664,555.3085074894722,136.54443474584278,14.653375591747267,11.130716401594741,2.9644409015608106
4500,462.7046897541427,550.2860861206132,138.9459573096166,13.99203931557766,10.641939570348795,2.799488672405867
4600,470.52625329886274,557.165116704257,139.05780170443978,14.15427217016147,10.121053604771802,2.7810262708839164
4700,470.3323779919619,555.7595972688805,139.54444537221596,13.512612321062186,9.844457828183563,2.6834914464028663
4800,477.739102711745,572.229302857565,141.7047816564895,13.549806708806551,9.872190055133707,2.549907134097259
4900,495.63258393480845,571.7027633362055,142.38902666385877,13.417146330383481,9.317570134651872,2.5278287825630636
5000,489.68360451426963,576.3615529986749,139.37911556900738,12.946557158855313,8.960811600921122,2.5352584320885776
