milliseconds,U,I,V,C
0,1.0155207147878091,0.009970867641133517,0.1085341749324142,0.19300194954572272
100,0.8661483491352567,0.1209937467394752,-0.0008735019142164784,6.513886979902745
200,0.8873115716224792,0.12523239270617909,0.04295051657269074,9.018631983350357
300,0.8202487349868226,0.13407419402392434,0.019305036847062054,10.155703700033333
400,0.8143192867693039,0.14820338396478622,0.04083987225405335,10.1428030696619
500,0.7814683069490247,0.16554092185770033,-0.02997193861443269,10.388250353969152
600,0.7417319482351787,0.17904035820318687,-0.008636743537390718,9.682610110801582
700,0.7176255171609119,0.19665145040271242,-0.041476080115308,9.279711986064587
800,0.6371867127255687,0.23021471524872186,-0.009931141173761779,8.87514467337887
900,0.6413444140893609,0.24853725642193153,-0.02544380041920854,8.748167573119948
1000,0.565434352773333,0.26819930919907803,0.0214921962597816,8.609466738663853
1100,0.4965629016214183,0.28099028358452777,0.032022032729880155,7.8937040348706695
1200,0.43342641830937984,0.32502959123011776,-0.02220475664022372,7.8817997886498645
1300,0.40149747513119455,0.35270020213487885,-0.004233134310244364,7.3984168304700955
1400,0.3328039644935751,0.4061595314785022,0.0017212768698809402,7.290251269686359
1500,0.26312964611698775,0.4455323434029714,-0.0043087398972431554,6.953255409401261
1600,0.12506030796645998,0.4962992254414701,0.022116188070496996,6.5927516395541
1700,0.07092711254676966,0.5354743478658167,-0.022626140520315224,6.318679634764456
1800,-0.014629556461332387,0.5241805106931429,0.09300340273635764,6.188341921443089
1900,-0.013930659518409268,0.49960849650075045,0.13022637244518723,5.9731517015242215
2000,-0.008201381236494451,0.4325492270467426,0.29005708183700746,5.4330710713400885
2100,0.02417835749740328,0.391900448159717,0.35421392425354303,5.686670107255116
2200,0.007213096598783096,0.36106137843588393,0.3747142174644331,5.446615104406625
2300,-0.018658895207724565,0.3295853242017571,0.4446598428107015,5.158785681416845
2400,-0.010981866182021386,0.28080833377185965,0.5161213572060892,5.032384358772129
2500,-0.02168337635294073,0.2662752811861825,0.5968755521481603,4.428237946601496
2600,-0.013007136087258045,0.24120628494471558,0.6369367391723066,4.653032918220932
2700,-0.0034940385643903323,0.22620203279355172,0.7009250687276203,4.399829328019833
2800,0.0017779361870922696,0.19660379987354124,0.7445818154227192,4.081278003520818
2900,0.00963799829787592,0.1840910737460736,0.8086287696193049,3.7888961742757132
3000,-0.029764255989775362,0.15069356875372167,0.805468038175322,3.720654229570427
3100,-0.03148984741771649,0.15865581970979903,0.7888028050703094,3.862210943454985
3200,-0.00408343566559554,0.13973185439479868,0.8292083526633829,3.4459388737025503
3300,-0.01809762776311029,0.12828045560814388,0.858121305265215,3.2883348331517737
3400,-0.021577180241655655,0.12212984795361402,0.9006216261040906,3.023359341486286
3500,0.015528499274135755,0.09788469860273227,0.9173002158606224,2.8722209769443556
3600,-0.029342993167835153,0.08889554705851567,0.9456752378348502,2.8380983566280182
3700,0.0015297563947109316,0.08786170028722043,0.9647379256579868,2.7157801177843366
3800,-0.023294571152145088,0.06460706187733475,0.9620908619565899,2.706076984828775
3900,0.026135717004071454,0.06829756050843767,0.9655792420386106,2.480759675787214
4000,-0.01083808956515524,0.06329003729646943,1.0356650946289192,2.641464754125004
4100,0.010741238239798815,0.0632888762668752,1.0195205282735715,2.447357969465866
4200,0.03156270350679519,0.05783575230343019,1.0095831632410368,2.4778444195743172
4300,0.027078308963712903,0.04392479052881526,1.0213818172667999,2.248808219526563
4400,-0.003262432699257315,0.03931289816594101,0.9975299393022442,2.2029100219960522
4500,0.016470374857252373,0.0247408512871685,1.0599654776199503,2.166638911408927
4600,-0.017526914826661195,0.01812020121667063,1.0102654681459917,2.2012494604119626
4700,0.026768602710118227,0.019597227889880303,1.0441688435847203,2.092732274443686
4800,0.007341449149762965,0.01952160534405925,1.0304881047341656,1.7316472363306055
4900,0.0009545242968245831,0.03436146695852085,1.0959430031389037,1.9381601685374614
5000,-0.007315414703483407,0.0351927335747608,1.0681826954982026,1.8507028917591548
