milliseconds,U,I,V,C
0,1.0185779245844864,-0.0037486929527108786,0.10028706010322154,-0.10315344188008627
100,0.8484436454778898,0.11376395529208015,-0.04421118064369193,6.83695172111816
200,0.8785615875328763,0.11257989837223262,-0.027518959609117877,9.161938900525286
300,0.8249437494797761,0.13518525131041145,0.01810715312560846,10.264491857782803
400,0.796247550738606,0.13678652064990518,0.03518251903060302,10.0448454858597
500,0.7908873409742929,0.16286767070492505,-0.026104638652840843,10.300929611287145
600,0.7481442934966647,0.17263069487212326,0.042453276586842746,9.91316632849981
700,0.6715233457568184,0.19294451265905033,0.022858983864743408,9.68457592768966
800,0.6684832542119843,0.22686856013920112,0.015282586516398711,9.148465118809073
900,0.6121353314637551,0.24521122163524936,-0.005887341959294686,8.881564106379242
1000,0.5424877998948412,0.256239881045072,-0.036721996383240856,8.532962263813799
1100,0.5257617432202651,0.28749203952065444,0.017924793471590112,8.089864654814528
1200,0.4712677267587877,0.3299362364779945,0.029328271063105215,8.056399061928602
1300,0.3849404884588916,0.3672596795758763,-0.008744922566914922,7.742911259499113
1400,0.3478828971856447,0.4113215763293524,0.03128158329210541,7.0419272563859465
1500,0.2723884495579982,0.43893367401019534,-0.027454454018214242,7.024240782095079
1600,0.13353067907200716,0.48335544158722143,0.01823237975920303,6.716837986588782
1700,0.08659609150122599,0.5289128106033695,0.04259084138377227,6.477369269989933
1800,-0.020161644353342924,0.5227872428959258,0.08899863044331803,6.129846743476728
1900,0.004978479129341701,0.47945030275814454,0.17811048753593986,6.022851215752722
2000,0.005771626877322463,0.43178134757638503,0.2032459804706332,5.791298426971703
2100,-0.023310766199971047,0.3828682049178974,0.3351954233339802,5.34346590709122
2200,-0.020670153609973756,0.35931908409736685,0.39197771212937765,5.3499142129141015
2300,0.029801153961482463,0.31816575996997987,0.4420307438961155,4.907439184157074
2400,-0.01689338241953749,0.2815962257326195,0.5346649272088628,4.898013406581683
2500,0.027651627545732773,0.26150495499786397,0.5621318670967838,4.877825557549064
2600,-0.002631086945955628,0.24212986766435718,0.6717670678579427,4.179452200735387
2700,-0.017614887210424448,0.20854549439409534,0.6802828304049409,4.414337665345169
2800,-0.008756799467235784,0.20718035625005196,0.7480082839182579,4.04688770791309
2900,-0.018774319266064963,0.16999058689648885,0.7959523875579455,3.8961775514970816
3000,-0.020129496715340586,0.17006055899344957,0.8200151047292004,3.8133386341812376
3100,0.0012084537032665194,0.1590255881715825,0.8299086005706694,3.788208305064209
3200,-0.01963210965897601,0.1271702088874937,0.8918477631029104,3.630127105364736
3300,-0.019262994113554047,0.1093735879223854,0.9058787345835755,3.603587016283698
3400,0.0008829931255223101,0.1053716416419999,0.9108582432513626,3.451300133855436
3500,-0.008205905926575175,0.0960502164886617,0.9048868928751126,2.904190518380218
3600,0.01097619099837957,0.08467042260333811,0.9053139148636037,3.0745964015343965
3700,-0.030698923377904364,0.06612415572953363,0.9641399971248058,2.9629490878707814
3800,-0.03200769205816146,0.0812975699740379,0.9724367160639731,2.975548581586798
3900,-0.029898399311838148,0.05324730863469223,1.005120478583572,2.846793392792339
4000,0.00030947954811579676,0.06215817374811761,1.0062453371235383,2.596800858507111
4100,0.01887507914008959,0.041240605433493935,0.9914433311604472,2.270228488133695
4200,-0.019469121327457078,0.05291793076404556,1.0547573665350165,2.161557096725005
4300,-0.0057888086766097425,0.04169861574133401,1.053042619594139,1.9903215223293749
4400,0.011019046628467592,0.042002172274696034,1.0489138269505716,2.4040194305369704
4500,0.03205032818955752,0.04431550220087649,1.0525589246387288,1.969900654095711
4600,0.021206247937119546,0.0262489306216135,1.0635871416509066,2.1050843633284266
4700,0.013862703556938796,0.020696830062018556,1.0619942184802387,2.113683074258597
4800,0.004105797337536166,0.03493304723922684,1.0314322170397328,1.7269094720242717
4900,0.026664193765839755,0.03288740524215389,1.0736145383350664,1.586500207405786
5000,-0.02160571086076284,0.00960737612601561,1.044025811983049,1.530181775765061
