miliseconds,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_13,species_14,species_15,compartment_1
0,180000.00864049364,0.3280000494000548,0.006816696189795467,0.1213413096822143,0.0001306832049315253,0.04328760854634235,0.04542665811252446,0.034000001741506976,0.0472850576894413,0.13104142518863027,0.00011608836258320092,1800.001000136809,0.025527866750302806,0.02552786674676852,29.499998579651443
100,180000.00849096393,0.32800004927952314,0.006816696170453172,0.12134130948936979,0.00013068322013870868,0.04328760849679628,0.045426658056671385,0.0340000015447579,0.04728505771653914,0.1310414249839725,0.0001160883625751859,1800.0044982876489,0.025527866744499608,0.025527866751680013,29.499998611471284
200,180000.00826692142,0.32800004885198936,0.0068166961297007195,0.12134130935056626,0.00013068322968401522,0.04328760843520002,0.045426658026003125,0.03400000168316793,0.04728505754994352,0.13104142489030585,0.00011608836256957333,1800.0094539162899,0.02552786674094708,0.025527866755444717,29.499998650789184
300,180000.00802588998,0.32800004826970547,0.006816696208300694,0.12134130916503612,0.00013068322828013767,0.043287608396661015,0.045426657948036374,0.03400000154731144,0.04728505771784754,0.13104142474086547,0.00011608836279742462,1800.0134247565147,0.02552786673549797,0.025527866763257977,29.49999868778774
400,180000.0078813393,0.32800004801195215,0.006816696163339696,0.12134130904310313,0.0001306832423630293,0.04328760835470363,0.04542665792051453,0.03400000163260962,0.047285057815253814,0.131041424568606,0.00011608836263332015,1800.0193931220956,0.025527866729850125,0.02552786676874954,29.499998720274675
500,180000.00767997885,0.3280000475239448,0.0068166962047884055,0.12134130891844362,0.00013068324715591318,0.04328760829679312,0.04542665786645389,0.03400000174024116,0.04728505757264545,0.13104142443487998,0.00011608836280001248,1800.0275150399614,0.02552786672535925,0.025527866766841555,29.49999874117324
600,180000.00751827518,0.3280000471277465,0.006816696182330707,0.12134130880007789,0.00013068326196301962,0.04328760825958279,0.04542665781257986,0.034000001763337555,0.047285057607706266,0.13104142428708965,0.00011608836265774893,1800.0300804319559,0.02552786672198329,0.025527866776033192,29.499998779922635
700,180000.00728628814,0.3280000465849401,0.006816696201736061,0.12134130870391951,0.00013068325959035578,0.04328760821863758,0.04542665777701539,0.03400000157316871,0.04728505742377497,0.13104142419028025,0.00011608836262032307,1800.0373629274459,0.025527866715904252,0.025527866775079164,29.49999879379581
800,180000.00712776833,0.32800004631844754,0.006816696151963306,0.12134130854940113,0.0001306832734285894,0.04328760818075575,0.04542665774466419,0.03400000172501844,0.047285057491564815,0.13104142410236583,0.00011608836274537365,1800.0399479534142,0.025527866715500277,0.025527866781783128,29.499998832983433
900,180000.00706083563,0.3280000461700201,0.006816696154055998,0.12134130844799346,0.0001306832801694123,0.04328760813637875,0.04542665770023546,0.03400000171025448,0.047285057615123555,0.13104142400936644,0.00011608836272954051,1800.043614199807,0.025527866709208508,0.025527866789184863,29.499998857942703
1000,180000.00692160937,0.3280000456912843,0.006816696243631044,0.1213413083564339,0.00013068328865307668,0.0432876081035504,0.04542665766926459,0.034000001762068,0.047285057925722775,0.13104142385447867,0.00011608836284278307,1800.046917664528,0.025527866706304445,0.025527866787064514,29.499998877924135
1100,180000.00682203838,0.32800004531624716,0.0068166961793075425,0.12134130828266763,0.0001306832974065287,0.043287608085290676,0.04542665764822932,0.03400000145816105,0.047285057824471274,0.13104142381255177,0.00011608836292118585,1800.0517503838566,0.025527866705083703,0.02552786679109316,29.49999890109228
1200,180000.00667016365,0.3280000449838591,0.006816696196546741,0.12134130818799982,0.00013068330129058974,0.04328760805633831,0.0454266576049877,0.03400000177169649,0.047285057834453914,0.13104142371520483,0.00011608836282259879,1800.0564538389742,0.02552786670218732,0.02552786679532902,29.499998921936186
1300,180000.00651110182,0.32800004447907255,0.0068166962877336,0.12134130812627186,0.00013068330499560013,0.04328760801864624,0.045426657571529,0.03400000197646031,0.0472850579080796,0.13104142356988266,0.00011608836300552934,1800.065322725274,0.02552786669259532,0.025527866803348093,29.499998934256087
1400,180000.00648805732,0.32800004447737663,0.006816696296424668,0.1213413080226658,0.00013068331270910555,0.04328760801633683,0.04542665755206984,0.03400000204209214,0.04728505826710582,0.13104142350738066,0.0001160883629167192,1800.0675252829742,0.02552786669379987,0.025527866808134483,29.499998954449577
1500,180000.00632329183,0.32800004384743436,0.006816696311339843,0.12134130798255897,0.00013068332209371269,0.04328760798958834,0.04542665754517598,0.034000002171218256,0.047285058021072066,0.13104142342814132,0.000116088363094738,1800.0774646357718,0.025527866685283587,0.025527866805853422,29.499998966708016
1600,180000.00631909765,0.32800004360813534,0.0068166963024659495,0.12134130787608605,0.00013068332952061268,0.04328760797213414,0.04542665751062056,0.03400000194211972,0.04728505829898148,0.13104142340652294,0.00011608836310480404,1800.079219413967,0.02552786668355403,0.025527866811684126,29.4999989699879
1700,180000.00614814178,0.3280000432950647,0.0068166963028011614,0.12134130784934286,0.00013068333494161663,0.04328760793521909,0.04542665747918329,0.0340000021993259,0.04728505848878315,0.13104142334818786,0.00011608836305771562,1800.0869111481936,0.025527866683537858,0.025527866814082173,29.499998987927675
1800,180000.0060926098,0.32800004306411573,0.006816696299466724,0.12134130774974726,0.00013068334831758664,0.04328760792309033,0.04542665747686206,0.03400000206772757,0.0472850586276027,0.13104142331300558,0.00011608836306771592,1800.093365554092,0.025527866678959663,0.025527866816404923,29.49999900177304
1900,180000.0061034637,0.3280000428150505,0.006816696392069803,0.12134130775098989,0.00013068334656129836,0.04328760792285817,0.045426657450891916,0.034000002380761736,0.04728505862678904,0.13104142323035836,0.00011608836326297439,1800.0925366985045,0.025527866671710225,0.02552786682308008,29.49999900650269
2000,180000.00601660152,0.328000042601728,0.006816696405338424,0.12134130767855786,0.00013068335557255565,0.04328760791402621,0.04542665746022437,0.03400000245772249,0.04728505868422542,0.1310414232358887,0.0001160883634379326,1800.1020991256232,0.025527866670597768,0.025527866822415757,29.499999015996725
2100,180000.0060496066,0.32800004218460327,0.006816696464278147,0.12134130764690018,0.00013068336400269952,0.043287607889009184,0.04542665743514171,0.03400000264670649,0.04728505872364307,0.13104142320130874,0.00011608836328947387,1800.1080384914517,0.02552786666749536,0.025527866830105387,29.4999990239508
2200,180000.0059783815,0.32800004198571214,0.006816696471173439,0.1213413076492401,0.00013068337124527582,0.043287607885558944,0.04542665743248319,0.03400000288407002,0.04728505923857148,0.13104142318378803,0.00011608836354396655,1800.106680652066,0.025527866667933677,0.025527866831791236,29.499999029741367
2300,180000.00598885928,0.32800004181405706,0.006816696531264474,0.12134130759795678,0.0001306833709223237,0.043287607887242806,0.045426657412132185,0.03400000273606538,0.04728505931243647,0.13104142320286435,0.00011608836357703227,1800.1127991266542,0.025527866664733886,0.025527866833581766,29.499999032639536
2400,180000.00591460706,0.328000041202666,0.006816696521347653,0.12134130752101864,0.00013068338957540577,0.04328760786816898,0.04542665740939868,0.0340000033666985,0.04728505922784675,0.13104142308903483,0.00011608836359238828,1800.1239004224105,0.02552786665856154,0.02552786684294627,29.49999905298164
2500,180000.0058336588,0.3280000408984019,0.0068166966021434554,0.12134130745557005,0.0001306833931538869,0.043287607831817364,0.04542665737963077,0.03400000309533495,0.04728505955144158,0.13104142300683327,0.00011608836387321248,1800.1274298693077,0.0255278666515465,0.025527866846615645,29.49999906514366
