milliseconds,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_13,species_14,species_15,compartment_1
0,180000.00860524777,0.3280000493947719,0.006816696181713969,0.12134130962849887,0.00013068320232135686,0.043287608547683036,0.045426658115419516,0.03400000166419475,0.04728505778294641,0.13104142514520356,0.00011608836253665165,1799.9976860010852,0.025527866747944793,0.02552786674954,29.49999858389792
100,180000.00845636538,0.3280000490614334,0.006816696182020006,0.1213413094875205,0.0001306832174366246,0.04328760847397891,0.04542665805378962,0.03400000158342088,0.047285057514571543,0.13104142495790425,0.00011608836276774537,1800.004701901057,0.025527866746644857,0.025527866751461365,29.499998621921492
200,180000.00815272031,0.3280000484463625,0.006816696179624335,0.12134130931778835,0.00013068321944367992,0.043287608438303225,0.045426658004664985,0.03400000142071461,0.04728505778709489,0.13104142485490045,0.00011608836271634623,1800.0110688143816,0.025527866740748664,0.025527866760143826,29.49999865656974
300,180000.00801856592,0.3280000482761426,0.006816696160586774,0.12134130917702315,0.00013068323354388967,0.04328760839194623,0.04542665795014959,0.03400000140494046,0.04728505749154831,0.13104142468495425,0.00011608836276717443,1800.0137444044747,0.02552786673457403,0.02552786676232362,29.499998683725437
400,180000.00785669038,0.32800004786414755,0.006816696107496564,0.12134130903269624,0.0001306832458821111,0.043287608335605104,0.045426657895907885,0.034000001630463815,0.047285057392965006,0.13104142454135873,0.00011608836275654634,1800.018009937856,0.0255278667295036,0.02552786676528089,29.499998722391645
500,180000.00761579195,0.32800004742572486,0.006816696134035895,0.12134130886857157,0.00013068325185508608,0.04328760827982077,0.045426657844998324,0.034000001492441874,0.047285057392503875,0.13104142440191743,0.000116088362763602,1800.0215413525875,0.025527866728508267,0.025527866768927397,29.499998753886402
600,180000.00741701433,0.3280000468788471,0.006816696123295506,0.1213413088074922,0.00013068325120356767,0.04328760826200734,0.045426657801160286,0.034000001480590986,0.04728505753099807,0.13104142428512874,0.00011608836276821177,1800.0317784491078,0.025527866724116464,0.02552786677499626,29.49999877488826
700,180000.00726689553,0.3280000466227701,0.006816696127973855,0.12134130863567874,0.0001306832682328768,0.043287608213928096,0.045426657787037784,0.03400000137241555,0.04728505746830566,0.13104142412601757,0.00011608836276463034,1800.0317974525383,0.025527866718997698,0.02552786677819318,29.499998799198536
800,180000.0071391603,0.3280000462216847,0.006816696181823128,0.12134130851689563,0.00013068327263319955,0.04328760817231146,0.04542665772611936,0.03400000138036698,0.0472850576315069,0.1310414240824848,0.00011608836272821521,1800.038499172076,0.02552786671392441,0.02552786678162701,29.49999882908117
900,180000.00699807043,0.328000046083302,0.006816696209330212,0.1213413084494406,0.0001306832839181257,0.04328760814022118,0.0454266576886619,0.03400000136261653,0.04728505783188618,0.13104142394618987,0.00011608836273589726,1800.0455755868934,0.025527866713701757,0.02552786678606491,29.499998857284165
1000,180000.00686666887,0.3280000455143258,0.00681669622443419,0.1213413083471606,0.00013068329156394422,0.04328760810017156,0.045426657675454035,0.034000001788262256,0.04728505768219856,0.13104142387982004,0.00011608836287463197,1800.0523634269884,0.02552786670907946,0.025527866788955335,29.499998877060946
1100,180000.0066762659,0.32800004539548294,0.006816696166280136,0.12134130821877746,0.00013068329417380674,0.0432876080767269,0.045426657627362484,0.03400000143937178,0.047285057615705776,0.13104142376381978,0.00011608836274411952,1800.052371150542,0.025527866702508364,0.025527866795156774,29.4999988890732
1200,180000.00661340327,0.3280000449427242,0.006816696271122785,0.12134130817069828,0.00013068330175822226,0.043287608045017925,0.0454266575984131,0.03400000183459742,0.04728505783657553,0.13104142362994653,0.00011608836280919534,1800.0616934861753,0.02552786669696575,0.025527866796275417,29.49999892230216
1300,180000.0064931595,0.32800004462305654,0.006816696283287615,0.12134130806159414,0.00013068330570179042,0.04328760801834097,0.045426657569057574,0.03400000182303001,0.047285057985338996,0.13104142362447296,0.00011608836281854171,1800.0683819862322,0.025527866698818617,0.025527866802370756,29.499998931570456
1400,180000.00636344665,0.3280000443610423,0.006816696291115257,0.12134130800517266,0.0001306833171361784,0.043287607999728375,0.04542665754661496,0.0340000021066243,0.0472850581838089,0.13104142347662945,0.00011608836291378753,1800.0670382600274,0.02552786669539013,0.025527866801715284,29.499998956371833
1500,180000.00629332164,0.328000044013826,0.0068166962605486535,0.12134130795067956,0.00013068332018175913,0.04328760797391784,0.045426657534388716,0.03400000175565766,0.04728505798984507,0.1310414234675668,0.00011608836305332,1800.075733272754,0.02552786668588363,0.025527866805834958,29.499998959458868
1600,180000.00622657692,0.3280000436866351,0.006816696279312672,0.12134130788528016,0.00013068333221317758,0.04328760796399345,0.04542665750446839,0.03400000184692888,0.047285058103163136,0.1310414233557467,0.00011608836294359811,1800.0816488759174,0.02552786668375862,0.025527866808517652,29.499998979105296
1700,180000.0062291007,0.32800004319366716,0.006816696361947529,0.12134130778676902,0.00013068333957020364,0.04328760795189323,0.0454266574994757,0.03400000217958491,0.047285058408432244,0.1310414233240587,0.00011608836304043478,1800.0858967549839,0.025527866682010413,0.02552786681400756,29.499998989921334
1800,180000.00616730555,0.32800004301698865,0.00681669637102845,0.12134130774559317,0.00013068334644823765,0.04328760791123261,0.045426657464085904,0.03400000220075467,0.04728505847933218,0.13104142329041366,0.00011608836313634206,1800.08698385079,0.025527866675101703,0.0255278668178114,29.499999010209596
1900,180000.00601455267,0.32800004290904333,0.006816696376403007,0.1213413077497119,0.00013068335171892635,0.043287607919670526,0.04542665746288606,0.034000002442411636,0.04728505867109117,0.1310414232737621,0.00011608836321245301,1800.095274039859,0.02552786667262228,0.025527866821033855,29.499999016604807
2000,180000.00605769973,0.3280000423503574,0.006816696417310592,0.12134130765567537,0.00013068336056287018,0.043287607890853404,0.045426657429826635,0.034000002386773,0.047285059016691555,0.13104142322913068,0.00011608836337154241,1800.099978090612,0.02552786667184659,0.02552786682797272,29.499999011852527
2100,180000.00605991264,0.3280000421754807,0.006816696450888118,0.1213413076324863,0.00013068335938125377,0.04328760787697492,0.04542665743113131,0.03400000256447499,0.047285058808117494,0.13104142318612583,0.00011608836326568375,1800.1016395377942,0.025527866671135546,0.025527866825365425,29.49999902931076
2200,180000.0059315186,0.32800004206686345,0.006816696429371326,0.12134130765116204,0.000130683372710931,0.04328760788420939,0.04542665742491268,0.03400000288014766,0.04728505886201617,0.13104142314150655,0.00011608836337978098,1800.1092466588561,0.02552786666789303,0.02552786683121506,29.499999037461826
2300,180000.0059615058,0.32800004179571535,0.0068166964931782115,0.12134130760550059,0.00013068336909098768,0.04328760788611799,0.04542665743392826,0.03400000305648029,0.047285059268568526,0.13104142315284634,0.00011608836361749391,1800.1156971144967,0.025527866664474957,0.025527866832562064,29.49999903310935
2400,180000.00581242476,0.3280000411699784,0.006816696504733976,0.12134130749827016,0.00013068338670822974,0.043287607838670555,0.04542665740333548,0.034000002994452244,0.047285059313962784,0.13104142308505864,0.00011608836368810935,1800.1198146743402,0.025527866653561233,0.02552786683741792,29.49999904472315
2500,180000.0057400505,0.32800004087685036,0.00681669653362132,0.12134130745921592,0.00013068339291938915,0.043287607819693576,0.045426657375083924,0.03400000336130569,0.04728505947358682,0.13104142301775354,0.00011608836362907296,1800.1239543376735,0.025527866653256407,0.025527866847991753,29.49999907452753
2600,180000.0057178975,0.3280000404788431,0.006816696638487819,0.12134130735095848,0.00013068340743311688,0.04328760781192588,0.04542665733007302,0.03400000353497638,0.04728505982546328,0.1310414228959463,0.00011608836376542438,1800.1302654202548,0.025527866645820466,0.02552786684835595,29.499999076919746
2700,180000.00553361504,0.3280000400641292,0.006816696633100564,0.12134130728416041,0.00013068341439019385,0.04328760778145289,0.04542665731785627,0.034000003787222365,0.047285060023025974,0.13104142281519465,0.00011608836400258074,1800.1315550425386,0.025527866643128016,0.02552786685891818,29.499999095127432
2800,180000.00545077838,0.3280000395765211,0.006816696718936355,0.1213413071883205,0.00013068341947399738,0.043287607746104004,0.04542665728353436,0.03400000388306447,0.04728506039890976,0.13104142281515674,0.00011608836401848978,1800.1439338052726,0.025527866633723757,0.025527866863075014,29.499999115994534
2900,180000.00543961546,0.3280000389977553,0.0068166967196361585,0.12134130716283716,0.0001306834331512891,0.04328760774200639,0.0454266572742165,0.03400000427284929,0.04728506069094497,0.13104142275653544,0.0001160883640122487,1800.1469790465485,0.02552786662757605,0.025527866864899367,29.4999991328458
3000,180000.00530445803,0.32800003849494896,0.006816696845652543,0.12134130707114225,0.00013068344437272656,0.04328760772381402,0.045426657248920754,0.03400000418453654,0.04728506084102793,0.13104142269956442,0.00011608836431259882,1800.1518853518187,0.02552786662447668,0.02552786686999642,29.499999148640487
3100,180000.00529533872,0.3280000382011006,0.006816696874215942,0.1213413070058788,0.00013068345747946716,0.0432876076900448,0.04542665724870548,0.03400000457154371,0.047285060858034446,0.13104142258752763,0.00011608836443623782,1800.152856487118,0.025527866615369012,0.025527866878622067,29.49999914922747
3200,180000.00519075993,0.32800003777890696,0.006816696908934039,0.12134130697016611,0.00013068346195138048,0.04328760768777568,0.04542665722290239,0.03400000500901783,0.047285061383329406,0.13104142255807633,0.00011608836456545773,1800.160108520847,0.025527866610782175,0.02552786688410038,29.49999917167555
3300,180000.0051853617,0.3280000373806233,0.006816696968788374,0.12134130690606541,0.0001306834679081049,0.0432876076651934,0.045426657197659946,0.034000005082974814,0.04728506166079526,0.13104142249881753,0.00011608836448251209,1800.1628316593924,0.025527866610341222,0.025527866891169444,29.49999917183852
3400,180000.00511617222,0.328000036753232,0.006816696988328309,0.12134130689663988,0.00013068348629984353,0.0432876076587373,0.045426657188110404,0.03400000549828101,0.04728506189865384,0.13104142245516434,0.00011608836483722309,1800.1677241120663,0.025527866598894285,0.025527866896698257,29.49999918308664
3500,180000.0050918983,0.3280000364147666,0.006816697080621547,0.12134130686705291,0.00013068348818079173,0.04328760765418567,0.04542665719141228,0.03400000585931457,0.04728506180061463,0.13104142242612435,0.00011608836474681031,1800.1762272231463,0.025527866594520193,0.025527866900848763,29.49999918590574
3600,180000.0050123954,0.32800003616470436,0.0068166971187220895,0.12134130682244204,0.0001306835059327457,0.043287607652594845,0.04542665718355649,0.03400000617766636,0.04728506200279052,0.13104142243259786,0.00011608836490396107,1800.1796139476205,0.025527866591802367,0.025527866905663808,29.49999920435571
3700,180000.0049905551,0.3280000356281814,0.006816697210583526,0.12134130680860275,0.00013068351170469693,0.043287607624746594,0.04542665715864734,0.03400000612281501,0.04728506229621862,0.1310414223911666,0.00011608836517569543,1800.1830527846387,0.025527866585080616,0.025527866914144614,29.49999919850739
3800,180000.00501817197,0.32800003507035547,0.006816697282005944,0.1213413067583111,0.00013068351755928136,0.04328760763313946,0.0454266571503209,0.034000006388618054,0.047285062674526694,0.13104142234211605,0.0001160883653845999,1800.1917103441492,0.02552786657720961,0.025527866919904673,29.499999209449413
3900,180000.00497415024,0.32800003472508626,0.006816697331876989,0.12134130674831076,0.00013068352710159515,0.04328760762010086,0.045426657139104466,0.03400000679618063,0.047285062906353335,0.13104142238198854,0.00011608836546787685,1800.1986929406232,0.02552786657479022,0.025527866919632165,29.499999213460487
4000,180000.00507597413,0.3280000343335054,0.006816697402831035,0.12134130666917255,0.00013068353571561714,0.04328760760891391,0.04542665715862945,0.034000007093774896,0.04728506343847654,0.1310414223849565,0.00011608836547406363,1800.1968721470919,0.025527866566290962,0.025527866928126076,29.499999214722592
4100,180000.0049757304,0.32800003391224253,0.006816697493438014,0.12134130666183557,0.00013068354933565778,0.04328760760133494,0.04542665714865558,0.034000007446478464,0.0472850636376207,0.13104142237425973,0.00011608836581210027,1800.2026421196026,0.025527866562875333,0.025527866932052952,29.499999220591434
4200,180000.00498512885,0.3280000333209809,0.006816697516186963,0.12134130669758274,0.00013068355657397694,0.04328760760465631,0.04542665714959875,0.034000007884022285,0.047285063920154136,0.1310414223401521,0.00011608836601406854,1800.2091571601707,0.025527866557880797,0.025527866938287815,29.499999219223515
