milliseconds,C,M,X
0,0.29505816474920565,-0.008052868120732286,-0.00014719725478620148
100,0.3189039364054373,0.011163290866437732,-0.00025285985507843815
200,0.3285950819558629,0.004997169203545997,-0.0002218355281298738
300,0.3527681278707981,0.014725274066467595,-1.7967405275527235e-05
400,0.3652173308679974,0.0021472278098334185,-0.0004329957269905656
500,0.38277581410091444,-0.0023926126604618993,-0.00035108884429886254
600,0.39140043730217244,0.004734854181832076,-3.67911423568273e-06
700,0.4118678389848665,-0.0020669349154390677,2.9649825958381856e-05
800,0.43220023273490665,-0.0016531950435406187,0.00033116029153182255
900,0.4378789047512806,0.006643711995707819,-0.00033939421728195656
1000,0.4564489897120553,0.019160711813464078,0.00037608206206301805
1100,0.4667216996354621,0.017711473547740213,-0.0003747845744651691
1200,0.48406170858096453,0.027155808789421178,0.0001312712067292182
1300,0.48847640926288854,0.0297233235773991,0.0001345392019843074
1400,0.5055863714289893,0.021799342487441406,-0.00016171023346095572
1500,0.5199739728822524,0.047346190195976495,6.294844244813317e-05
1600,0.5343266776121891,0.036056765448328976,0.0005432657761242716
1700,0.5404053989129919,0.050896241970492,-0.00015938578496709705
1800,0.5552011769299152,0.07245593724055198,0.0001789559534618702
1900,0.5629319158887675,0.06314590472000328,-0.00013224990435093358
2000,0.5707104101148712,0.09321670881835607,0.0005576268367622333
2100,0.5877786043933144,0.09241139676554115,0.0003544776036822745
2200,0.5964549431099699,0.1182044344747257,0.00019246932478569206
2300,0.6043108106699187,0.12012619661595604,0.0001545725877591942
2400,0.6180189416397224,0.14700133735981366,0.0006739103638474406
2500,0.6187562676442624,0.16053938594081288,-5.145060199606609e-05
2600,0.6291699391139874,0.1845239419579872,0.0007283695567923368
2700,0.645514750141897,0.18535212365293216,-7.816729211341134e-05
2800,0.6450529198229874,0.21513313087350341,0.0002095321125571471
2900,0.6553171291506028,0.22742269122323097,0.0004538590864212188
3000,0.6755947550763666,0.2454819097205656,0.0002309315455409859
3100,0.6783335844379189,0.2779244650668665,0.0005964109694441016
3200,0.6878142644102848,0.30068803037861613,0.0005312975010541782
3300,0.6901141258963076,0.32790924415485034,0.000675416803286521
3400,0.695535137938357,0.3523239405653207,0.0012191224662811298
3500,0.7127082042217432,0.38753294958106127,0.0014266824620281515
3600,0.7224802692598333,0.40961712799301436,0.0017123687703216872
3700,0.7156940663058652,0.4279808984735602,0.0012962997727952099
3800,0.7350780130810903,0.4624578724783341,0.0019520571763748762
3900,0.7368288965474932,0.4778271653024101,0.0021888016829445457
4000,0.7419622856643909,0.5199866884852641,0.003076414826841788
4100,0.7435915989002775,0.5520492072653042,0.0034489506545906
4200,0.7529304600662402,0.5768579957867072,0.00397047155403975
4300,0.7638729079055487,0.6171472600946752,0.0051542219886261485
4400,0.7651065042180375,0.626179891342425,0.007244415280618645
4500,0.7728216181452345,0.6658749244342727,0.009952035986870101
4600,0.772111744911296,0.711729130099548,0.013549087726816698
4700,0.7755656459222225,0.7246368031260106,0.01953795889975653
4800,0.7864447883448089,0.7681008635928801,0.02673486930348884
4900,0.7935339475558535,0.7955199567584477,0.03711713895011331
5000,0.7971761106883373,0.8181121215618846,0.049454886905115784
