milliseconds,C,M,X
0,0.29341644141635964,-0.010516162414453025,-0.00012212878912098123
100,0.32317441483945003,0.008394483134412326,0.00018736943498496038
200,0.3289678212443252,0.014620836305309415,0.0004818825845315494
300,0.3528489885092531,0.0021491031832934836,0.0002994889458082674
400,0.3628204519177352,-0.007726492233105513,-7.637558648825094e-05
500,0.38326854846458025,0.004954376144832469,0.00047077791306307325
600,0.39466019873738345,0.01295035149421412,-0.0002523600856204589
700,0.40659615507520364,0.0025950588642110004,-0.000198122645366263
800,0.42698724862151716,0.011625431270093927,-0.0002851661215861644
900,0.4455522543174639,0.017997185479383494,-0.00013719585580113867
1000,0.4563360159177575,0.002021759913020298,6.050014156180127e-05
1100,0.4720950266332901,0.029375658269884634,-0.0003313084181103255
1200,0.4799452918960939,0.022198670086822227,-0.00030213329639280364
1300,0.4970624774463797,0.015464606214743196,0.00010637294135052073
1400,0.5133912865913866,0.03138536649468554,7.267576491835212e-05
1500,0.5241515444117858,0.028624467937254254,0.0005324357421470239
1600,0.5367785466672167,0.03580098702351409,0.0001757280442174728
1700,0.5375988890953736,0.050608379187005934,0.000438080188166972
1800,0.5534361293602985,0.06791131617688766,0.0002850416107499294
1900,0.5618703721635316,0.0778614497700014,0.0004104143647385938
2000,0.5729126105725277,0.07225816397678846,0.00018858193163726766
2100,0.5890255273882794,0.092638534301788,0.0006222960060502618
2200,0.5993784014963407,0.1164373650843404,-5.166776804494774e-05
2300,0.6026174955139603,0.12018503979885045,0.00011186182905937553
2400,0.6103845935884596,0.14457321595806555,0.00023951392482647705
2500,0.6226524509623642,0.16137807088085113,0.00017982737366432455
2600,0.6303061005744943,0.17689422522589315,0.0001630335999855111
2700,0.6388979437776481,0.18726732565812682,-7.895895137080588e-05
2800,0.6512440578726523,0.22415652523651586,0.0006649641625015993
2900,0.6574796239076043,0.23215185088064336,0.0008556541586642518
3000,0.6712185255477204,0.2487359941998553,0.0006573688783044142
3100,0.6730366772806333,0.26754986665329406,0.00022554552570839138
3200,0.6847345068899403,0.31449251369369613,0.0005283782127508759
3300,0.6864263764156945,0.3289698051471143,0.0004921385861693379
3400,0.7051625927154824,0.3588390848211735,0.0008491310251554625
3500,0.7139073177305627,0.3679372749699135,0.0007597415474872284
3600,0.7173001241539378,0.3942419559503248,0.001521801853619157
3700,0.715648587476692,0.4392163497716819,0.002024606781550418
3800,0.7333010518324566,0.44898451419760255,0.0023027756779246673
3900,0.7366725572660929,0.4792317552378778,0.002545797663266032
4000,0.7446079609598014,0.5173808756814987,0.0026187116046035553
4100,0.7468696454641537,0.5447471557114894,0.003274466886531537
4200,0.7586637981401583,0.5812087202201749,0.0044318569142607275
4300,0.753501104127011,0.5923547198830377,0.005353456844738613
4400,0.7722755441141174,0.6230381901916648,0.006975697402813979
4500,0.7750336706553869,0.6665671047120766,0.01001461290151939
4600,0.7756556801948936,0.6920730416216482,0.013731549043655608
4700,0.7873624043817637,0.7307987304280552,0.019059525900591553
4800,0.7823308221987633,0.7632573128624693,0.026778271719976182
4900,0.7875120657754149,0.803656349328094,0.03735929214662007
5000,0.7988763747656946,0.8235698113477032,0.04981179029268404
