milliseconds,RuBP_ch,PGA_ch,ATP_ch,BPGA_ch,GAP_ch,Pi_ch,DHAP_ch,FBP_ch,F6P_ch,E4P_ch,X5P_ch,SBP_ch,S7P_ch,R5P_ch,Ru5P_ch,G6P_ch,ADP_ch,G1P_ch
0,0.33620898243471486,3.3477973206512295,0.4980562476165507,0.14850217186586775,0.013325081268277425,1.5655517620350492,0.29358892032218636,0.027805541492474557,1.366449525014713,0.41141710588486685,0.0036308109927241966,1.56430294186852,0.005432393545924502,0.005996509558861273,0.002351712670670037,3.140444234238205,0.0014930519210768264,0.18219570032224558
100,0.37547927298863226,0.9513980627351448,0.49765831533807725,0.07740969520016402,0.010421890697664605,1.0768176606944813,0.22987881906481838,0.01709764314429758,1.8317491345011985,0.7172434405747141,0.0022371801928818104,2.147022563352273,0.0009358024080687695,0.0037406484219982797,0.001500971243612466,4.215001486766785,0.0018855386375511124,0.2442405752559641
200,0.37169347157597105,1.053362740961397,0.4974392183938621,0.07710218086119525,0.01006313089933297,0.7541335837082479,0.22098174192054051,0.01568263416156247,1.9294428285483902,0.7306127147096833,0.002236526368613738,2.094703575780408,0.0009884746374377985,0.0037288524477281926,0.0014929715420249155,4.434695994459932,0.002108307047626906,0.2568995030537532
300,0.3721199223641109,1.0692380888021693,0.49742623984475465,0.07712225535022793,0.010076997254355466,0.7377319327389084,0.22096332097721516,0.015803303268464228,1.9262059586205007,0.7291133465579015,0.0022370944483317656,2.0962070661378953,0.0009641054331494102,0.0037340257075115335,0.0015000657834581335,4.432146285443483,0.002125106925442345,0.25695337422657444
400,0.37194349535983917,1.0700345372092743,0.49742684021515743,0.07696003450896845,0.010078062145372598,0.7418671971149362,0.22162999590595386,0.015792485992202582,1.9219680827198449,0.7303199183733625,0.0022241381934231036,2.099935808823238,0.0009781127635407876,0.003731417185133403,0.0014950413632651492,4.421402355236976,0.0021233682134268266,0.25669123552186257
500,0.37199523138174684,1.0672564093855594,0.4974322148812887,0.07662590564833134,0.010061652680213412,0.7360376619941434,0.22120500549906943,0.01586892627715932,1.926951809490413,0.7286297337910366,0.0022245667702050402,2.09883352636804,0.00099991341288808,0.0037247462363745897,0.001489671866419776,4.428122885676717,0.0021186630897883163,0.2563991938938356
600,0.37211215470549186,1.0561989583695321,0.4974293616169385,0.0767177677450373,0.010041240366436296,0.7375153571344435,0.22160143759282175,0.015724935329370363,1.924099528074283,0.73018445339551,0.0022222155013950622,2.096203763606396,0.0010066675988752137,0.0037279532941921108,0.0014944388002365934,4.4289624862700006,0.0021247002964797984,0.2566828267637279
700,0.37173164236441597,1.0414058986085308,0.49742947669595217,0.07669877293013405,0.010045186853062972,0.7352714987541131,0.22158362948417645,0.015759358158500315,1.9227400924271711,0.7306718666577591,0.0022323118563862265,2.0955669563653343,0.000967107634170915,0.003719864755959177,0.001490977332566886,4.421651861458499,0.0021173997335119867,0.2565782731214968
800,0.3720399945692151,1.056193837492385,0.4974331545810972,0.07680170821709918,0.010076591668106582,0.7429382625812927,0.22139470302388192,0.01577962143447777,1.9215684818186818,0.730694202258886,0.0022330040496478924,2.0971171815510385,0.0010114215618829058,0.0037249689192304747,0.0014928384520296006,4.420226539634449,0.002118891542379374,0.2564723070136824
900,0.3718624288970713,1.041017093697001,0.49743068100135046,0.07657315922763895,0.010078692422671164,0.7441132437784154,0.22144583381169528,0.015764552579029145,1.9216946713441794,0.7295059390159931,0.00222067823842685,2.095789372366564,0.0009976420664252338,0.0037483103202802875,0.0014897729933816637,4.4203933526573715,0.0021236195989276056,0.25653895638812424
