miliseconds,RuBP_ch,PGA_ch,ATP_ch,BPGA_ch,GAP_ch,Pi_ch,DHAP_ch,FBP_ch,F6P_ch,E4P_ch,X5P_ch,SBP_ch,S7P_ch,R5P_ch,Ru5P_ch,G6P_ch,ADP_ch,G1P_ch
0,0.3366744772799539,3.3437301798077623,0.49806387452796763,0.14831494979853962,0.013317378507966568,1.5625523891071067,0.29294389004972105,0.027762162745401036,1.3610750395944127,0.4114233157893985,0.003621368729429229,1.5651490979362683,0.005383591425302507,0.005987901456322703,0.002344939995603285,3.14712044155038,0.001490016486628036,0.18162230041647628
100,0.37535084550181913,0.9554003506716693,0.49765761201408865,0.07712727183777168,0.010429441848173189,1.0770005653802002,0.22987529558369765,0.01710071762529211,1.8318130254807727,0.7195629077917594,0.0022267752426229762,2.1430521149806547,0.000933871882320465,0.0037297208751370433,0.0015006686905305847,4.209259644140091,0.00189028083438682,0.24385407885752222
200,0.37144958644723036,1.0544569946336189,0.49744045356419686,0.0762556006551765,0.010053408973114205,0.7610153348378346,0.22081751950556947,0.015723867025223725,1.9256839490346829,0.7286402242476537,0.002220116745006114,2.095354218964719,0.000978354921823674,0.003722138460007077,0.0014942220842948351,4.429556130844945,0.00210282819083663,0.25680224354619086
300,0.3722191896340217,1.0448937699269085,0.4974250294385437,0.07680652934603095,0.010072390478180787,0.7436027941787088,0.2213060608088654,0.015871096841476685,1.921944461628879,0.7296514710300119,0.0022290148840983133,2.095536992322712,0.0009731075887969914,0.0037219239663636348,0.0014931336243609987,4.433044832074246,0.0021254875907422304,0.25708885829080885
400,0.3719016272637623,1.0396777774922146,0.4974315968190586,0.07672099257797359,0.010047813826564961,0.7466224245047015,0.22082949590252726,0.015762213985412787,1.9231479291947928,0.7295630498277597,0.002235532531958128,2.0996455963005074,0.0010034728094571253,0.003722899650937313,0.0014943496583856122,4.428703628476237,0.0021197363051499796,0.25650787083569065
500,0.37195066402753146,1.051966959245002,0.4974301584042514,0.07647877093236996,0.010078925133921751,0.738699541028042,0.221747690808086,0.015729603350414213,1.927376050590518,0.7293740002888224,0.002222834140784569,2.0968429024569377,0.0009861177296069132,0.0037473858793424814,0.0014883825052567602,4.432683865241305,0.0021168508737887492,0.2572141018210149
600,0.37173777551340087,1.0414080015812546,0.49743127684884175,0.07693679540129468,0.010055098919859909,0.736146446945533,0.2213784674658898,0.01574824616873795,1.921406953218472,0.7306995015334213,0.0022239198424508612,2.0940809777335727,0.000999025859355214,0.0037423891320520035,0.0014912770326598254,4.430085116318329,0.002120272551596577,0.25677753029884565
700,0.3718226895550625,1.040927000609207,0.49742728256633933,0.07701744646802533,0.010078633230972307,0.7447662694913569,0.22133972853075803,0.015752300801264524,1.9279044246937849,0.7281975997944368,0.002225845592586747,2.0952482692746526,0.0009738425244606775,0.0037309348794935904,0.0014899563251848113,4.43183832499541,0.002123342806544579,0.25661077897119705
800,0.37201480400747117,1.0515104000078193,0.4974269666435808,0.07679488875395288,0.01007118196493073,0.7435298512731179,0.2209393303899957,0.015753063905971115,1.92158041871722,0.730845664195183,0.002222057916958586,2.095578884523625,0.00095080227188482,0.0037210614065002123,0.0014905700132007071,4.432559422316049,0.002126134952487883,0.2562882148098717
900,0.37219583566487696,1.0596336434757743,0.49742487059510365,0.07693346230775235,0.010034796464922424,0.7393112569141544,0.22163967471800874,0.01580236704889049,1.9257643929934252,0.730950214256755,0.00223145802305952,2.0953134953160344,0.0009677568744229926,0.0037290173537559866,0.00148801205565666,4.427908762100524,0.002119594628763729,0.2564984787075591
1000,0.3719310844998478,1.04970229439202,0.4974290782492511,0.07637710316510847,0.010039949145967978,0.7465155142509523,0.221351428610043,0.01587000274843664,1.9260528333468407,0.7274184958770118,0.0022342462169281626,2.095060537707189,0.0009989175924249006,0.0037431561355396473,0.001498965403567095,4.426561433074949,0.0021256953889072783,0.25655416050915103
1100,0.37171577082541946,1.0675409191671812,0.49743032313378427,0.07628414058412601,0.010045432737254001,0.7353251953039946,0.2211647863729953,0.01578154831163683,1.9284448701377404,0.728306334554579,0.002225103437491619,2.09651222490109,0.001009312912606829,0.0037406112387750536,0.0014974274585263494,4.434571495335564,0.002117452045036697,0.2563513196408483
1200,0.37198144826071955,1.0408027973435894,0.497424624186674,0.07716814828029855,0.010064809314495538,0.73886770055504,0.22158713564654983,0.015760663913381524,1.9252153936491179,0.7311940285776446,0.0022198186645277732,2.098716920556673,0.0009721130224601576,0.0037430393046866384,0.0014981824763963382,4.427233829842295,0.0021186095246201243,0.25725258663916334
1300,0.3721785126040093,1.0475530818295435,0.4974293882047387,0.07693301690529161,0.01007952312309431,0.7441105574008048,0.2210652207875967,0.015813532347807205,1.9208059604634522,0.7293330055387859,0.002238825572878679,2.099669566272422,0.0009604707700146605,0.0037456014076806925,0.001489854045401908,4.41968963259826,0.002120206961897915,0.2565565441883388
1400,0.3720818610898122,1.0655891381312512,0.4974298944302403,0.07683576415233069,0.010064155766010505,0.7459532348947476,0.22155406155987764,0.015796358895367846,1.9261869989818248,0.7278378961823408,0.0022208713570768994,2.09476552132041,0.0009660482888400681,0.003730684551257602,0.0014886447745144258,4.431763508969852,0.0021237486805680606,0.25641526472525167
1500,0.3719790078378329,1.0705666371010534,0.49742880187751154,0.0762036402073011,0.010041388288166985,0.7371023647199796,0.2216758859699866,0.01577349014719152,1.922874717176931,0.7287725353353177,0.0022331917039509807,2.098712941360435,0.0009603167063250566,0.0037297620424966644,0.0014925684440802631,4.435019684463321,0.002124813442017798,0.2569203539155476
1600,0.37216754233551563,1.0581868863492792,0.4974271253048194,0.07716162128824722,0.010065160569239364,0.7392581916742051,0.22101298792048474,0.01583526927325176,1.9253376469288639,0.7274632953537186,0.0022379007953031746,2.095549980483721,0.0009783469506307741,0.0037246394586825144,0.0014952696170578558,4.424554854728701,0.002117664454865517,0.2571019793154187
1700,0.37188271561442565,1.0679309789570093,0.497432904578452,0.07676426582151795,0.010050915244740354,0.7348226164147903,0.22102532102510403,0.015874675262709793,1.9254736492550102,0.7285072648448848,0.0022387778280227237,2.0989254856503643,0.000997684575904223,0.0037482442969638866,0.001493178792477838,4.434454536156478,0.0021188925206503894,0.2570794242393097
1800,0.37184484110805516,1.056188439570499,0.4974281955135768,0.07622499831410205,0.010052346299052472,0.7409533895303666,0.22114215168841697,0.015752787748001755,1.925577095895613,0.728160824874041,0.0022217831011189498,2.095889878662302,0.0009812044535416758,0.003734845860278408,0.0014945128386138313,4.424447959861935,0.002121119701376746,0.2569046061733399
1900,0.37211697567716395,1.0628771653339244,0.49742506788024826,0.07701544150362204,0.0100387183181787,0.7471139681652416,0.2207916412805367,0.015869649528294175,1.9279232859712883,0.7300623107163805,0.0022218715501854244,2.0978078363577843,0.0009657648600593382,0.0037486005924839702,0.0014892426380070524,4.427392157138766,0.0021181820191615466,0.2570537956366038
2000,0.37174685919422795,1.067439613336204,0.4974238267602034,0.07656088341348675,0.010042634020491966,0.7388388611793385,0.22169496997646826,0.015871151464844177,1.928358777755253,0.730029230601079,0.002229276611275178,2.1000521924032483,0.0009785779266122839,0.0037444134077840086,0.001495613107837471,4.428169426166557,0.0021238767136066293,0.256421630756517
2100,0.3719846060964144,1.0703859146885704,0.4974273204562762,0.07694827902759586,0.010058518291889562,0.7459475374410419,0.22120642300915888,0.015745951442904343,1.9240338945159232,0.7294705203187316,0.0022377377166757106,2.094967161263229,0.0010106800959015457,0.003725188263266036,0.0014912075613794133,4.434578805781692,0.0021200742471216795,0.2569393845820006
2200,0.37211169061890864,1.0448906155978603,0.497426138175241,0.07716388160363952,0.010045369534120151,0.74475849068968,0.22175768302805746,0.015869178489367503,1.9262721308779267,0.7304711813483383,0.0022271594778336128,2.0992654679911973,0.001009728665594549,0.0037227813998501526,0.0014974388510231944,4.432446247041044,0.002124740444563309,0.25625806859781713
2300,0.3720115395808217,1.057554413625141,0.49742636303673615,0.07619693464470553,0.010043475409802625,0.7402137834028634,0.2210046961724325,0.015781886095674137,1.921243682803885,0.730305437078255,0.002229482446779546,2.096745486698593,0.0010018746573551246,0.003721237613180368,0.0014975800808071187,4.435478385444213,0.002121679152875165,0.2563380045357251
2400,0.3717519592292704,1.0705118522567496,0.49743310995778434,0.07624824303961045,0.010054554580667835,0.7462938960422978,0.2212084055189561,0.01578482405489824,1.9274495215362846,0.7281743072527822,0.0022231954141395446,2.098675317032993,0.0009526792194598004,0.0037368835677379793,0.0014946708701386177,4.4261245052234885,0.0021249352481094,0.2563359183706219
2500,0.372140805363952,1.0502640383753095,0.49742894407319155,0.07658325117990483,0.010049099989609692,0.7409778869250949,0.22137197132915115,0.015882743019436124,1.9220286062033967,0.7287419245694083,0.0022313968291501345,2.097227203286831,0.0009617520634139355,0.0037484516333577416,0.0014897296296435914,4.419733890668594,0.00211790621375461,0.2568983511891473
2600,0.37193836915352546,1.0563719946390593,0.49743181818804866,0.07660739134420835,0.01005845545617204,0.7355145877939518,0.22128564208120222,0.015804487696506976,1.9243028365875618,0.7295397898666327,0.002229645291500266,2.096146938639052,0.00099542551632829,0.003723584300757927,0.0014960482308285373,4.423919471641386,0.0021206071421195284,0.25705308335720795
2700,0.3717628574009111,1.066140539491667,0.4974260498620947,0.07697818547928045,0.010043107734482727,0.7468699704414865,0.22082555920389554,0.015840178699772573,1.9240373541059332,0.7307398734869902,0.0022322693386668613,2.0956539237190883,0.0009891557241620392,0.003726506014908567,0.0014991872631603814,4.429887471718228,0.002125467378773881,0.2564298677963159
2800,0.37178879013260246,1.0695949071527913,0.49742871692381363,0.07699327751094134,0.010042327924897754,0.7444045220127774,0.22092526472167406,0.01575658040042274,1.9218709204348707,0.7283983590822155,0.002220446868719913,2.098740896989278,0.0009542867846760168,0.0037495122346906614,0.0014957254697686823,4.426263013479522,0.002120035870025959,0.256670423045175
2900,0.3717840590936737,1.069896953902898,0.49743084869435616,0.07702004923421342,0.010061786237348887,0.7468696117774714,0.22164391854787838,0.015715724626838783,1.9256887340134428,0.7303118038574017,0.0022259780505407755,2.0988753936934867,0.0010030069116190106,0.0037491951139675935,0.0014898740290744384,4.433470012803253,0.002120214607586452,0.2565170547870902
3000,0.3720494483234545,1.0574151626799995,0.4974257265995835,0.07641183886461984,0.010079113444843213,0.7395789281120138,0.22123720297560565,0.01577353783900469,1.9246220154337927,0.7289480482094415,0.002223975775456676,2.0956163596033917,0.000971319092596803,0.003727575241687171,0.0014976160167885421,4.424567706262272,0.002118701348520873,0.25702981365902444
3100,0.37217537305707665,1.0686849778661107,0.49742642041424184,0.07681965959226815,0.010041610199471933,0.7455771450977633,0.22082136931000257,0.01579994822414071,1.923975220866718,0.7274360101059348,0.002227609837735745,2.0974194272007556,0.00101135560971401,0.0037368189843682707,0.0014936049037166175,4.433541428504768,0.0021173997295997177,0.2569017198994917
3200,0.37215099666531226,1.0439198671219128,0.4974330792731031,0.07627131438288486,0.010045841080823866,0.7384686624934347,0.22096345563291256,0.01584505713117273,1.9276833961451092,0.7313748290335261,0.002220587919143214,2.0998886912763175,0.0009928015102964004,0.0037357531440764054,0.001497999537674123,4.430332717247383,0.0021224103711185638,0.2564040728416821
3300,0.3719490536480155,1.0617156069737743,0.49742820957781925,0.0765945370724114,0.010036165274127996,0.745109431485612,0.22109115685536326,0.015778983043856644,1.9279998519712778,0.7285425245987347,0.0022260124950105827,2.0970030747142148,0.000993046164878826,0.0037490742512140346,0.0014956275889319328,4.4199705811019125,0.0021173706924165073,0.25648547729468163
3400,0.37178758207390483,1.04579712614336,0.497425599695437,0.07693462174168193,0.010078262458994366,0.7435056928464553,0.22144274577462705,0.01573644733561795,1.9281812474217186,0.7299569293750267,0.0022226509318079703,2.099034278751934,0.0009806962574909943,0.003747504569009016,0.0014934618338623817,4.420138489188609,0.002125600980232084,0.2570515166912739
3500,0.3720798464721711,1.053829040634896,0.49742474687480137,0.07665858899592459,0.010044129254629827,0.7379159310628929,0.22145251185387116,0.01577738889825702,1.924989050057895,0.7307296513613863,0.0022331777747483608,2.095849788382394,0.0009814506027488916,0.0037190028383554887,0.0014902224925156936,4.4246074846388055,0.002125314954442828,0.2564348315902992
3600,0.37195335342351005,1.0575527886730787,0.4974272858154354,0.07705207331426181,0.010074806516216792,0.7411761609467618,0.22134713508181544,0.015810349711815587,1.9245318235184046,0.7283426458811669,0.002219796614892822,2.0982151538915463,0.000981520810493442,0.0037361698371010904,0.0014990559960063464,4.433553158626081,0.002122494374505425,0.25726242230285495
3700,0.37215353867043927,1.0585831957468226,0.4974259045128039,0.07626142034215883,0.010047842259125403,0.7370482629519056,0.2214909727822426,0.015865887827477894,1.9248180665888832,0.7277064997538268,0.0022231238059220683,2.0986090658408627,0.0009914897075098926,0.00372456322907579,0.001490673511395336,4.427947769665744,0.0021240704809643305,0.2571433867622233
3800,0.37184347218868813,1.0623190657566743,0.49742474961966826,0.07635942430998487,0.010045337393456165,0.7437669813092787,0.2208219796500188,0.01587120177903431,1.921180754241514,0.7292846190509741,0.002229771922745549,2.0968512393560212,0.0009797160766914586,0.0037436207600908293,0.0014929744237186758,4.420972696475335,0.002123540613461369,0.25634243637447823
3900,0.3718183565582484,1.049072681776613,0.4974315358610634,0.07710320033581917,0.01007038765606785,0.7413013688846803,0.22170036575226318,0.01582986138506586,1.926221199025912,0.7293141899567631,0.002223149132474757,2.0948535608870906,0.0010095109807542644,0.003735094842636416,0.0014957458566279907,4.417493387766893,0.0021232752317733293,0.2569941490583823
4000,0.37195718511214304,1.0470813285248972,0.4974299861016141,0.07650077670922832,0.010050860997181733,0.7430714200147326,0.22095544645038026,0.01588196804920693,1.925641726756708,0.7288101950514937,0.0022372252485334827,2.0966709801346473,0.0010033718712027994,0.003719529930670979,0.0014987390302222032,4.420265030719698,0.002119084976687558,0.25686484825110967
4100,0.3719174761464338,1.0455591374898423,0.49742482670491245,0.07618675780501423,0.010034243926492404,0.7428634182774821,0.22098203554786253,0.01576677751530614,1.920858234509724,0.7290568504375768,0.0022283447267018993,2.0975199757108105,0.0009575665895337089,0.003730043776011873,0.0014981451720961928,4.430265686583314,0.0021169514810266605,0.25710237870931046
4200,0.3718288066537633,1.0654081643934274,0.4974264062647439,0.07637521845803819,0.010057487428174885,0.7458011473382147,0.22154329079672805,0.01580997724075439,1.9233622534011423,0.7302791909951731,0.0022259566976288356,2.098867189879653,0.0009940375561695012,0.0037307599982547945,0.0014985512632300745,4.429119018682315,0.002120298670824823,0.2568768260135158
4300,0.37196768637326905,1.0622659628002475,0.4974319371823725,0.07638338003023408,0.010061623013858776,0.7430781869829803,0.22132122242291163,0.01587463171207981,1.9248383955043329,0.7286712674711866,0.0022251190482133303,2.0951021433807027,0.0009761879123029646,0.003724937765282588,0.0014951264061862947,4.426482188638198,0.002123170882454934,0.25710991488677715
4400,0.37218455717179205,1.0499085657976408,0.4974262363495062,0.07706771058434318,0.010051803483707236,0.7377648945904072,0.22163697915024055,0.015790943321958757,1.9236767599368125,0.7298107908267475,0.0022274128008517597,2.0954033022080485,0.0009570364336830416,0.00373375480128388,0.001490779970662789,4.423027767836853,0.0021224546152688825,0.25662326684694947
4500,0.37181214741129515,1.0638538349413889,0.49743282992142823,0.07672576015242528,0.010036586140497943,0.7367861564664998,0.22088451044944532,0.01575226308334453,1.925871090226721,0.7300333154877,0.002221395674243319,2.1005578823602207,0.0009633109830611866,0.003744001742066225,0.0014880095185096287,4.420724689331647,0.00212216731344143,0.2566770980772381
4600,0.3721622435925374,1.0646930896306346,0.4974258009291358,0.07704082016275808,0.010037652769105166,0.7440841535500089,0.22135208499006254,0.015846670777879247,1.9210513370972833,0.7280117098358602,0.0022352353785612075,2.100854356370728,0.0009686362970035934,0.0037393421494652792,0.0014965208151418192,4.428874415667546,0.002121431045038477,0.256322189331993
4700,0.37213248174548125,1.0545495479083162,0.49742847645413135,0.07657371785781054,0.010044019113665483,0.7437341146430752,0.22082080791784078,0.015723609420080283,1.92528005482833,0.7295362501318876,0.0022366137085125496,2.0977896973196226,0.0009624506763893952,0.003733896620638855,0.0014957007688148128,4.4351232221158625,0.0021188757265987587,0.25712882375154616
4800,0.3719265510328865,1.0692355092753905,0.4974309973707293,0.07648744321330259,0.010079509273105,0.7418088935693394,0.22145229654172957,0.015861524059274896,1.9220595111935017,0.7308440233161352,0.00223050557076675,2.098339778383955,0.0009767466472567162,0.003728096376045984,0.001497134253130404,4.429144067360952,0.0021261467532014623,0.25705883890625375
4900,0.37213157235142125,1.0644294228035145,0.49742568840657037,0.07688345891471328,0.0100358684677776,0.7420622667844364,0.22090727586118372,0.01578455723026124,1.9271888111783855,0.7278139135209177,0.002224200860897379,2.0945655024480065,0.0010067949900706388,0.0037212080284844333,0.0014880544289626071,4.419387731159397,0.002117747643289939,0.25713703953166
5000,0.37217122305003164,1.0589525166854163,0.4974249658657793,0.07689188504645374,0.010037621130581327,0.7469852017202254,0.22136582018479645,0.015796519715020642,1.9246399183093668,0.728793899122134,0.0022241991141438155,2.0955863899620004,0.0009861858206174148,0.0037482740730889396,0.001489417103276401,4.421161823974365,0.00212419824463415,0.25682198135452794
