miliseconds,RuBP_ch,PGA_ch,ATP_ch,BPGA_ch,GAP_ch,Pi_ch,DHAP_ch,FBP_ch,F6P_ch,E4P_ch,X5P_ch,SBP_ch,S7P_ch,R5P_ch,Ru5P_ch,G6P_ch,ADP_ch,G1P_ch
0,0.33625697410542654,3.339506951131202,0.4980589214371411,0.14815490998745476,0.013349772617712894,1.564597669666671,0.2938847820436661,0.027737563519139873,1.3618590225268088,0.410938170625726,0.0036386876184342724,1.5675913961542356,0.00537922566945716,0.005976382832042784,0.002351952556252793,3.141528250113928,0.0014940274455008135,0.182040368701516
100,0.375727255033262,0.9340040773712904,0.4976561952091858,0.07766174135214032,0.010442926671443278,1.0695952934272064,0.22963789433249934,0.017034679361443015,1.8300611015679542,0.7177381120937443,0.002226989031386295,2.1409995005001985,0.000963096091026344,0.0037566204722345523,0.0014995613979107577,4.205474754245363,0.001893466848560669,0.24444963821548163
200,0.37164310274153306,1.0417444473794046,0.4974435324122785,0.0769245463568237,0.01002843470308465,0.7542100271866582,0.22041664021952362,0.01572132885148139,1.9248372028467946,0.7288585551428737,0.002221015955577168,2.0956680455250987,0.0009758528765919099,0.0037368149584433717,0.0014888123550702414,4.43570273481883,0.002105345927155834,0.25669682379667735
300,0.37190825666820837,1.0609737733118356,0.49742838573543713,0.07675306476016912,0.010076111802413145,0.7365472127370909,0.22139383767149215,0.01576847917888146,1.9284694846651456,0.7286401229263134,0.0022235704991971942,2.10106506397107,0.001010310350933684,0.00374018586500775,0.001499043505505578,4.425633906447946,0.002124510634831641,0.25717903264101555
400,0.3719353962622186,1.0669624454461082,0.49742802161376937,0.07690703406470854,0.010043520626980697,0.7462723647112499,0.22138868496830666,0.01586036242821924,1.9258152881186947,0.7302618986579267,0.002219602585067385,2.0999372421089277,0.000965769481382441,0.0037224529224743966,0.0014970468347322808,4.427621106122954,0.002121068671160618,0.25714908555120974
500,0.3719361239192303,1.0522122786864163,0.497426187924278,0.07708461698335611,0.010042423860720852,0.742653686344698,0.22140348536008367,0.015786353080340893,1.9253362926845092,0.7306357836315054,0.002232845220737557,2.0979819388745606,0.0009560045001836676,0.0037376398270876246,0.0014942020577091693,4.423529291834607,0.002122167349024628,0.25700271298155514
600,0.3718652273263404,1.0412066615788471,0.4974318658570414,0.07619890590029761,0.010044481980200524,0.7439414422225807,0.2208829432036566,0.015853638857172097,1.9265627123139162,0.7314421616140575,0.0022284646561896706,2.097373970241118,0.0009715927926462738,0.003732970036304664,0.0014900425961466093,4.435374120452128,0.0021198464932062435,0.2563923383232141
700,0.37191603780589394,1.051493795595177,0.497425643670033,0.07632907618913946,0.010049392029242297,0.7351010338471645,0.22162623963803624,0.015818026540956494,1.9248118122524362,0.7292426378958623,0.0022306061138110886,2.097125421192759,0.0009790618971473365,0.003730723360789738,0.0014919267638265734,4.419445474549337,0.002122014449437609,0.25628446858539267
800,0.3721062838017811,1.0629326228266753,0.4974254157339963,0.07708581664321845,0.010064384270776985,0.7410760740075016,0.22131313543573983,0.01574439065127961,1.9247329376253033,0.7303057240381625,0.0022207068327926667,2.0941440079615004,0.0009768976425827943,0.0037455436528700415,0.0014952594085620066,4.429489579730479,0.002119986360344502,0.2571273394068211
900,0.37188102783415905,1.0707177836629582,0.49742856631998356,0.07634744097209506,0.010066174272656155,0.7377849488118389,0.2212614473287139,0.015723087390944596,1.9213284957188956,0.7313351803332427,0.0022226343876230316,2.101334723485786,0.000957268676679285,0.0037374386579890257,0.001498989191237808,4.431955820050764,0.0021240273451489226,0.2569027001561594
