miliseconds,S4,S10,S12,S19,S20,S23,S18,S3,S13,S24,S26,S5,S17,S22,S25,S27,S16,S2,S14,S11,S21,S15,S1,S28
1400,0.49906744802620895,6666.965884953321,0.00018925966218641453,0.013317693787400949,0.00890764347256197,2.072379136708308,0.01353122280757295,2.3838612146104845,0.01618204826607042,0.00036707489696477595,0.02206292456245826,0.999986740670993,1.8652099755857603e-07,1.8797977394171754e-07,1.9638529544153983e-07,1.9528905596948147e-07,2.5148222876489273e-06,0.032469686358283886,0.032349171824637084,1.4828195408220917,0.1681690468153191,0.036069295359936984,50.625675011429415,2.0310654245218036e-07
1500,0.5052408038792806,6712.995634448459,0.0002057447034763749,0.013969073018391974,0.010041782985673722,2.0711804829346914,0.012879583145429429,2.2923575629032094,0.015378780631512766,0.0004179822306666729,0.025194893005144055,0.9999862026676742,1.7057829547617222e-07,1.7653792846715396e-07,1.8413815480450653e-07,1.8201266782500584e-07,2.562245425411926e-06,0.03225769454208754,0.032042597544802084,1.552547678516033,0.18515244522030164,0.038845013229367745,49.92842088534361,1.9284899577678164e-07
1600,0.509130693615153,6894.153058925902,0.0002114424892911574,0.01457319165431865,0.009610892170182074,2.0233382567942266,0.012250749569837918,2.2142095213313935,0.014171530541659219,0.00048375152376518296,0.02562595108318393,0.9999863639858557,1.5895534302095725e-07,1.7043592603761427e-07,1.7399711731716267e-07,1.803097444487454e-07,2.88087223407157e-06,0.03227869062920329,0.03274705273354394,1.6478194520505174,0.21725174690967936,0.04028566515697431,47.975733482759935,1.7487282460177824e-07
1700,0.5100654108534683,7097.590998513096,0.00023022685222209364,0.015801397626579994,0.010832908606450087,1.9706617425011983,0.010988499106047106,2.143002837595014,0.012583319801843166,0.0005996426695694334,0.03002246744984645,0.9999859487556806,1.5762153280399918e-07,1.687404185873599e-07,1.5706086347833585e-07,1.739470349808382e-07,3.133556019109241e-06,0.03183484792240374,0.0337367496119197,1.7494213845888476,0.24737564222966402,0.04190789569363895,46.951230289654966,1.7838255084599086e-07
1800,0.5171404240107488,7203.790614480688,0.00023736083907675723,0.01702933728224017,0.01142011911199729,1.946693515033041,0.010658449475620379,2.166125527150565,0.012841543252839633,0.0006776541509501274,0.032392578438934685,0.9999854249441497,1.4666117889505212e-07,1.5083489778321697e-07,1.5029380504082515e-07,1.648240704786918e-07,3.083078969181469e-06,0.031163954513530344,0.03462138546744145,1.7973222732289973,0.2862644378986338,0.044512201933337964,45.3192366021298,1.7099878070445012e-07
1900,0.5202647998782188,7360.329184384875,0.00024123019662049118,0.017304944238959393,0.011570909824424767,1.9255867005518463,0.01043304944483949,2.075234815383353,0.011007417154631554,0.0006614157166530799,0.03463018043743664,0.9999850464029684,1.4795940260984565e-07,1.5040661443207853e-07,1.4515748377636947e-07,1.565074347464001e-07,3.309560290615078e-06,0.031002102455345504,0.03552094620225412,1.8428279909270562,0.31224656130889944,0.04612530390057484,43.68641253592564,1.526758419685785e-07
2000,0.5276347400748991,7525.86123651372,0.0002573423872954416,0.018761835256844935,0.012807191799737928,1.8793716858477088,0.009864733205784074,1.991454986894323,0.010391289426202916,0.0007668071900340252,0.03658960186337413,0.9999845094579896,1.3504045973023565e-07,1.4402104772035856e-07,1.4277311251959993e-07,1.5132282473758915e-07,3.660601402711012e-06,0.03046827463462951,0.036013224932588024,1.949883143161362,0.3377206831193223,0.0476022425476986,42.476566706547715,1.4485856546612008e-07
2100,0.5319686680348283,7575.024970442041,0.0002595057171449992,0.02042637648156371,0.012530750674149514,1.814330358628763,0.008909292948268527,1.999991542049461,0.009341237175431323,0.0008434137800475156,0.041141277727189514,0.9999842695264545,1.362306356224977e-07,1.4301499085979138e-07,1.3740789955323712e-07,1.412660806701809e-07,3.723703129064293e-06,0.030041165984992946,0.036675067910858734,1.9615526836540524,0.3614716991639396,0.04899812155067687,41.51666976950911,1.4253008661401166e-07
2200,0.5395699284073071,7797.5213325219875,0.000273092103688779,0.021270163702458527,0.013258584619773108,1.800411779994075,0.008808653612598812,1.887847703076253,0.008236505135592806,0.0009452896629351775,0.04464719295841901,0.9999841369428187,1.3234588853866208e-07,1.4134592952418884e-07,1.3776332078325887e-07,1.3147100722737424e-07,4.134377657320071e-06,0.030089770078510412,0.03700747492947037,2.0910891535891407,0.3905537244187351,0.05068930873536832,40.37506888093084,1.3473896795451707e-07
2300,0.5428907616877037,7785.20449870146,0.0002794257510052383,0.021970694201153218,0.014669955313419025,1.7715993749552883,0.008510493625134084,1.8905612451747276,0.008662427207651856,0.0010016279139664732,0.04520809986522072,0.9999834941233394,1.3154028797108757e-07,1.3758422440075645e-07,1.284600979511877e-07,1.306739976423928e-07,4.362480585823636e-06,0.029533817664994258,0.038580502471826976,2.075513999289006,0.3966389106599027,0.05306512166384243,39.20069948387437,1.3521065065563612e-07
2400,0.5487441347038541,7793.805826539461,0.0002994322675502985,0.02355434285933409,0.014874888161940714,1.716847089310669,0.0076501592398331405,1.8472833867503977,0.008451960668025671,0.001123401609332811,0.04925163844185036,0.9999832640154911,1.1950092000063256e-07,1.3060453897851124e-07,1.2176259887242602e-07,1.3731517877152742e-07,4.456432284380804e-06,0.029361539309168846,0.039487277201909705,2.143685814450477,0.4288741137383412,0.05555960611412547,37.176142597198925,1.3532789860540683e-07
2500,0.5513718174021278,7923.183671199048,0.00030967434187229644,0.02331371977589163,0.015124067123368973,1.686398123022501,0.008023672217889527,1.816961676550979,0.00774536738999948,0.0011797907659287438,0.05077768038532889,0.9999832781133919,1.2176133623712433e-07,1.2083996718875984e-07,1.2146503686986576e-07,1.3162591849239562e-07,4.564567620991058e-06,0.02916024437468021,0.03963922119194551,2.255487234073145,0.4358453331498313,0.056269544166532924,36.53397192582052,1.2441771604022792e-07
2600,0.5611309366707659,7939.917511322702,0.00030651409808245576,0.0250046221726134,0.016414528659423038,1.6731568494895688,0.007587549630311174,1.8089432359639839,0.007592038731610484,0.001333015090808841,0.0557412660975739,0.9999828281724816,1.192602361251888e-07,1.2893594826406954e-07,1.1884405588980966e-07,1.2908271752362875e-07,4.959315481850508e-06,0.02867924770361285,0.040737678746697994,2.2892555317572305,0.4592756064031584,0.0581078508425939,35.512668053304914,1.2489100559556175e-07
2700,0.5667042444602219,8068.860948811488,0.0003296037187477278,0.025555618838702304,0.016688740965555768,1.6227504480853177,0.00654374209174936,1.7269176814349778,0.007333983142409103,0.0014466266369369248,0.060762974999547276,0.9999827457262281,1.23761399120262e-07,1.2595329732282637e-07,1.2569938340068333e-07,1.2293299441205923e-07,4.961527351217954e-06,0.0281757567813214,0.041399059377346004,2.3171581867331943,0.4658337765830033,0.05968130059886605,34.83262758455833,1.2378892017802327e-07
2800,0.5708599516978057,8079.814317156037,0.00033155142592429445,0.026463691275772673,0.017928150482891477,1.599517315243394,0.006996649143059827,1.7048875274677595,0.007731353548008965,0.0015650191578924927,0.06432352020558535,0.9999820127621613,1.1775442904891113e-07,1.1661734049060215e-07,1.1495965596170179e-07,1.2074309247484273e-07,5.276757579784056e-06,0.02842117441935968,0.04191651583951252,2.3841318815824124,0.48498730330647644,0.060939507538227876,33.72771236232934,1.1406118809045802e-07
2900,0.5771221715145098,8107.928311799532,0.0003501693246771901,0.028664096267682973,0.01850883584863312,1.555312924389813,0.005920300223405256,1.604403998234713,0.00788195730002175,0.0017024354863604803,0.06479957945633753,0.9999819319254533,1.1345004156255462e-07,1.1486416296255312e-07,1.087451196352661e-07,1.1737871611232005e-07,5.559864550974292e-06,0.027988862371878344,0.04311985995028968,2.449249922504756,0.4927633847459852,0.060519536872875826,33.14457049229985,1.1448125254849042e-07
3000,0.5792178598695197,8262.290738713013,0.0003514747264591226,0.02876875980447372,0.01958376435699868,1.5129639522341267,0.006603583277124084,1.6654215782103663,0.006847504299048588,0.0017836426417499817,0.0685106801248283,0.999981851930382,1.0551856190132759e-07,1.163750020816195e-07,1.1841878280712915e-07,1.1983177044594611e-07,5.556313608821751e-06,0.027893177825300448,0.042989687205891684,2.5061746910183915,0.48650408868427025,0.0627390297370416,32.372322508634866,1.0624176111224313e-07
3100,0.5833383837892717,8140.9201504834955,0.0003726169020551647,0.02954203257640302,0.01974667663324754,1.5042472693306246,0.006348769180377927,1.588914169770139,0.007241263377622487,0.0018849758259559056,0.07124068991104944,0.9999815862929948,1.1026245557537081e-07,1.1251622764635474e-07,1.1285236041945751e-07,1.1760514180212512e-07,5.801636460755176e-06,0.027702338104956373,0.04440171077489846,2.52328682882311,0.49739095283122503,0.06368194055177767,31.603139869712532,1.112309954955128e-07
3200,0.5868510133628413,8234.637625883894,0.0003820665748133908,0.03130439673103234,0.02118847866549265,1.465222017854146,0.006106431248969845,1.5961969238042208,0.005980172107065366,0.002011441340497409,0.07614522234925766,0.9999812298123778,9.813969051007949e-08,1.1279430445882397e-07,1.079029523675492e-07,1.0380529421555454e-07,6.17512388255954e-06,0.027680100564077766,0.04523577324040553,2.550705537947636,0.510395160859483,0.06372415281838245,30.81705416447179,1.032443894109786e-07
3300,0.5913280899915185,8194.381855501078,0.0003911588470202722,0.03267647086393339,0.021834299700901103,1.4194908124661574,0.005347747311412731,1.531218529625423,0.006892913616833071,0.0020770728827732587,0.07932487483945502,0.9999811348002582,9.926851237861289e-08,1.0380731537582875e-07,1.1132573402282978e-07,1.0321864750231265e-07,6.149674579105545e-06,0.027645100278756194,0.04551742416161948,2.5474615208662117,0.5153413825457457,0.06648268156072748,29.689055053418418,1.1190573312036985e-07
3400,0.6018196786226152,8379.520966944336,0.0003981624803758483,0.03304810532060308,0.022976678671766313,1.39445559058285,0.005100196621245507,1.502753474571491,0.005185433105012879,0.0023037504760690416,0.08308578191056447,0.9999809489282079,9.845613401616004e-08,1.0452302879621035e-07,1.017243233462975e-07,1.0418769068905285e-07,6.497176065339852e-06,0.02748398522854291,0.04637191048703555,2.598917461184925,0.5079976115169857,0.06662424590148917,29.856797128148063,1.066720233744351e-07
3500,0.604289471213479,8341.62122784727,0.0004109504291023171,0.03398142546052434,0.023798870997114672,1.370672977201171,0.0054895552277417605,1.456522219150366,0.005872514418903657,0.0023259721054648386,0.08783772759449684,0.9999802889270317,9.718509442231295e-08,9.674878094972715e-08,9.407423944414013e-08,9.801803392207138e-08,6.7218872882071305e-06,0.02721662547217204,0.046812666684775524,2.70451579810566,0.5168587132108892,0.06832219668296653,29.251154129168537,1.0616157047640357e-07
3600,0.6120883892641387,8389.718405089045,0.0004241218220693465,0.03558007884864534,0.024644939867651344,1.360415612709013,0.005365479447959506,1.3940715749126231,0.00519653585990341,0.0024751191462794152,0.09123089877121736,0.9999805273593766,1.0258094499604983e-07,9.824828382821024e-08,9.084133806768363e-08,9.349736132653573e-08,6.859599699152761e-06,0.027294355223999863,0.04812252177555062,2.697091637187852,0.5164842774553244,0.06842108631956026,28.385874836965293,9.512317874195813e-08
3700,0.6151059216752552,8364.70174489723,0.00043905781899420006,0.03703542644885669,0.025207968322147507,1.3223551685559523,0.005340118377866738,1.385135161617965,0.004661087494593345,0.002575480657929079,0.09445327851419803,0.9999803214308945,9.974832155086326e-08,1.0136348424087898e-07,9.01333156039845e-08,9.03075505580673e-08,6.882476953378349e-06,0.027308158685579318,0.048000311587436915,2.742558370775962,0.5092139009196847,0.07028124509338063,28.283110965985053,9.988741690159713e-08
3800,0.6231468939728767,8407.938792718125,0.0004554185572794091,0.037350423690126346,0.026398941712750458,1.2882624600372978,0.004685380025826817,1.4131212512301852,0.005241893392252122,0.0028046204896862016,0.09502589303859851,0.9999797182794458,9.381692066659095e-08,9.388535112051239e-08,9.903654532816718e-08,9.616601361842757e-08,7.150672800467988e-06,0.026943227291665744,0.048579982680798994,2.770771591351902,0.5154193843112331,0.07014126788369297,27.38428040916139,9.963387531015071e-08
3900,0.6262816932838222,8394.458287216157,0.0004656945049981041,0.03931162380920144,0.027013824171108106,1.2505303039805105,0.004495165198839319,1.367976610608845,0.0037094673274815403,0.002976357078245938,0.10172997975084068,0.9999796275517779,8.353759474485753e-08,8.646213185486356e-08,9.29718967489527e-08,9.328558908383793e-08,7.316757151839431e-06,0.027021555645172824,0.049690639352299,2.804760761113349,0.498196188770781,0.07051564202117767,27.04491968816532,9.484446386834673e-08
4000,0.6288472707656307,8322.172709028873,0.0004799124751897479,0.03973157591150845,0.028472475303290758,1.2196721743067684,0.004667410810405548,1.3877432010457726,0.004321440807646426,0.003067548833618507,0.10337416074929284,0.9999794742912058,8.487142607532431e-08,9.81291008058441e-08,8.632629077748297e-08,8.831834323019068e-08,7.452851910018844e-06,0.02741983777027702,0.0504820591930035,2.7902402654968195,0.49260539100248024,0.07139427054824239,27.149188064538148,9.360475754319767e-08
4100,0.6340481897137921,8377.465940065615,0.00048199663622390174,0.04184657492233186,0.029529994609931068,1.2005806252301483,0.004065137484156384,1.2775589575398174,0.004279196962918849,0.0032443207732518473,0.10813941826731045,0.9999790648809058,9.568706186574337e-08,9.233678590178597e-08,9.480119508897013e-08,8.445064551556279e-08,7.667210982614371e-06,0.027245687388188167,0.051268064229313286,2.892214391932078,0.4914964848859976,0.07204443815677948,26.518857157683875,9.457845894138463e-08
4200,0.6396990862566705,8522.876007332541,0.0004995610218803238,0.04287658160309312,0.0306708768691205,1.1789623377609726,0.00404879147486659,1.3307192533286787,0.0056317138914466925,0.003298430299568532,0.11040560892820066,0.9999789966183679,8.613928699095272e-08,8.72219840530517e-08,8.599657164732351e-08,8.261079676988328e-08,7.683181161553897e-06,0.027064696765770568,0.051822417926031886,2.9117345339831795,0.492860018034109,0.07257973261626209,25.851366306556592,9.344485865522043e-08
4300,0.6432710591382659,8348.279271228625,0.0005144494759222767,0.04276830673882333,0.03146844332432627,1.1763651705829332,0.00410879445482174,1.23153430247932,0.0037589273687349224,0.003500776336158888,0.1132537679446386,0.999979012990743,8.289677844783196e-08,8.902647051593439e-08,8.53324758121319e-08,8.527134129963423e-08,8.101505515400296e-06,0.02754151778619015,0.05241921166912953,2.9440137335218233,0.4874646671722549,0.07346894445418775,25.69374537266026,9.510935474343566e-08
4400,0.6495900928487093,8425.983501387493,0.000532326479437748,0.04446467732853434,0.032675809033550926,1.1293320962834767,0.003605769506100284,1.235611754036205,0.0045298910640134025,0.0036488422708141825,0.1194770469812272,0.9999785874725214,7.97103998576043e-08,8.107328827870388e-08,9.006064508254185e-08,7.79460523122039e-08,8.191288229496965e-06,0.02739491150851403,0.05265683844839788,2.937863296736247,0.4898837768139847,0.07293585992144178,25.68010705971967,8.695683461744288e-08
4500,0.6560424758691427,8433.387234558584,0.000535743512113247,0.04515957970908359,0.03304645055869349,1.1306017376281199,0.0034150430775125953,1.228513135543264,0.0037168540823906463,0.0037541476413065315,0.12251966912481783,0.9999784153104723,7.766775718903865e-08,8.592669301953292e-08,8.035798048616918e-08,7.874316071812833e-08,8.378047667118986e-06,0.027254761525576415,0.053901882401653646,2.9984051154373406,0.47129796664985646,0.07529771535597737,25.640257432818654,8.83681212096873e-08
4600,0.663551249154425,8540.61647237292,0.0005557315608659202,0.04675590279940085,0.03403625551471998,1.0819754861407374,0.0035539681000805803,1.1934913212739673,0.004943860704828284,0.003936082981961924,0.1255704202144913,0.9999782721031303,7.69265272826874e-08,8.017558247967798e-08,7.808477003737483e-08,8.823508169561035e-08,8.495425570704762e-06,0.0274265388573618,0.054580073589182786,2.9714829804633287,0.46431638694324284,0.07564035156985895,25.37626538202754,8.592507169903203e-08
4700,0.6655024252174361,8510.644663319083,0.0005710252491246155,0.0476871161505746,0.03489972123957726,1.0667919306902005,0.0039403436679614845,1.2204115083004057,0.004307938238194944,0.00408486207340435,0.12813545374611832,0.9999777939041161,7.324384766679264e-08,8.539555437165949e-08,8.782833302723641e-08,8.265220917861673e-08,8.71032686218754e-06,0.02756262643212734,0.055271699277689115,2.9764634596109776,0.4620116119486631,0.07457763246505786,25.44597536747369,8.028454385146645e-08
4800,0.6694848433978001,8386.724971614865,0.0005766280062943509,0.04889620355849161,0.0367017306758759,1.0571254978172298,0.004082763396173984,1.1454890080881233,0.0034320208230006056,0.004131278317872282,0.1321632627236905,0.999977914151295,7.247794670490382e-08,7.851747567787945e-08,7.351130053106556e-08,8.741015000540893e-08,8.727207750532892e-06,0.027633587040534473,0.05624220554309546,3.081695417281168,0.4615255442858235,0.07670801723637678,24.44792420674375,8.23974029408478e-08
4900,0.672700251530469,8470.43153615021,0.0005840737854073684,0.05004097777555561,0.03767769217247155,1.0256717081988385,0.002926162711476619,1.1203081367412429,0.0032824698518179145,0.004276806785396679,0.13836811337897467,0.9999776874825658,7.743143023161839e-08,7.057824510075928e-08,7.517370414399957e-08,7.31431970747478e-08,9.068265399242598e-06,0.02775193401819425,0.05692253678134426,3.100596637062201,0.45389232057113355,0.07751386319120931,24.377263585599554,8.398568790914097e-08
5000,0.6783844995810515,8518.032573902468,0.0006021790838516275,0.05154307946525782,0.03815293721379173,1.0281251827453817,0.0036325110412385258,1.130563396492334,0.003713277252394454,0.004437360930182552,0.1394704286422292,0.9999775629470624,7.088893943622297e-08,8.083913998715921e-08,7.386305428551238e-08,7.168050894613445e-08,9.114964821021997e-06,0.028035325293431574,0.056671223080913796,3.121154279494421,0.4489214897512325,0.07749964881074986,24.959412763120348,7.236833432237925e-08
