milliseconds,S4,S10,S12,S19,S20,S23,S18,S3,S13,S24,S26,S5,S17,S22,S25,S27,S16,S2,S14,S11,S21,S15,S1,S28
0,0.41285599539429585,-50.83572733945662,-3.081498419836672e-06,-4.441775322346529e-05,-0.0004854010233221011,0.01901612599301725,0.00016689704402500735,6.20181096355208,-0.0010196259652866457,-3.7676494449673205e-05,9.868569558723533e-05,1.0000001403625796,5.382307513173368e-09,4.426997034069237e-09,-2.4853514747357737e-09,7.040250436204609e-10,-5.44406748655825e-08,0.05988012788111257,0.000432321817494387,0.013834137191535097,-9.587224944025866e-05,0.0008871764755993136,25.43991371553728,4.911325387494514e-09
100,0.4206767417344906,926.8219672553166,5.960797614744593e-05,0.001116794583463835,0.001281513737752697,0.9418005577976127,0.05432948865524935,4.918504022527682,0.13218356261609157,5.196924052624286e-05,-0.0019348103730456633,0.9999979057301278,7.534104017040084e-07,5.682520670605917e-07,3.4502554318227587e-07,1.6568554124944056e-07,-8.105241965428228e-08,0.023429751206153485,0.03751883877471326,0.3032734281603597,0.009374937563861206,-0.0007668128813438713,31.08749354069029,6.984862238760826e-08
200,0.43367419747003394,1706.835665478499,8.049018676230078e-05,0.0011345682089567656,0.0028330531897049543,1.5331025087119616,0.04957837689255637,4.282130529000304,0.09474316671189893,-2.4306257029065187e-05,0.0010224057426860365,0.9999960032397465,7.330944624236415e-07,7.475594779952285e-07,6.859438642211169e-07,5.670499128443841e-07,1.9593248278869896e-07,0.025659139463962782,0.035747099136035625,0.3915796373721723,0.00046127671870627726,0.002064900647800603,36.1860221979435,4.1425548726804103e-07
300,0.4383699515407864,2307.2625676028715,9.135612473301526e-05,0.002304676835239863,0.003386894161527011,1.8583539704790022,0.042539691607530315,3.76698493990917,0.0707876026485337,1.3392208244197377e-05,0.001126260971943864,0.9999946573320789,6.21490005201767e-07,6.651288908843901e-07,6.950179665495463e-07,6.919382395897555e-07,1.1352271957678697e-07,0.02780340433506245,0.03417559464616203,0.4659080542023999,0.005633753929602528,0.0036831392713233325,41.04128134847329,6.411399757221768e-07
400,0.4426315857051196,2992.551711186345,9.999978041699699e-05,0.003266517034629781,0.0038722530194354697,2.0590763720171696,0.03743536982637051,3.5511378625882286,0.05558828908060425,8.054678380355737e-05,0.0032266922525581534,0.9999933864021047,5.299790620185041e-07,5.646574992966811e-07,6.027950374323487e-07,6.409598011605438e-07,4.0294196505186564e-07,0.028993353921776727,0.03245356628066559,0.6210227372654373,0.008941698752253245,0.007015938433347055,44.35625262941872,6.601935433585921e-07
500,0.45095566711234675,3415.9106013599758,0.00011153335994759073,0.004704116704720792,0.0046256098551423356,2.15967138509708,0.032778809334641,3.3174831362300945,0.044767591184834366,0.0001023856943657688,0.001990533914225145,0.9999926335714705,4.4262266440525344e-07,4.843944759010151e-07,5.08421386654165e-07,5.588001099243054e-07,7.529229186230052e-07,0.03045023032285384,0.03170651748812314,0.6573103275883403,-0.003538450061692286,0.009807698284921448,47.240873766113694,5.982028844240168e-07
600,0.45835702832438924,4103.889647483921,0.00012238458409270098,0.004407005915875446,0.0049484910016605954,2.204900299186399,0.02926045588110592,3.072132184336007,0.03762527356957744,2.825187670838163e-05,0.0038724174523661974,0.9999917490587242,3.8365456036937137e-07,4.0206497266306986e-07,4.3546527379050925e-07,4.695564292898589e-07,8.482507198622905e-07,0.031349638586145236,0.03159950053542354,0.8331589248288687,0.016551499316827235,0.014395255353806858,50.01574612906957,5.088797592050245e-07
700,0.4594481670377496,4520.273998995552,0.0001414665945534757,0.006094667663467995,0.005983559077800649,2.24011713160852,0.026052418860797358,2.9909004306482547,0.03145890753675734,7.162555447240689e-05,0.004946046456216658,0.9999905937387565,3.3910757464539767e-07,3.583197844971399e-07,3.768305817669267e-07,4.045360364538911e-07,1.1663233690089852e-06,0.031878686230031164,0.030953689576461198,0.9346049730339877,0.013191119798275593,0.016556767570848965,52.14298956972099,4.2336726619225186e-07
800,0.4658933799660041,4845.8250680558285,0.00013820218291837847,0.006807394563851792,0.006298752395655208,2.242065223511008,0.023586448936384806,2.897240462301788,0.028264022369377615,4.407745051683172e-05,0.006328894671540419,0.9999902102270197,2.988707963238663e-07,3.1331297982629234e-07,3.3274089542057835e-07,3.479842127438536e-07,1.2530503243415831e-06,0.032443373113029625,0.030039640238878278,1.006405280710562,0.03619292697404795,0.0210225659275342,53.26945954448936,3.6892113621094984e-07
900,0.472230152266735,5281.410613076333,0.00015156748146818544,0.008696501674622978,0.007059482853662643,2.233499855411854,0.02079161565256758,2.7628335454206208,0.02554771367345722,8.215335203911616e-05,0.00743491922917614,0.9999893365473781,2.648438177214221e-07,2.727305886589203e-07,2.947649089502747e-07,3.0086583201404597e-07,1.4561562635204698e-06,0.03256163442859668,0.030067647323787416,1.121668912596237,0.033540545840543,0.022415251136892595,53.28642847224379,3.241875726872764e-07
