milliseconds,S4,S10,S12,S19,S20,S23,S18,S3,S13,S24,S26,S5,S17,S22,S25,S27,S16,S2,S14,S11,S21,S15,S1,S28
1000,0.47525109015880956,5551.2865065846,0.00015917511953140933,0.009545789838006713,0.006942671351864536,2.196262574752342,0.01898572766333356,2.604666741564174,0.023294472103323603,0.00011418094362602538,0.011240255340629803,0.9999888748699006,2.4094516268401746e-07,2.5096056879389096e-07,2.678144543349624e-07,2.765099083247714e-07,1.6180343377411423e-06,0.0327467374153694,0.030886551018307968,1.1387044648841145,0.052534596812722836,0.027307384701259728,54.24615444394137,2.875014640909257e-07
1100,0.48047698432519725,5927.271632075586,0.00017241083026144216,0.009280364167281906,0.007590296025783687,2.182039219310809,0.016912622300663826,2.570134327769092,0.019173621323906615,0.00021159339376009798,0.013853438017460617,0.9999883378830293,2.1917709822671505e-07,2.256357289805245e-07,2.3672131514703256e-07,2.5629590274894674e-07,1.7439018538053301e-06,0.032919282898925366,0.031046481169973807,1.2722123903072269,0.08629769017516385,0.028327453875209293,53.68788649052309,2.680487162923763e-07
1200,0.4915902883878932,6043.077967651243,0.0001791763723055543,0.01056969711177841,0.007882795207693638,2.1505169743546473,0.01612610334667574,2.441834426414579,0.019485642095364263,0.00026939618930207616,0.017643108679678166,0.9999876418227446,2.0781316729814173e-07,2.0773103843284826e-07,2.2593418488877433e-07,2.287267764853072e-07,2.1526561321848817e-06,0.03295178024449432,0.030802331710713057,1.3147077819925166,0.10078989923027204,0.03171891126394923,52.56579524365564,2.383861845443776e-07
1300,0.4928832209380807,6461.070496096315,0.00019281451632609958,0.012239705987519847,0.00871084685799723,2.106874331010864,0.015078040706904825,2.3952877923070974,0.01583022999518074,0.00022584100405408038,0.017777789830091924,0.9999875254675575,2.0009301962996236e-07,1.9237802672077262e-07,2.049090421700191e-07,2.0930818333893612e-07,2.2294255442157034e-06,0.033018612699834915,0.03139701926902933,1.426179469716364,0.13802026711360352,0.03286990214915883,52.32157738388555,2.1373709926749736e-07
1400,0.5005747903999536,6556.493236206347,0.0002040384330310623,0.013692236153895134,0.008954750581542823,2.0720893180589313,0.01432578717211829,2.305264789029386,0.014910074944012967,0.00040695939602441495,0.020303003911984387,0.9999871507763164,1.8211163080870642e-07,1.8102456690181418e-07,1.9906033114083412e-07,1.9144742831255095e-07,2.4897057581202134e-06,0.032469487334764964,0.031861179590531,1.5554884945705691,0.15434035251574582,0.03575821357541025,50.83126777259182,2.0853390191642934e-07
1500,0.5038985849581423,6698.031665575384,0.00020047365152126159,0.013626197381033133,0.009062636473169704,2.0583256750242875,0.013179931303849665,2.3176530198740415,0.01348045632843156,0.0004209928766059424,0.02171429300422245,0.999986591670033,1.7498164289309182e-07,1.8456253706197345e-07,1.804342837358535e-07,1.790483936133057e-07,2.5272123567553934e-06,0.03237031343452714,0.03297456505937667,1.6282197668181901,0.19159516506695434,0.038637358715953196,49.821964395999096,1.8402926545942394e-07
1600,0.5075568159230759,6902.206440244343,0.00021110655141758734,0.014615581139397656,0.00972737493400638,2.032942653896609,0.01254865475952404,2.240835452168212,0.012423220885457224,0.0004780174468298448,0.02549866805263703,0.9999861118510806,1.690346379318666e-07,1.6572769451215955e-07,1.7286325461165948e-07,1.7662441465150235e-07,2.6825406005577217e-06,0.032122918848847215,0.03343398907524797,1.6801553286719593,0.22782708661082604,0.040894588426683566,48.31880267545123,1.8569841526069614e-07
1700,0.5145130903569928,7044.385108193048,0.0002199370791911882,0.015420294165478653,0.010920519164106345,1.9778911717107854,0.011878875421713737,2.1254624202996006,0.01173741719525589,0.0005500345057276753,0.02989503180928958,0.9999855673632679,1.5326032024484624e-07,1.6200677446664327e-07,1.5780300247547523e-07,1.6977819152502808e-07,2.9590351048335052e-06,0.03151950446969747,0.03390785555936543,1.6975786201540222,0.24683577465325013,0.042200670693752856,46.860005618245054,1.662781924231781e-07
1800,0.5178262765770802,7288.227463031275,0.0002317208980759106,0.017264151585365945,0.011273956687363081,1.9257561602627826,0.011035599003353293,2.141453467504062,0.0106571526417158,0.0006361045958660655,0.030220299805036516,0.9999851997775853,1.594881415907747e-07,1.5713018916745018e-07,1.6289496210755513e-07,1.6759371111827782e-07,3.2792529252206456e-06,0.03146823788073055,0.03470384735513986,1.7786794752976538,0.273279211230581,0.04354428569464426,45.61548550572585,1.7109536540056867e-07
1900,0.5199817531817374,7360.286737044889,0.00023699699960046084,0.018126003344288044,0.011873472265690315,1.8878032923282646,0.01075221450828299,2.0725151655051355,0.011852145738663736,0.000692929595985748,0.03497154295986189,0.9999851263832051,1.50254141693633e-07,1.466481473830772e-07,1.556522048639952e-07,1.52721249888149e-07,3.5348918929583835e-06,0.030784388702532528,0.035273429678426914,1.8314143287787423,0.3004673420249563,0.04707324967824677,44.076294236298864,1.5533777225242075e-07
2000,0.5249751792791347,7455.660635360115,0.00024869094232998946,0.01843663583646694,0.011919625077366994,1.8754818778982563,0.009841411502963063,1.9718661663455672,0.009903633108686465,0.0007467289264947699,0.03916375378183971,0.9999847173191293,1.39974316573741e-07,1.5041922350084712e-07,1.4588361920128918e-07,1.4625032810870898e-07,3.7058456220950014e-06,0.03078112364445868,0.03580880363758133,1.9391566098876505,0.3302459055536975,0.04890368983886632,42.72214275385433,1.5681896184594526e-07
2100,0.5315968215949455,7615.42664435912,0.00025356563307926276,0.020200016500797006,0.01242880030182518,1.8513213172629832,0.009281341835893044,1.9353521849423148,0.008788456131452644,0.0007972069106947112,0.04245250797863947,0.9999843360412425,1.4485707889642757e-07,1.4383176948740284e-07,1.4861713273140995e-07,1.4617218792819063e-07,3.7434337688835974e-06,0.030157497027996357,0.037170101150862396,1.9959447911539652,0.368143934272462,0.04962813753164014,41.7133578493727,1.488838090210372e-07
2200,0.5343642102571254,7683.461492269764,0.00026592479323418906,0.020448607091950132,0.013695239561002416,1.8200272561025166,0.008703061977161537,1.9469028417384477,0.009222720863781186,0.0009007474354733807,0.042717361812368536,0.9999842159691398,1.335351695166357e-07,1.3280073758444582e-07,1.441784805779199e-07,1.4657553449377932e-07,4.121394854020695e-06,0.030032887841981746,0.037310955728431204,2.073112710978695,0.37952412725882206,0.05245788955063596,39.8021330034618,1.3488578496541921e-07
2300,0.5431437266483744,7808.209035134252,0.0002829362007690193,0.021325148887109797,0.014007602658206575,1.7841950992883588,0.008324556043735073,1.8989136748346829,0.007846621779013954,0.001076233842998999,0.04469424493285039,0.9999839688863092,1.3378591098901533e-07,1.277519153145111e-07,1.321533990906295e-07,1.3906515259121084e-07,4.256650776392621e-06,0.029474422422101312,0.03838378962757067,2.158166993537597,0.4123846793179799,0.05256844117463823,39.17568996122017,1.3781304102233576e-07
2400,0.5464015994993512,7971.681114545116,0.00029866795078333294,0.022583173799046518,0.014879517035409538,1.734641458294934,0.007494781520100632,1.8115891217650537,0.007783764917057541,0.0011930623626407219,0.04961525058630456,0.9999833553248355,1.2808199781356534e-07,1.2387828866731924e-07,1.2192832904216406e-07,1.3010700716480454e-07,4.420869496898481e-06,0.029452375828402405,0.03872479874473498,2.1493647618114156,0.4153780273990655,0.05489693555637639,37.46280950811853,1.3172762152238295e-07
2500,0.5539443760821604,7958.164950354648,0.00030006586434296793,0.023649999373156913,0.015078462590778397,1.67371059839403,0.007529257294331333,1.8316289872052685,0.009261429295701298,0.0012851178418723372,0.05459584136183381,0.9999831101711877,1.2975811325815304e-07,1.227476761571048e-07,1.2927652620906282e-07,1.2675222463315383e-07,4.633704217611929e-06,0.028965063136923368,0.040047472406318924,2.1825601391129457,0.4503407127490623,0.05725379867881971,36.842608369853515,1.278254759330914e-07
2600,0.5550837502749961,8004.4799201427695,0.00031978463077526653,0.02513770891409072,0.01652932521577253,1.6580862091772839,0.007632214785422675,1.7164022281353142,0.008396082721877262,0.0013626397634885702,0.05661866468028361,0.9999826933265055,1.230367568620837e-07,1.2802538419964463e-07,1.2779158309108546e-07,1.300365989569976e-07,4.787934489648881e-06,0.028876666635763746,0.040611915921533966,2.246955496550266,0.4465907572052523,0.05836898171499082,35.23485980284311,1.220470965817196e-07
2700,0.5606249567680773,8152.851784699471,0.00033133264401706493,0.025647703694687427,0.017000403550129946,1.5999895679658331,0.006912057331193334,1.748572799272825,0.008245421522039022,0.0014999946847068246,0.05898623050564429,0.9999822829025145,1.2196083700631824e-07,1.150303692693121e-07,1.1296117162952661e-07,1.1356558187938247e-07,4.94613187572144e-06,0.02821607142215319,0.041382031283061796,2.2874207299660094,0.4610219929771305,0.0595896804540275,34.678440273646565,1.2172702138061874e-07
2800,0.569589920294518,8004.7580407436835,0.00034172221249439283,0.02683009236944043,0.017943509701790504,1.5888391206779608,0.006237969424097395,1.7250356509655536,0.006231738987304145,0.0015094510950130987,0.06088091180186823,0.9999821391423952,1.1023311139831663e-07,1.1609093594237773e-07,1.0965411848848426e-07,1.2384227116396383e-07,5.341508648665017e-06,0.028297263684121266,0.04218464252889183,2.384651720230857,0.47726614480563084,0.06108783653004772,33.992038326794045,1.1969462615681572e-07
2900,0.5744457495206656,8150.562148994244,0.00034895579334017136,0.02747273052225775,0.018327509670110924,1.5552857137643088,0.006524753173437726,1.6248925803288654,0.007502221960245165,0.0016948134835723808,0.06516520636110483,0.9999819631850274,1.1323772686849235e-07,1.1791156012566572e-07,1.1187436844584122e-07,1.197227611585518e-07,5.447873934936541e-06,0.027945471992486853,0.042923617896461805,2.405363420810897,0.4828300604801322,0.06051403948254335,33.05671119379832,1.0937601328972423e-07
3000,0.5757275372201152,8178.7694151572405,0.0003493955176429526,0.029150057423458508,0.019551413812813355,1.5214920137415178,0.005921747304437078,1.5775014214868948,0.006621027179134708,0.0017201586495356686,0.07082566679631377,0.9999819535745841,1.0816403053071799e-07,1.1636936996358986e-07,1.0383483632209447e-07,1.119947381153074e-07,5.517407326341932e-06,0.02758684988587435,0.04356430416794883,2.4715766456682684,0.5047504733191652,0.062466827104128556,31.536151040793854,1.1056185377101831e-07
3100,0.5825880506154442,8175.818004481691,0.00036192338795305694,0.03096214000427149,0.019970961711956073,1.506830566477821,0.005561751361343353,1.544636008341728,0.006337548953523302,0.0019430737626725345,0.07285126122368386,0.9999813594968894,1.0287063255063952e-07,1.1430448503636883e-07,1.1480541999801449e-07,1.1497429838033148e-07,5.7926867367629105e-06,0.027674192478854328,0.04422766499106075,2.4886074264717073,0.5019119633297856,0.06488442015370818,31.429277940389056,1.1015029983314014e-07
3200,0.5923613593406912,8181.0829984896845,0.0003823509864436421,0.031062604001298903,0.020849383724654114,1.4822358614973485,0.005765347619708858,1.5286465654456127,0.007182434911809498,0.002045155672802221,0.07679562554847626,0.9999813707815649,1.0072366646703586e-07,1.1285348806584906e-07,1.0889674978774173e-07,1.1494700979736313e-07,6.127848744069982e-06,0.027284472805711172,0.044992199391101086,2.5826709097682845,0.5130533664851673,0.06398518971361654,30.988299371499206,1.0530383886252245e-07
3300,0.5911017919311432,8369.5402345749,0.0003975784773138964,0.03248631465135348,0.02229062328663979,1.4456795100593578,0.005173157093000959,1.5116068510513312,0.0056854332427674105,0.002163872184148649,0.0786855889587827,0.9999810454276792,9.611498837614254e-08,1.0892354075905108e-07,1.1099761041691749e-07,1.0886160734194616e-07,6.2856955759045714e-06,0.0275879673720709,0.045553410320247255,2.5652680131129233,0.5147731115562059,0.06562675556211701,30.012297254993737,1.115015722522779e-07
3400,0.5977763092988974,8204.648224260054,0.00039643846275451465,0.032737216824056496,0.022790741249338803,1.4045722875217,0.005022526211813321,1.4561922031338892,0.004645795873287334,0.0023324448545655467,0.08503557283371048,0.9999805641056687,1.0180279314880829e-07,9.485952274451995e-08,9.635764112953756e-08,1.0561471666098287e-07,6.3279912145812254e-06,0.027202876613152096,0.046261727371995444,2.6644101594435785,0.5167585917845481,0.06750856699397383,29.157438985799814,1.0301684710559669e-07
3500,0.6055326035369558,8354.15313320764,0.0004088895525483304,0.03383786128593486,0.023231026778907236,1.3796705328032481,0.005788984281884921,1.4589878795961901,0.005507847907688865,0.0023782625178069656,0.08455495482634698,0.9999802705432767,1.0090258319561809e-07,1.0568124653601826e-07,1.0097916969603136e-07,9.538950767891994e-08,6.680837945047742e-06,0.02720820378586242,0.047417203817991,2.6612317527397886,0.5146386289153122,0.06698510874486976,29.00686715399392,1.0905853606862111e-07
3600,0.6057485953257703,8316.474477249209,0.00042989346799159273,0.03493240824182567,0.02487561397561364,1.3245554583577117,0.005111037694061175,1.4371597451026425,0.005733137765238202,0.0024464138698785656,0.08920030086264986,0.9999805445231267,1.0015234861759868e-07,9.771857327953119e-08,1.0189734074999985e-07,9.821311748974889e-08,6.68922700264126e-06,0.026964180749984936,0.04810062345751487,2.720001964283868,0.5152404380843677,0.06878096311547657,28.67530735054156,1.0331030361479112e-07
3700,0.6177275277795469,8410.69018867487,0.00043534039970886886,0.037096532044940754,0.025239039246121964,1.3033566441255888,0.00430648133555952,1.4129415364872466,0.005468357007836284,0.0026819690332200935,0.09539909650562589,0.9999802685682414,9.197259176513542e-08,9.96422147541897e-08,9.722195171514633e-08,9.587940396526987e-08,6.89384436923367e-06,0.027032241965504147,0.04848003426212424,2.758895773411297,0.506432016529312,0.06875515673765424,27.756320961593254,9.469166983148755e-08
3800,0.6214820459949267,8433.288542576101,0.00044887866697397523,0.03780008808608223,0.025916224499487155,1.2829990157994644,0.005053506005429331,1.4313742644535645,0.0056714550928767355,0.002728960261189266,0.09555755058264612,0.9999796838479962,9.797552991219322e-08,1.0143303883652371e-07,9.595511527502089e-08,9.95518776991857e-08,7.201346324442736e-06,0.027271823363611516,0.04932429734040463,2.798367463989061,0.5106856986766967,0.07032428158283294,27.46650171237839,9.566162090467325e-08
3900,0.6264552519108136,8306.060482574265,0.00046532377846209103,0.038803185965037436,0.026674923050651562,1.2757977315600346,0.004132905161880539,1.3895174694158992,0.004924726607241667,0.002911887360191831,0.09991777023363385,0.9999795489927601,9.322600101624135e-08,8.91077526640834e-08,9.625370464968749e-08,8.777980159444635e-08,7.3318458482702155e-06,0.026982134919731428,0.05012066934173431,2.7672656454845153,0.5093416090253989,0.06959721178104553,27.223335738845154,9.065417796413518e-08
4000,0.6269290289708929,8491.068080439034,0.00046934901405050873,0.04031169513136304,0.028546471211143367,1.2196040549108367,0.004234999759430475,1.3230781048112077,0.004004160327427272,0.003013616150963909,0.10343179940505717,0.9999792209467702,8.889012769543914e-08,9.205013923217404e-08,9.500653117687564e-08,9.283682932675563e-08,7.577235355412996e-06,0.027093723647724048,0.05085311250877242,2.8008149011621213,0.5001237269802566,0.07255474167946366,26.998161684200888,9.974955541949034e-08
4100,0.6327378413443342,8329.298314692163,0.0004902544423005889,0.04123650783633496,0.0292236312758382,1.2102374269220857,0.004666141903058114,1.3045877640760883,0.004828591697052864,0.003220014407610065,0.10836236552243408,0.9999793687288803,8.378058652765458e-08,9.346869878176059e-08,8.511094650212312e-08,8.884336367256347e-08,7.777033012139047e-06,0.02703701317497711,0.05070656178617714,2.841886000575828,0.49005945263361933,0.07314961686724804,26.522649160074973,9.703776811536273e-08
4200,0.6409291552835631,8510.570061316364,0.0005090076810874802,0.04247012361692611,0.030531831420540077,1.2009233531248706,0.004215678245220911,1.26656367229133,0.005552606571946439,0.0032717248012205597,0.1122253507556663,0.9999788037939651,9.326757800089655e-08,9.183232323922482e-08,8.644776249548752e-08,8.556752237674406e-08,7.750939529505007e-06,0.027410119491291404,0.05194087803221662,2.866246547603581,0.4958697333920383,0.07364097106390266,26.02094865300097,9.641643968636872e-08
4300,0.6462453002499001,8405.707063373482,0.0005168700497518129,0.04390792118143591,0.030688476678372285,1.1594552084233125,0.0035143210265522846,1.2243762987637865,0.0035315486417810695,0.0034177760654827464,0.11685285173129119,0.9999785735070328,7.825338181259038e-08,8.549489052879467e-08,8.215318072988147e-08,8.205777900921892e-08,8.015026336077233e-06,0.02738584437156902,0.05199600132421757,2.930926362629656,0.48231810130332115,0.07453840565262139,26.571880843398777,8.917464904339057e-08
4400,0.6506593784890774,8466.327415636619,0.0005267993445765154,0.04507742193273144,0.03203647066309604,1.1228202498765345,0.004481592389988465,1.2561911830511325,0.003713522712120107,0.003652603466658087,0.11907019070922423,0.9999788475067958,8.21648357871778e-08,8.685465703492973e-08,8.478861123312898e-08,8.410240309685951e-08,8.03534883840178e-06,0.02726114086881485,0.052618803286625195,2.9529272550566126,0.48200316989462383,0.07381071684639416,26.212475556800552,8.587769680959639e-08
4500,0.6532005015416605,8366.623332394793,0.0005391958049225039,0.04540239051686083,0.03376906828785283,1.1316586487488904,0.003373944263112935,1.2355111231754246,0.004998932061272398,0.003677668839733001,0.11990728626121278,0.9999785141225426,7.707972170220694e-08,8.649760125016902e-08,8.917514920682008e-08,7.662751001047854e-08,8.215533871849415e-06,0.027319609095753664,0.053765990038092286,2.969442593511783,0.47340884432451885,0.07468078588188376,25.27526945474871,8.240406844580164e-08
4600,0.6592538825643377,8402.189553649014,0.0005582648442246636,0.047194250506330165,0.034481446598841205,1.0736823381523861,0.003664352811566836,1.238879083367475,0.0031799106117810115,0.003860370324650508,0.12556810067300175,0.9999783355526514,8.060859731058324e-08,7.677585913348472e-08,8.085515233428351e-08,7.889469066531461e-08,8.484977859210672e-06,0.027727452956916913,0.05428631554041163,2.96158098816128,0.46593254845311155,0.07453803057848078,25.043520269075398,8.380495113681809e-08
4700,0.6639410235859534,8464.666613201722,0.0005714845383025674,0.04758192982007485,0.03515869976301034,1.0698328462340794,0.003908502196171692,1.2031518888703887,0.00340134459074877,0.003964447554133731,0.1302943032780571,0.9999783176130268,8.367476987686285e-08,8.028310351007719e-08,7.329981024412988e-08,7.879670887439711e-08,8.597504698232748e-06,0.02778604915967676,0.0548308836334228,2.9864770912144283,0.4678727967889635,0.07501111236744196,24.912375857707666,8.253669158835904e-08
4800,0.672279447066096,8482.335626579572,0.0005786177818981899,0.04827825359759994,0.03594309034219875,1.0657430141996431,0.004000281356486074,1.2162961717705685,0.0028424064589197503,0.004200763700052479,0.1327770011195291,0.9999777792109246,7.597591761058887e-08,7.67132199217335e-08,8.087978702343583e-08,8.312075613206925e-08,8.852242116696496e-06,0.027807145004584602,0.05553168740752279,3.0510933118931884,0.4537017453412039,0.07573904723054478,24.47289888585254,7.928914595798333e-08
4900,0.6763806069963709,8469.696645326001,0.0005977148314006513,0.05023620355089061,0.037755947325017726,1.0556269576055866,0.0037699105997104,1.1253182735429819,0.004887489935268111,0.004253616895504988,0.13860418565029742,0.9999778087006381,7.424345395534433e-08,8.47825382579493e-08,7.520801840779579e-08,7.451361577105202e-08,8.959808343728002e-06,0.027771813937224648,0.05657695453535804,3.0458585468347628,0.4541634554758254,0.07626344462388676,24.315110263395646,7.711247879909848e-08
5000,0.6817575368284972,8533.779030314494,0.0005992161142498541,0.051041981337436475,0.0385881630399013,1.0076239725905416,0.0037590112769673896,1.1632823704952142,0.004473733381474014,0.004536231821046817,0.14209710312970705,0.999977757646023,7.74019177846065e-08,6.914433329362605e-08,8.188802776452593e-08,7.755214131513472e-08,9.06138811893294e-06,0.027797926118231432,0.056882303343448966,3.0583458727278794,0.4407266904230865,0.07616028170401622,24.620307817048136,7.454269466153604e-08
