milliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p53_P,Mdm2_P,ROS,basalROS,damDNA,E1,E2,E1_Ub,E2_Ub,Proteasome,Ub,p53DUB,Mdm2DUB,DUB,Mdm2_p53_Ub,Mdm2_p53_Ub2,Mdm2_p53_Ub3,Mdm2_p53_Ub4,Mdm2_P1_p53_Ub4,Mdm2_Ub,Mdm2_Ub2,Mdm2_Ub3,Mdm2_Ub4,Mdm2_P_Ub,Mdm2_P_Ub2,Mdm2_P_Ub3,Mdm2_P_Ub4,p53_Ub4_Proteasome,Mdm2_Ub4_Proteasome,Mdm2_P_Ub4_Proteasome,GSK3b,GSK3b_p53,GSK3b_p53_P,Abeta,AggAbeta_Proteasome,AggAbeta,AbetaPlaque,Tau,Tau_P1,Tau_P2,MT_Tau,AggTau,AggTau_Proteasome,Proteasome_Tau,PP1,NFT,IR
0,5.0000568923726325,5.002223368707523,95.00042874101646,10.000073905634766,10.00000000000039,-2.671428056422349e-11,200.00000000001884,3.7049837951761674e-14,-4.4297183133173675e-11,7.41298871766624e-22,10.0,-2.2123106888498132e-10,100.87767386320238,99.61781129351887,0.464010278161791,-0.14070174928049173,499.99999993107974,4000.156109650188,200.0,200.0,200.0,3.282587296193938e-05,-0.0002074972659107409,9.874914306012067e-05,4.936299067431049e-06,-5.577931680096265e-06,-7.888450084052281e-06,-1.8966483884699265e-07,-4.942257934218052e-08,4.037849582771919e-09,-3.762409567465791e-14,-1.1845862178243197e-15,-1.5338186902785293e-16,-2.768350692492286e-18,-1.5023568902831704e-09,9.569254541763602e-13,8.496193393467767e-22,499.99984121407516,-2.9604029203962372e-05,-3.341338626681141e-18,-1.8829672488917418e-08,1.288599249108355e-18,6.957202099216972e-17,-3.0325961786537863e-19,-0.0005100395991788255,-2.8550834998931627e-05,-3.633252213707379e-06,100.00048986976054,3.1356095816688234e-12,7.077177864130852e-14,6.484587994563181e-08,50.0,-1.322459421323929e-16,0.0
100,4.997252018249658,5.003785515704843,95.00122070424095,9.999928289845583,10.000000000000174,9.197391506231946e-12,200.00000000001938,-9.75076360014834e-15,9.505695125462896e-11,-1.4020479217892107e-21,10.0,1.0652300888697251e-09,93.72775970879415,99.9083027515002,5.744141379722982,-0.21843296564905698,500.00000009749374,3995.1828184856568,200.0,200.0,200.0,0.0026084198537819014,0.0005739576226385252,8.491489295758954e-05,-4.162828869797797e-06,-5.356035723301068e-06,7.060482613790605e-06,1.7704612372565628e-07,-1.2102369492279556e-07,1.1434925933726105e-09,-5.054489244007744e-14,-2.7775947985327007e-15,2.6600584402014082e-17,-5.020851085424696e-18,-2.8100014549255645e-09,6.988494132990766e-13,-2.548919204384228e-22,499.9996707044298,0.00036545725990415063,1.3021087545950937e-18,-1.689737771301897e-08,-1.6537984808983664e-18,-2.343575130581677e-16,3.296124558637089e-19,0.0010478969800565782,-3.354316899029573e-05,-4.887902242955934e-06,99.99865629614072,-4.004371583039804e-12,-9.317468594160214e-14,-1.0164106929723423e-07,50.0,-1.8302985556403057e-14,0.0
200,4.995230517704694,5.006589251737158,95.0053609967474,9.999602990525137,10.00000000000029,-2.103081004807111e-11,200.00000000000935,1.7848198055314608e-14,1.2101112635104237e-10,3.819585416831529e-21,10.0,2.255269087573931e-09,90.43471458368934,99.86141724106294,9.991475249068117,-0.2608734792870725,499.9999999292625,3991.2096149439385,200.0,200.0,200.0,0.0020783603217422696,-0.0003069633006373261,-4.0518117434968915e-05,3.763543980697149e-06,-4.860780052771754e-06,1.331749304536408e-06,6.441779253423578e-07,-9.139640804065158e-08,-2.1348927163912235e-09,-1.1984016640773383e-14,-3.1821606798171647e-16,1.8617620511203954e-16,5.172980322489746e-18,2.0093166177769435e-09,-3.15864591344073e-12,1.896535118717232e-21,499.99895424807806,0.0010560185038890992,-2.2564551691335756e-17,1.0215330332976272e-08,8.830943714191217e-19,-1.1566814364691408e-16,1.672565406615274e-19,0.0015648056886681215,2.997038969475054e-05,1.9587257765029456e-07,99.99786843393073,-1.005048493665217e-11,1.6113022296014471e-15,-7.706116647879442e-08,50.0,1.5539800322075894e-14,0.0
300,4.993503310316461,5.011812130181009,95.00974141140715,9.99936472632439,9.999999999999904,6.950237330975035e-12,199.9999999999577,3.5481617334637154e-16,2.8850090101217843e-10,-4.3856588263625525e-21,10.0,3.5209647179546894e-09,85.44389134230774,99.97673762146606,15.466536724499694,0.032141756723071374,500.0000000427974,3985.7234106867727,200.0,200.0,200.0,-0.0017764474080613156,-0.0002065587530193322,8.901619191418438e-05,-1.3609441295304201e-06,-1.0912139969377637e-06,-2.9460250416867717e-06,-3.363272510773582e-07,1.185055312243594e-07,5.667175976416678e-09,4.338687942977318e-14,-1.1794175288646556e-15,-2.2871419760972794e-17,-5.299477230414681e-18,1.6266713853423241e-09,-3.2314031422863735e-12,3.168855184402062e-21,499.9982132117275,0.0013629944997497504,1.7279556719697086e-17,-2.7826967278051132e-08,-1.5356966869645366e-18,-3.862238784277605e-16,6.782203334138922e-20,0.0025570441334921415,3.0475813340529884e-05,3.7709338034210267e-06,99.99668788094408,5.753662866196477e-14,-2.9689421631539234e-14,7.247898160831324e-08,50.0,-9.389929690280787e-15,0.0
400,4.990157522475525,5.013945531103802,95.00998803907684,9.99902283319644,9.99999999999937,-1.5558844333037465e-11,199.99999999997223,3.6549440447115196e-14,-1.0333544964837378e-10,-2.1366078475076043e-21,10.0,4.15056274097928e-09,81.24187138527904,99.30667235183483,18.73419272027571,0.7125560443935347,499.9999998852168,3980.019753368921,200.0,200.0,200.0,-0.00016190501629058108,0.00042395181645037144,-3.190949204572418e-06,8.273253353855398e-07,7.1841041498600265e-06,1.2048918405522365e-05,-1.0114527142477647e-06,6.678142657409739e-08,-1.2265324244007588e-09,3.045047922803698e-14,5.147838373164527e-16,-4.39954103627417e-17,7.724303678350367e-18,2.4449447275467132e-09,2.9728565205482863e-12,2.6840567070810018e-21,499.998144341631,0.0018054867398978876,4.895618397168654e-17,3.965303969460868e-08,1.3358030915782423e-18,6.324515330333627e-17,-2.143148711312883e-19,0.004022353298465086,0.00013993838730289046,-3.2408515786684054e-07,99.9960690369205,-5.559123199699344e-12,-1.4648023921653031e-13,1.0398145110416192e-08,50.0,-2.2884625729100883e-14,0.0
500,4.9895667251201425,5.018961096115537,95.01486820221315,9.998807993024984,10.000000000000755,4.8020712802853854e-11,199.99999999996874,1.5799732283748702e-14,2.3051401337129206e-10,-1.963335932036777e-21,10.0,4.294056793676976e-09,78.08436671176872,99.2950630186959,22.521429361372135,0.44355678965576695,499.9999998707567,3977.0972597092264,200.0,200.0,200.0,0.002524607151497288,0.0002686445714489987,-9.008297715887679e-05,-5.098481617599575e-06,1.600850341080335e-06,1.4600667176740172e-05,-7.738715497781844e-07,-4.7860711037125366e-08,-6.339832530972261e-09,3.2967975852297107e-14,-7.131887151080564e-16,3.405641517104189e-17,7.11669472316303e-18,2.1317608737499576e-09,-3.0391727112757107e-12,-5.334383011911919e-22,499.9975828283671,0.002715020912619204,-1.0742708691585082e-17,5.240340488791292e-08,-1.2860047769628967e-18,2.9767695438478453e-16,1.833147636007975e-19,0.00509208082418643,0.0001724448734442819,7.719075631347808e-06,99.99521252265727,-3.3424199443695005e-12,8.412012465823368e-14,2.2261801577550273e-08,50.0,-6.58692758731071e-16,0.0
600,4.9849850999520475,5.023727737782405,95.01504354058648,9.998382231805346,10.000000000000588,7.415614764334276e-11,199.9999999999732,-2.5340544741338838e-14,2.0368545037796226e-10,-3.74105027950263e-21,10.0,6.183527999730206e-09,72.33096060377775,98.90622234970752,26.702796282907318,0.5311961957103319,499.9999998520286,3972.479436446559,200.0,200.0,200.0,0.0008550761829480265,-0.0005763636748094188,4.904244692342433e-05,-4.093650989930504e-06,3.036171643843198e-06,1.336857181567692e-05,1.1338089335666642e-07,-7.093178577911938e-08,1.314487687573021e-09,1.1170499367373647e-15,6.051010689411016e-16,-5.607650364231093e-17,7.465816215376102e-18,4.016644985328701e-10,-1.637690309575441e-12,-1.626257439810641e-21,499.9971162416587,0.0026603847149756507,2.1954060410697545e-17,7.644511523141119e-08,1.371727331175637e-19,-3.050149388532472e-16,-7.252434221230276e-20,0.005913279478549477,0.00012265709832824027,8.000816458333143e-06,99.9942018479068,-3.3826261567605735e-11,-1.4973854075734101e-13,1.6577714149401277e-07,50.0,-1.3088002160491723e-14,0.0
700,4.983997277869797,5.027480225751758,95.01941451672195,9.998363331899611,9.999999999999986,6.702052760899108e-11,199.99999999991573,4.780356192028767e-14,8.666335457132478e-11,-3.960117754812267e-21,10.0,6.4672980524635895e-09,68.9631119688284,98.55827142644019,30.252662206731664,1.4151774800051606,499.9999997826916,3969.0760562470427,200.0,200.0,200.0,0.0021414951441874586,-5.339051118673307e-05,7.657173552877212e-05,5.177402394314939e-06,3.295774142366798e-06,7.953943035782136e-06,1.2240007067796276e-06,1.0071455587867258e-07,-1.5775618913888137e-09,-3.3307639717390115e-14,-3.428842928199472e-15,-1.387892482549325e-16,-6.957289130116026e-18,2.7697651674002853e-09,2.093170077757708e-12,-3.1827149020868757e-21,499.9961959156437,0.0034846389054512808,1.3310847138121032e-17,1.3205087561799317e-08,1.221965877575576e-18,1.4033811161923194e-16,2.9216250676389885e-21,0.007037457014978534,0.00026491706446827104,-3.6596866006331186e-06,99.99338137131781,-3.665990040574538e-11,-5.501679710086347e-14,3.6060365036092025e-07,50.0,-1.6653430964912585e-14,0.0
800,4.982925782261489,5.030529041266613,95.01863075060254,9.998169930296791,10.000000000000709,1.005662113016215e-10,199.99999999990044,-1.5984441126727602e-15,-2.0730300037973683e-10,1.753572772863327e-21,10.0,8.044817904563643e-09,66.0633041556399,98.20594433523088,33.788758928851415,1.8004379212191624,499.9999998045025,3964.160993929453,200.0,200.0,200.0,-0.0007977177258667839,-0.0001160370005597194,-8.82001247387954e-05,-2.19212152541181e-06,-3.1239560559584093e-06,1.1510772285479927e-05,1.0827142017342206e-06,-7.007285785785716e-08,-4.523046646867506e-09,2.6252803055344397e-14,3.1325279285170997e-15,-8.953222828652155e-18,-7.221453145686995e-18,-2.677658681905669e-09,-1.3382018589756463e-12,4.508239758870397e-22,499.9962492762671,0.0042036182603454805,-1.9160890217796388e-17,4.4342493568921e-08,-2.1052155907574517e-18,2.3854910036274183e-16,-3.760256393108924e-20,0.007830123351280034,0.0003202354786734743,2.4116908146827755e-06,99.99230039610701,-4.570439350122716e-11,-1.471316097624072e-14,4.206953871670494e-07,50.0,2.7393267541680494e-14,0.0
900,4.980573629480994,5.031063382517134,95.02268953414914,9.997940390194737,10.00000000000083,6.769064275925657e-11,199.99999999990283,4.468831466921066e-14,8.836673659521624e-11,-2.704702178478945e-21,10.0,8.8618516123563e-09,64.2227976036821,98.25553106102531,35.98686041435092,1.6303472039495506,499.9999995698302,3961.111011287832,200.0,200.0,200.0,0.0021133722844716343,-0.00036008441893631044,-4.219180066007736e-05,-3.593849362131648e-06,-6.471851444696455e-06,2.1773384868502827e-05,7.860879132523821e-07,-1.051156457350729e-07,2.430930553807301e-09,-2.9923445234716763e-14,-2.441184743605366e-15,1.4778838939606946e-16,7.880062721827586e-18,2.2474388214535664e-09,-2.032355472762088e-12,-2.3279628465627994e-21,499.9958422406825,0.0043078031808177685,3.56827477806221e-17,1.0940896951999823e-07,1.4399432939193198e-19,-3.992896346023085e-16,-3.8020087789830315e-19,0.007885977102560915,0.00035290077445658595,1.72175659699469e-05,99.99114503904474,-4.724215233749422e-11,-6.726552675170949e-15,3.998772845133997e-07,50.0,-6.989971582192632e-15,0.0
