miliseconds,EGF,I,RE,Rd,Rp,GS,Rp_GS,Shc,Rp_Shc,Rp_pShc,pShc,Rp_pShc_GS,PI3K,Rp_PI3K,RasGAP,Rp_RasGAP,IRL,IRp,IRp_PI3K,IRp_RasGAP,IRS,IRp_IRS,IRp_IRSp,IRSp,iSrc,mIRS,mIRSp,mIRSp_GS,mIRSp_PI3K,SHP2,mIRSp_SHP2,GAB,mGAB,mGABp,mGABp_GS,mGABp_PI3K,mGABp_SHP2,mGABp_pSHP2,PIP3,dRas,Raf,aRaf,Mek,Erk,pErk,PDK1,Akt,pAkt,mTOR,Null,aaRaf,PKA,pShc_GS,ppMek,mGABp_pSHP2_GS,R,ppErk,IR,mPDK1,tRas,tRas_PI3K,ppAkt,mGABp_RasGAP,amTOR,iGS,imGAB,imIRS,aSrc,Ri,IRi,iPX,aPX,aPX_GS,IRSp_PI3K,IRSp_GS,IRSp_SHP2,GABp,GABp_PI3K,GABp_GS,GABp_RasGAP,GABp_SHP2,GABp_pSHP2,GABp_pSHP2_GS,imGABp,bRasGAP,phosphorylated_Akt
0,1.0080843600026912,-9.662466803425764e-38,0.055739599033566026,0.045268048572266906,-0.00259625040567075,200.00019101770778,-0.0003324767944662979,269.98726729736467,0.0007281414418412615,-0.00027449270393733506,0.0001313991670783293,-0.0010901078252729035,199.99238056879835,-0.004014807987064197,49.99999935380226,-4.0007777803037307e-07,1.6499408307135483e-31,1.2818300047314774e-28,2.0499784509178134e-30,3.831551081509415e-26,299.98582274324525,1.645719912748167e-27,-5.91332704953341e-29,9.502716144190237e-08,517.9761710818565,-0.00208042309173267,-3.742452140569299e-06,1.2015899106668554e-09,-5.495255848106038e-06,299.99998734685806,2.9947352285283406e-08,224.99924131777354,-0.00045239729659163466,-7.610548229418024e-05,-8.598314507045883e-05,0.0002603855550065932,-1.3564621943754479e-05,-7.240436477512369e-09,0.005434365933549865,149.98730174468923,99.99978727191233,-0.00016915182273389756,199.9999984191984,400.00000014166443,-2.0469447412490673e-07,100.00359136677697,100.0000010576907,-5.447712382389138e-05,100.00000063010663,0.014296273439924718,2.8150593299832643e-05,100.0,3.255183896044141e-06,-5.899289570242569e-07,3.023290049334569e-09,100.03549240734718,-2.977227919565191e-16,150.0,-0.0021307544220401783,-0.0009005659379805717,0.0,4.2635831333365355e-10,-5.2045507951727186e-08,9.326606175197167e-06,1.2253065109415062e-18,-1.3837746763008936e-21,-4.07371715089194e-09,0.01123283503375622,0.0006242229218874718,-1.0269645835534618e-28,200.0,0.0,0.0,2.4364359373446408e-08,-1.8354892742874887e-10,-1.0708681297372151e-08,-1.0055655529935014e-06,1.2216605760650522e-06,9.59420247360663e-07,6.050761322299879e-10,-9.2451063660246e-07,-2.3042297589130922e-10,1.4282234045682744e-10,1.540482496282793e-21,1e-05,0.00010709843134802778
100,0.9774278124043583,4.6956734404512654e-38,0.5589033993080179,-0.011831645369261037,-0.0024808699782424286,199.99935472591545,-0.0007344224059051765,270.0120822339739,-0.009796260140505185,0.0013014859393893083,6.925948121088346e-05,-0.00013063765518403118,200.00317042918846,0.0002732782437500567,49.99999849934014,4.2323939832419626e-07,-1.379756673802203e-31,-1.1864684665011064e-28,4.1628653303124863e-29,-4.3771413414989654e-26,300.0121358169311,2.1294846590206723e-27,-2.3134884086336554e-30,-9.934889556064408e-09,518.0118326332365,0.009696670063174323,-1.3284215460665604e-06,5.900154631199055e-09,-5.118839687161484e-06,299.9999743734646,-2.648497438421731e-07,224.99933589835575,0.0003152143774960556,0.00014917744206952228,1.8798060753976077e-05,-0.0001499740812699447,1.1020398477687193e-06,-3.729033098644745e-09,0.004490630541442628,150.01442144066792,100.00013476318885,-0.00011731417089210072,199.99999789671753,400.0000001800164,1.4938789448412933e-07,99.9968701240762,100.00000607628233,-8.986037570672277e-05,100.00000906164458,0.010387934215518202,4.941709515993308e-05,100.0,-0.0004915250290684292,-1.8360002391046853e-08,2.22063786687303e-09,99.6068087934203,-4.893507508747866e-15,150.0,-4.877020593216451e-05,0.0016737602271815494,0.0,2.123069375650787e-10,2.2328893365517458e-08,-1.7036746661141262e-05,1.1424790003756998e-18,-1.722062959014308e-21,1.864121603694896e-09,-0.011875898919777026,-0.008134317733339384,-3.728096866779621e-29,200.0,0.0,0.0,-7.005362989327143e-09,4.493131020824424e-11,1.3462448552395153e-08,3.790531480159328e-06,-8.835868069998149e-07,-6.272047978716751e-07,-6.398319004186631e-10,-5.067168545327198e-07,-2.6539408564231195e-10,-8.296766205704781e-11,1.1847292440404031e-21,1e-05,-6.13662895575898e-05
200,0.9666800613005179,7.780482024729805e-38,1.317442158870604,-0.03611841530066612,0.0018921983884499388,199.9998188842795,0.0006204583832916282,269.9877001395843,0.0042943674893972834,0.0009613681864222875,-0.00011537527747452191,0.002163647636058658,199.99800563531977,0.004829563714555793,49.999998123381744,1.7901039417106168e-06,1.69496719299186e-31,-8.704017773020202e-29,-5.568202162488355e-29,-2.4132542443174672e-26,300.0047355821925,-2.566382297533746e-27,-2.1298438469005993e-29,1.0074351580218625e-07,517.9802159686104,-0.014714838234766096,6.277221403671787e-08,6.730983998082164e-09,-5.634420774003417e-06,300.0000164366137,2.5775669917291134e-07,225.00033210701307,8.638835618674633e-05,-0.00022609813208216824,6.87185579088095e-05,-0.0005491884483597478,-2.4640305058751935e-05,-3.639285096100696e-09,0.004452506982897279,149.987953487795,100.00007919298405,7.26509674027281e-05,200.00000166394472,400.00000014364366,6.091967841764022e-08,100.0035015375067,99.99994481502185,-1.0523215156604958e-05,99.99999128059707,0.018527496514439145,1.2938261077946359e-06,100.0,0.00015579882573872825,2.341885238497236e-06,-5.94655046633314e-09,98.86360346074086,5.879444855293172e-15,150.0,-0.0015104431131813011,-0.00047510290045707314,0.0,-2.9719245489237337e-10,2.8935477146379708e-08,1.3595409753450857e-05,6.130987203937396e-19,-1.5974213619322292e-21,-4.2455424325607176e-09,-0.01881735075029954,0.0113262985751373,3.0349575620944726e-30,200.0,0.0,0.0,5.343338608167349e-08,2.1276880403585853e-11,-3.032632414242975e-09,-2.1215106372334413e-06,-5.056923667627191e-07,-1.1183679066211369e-06,9.238012686265419e-10,4.991465848362132e-07,2.9331650404999842e-12,-1.7614702601186193e-10,1.5764612350010203e-21,1e-05,-8.763540523329257e-06
300,0.9401088449981134,-1.0287574901580227e-37,2.0346094384873,0.0175622496051765,0.0022971445674061885,200.0014503610929,0.0005986318280561233,269.9960496393233,-0.002948525977639283,0.0011692192119330761,-0.00014093821189503983,0.0006326603672367332,200.00673976361801,-0.0001679195013159721,49.999998428597394,9.009661546806819e-07,1.2052917903815626e-32,6.644383288646039e-29,4.107817837152713e-29,-1.540264711890011e-26,300.0019526951988,-2.6624079108853105e-27,4.4959901364013854e-29,-1.0725519303765641e-07,518.0155451272188,-0.010307487584621605,3.7604153305930983e-06,-6.823455038522674e-09,4.730901689393795e-07,299.9999928517891,-2.3843452284848205e-07,224.99975345777386,-0.00018557336764974398,-0.00017480304204639324,-8.339797279503702e-05,0.0004843530617293995,-1.6247519489026488e-05,-4.927506722645324e-09,0.005814803679930336,149.99096766376817,100.00016438403883,-3.880792550845802e-05,199.99999914419456,400.0000000265811,2.4749732720447212e-08,99.99792248329442,99.9998547329582,0.000127101474817158,99.99999324191363,0.010299264539460133,4.785889331892268e-05,100.0,-0.0005831066482637301,-2.852015652924179e-06,-4.958524477252209e-09,98.05479929161083,8.543891436680144e-16,150.0,-0.0012201516756911366,-0.0036584018153202605,0.0,-2.45443342614022e-10,6.731591190454184e-08,4.135609648280224e-06,3.013769604922213e-18,1.3715401728703379e-21,2.0549440840753174e-09,0.0021334603660733494,0.00555156908433361,-1.4395157792861482e-29,200.0,0.0,0.0,-8.756870222839645e-08,1.84187735819815e-10,-1.0488109162097611e-08,-3.4287546410146077e-06,2.0568006015546184e-06,-1.0906775027551158e-07,1.845815065816555e-10,-1.19325748030582e-07,1.0053877458510807e-10,-1.085585501982914e-10,-1.78896892788104e-21,1e-05,1.3669530177241668e-05
400,0.922668363786943,-1.747196214158179e-38,2.464400390156317,-0.01275619104546032,0.0014481041049150766,199.9979871119806,-0.0003984291903615089,270.0147742008995,-0.0031740631523661444,1.9444977786990432e-05,2.4828029342840315e-05,0.0025367187136122564,199.99560915847775,0.006589088007498943,50.000001797480174,1.2705071913160012e-06,-2.1830531887016152e-32,-6.407661944873832e-29,-2.4683066473029736e-30,-3.909328696159656e-26,300.00945456159695,-7.112711386881818e-28,-5.374100893854349e-29,-3.687687857172794e-08,517.9806177914717,-0.004001496090502512,-2.8990138444902194e-06,-1.1050597710980007e-09,-4.985755754561144e-06,300.0000055695013,5.5357502050059216e-08,225.00125958493538,-0.0003901857020579013,0.00012506493257350112,7.074749912745744e-05,-6.517728292682108e-05,5.377867309082154e-06,1.0126946903891431e-09,-0.003506468824106779,149.9936979777868,99.99997088182147,7.828327612717764e-05,199.9999981217782,400.0000001898982,1.5984533722673703e-07,99.99639726819503,99.999914237013,0.00016292561798590867,100.0000059631918,-0.007210267843497166,2.8011996306474062e-05,100.0,-0.00042062327135038575,-5.785857661623751e-07,-6.215761125467118e-10,97.56554965321942,-3.267311475116816e-15,150.0,0.0016584227376793426,0.005887086883757768,0.0,-5.5517143727712975e-11,4.3885973374287105e-08,-1.2219760104105257e-05,-1.6073396668487565e-18,-9.086646140486493e-22,4.3578811436586285e-10,-0.02377720829373568,-0.006463585850518217,-1.0354330134159477e-30,200.0,0.0,0.0,-6.864413300770343e-08,1.7152243451947262e-10,1.024576243271965e-09,-1.2267360835841522e-06,-1.0619268194570862e-06,-1.5699721254099826e-06,9.787617551979249e-11,5.638004389601666e-07,-1.0205842096462446e-10,-1.3747977501077416e-10,-4.8679663375589695e-22,1e-05,6.267044224607366e-05
500,0.9118913170724416,-5.409514544233118e-39,2.9769806641862093,0.09140496650316285,0.0024797266101150147,200.0005968509424,-0.0006644506224815751,270.01034572472247,-0.009817459890971967,0.001608689946988892,8.293310642500577e-06,-0.0025192500722409296,199.99164396087326,0.004147719864698992,49.99999994822137,1.0627140773813742e-06,7.315165848699124e-32,3.272845454698773e-30,3.356221405542812e-29,5.482857210004339e-27,300.00427367070756,-1.978776428495688e-27,8.541818161683994e-30,7.888449689066369e-08,517.9959671510276,-0.01637284501848166,-5.565739249820227e-06,7.372725868208691e-09,1.927735297168463e-07,300.0000191760613,3.8715474001577394e-07,225.00108264270366,-0.00037942311697666917,-2.767924939411003e-05,3.2320115955795717e-06,-8.40400893367719e-05,-2.749592723976543e-06,-9.273201425057328e-09,-0.0008186237066086407,150.01502506653347,99.99974936321519,0.00011399030978350726,199.99999821577563,400.00000005345794,6.903608765160828e-08,100.00141768871852,99.999850295896,-0.00010048369127549291,99.99998641251813,-0.03037011014134768,-4.8823798875557635e-05,100.0,0.000365039151548147,2.631414003030825e-06,2.688141789729e-09,97.0893868539312,1.7272448094355047e-15,150.0,4.803408294978604e-05,-0.012843750855527074,0.0,4.1008769082029757e-10,4.64805777710076e-08,1.468158397147694e-05,2.3531587271973936e-18,-1.8228511888614862e-21,-1.4386218150496673e-09,0.017401100229740323,0.0003144725713919349,3.9782114507351145e-29,200.0,0.0,0.0,4.557114361733335e-08,-1.4419815360815085e-10,-7.76666916864949e-09,4.3894952739571916e-07,9.44962072436087e-06,7.026763138100659e-07,1.105784124995612e-09,1.4368973933558155e-07,1.5825927213465037e-10,-6.409205958583705e-11,-1.4301463706802648e-21,1e-05,-5.331739626872277e-06
600,0.8921417247354867,-8.090220698601614e-38,3.514671145457723,0.11704937490017311,0.004840307138252125,199.99859405247938,-0.0005071113947427246,269.98600531446203,0.004573282370886989,-0.0018098645759632465,-0.000136674378686604,-0.0017082655737780804,199.9898973653916,0.0066432424789330344,49.99999987232697,3.2115369807820926e-07,4.057433548205709e-32,2.501275036254794e-30,6.790911893607214e-31,-3.685839421946651e-26,300.0086672139978,1.6037845650512898e-28,5.629613084243279e-29,5.455119707067e-08,517.9875161041389,0.010706855357642224,-8.249521150939611e-07,1.0782451754081502e-08,-1.7053893705422101e-06,300.0000029297977,-1.083637174538325e-07,225.00133527740607,0.00022103799326233226,0.00015073479208538404,5.962979340579248e-05,0.0001641888414815695,-2.0896292087131775e-05,-3.3590866956328565e-09,0.0024579991918213594,149.99589393787224,100.00020075008948,9.384298089529394e-05,199.99999939831662,399.9999999491266,1.2579108950022216e-07,100.00006118133953,100.00007977719338,8.353856497504731e-05,99.99998208909795,0.004422285996199281,6.952174790733881e-07,100.0,0.00016484731266986746,2.559815905002392e-06,5.1819920931085975e-09,96.31441524228943,-3.921155284322192e-15,150.0,0.0005114443961635711,0.0011842974583125047,0.0,3.7745976615607764e-11,6.65996790467874e-08,-2.6692481332088777e-06,1.7874735179078927e-18,-1.3325369068916101e-21,6.674602755103414e-10,-0.007267736601627311,-0.0006828552191967475,-9.909454733417218e-29,200.0,0.0,0.0,-1.4093793106834468e-08,4.02183446774997e-11,2.4929238988057986e-09,-2.959480987202806e-06,-1.0141655193289553e-05,-4.523608856858599e-07,-8.68632867500721e-10,-8.442559648477585e-07,6.594441919877467e-11,-8.589972328133286e-11,1.6682344561451068e-21,1e-05,-0.00011149654750098013
700,0.8789921155315639,-4.323561619458313e-38,4.097359277802904,0.13858908233145056,0.0015577873794528616,200.00180760602487,0.00047985507108664737,270.00482747788703,0.0010082810334814353,-0.0016087586046709791,0.00012521173767778438,0.0004486240471642087,199.99679809920076,0.009648461561015587,49.9999992654566,-9.079423847134288e-07,1.1870809893006018e-31,7.759274758756757e-29,3.777344166728894e-29,4.50124350693858e-27,300.01021788350715,2.428015986699453e-27,1.059112356338131e-29,1.1025568550830197e-07,517.9707881023215,-0.0027593809024409593,4.258639961456795e-06,-2.4496399098063264e-10,3.0111182457365352e-06,300.00002412241423,1.8698624712543227e-07,225.0003362529775,-0.00026166904469564336,-1.784585164097944e-07,7.084740231593067e-05,3.032226612494953e-05,3.912583314983971e-06,6.5203632628120316e-09,-0.0009058596514505818,150.00672563348752,100.00014028108498,-7.62584167922405e-05,199.99999733477932,399.9999997955337,-7.478491257763404e-08,99.99701560007799,100.00007645816113,-0.00014463602089829594,99.99998961497123,0.006235043167221888,3.315175528458492e-05,100.0,0.0004572379134191804,-2.56572812749267e-06,7.62820813048356e-09,95.68172736616658,-4.954970869514509e-15,150.0,0.003491066207900391,-0.014420107015257843,0.0,-3.645802741944803e-11,2.6080423114597488e-08,8.211708614662933e-06,7.44829030035631e-20,1.00348277520896e-21,4.322071087616778e-09,0.019910064682625152,0.011241988556555301,-1.8176669707947375e-29,200.0,0.0,0.0,-1.0142450350057091e-07,2.2215432972763425e-10,1.3678686029302298e-08,2.399493108461635e-06,-4.387352941220968e-06,-1.167528306024256e-06,8.066098678161161e-10,7.904976298469314e-07,1.1614319659789186e-10,-2.354187643495462e-11,-2.3181223993150934e-21,1e-05,-8.767612896880638e-05
800,0.8510826801946904,7.990443796931472e-38,4.574096791314381,0.12592203205698888,0.005224259374204429,200.00131239835102,-0.0005553903223695293,270.0105194509981,0.014905266111443757,0.0005044995625589076,0.00010922837763033773,0.0013805043038998025,200.00659250648306,-0.003838178021779218,49.99999870996177,-5.763084437673403e-07,-1.4730307493609784e-31,4.1233959066248725e-29,3.223674192915e-29,3.255001475097565e-26,300.0150012721572,-1.5857789639712134e-27,-5.363297333090715e-29,-9.707023082176326e-08,517.972115634525,0.01440594346601347,-1.5798836766393428e-06,-1.0900868022223419e-08,-3.684704244077123e-06,299.99998000794284,-3.558238610392929e-08,225.00047949189315,-0.00018977191493308625,1.306177808985896e-07,-6.739769418407663e-05,-0.0004506006657963726,-1.5287819473406285e-05,-2.1227508433847157e-10,0.005716228860509819,150.01225526173596,99.99993118648833,-0.0001699616704908935,199.9999995732919,399.9999998547066,-8.477474354683741e-08,99.99669675715533,100.0000237680408,4.790160375916512e-06,99.99998283136803,0.0016191315139125098,-3.0510033739763795e-05,100.0,1.7666697237627016e-05,5.5700043715026806e-08,-6.034877275325079e-09,95.37123549789185,-6.731912478912516e-15,150.0,0.0026918156358040693,-0.004493218215467266,0.0,3.263229283459234e-11,-5.834029630594124e-08,1.2383456972994408e-05,-9.388872758000883e-19,1.3184618875038652e-22,3.933975200413201e-09,-0.004016952872463295,-0.0026319737625934638,6.50583824618336e-29,200.0,0.0,0.0,1.3032399161732696e-08,2.326719634036871e-11,6.23849706315556e-09,-3.5799059367602753e-06,9.853354163111141e-06,-1.3485156172664012e-07,9.992659807656e-10,-9.740853431462112e-07,-1.6833028308816946e-10,-1.3706460642531076e-10,-1.5364174169918958e-21,1e-05,6.868207925887994e-05
900,0.8442701478703918,-9.008113646736866e-38,4.791281029658891,0.2316735580680965,0.007094906619832784,199.99878112169498,0.0001355695069674132,269.99696070043467,0.002401167426589629,0.0013858626434592857,-0.00012968922057369738,-0.0017982590868772868,199.99453490062876,0.0008414480682224202,50.00000079761969,1.2957140042498537e-06,-1.1096889681609341e-31,-7.585409217709103e-29,-4.019450839914377e-29,4.4695245677360373e-26,299.9838144150879,-9.12158159779549e-28,4.191329282466404e-29,-1.0865926622834446e-07,518.0148636833652,-0.012224369389280454,2.9942331934485735e-06,2.368841392355394e-09,5.812263698310647e-06,299.9999949954575,-4.2277425470451546e-07,224.99946564793143,-0.0003372576312195983,-3.952565473922266e-05,-5.3301918779035095e-05,0.0001130171015551331,1.5277956117624468e-05,2.887568923573742e-09,0.0017122802193739826,149.99166980189239,99.9997622245801,6.635627281997841e-05,199.99999868773457,399.9999999871274,1.1406661787208613e-07,100.00108438968425,99.99985677504277,-4.4176160838500164e-05,99.99998916881351,-0.014770679662072498,1.2343517115622331e-05,100.0,0.0005018178918726581,2.27030466909349e-06,1.7778942260671859e-09,94.39487858525732,5.501430146336819e-15,150.0,0.0028123733868120125,0.008739686587283805,0.0,7.858968612436857e-11,-5.847428821130138e-08,1.7845004296155828e-05,2.1438951086911552e-18,-1.032882230397183e-21,4.278407458563119e-09,0.03153635185389572,0.006433244666429607,7.479482797282425e-29,200.0,0.0,0.0,4.5489661103405696e-08,1.6333666186022214e-10,1.8983133087276145e-09,3.1165014349862933e-06,3.171214525119159e-06,-1.2491853533352683e-06,2.2805484901133416e-10,-8.289604318785981e-07,2.8350755427733893e-10,-2.7521683249412793e-12,2.4945465815283034e-21,1e-05,-8.814012005866641e-05
