miliseconds,EGF,I,RE,Rd,Rp,GS,Rp_GS,Shc,Rp_Shc,Rp_pShc,pShc,Rp_pShc_GS,PI3K,Rp_PI3K,RasGAP,Rp_RasGAP,IRL,IRp,IRp_PI3K,IRp_RasGAP,IRS,IRp_IRS,IRp_IRSp,IRSp,iSrc,mIRS,mIRSp,mIRSp_GS,mIRSp_PI3K,SHP2,mIRSp_SHP2,GAB,mGAB,mGABp,mGABp_GS,mGABp_PI3K,mGABp_SHP2,mGABp_pSHP2,PIP3,dRas,Raf,aRaf,Mek,Erk,pErk,PDK1,Akt,pAkt,mTOR,Null,aaRaf,PKA,pShc_GS,ppMek,mGABp_pSHP2_GS,R,ppErk,IR,mPDK1,tRas,tRas_PI3K,ppAkt,mGABp_RasGAP,amTOR,iGS,imGAB,imIRS,aSrc,Ri,IRi,iPX,aPX,aPX_GS,IRSp_PI3K,IRSp_GS,IRSp_SHP2,GABp,GABp_PI3K,GABp_GS,GABp_RasGAP,GABp_SHP2,GABp_pSHP2,GABp_pSHP2_GS,imGABp,bRasGAP,phosphorylated_Akt
1000,0.8286773504665248,-6.161716893320789e-38,5.211323123774612,0.25851718059842466,0.013129564317245507,200.00123796708422,0.0006677635956946668,269.97590826234915,0.0032857404064913862,-0.0007149177618369657,-4.922842093377536e-05,0.0028604896129578953,200.0002448314616,0.013534849512127089,49.99999757895045,-1.6435322924078248e-07,1.074203801086996e-31,5.729559492588933e-30,3.306850060365751e-29,3.6131722959889847e-26,299.99725501867914,6.706476722780808e-28,8.566462266821855e-30,3.680455638042638e-08,517.9922220303553,-0.0017449462911033756,-1.6601924583785273e-06,-7.075912802025925e-09,-3.751727106344176e-06,299.9999897068044,-3.4876199956445816e-07,225.00026468063754,0.00012979321317575072,-0.00014427903222868278,-3.449807270933677e-05,-0.00029847006480254154,-2.0293580753084884e-05,7.2940547694557396e-09,-0.0037462399104231776,150.00529887187574,100.00001795010893,7.11286138881322e-05,200.00000061628566,399.99999999878924,1.67097218897285e-07,100.00237851043111,100.0001371685583,0.00014889050493118396,100.00000861363866,0.009722987039589345,-5.153368888952922e-05,100.0,-0.0004063728600082993,1.9363296930294874e-06,-4.959275652412952e-09,94.0425252261229,6.522534472867242e-15,150.0,-0.0017875272943161926,0.008019758545060308,0.0,4.014151724519141e-10,4.488461616598386e-08,1.2605201426903479e-05,-7.055012144222171e-19,4.1240917566511576e-22,-5.20665225853918e-09,0.025281430147683994,0.01069897997690086,-6.088957756513277e-29,200.0,0.0,0.0,-1.8619360684056117e-08,-1.888937761515989e-11,1.2358236677408147e-08,2.9485822035124714e-06,2.3409888059685585e-06,7.483552460649734e-07,1.0564405011583983e-09,-3.9274783879329634e-07,1.842674396952079e-11,-1.7151022887609647e-10,2.243379047432366e-22,1e-05,0.00013703433279602093
1100,0.8115608667521028,-3.025943953140982e-38,5.631699350613765,0.3764748825531033,0.01151415178819605,199.99620457403336,0.0005168036303518663,269.98246948016913,0.015553397699380266,-0.00026127497651036,-3.2190701706031444e-07,0.001109551016244053,199.99389185600714,0.002983544302438604,50.000000267792245,2.0597784444189725e-06,1.0259070716215534e-31,1.6173388500423143e-29,-4.825700719254443e-29,1.311235458750127e-26,300.00149012291956,3.9852960866217377e-28,-7.437181822241164e-29,7.85413039741083e-08,517.9572362506918,-0.005623265797525957,-4.908132875405646e-06,-4.079813762297487e-09,-2.6023137373717333e-06,299.99999912038487,3.5557340586567875e-07,224.9988153082119,0.00037959316086361535,0.00022347182953329957,-4.931393768350463e-05,-0.0004905448776093158,-1.7453089348573256e-05,7.617027833569329e-09,0.00965389227470623,150.00464749863906,99.99999302289899,0.00012321710312526986,200.00000072603993,399.99999997779713,-1.8062784056529867e-07,100.00149577185101,99.99983891529469,-0.00011101168479018842,100.0000068340559,-0.021761021493594802,-5.23263966988173e-05,100.0,0.00010092235642176245,-1.7266323753540135e-06,-3.5545644482685968e-09,93.34978255269907,-1.422731383482013e-15,150.0,0.0036797014193133784,0.01044401597934371,0.0,-2.2009039211576936e-10,-2.2132246205242305e-08,-8.101499983354224e-06,-2.645327729011803e-18,2.1452514134787246e-21,3.6907533784823383e-09,0.024313014759533617,0.00772690680281651,3.280494980947936e-29,200.0,0.0,0.0,-4.785715874304867e-08,-1.2911085332941724e-10,8.367697882218082e-09,-2.441241080044381e-06,3.2685883876377276e-06,9.403712853733605e-07,7.340463603073145e-10,-7.4065747059337e-07,5.4997406391840735e-11,1.3778321172330274e-10,-7.8108025616542985e-22,1e-05,8.43585377769221e-06
1200,0.7959368648254269,-1.1939967732949452e-37,5.837937585973803,0.41091702299872435,0.017414784033231937,200.00312502723568,0.000896812225632873,269.9884542933251,0.026463416277604256,0.00021657273697446404,-1.2969950412000772e-05,-0.0011217801034797083,199.98118461994125,0.016040761397871323,49.99999893876825,2.9583240948485386e-06,7.934417305746796e-32,1.6034320956785272e-28,4.425584306502091e-29,-3.444931295604821e-26,299.98594145357896,-2.302370726622882e-27,-2.6669280546454356e-29,-4.3430485010265634e-08,517.9748329917501,-0.012239594224895437,5.789383260727463e-06,1.5536221568354307e-09,-4.332246147070481e-06,300.0000086496849,-3.9608016037897907e-08,224.9989301361819,-0.00021205332785952574,9.366265096288312e-05,-2.522393014674902e-05,0.00013780469709555573,1.5645675142964714e-05,-8.740468104523731e-09,0.009856116488901202,149.98968360462226,99.99985248109127,-8.571375979405979e-05,199.99999843084524,399.99999994160265,5.653209486204428e-09,99.99643930301738,100.00003805883865,7.294830371689916e-05,99.99998278165303,-0.02701159921311453,-5.512142820737617e-05,100.0,0.0006458258213106928,-1.2399614191259558e-06,6.739081311923381e-09,92.91054015442015,-1.806094318553417e-15,150.0,0.0023005957886729485,-0.0009820302994697936,0.0,3.623602974914653e-10,3.608082718007729e-08,1.0306775334621068e-05,-6.77036206692502e-19,-1.9874431896456475e-21,1.0478769550977805e-10,0.036172291135411476,0.028414338676525194,4.7929266344589284e-29,200.0,0.0,0.0,5.483522054512103e-08,1.7352271522147296e-10,1.321708916492046e-08,-4.430872723706865e-06,9.67347080835322e-06,7.222265413228967e-07,1.0955697793612826e-09,1.2108575758087461e-08,2.030083745074863e-10,-1.5033599361198829e-10,2.1195642077328663e-21,1e-05,0.00010707880635440159
1300,0.7863537042889058,-1.3694969513107184e-37,6.167489466753279,0.4776938761709167,0.018424926986218615,200.00259214121857,0.0005892771085993434,269.9921092244866,0.02280712257285658,-0.00034212242167541793,9.743996647265275e-05,-3.6950369359595755e-05,199.9788319869778,0.018338507535137077,49.9999988305218,8.144773076840138e-07,-2.6718147283327716e-32,-9.19793868589226e-29,4.5022681717986364e-30,1.1904867634014965e-26,300.01200177740196,-1.0224134272821275e-27,-2.3260288636224497e-29,-4.245407593180199e-08,517.976012248735,0.006562454091894916,-1.0899488823602728e-06,1.0131376267962493e-08,2.2144042872740252e-06,300.00000069180066,-1.779036344404668e-07,224.9993379958472,-3.5302267522126978e-06,0.00011284127457266053,-2.9949081426976206e-05,-0.0003633358460498511,2.593259208157161e-05,-7.123528281598784e-09,0.0002760620971653839,150.01301415125718,100.00013395678498,-1.9924118077538464e-05,199.9999985936028,399.9999998726707,-2.2925709081470176e-08,99.99842417874868,100.00001868466902,0.00015316020176208824,100.00000479314286,0.026412091056686533,3.3250679532267406e-05,100.0,4.2786977560715095e-05,3.0676986019277994e-06,5.5472695056282575e-09,92.50586341253698,3.254348754536413e-15,150.0,0.0019195572936389874,-0.007401529574023019,0.0,-2.480499109386024e-10,5.492236541253844e-08,7.685648756834089e-06,1.1709874053726347e-18,1.5742035338515342e-21,2.64448284255548e-09,0.018236066847357513,0.03340801949403351,4.489963210009258e-29,200.0,0.0,0.0,9.032666065128898e-09,5.34230405047374e-11,3.664324527723825e-09,1.4379016633635942e-06,-5.948409288329153e-06,-9.252360877310677e-07,-1.1585694196041428e-09,-1.5728523625947777e-07,-1.8408718917135546e-10,2.57332991050238e-11,2.6387746672476307e-21,1e-05,5.478645796640212e-05
1400,0.7696191297671334,1.11398628883282e-37,6.338669638508353,0.6126602104454004,0.022803228371928327,200.00038062284744,0.001093655342772192,269.95702631083674,0.03460186973487409,0.0031068937579401615,-4.193018481859004e-05,0.0002987035806765439,199.98105472454375,0.015921418420441362,49.99999857461673,4.843750627936174e-06,-1.2445849169588103e-31,4.4553968152165996e-29,-1.220776582192695e-29,-5.13746223354193e-26,299.98333671509346,5.784946787946458e-28,-5.736829391447558e-29,4.3987161872415564e-08,517.9319166863036,0.006058346289857307,4.943613290149063e-06,2.668351975415902e-09,-1.5139073459184945e-06,299.9999844524539,-3.790609485285934e-07,224.99847225505926,0.0007011087528499352,0.00011024491650231207,-6.744517532265169e-05,-0.00013139551381856064,1.910997584720568e-05,8.4441908811424e-09,0.007238694601482445,149.9897027347112,100.00020099829624,-4.117817501535939e-05,200.00000062062463,400.00000017287647,-1.550644430422331e-07,99.99746707808998,99.9998303718096,-7.525104342144347e-05,99.9999849640511,0.02678047733205641,4.7370960981763744e-05,100.0,-0.000376871052523591,4.109763204652495e-08,4.821348423513011e-09,92.10713703831216,-1.9998533917739053e-15,150.0,0.0025026615196471133,-0.006160727452677281,0.0,-2.539844502329888e-10,-1.0079452486019204e-08,-1.586778457241765e-05,2.029853448381422e-18,-9.718338865851553e-22,-7.203237763002542e-10,0.04840734125030611,0.02716243116208972,-5.98998503327583e-29,200.0,0.0,0.0,1.5082164163751283e-08,1.401534739880344e-10,-1.1688251968271275e-08,8.199969897347782e-07,5.182840347612814e-06,6.70264194980075e-07,6.598072757927391e-10,-8.391928816654482e-07,-2.2994796962610987e-11,-1.8236788351955703e-11,4.322380533583185e-22,1e-05,0.00012756951563918606
1500,0.7522829001691427,3.9546575170986834e-39,6.659447105697709,0.6529496135316446,0.030541133647363192,199.99483927031582,0.0022161651409506773,269.94198523856585,0.032833114093564736,0.003674662498472056,0.00024060874371725777,0.00073724135966589,199.97859720236082,0.022714676614673922,49.99999452155013,3.990079963930271e-06,5.778141293532668e-32,1.2638876024502848e-28,4.497889897955911e-29,-1.7230444654168745e-26,300.0014140999674,-5.087329543680699e-28,2.58317368163864e-29,2.0872847139454706e-08,517.9591018055781,0.015469866657215434,4.615581261021178e-06,-8.51746122952784e-09,-5.668185814852583e-06,299.99999653762325,2.8429985459449937e-09,224.99821706096967,0.0007893053465715113,-7.758375637842118e-05,4.1295142075979965e-05,0.00018705690609787005,5.102107866142359e-06,3.044213328724184e-10,0.018729624118355763,150.00540166816126,100.0001914283683,-5.9551595690218025e-05,199.9999980345141,399.99999989057216,1.8103694938160296e-07,99.99725224330037,99.99982194235358,0.00011333683314411781,100.00000851170411,0.02078035641944054,-4.6170990100429933e-05,100.0,-0.00017598686702808132,2.923232179442864e-06,-6.672975244563988e-09,91.83044206779464,6.032261099083701e-15,150.0,0.00336491482306651,-0.002718887307595405,0.0,1.3540819115569808e-10,6.237232565825488e-08,-6.08325804936478e-06,-2.8711635526866142e-18,-1.5660378106402454e-21,2.109296029544362e-09,0.07438150783673256,0.037593799209870035,-9.44947166915565e-29,200.0,0.0,0.0,-1.796901011733291e-08,1.3059303354512497e-10,-1.4265317329212475e-08,-6.384519332980157e-07,-8.239320797966897e-06,1.2578739719143992e-06,-6.396064591402123e-10,-3.208635040487444e-07,-9.697781060897486e-11,6.274903782518084e-11,-2.485128351081209e-21,1e-05,0.00013399071287129667
1600,0.7451869532692381,-1.085719536067044e-38,6.868074344855944,0.7477228495793905,0.0353357182080998,199.99701171422598,0.002515163131498795,269.9599362467828,0.05552236468056806,0.0018546855268185862,0.00010769859383180741,1.6648888821589646e-05,199.9710984750554,0.026333780451601698,49.99999298622286,5.2453947480493115e-06,-1.4473842360056529e-31,1.313071113982578e-28,-5.124483877419566e-29,2.35920554280278e-26,299.9861809166183,-1.7042698016132067e-27,2.4612761158156046e-30,2.554014405992051e-08,517.9214879053334,-0.005718829265768102,-2.425985512605036e-07,-1.5971394378499075e-09,2.7991459559931232e-06,300.00000955337845,2.62606858916155e-07,224.99888184512747,0.000589505537004394,-0.00011317366677836909,-4.7439474617364755e-05,-0.0005363226742021579,7.3339051116090106e-06,6.837159935768321e-09,0.01712369241526173,150.00734395520632,99.99977778072565,5.5913898621978375e-06,199.9999972383448,399.9999999292815,-8.636935415310785e-08,100.00042287328537,99.99991055523807,0.0001266298024371949,100.00000576265484,0.001710236309003084,-3.084155895902121e-05,100.0,0.00011205703596153842,-2.1413080889907595e-06,7.714349324236408e-09,91.53001222926126,-6.2975218621719955e-15,150.0,0.0015076863158461642,0.01834324059591511,0.0,3.63587543838456e-10,-6.337171925038669e-08,9.598807990906306e-06,1.4210983041004431e-18,-2.3459361967824564e-21,1.269194253279277e-09,0.058837287258653295,0.031624963032377565,-3.7829954179531665e-29,200.0,0.0,0.0,7.29261532968557e-08,1.8726951496440688e-10,3.70883911654266e-09,-4.189274251835906e-06,-5.287261505229826e-06,-3.0309736994825105e-07,-6.696936009999906e-10,-7.163397222865706e-07,-4.0084001041986e-11,-5.313539183884095e-11,1.3577772154180625e-21,1e-05,0.00015758107659327025
1700,0.7273500561730312,-4.1547031218871656e-38,6.955355253441537,0.8457077996333243,0.038105233483087156,199.99864255656337,0.002872761499920555,269.9198876440246,0.06343676698257897,0.0028333181681473333,0.00018413749842259848,0.0034753461680359916,199.96921707201727,0.034993852522014965,49.9999956262872,7.662408073748934e-06,-2.9778717903602594e-32,-1.3036233582975843e-28,1.1344822661505524e-29,1.0483264981946422e-26,299.98465192047746,9.116415222913407e-28,-7.619814846488361e-29,-6.278246579815658e-08,517.8928243695416,0.01989233482327347,6.137347935357037e-06,-7.135144722384173e-10,-2.429006904967665e-06,299.99998100180125,-2.275316299582142e-07,224.99834461762268,0.0007443380261399619,0.0001574396487819343,3.9462449042408125e-05,-0.0003370185373402786,-2.4101756515357332e-05,5.637613121370839e-09,0.02146497550135855,150.00237965861578,100.00009372802847,-5.548125591961855e-05,200.00000301883077,400.0000001038454,2.1667046534974286e-08,99.99592266623256,99.99998923175073,0.00010167523644674477,99.9999795611056,0.032384529668164595,-5.170682580198646e-05,100.0,-5.470078372410737e-05,1.407819913754137e-06,-3.3746202992599333e-09,90.7172138590956,3.308314098585229e-15,150.0,0.0008353952343841068,0.0036594904727455494,0.0,7.87657650106948e-11,4.5745233052633835e-08,1.4773558726668666e-05,1.7269893347373268e-19,-9.839017600549157e-22,-2.72456279425919e-09,0.07644232323085073,0.053222355138683765,6.571231633130801e-29,200.0,0.0,0.0,6.269311280443176e-08,1.2870725409956953e-10,4.928343380198098e-09,-2.798107836030592e-06,6.674844883870761e-06,8.348395570288156e-07,-1.2223272576524635e-09,9.766890135606894e-07,-2.838720626871128e-10,-4.199295229995994e-11,-6.4655432125519285e-22,1e-05,0.00018789348662569914
1800,0.724317866543618,-7.283882775075347e-38,7.288570537270831,0.9041093602213954,0.04202174250553837,199.99571878096742,0.0028815760190871913,269.91104196393235,0.07347392421155861,0.00640901802763567,0.00014609027722768518,0.0044266844843686565,199.9573589800777,0.03213548150451333,49.99999073960912,8.886208657176318e-06,1.614544352412087e-31,-1.7673568262850482e-28,-1.5737401291529822e-29,-2.269047302413041e-26,299.99639959380073,9.675314395757767e-28,-7.456186226306025e-29,2.3761158292660902e-08,517.9020509853974,0.030507347518550408,-3.5846303947292025e-06,4.7337147102959754e-09,4.596578265970371e-06,300.00000539578537,-2.8069881350488606e-07,224.99745234944106,0.0011421149421614093,0.0002646159576871855,1.888358820228926e-05,-0.00026438674992619197,-1.7132392299400594e-05,-8.141598422691801e-09,0.02890158211454217,149.99461611380795,99.99997125496239,-0.00011687605277880262,199.99999696674502,399.9999998880063,1.7182155114754732e-07,99.99654707957798,99.99992011964923,0.0002831117573903619,99.99999236228909,0.050054723434010344,4.0517768071294376e-05,100.0,-0.0002915795067352845,3.0169593625943463e-06,1.2463524578321773e-09,90.56272217423745,4.711074611123249e-15,150.0,0.0028727973533690648,0.00805396898247007,0.0,4.5091100579495115e-10,-4.035802900488737e-08,1.9059258900038982e-05,-1.0601671500163424e-18,-1.6259440489939683e-21,3.662135201205363e-09,0.1026099679189912,0.05005250358527502,1.7097062468593242e-29,200.0,0.0,0.0,-2.11510067419398e-08,-2.051505377507189e-10,-8.697908833988435e-09,2.3078717473997234e-06,6.557750496476194e-06,1.16203468535022e-06,8.738317432970961e-10,-8.558110290804414e-07,-7.29984114810256e-11,6.624705027183927e-11,-2.3487245968471182e-21,1e-05,2.8550571229177637e-05
1900,0.7047163962293774,-1.0206449868497818e-37,7.435817643541933,1.0468757950456022,0.04652344252195996,199.9891722813539,0.004282824885925804,269.9059272515542,0.0885059491611483,0.00582352121579187,0.00023247456485966518,0.0011432302287578433,199.96036132121333,0.04136672335405946,49.9999920286088,9.359559972713804e-06,2.1985974742916447e-32,-1.7895953630320616e-28,3.021744201637084e-29,5.82303486959521e-26,299.9769642991146,-1.2493018845373136e-27,-4.678205503509995e-29,1.2661373158758623e-07,517.8379078287434,0.02019847238053802,7.566441861858836e-07,1.1028288461725889e-08,3.684769269078988e-06,300.0000210943084,2.3388740654477998e-08,224.99923215141578,0.0013967059150372314,-2.1547779185471586e-07,-6.227039012313262e-05,-0.0003796900388379344,2.089844705891247e-05,-9.402421200779757e-09,0.029012449082932518,149.9975518209237,99.9998997347707,0.00013602075000979474,199.99999768582373,399.9999999820968,-1.385779451545637e-07,99.99515740541241,99.99972636065289,0.00017847346949429068,99.99997848837157,0.04781782696654324,1.3407862007828978e-05,100.0,0.0008618860272050157,-2.552165772339651e-07,6.9744800754077675e-09,89.96035560055954,-1.7406664471007821e-15,150.0,0.00660440177688271,-0.0022970024170080976,0.0,8.683127329847086e-11,4.8242837935875495e-08,2.915769221266801e-05,-2.110534265534551e-18,2.235171371710493e-21,2.0152694445292657e-09,0.15651271097981642,0.057959678614557184,2.781823057797101e-29,200.0,0.0,0.0,3.656487560398531e-08,2.4810028047335515e-10,-5.127202051529332e-09,4.2795329008045625e-06,1.7110501229169133e-06,1.586186159404399e-06,6.942966748579429e-10,4.6039725313217505e-07,2.707133267979902e-10,1.851387525141573e-11,-1.4256389446778052e-21,1e-05,0.0001946296697722094
2000,0.7009634801490007,-1.2443093202813261e-37,7.589488012093723,1.1564678304092828,0.04952338312461635,199.98982069919404,0.003680850255777663,269.8822556158254,0.08989620986046509,0.010726678206952292,0.0005883395039859974,0.006560351802032494,199.95068276752846,0.048474537929226846,49.99999103035494,1.0131418928677486e-05,7.547586087160694e-32,-1.148586109208457e-28,1.633966284404452e-29,3.8546068448267294e-26,299.96258049253606,2.6834828570589194e-27,5.882796517397652e-29,1.314893910172003e-07,517.8565016278293,0.03771548526131037,8.529733330203248e-07,1.4521351081718198e-09,-1.6233733139788315e-06,300.00000299087293,1.3413182285705027e-07,224.9965178061033,0.0013349723647406923,0.0004370123120400605,7.94164522682405e-06,-0.00011443708426847528,1.0810853800603348e-05,1.6803804214533838e-09,0.036361170847707916,149.97405202041807,99.99971167297782,0.00025750876970097113,199.99999837194937,400.00000002880716,-1.9364475550839513e-07,99.99477238461601,99.99960934373972,0.0001820921694135568,99.99997833422077,0.03162241128024419,-5.425361911505936e-05,100.0,0.0009405301727672494,-1.3266536540627407e-06,5.352222492616684e-09,89.39094149677126,-5.789721253951285e-15,150.0,0.008640679074349542,0.022626725213389466,0.0,2.419778357689338e-10,6.734008780878625e-08,2.4021559701034637e-05,-1.1487923289682903e-18,1.0740713177479285e-21,1.6540410616292312e-09,0.1602654758462686,0.0975525936000315,4.5930601472564995e-29,200.0,0.0,0.0,1.0393565280009841e-09,-1.1688470194124867e-10,-7.187233032250644e-09,2.574258522980773e-06,1.1359052610565465e-05,5.5115931899656e-07,-3.396204065949175e-10,2.2993654285477748e-07,-1.0271953825666371e-12,1.6241307244655164e-10,1.472893768052389e-21,1e-05,0.0004789515065203127
2100,0.6892608446616488,1.0087174878146928e-37,7.622523897838688,1.1866209021387215,0.057243647114084396,199.98638305449393,0.004935789361323709,269.8746657621234,0.10633468859992369,0.009122813319358186,0.0004899649114155835,0.0077955640964051266,199.92861422261177,0.06313148093993332,49.99998621536977,1.150541326349068e-05,-1.1519984847676975e-31,1.4181850349987465e-28,1.3711123578220387e-29,-2.941182861108102e-26,299.97325885552334,2.7070415966321208e-27,-6.536464939197202e-29,9.270595336326818e-08,517.8273180556328,0.022011170681476594,1.0320397310982112e-06,1.5350022294932937e-08,4.196677136722337e-07,299.9999737949465,5.602712697421946e-08,224.9961507911773,0.0017767152409123683,9.258500515878516e-05,7.784631458671987e-05,-8.913342561491378e-05,3.1363535143648854e-05,-4.042781113165435e-09,0.04401975670162751,149.97438076572206,100.00008658061806,0.00019382854969573975,200.0000009770419,400.00000015605184,-1.0951487396292063e-07,99.98920391436621,99.99963195123907,0.0005244684619972278,99.99998878687751,0.04920786188907446,-5.7034258315931196e-05,100.0,0.00040134493329691337,3.8725121956702895e-07,3.959654229340874e-09,89.17687053769616,-6.289996432572269e-15,150.0,0.011859591186152076,0.0064822366089352,0.0,-4.0308785673453e-11,2.4356380358716324e-08,1.7203937641588935e-05,-1.583138182506163e-18,-2.3570669586422845e-21,-5.106210113662113e-09,0.19216917979567932,0.08647693774505087,8.978288669393602e-29,200.0,0.0,0.0,2.0368859147391892e-08,-1.2139334224309816e-10,5.052581376264836e-10,2.242511681406241e-06,-6.660160014826465e-06,-3.8794932279989133e-07,-6.070827313977522e-10,1.1530528349367837e-06,-1.816053072507961e-10,5.2947689911229355e-11,1.5579522213600003e-21,1e-05,0.0005206472297140589
2200,0.6720338389644207,1.0905492585197058e-37,7.713379826822581,1.2544746236135154,0.062222181136914995,199.99008848537494,0.006102050379386985,269.8481750218904,0.120179743745054,0.01242708748131715,0.0006477442569824403,0.007208901872395546,199.91841498075362,0.08118837494814471,49.9999837488864,1.3789247119169149e-05,2.8598528132700736e-32,1.8463207650918215e-28,2.5232199197844325e-30,-3.37041933034685e-26,299.9682400588556,-2.843967684880081e-27,-7.878793632447566e-29,2.1562022373222918e-08,517.7792188574832,0.03820413269817881,-1.0632244424242066e-07,5.70536451308818e-09,7.188913309692479e-06,299.999961509054,-2.688908977672887e-07,224.9962945189981,0.002796559351623055,0.0005737406950085374,5.52965750809902e-05,0.0008361655550824993,3.504083578155791e-05,7.207868954879002e-09,0.04689518164247078,149.96885016073688,99.99963655128391,0.0002636695506616394,199.9999975607786,400.0000001664768,1.0234719089296924e-07,99.98794771591709,99.99956314084943,0.0004250543857997004,99.99997769358104,0.06616542263266764,2.6875735757988434e-07,100.0,0.0005278921911779207,2.5967577113292657e-06,5.477573977583784e-09,88.96940951659414,1.6631116123952918e-15,150.0,0.011850247968057276,0.03197498796986963,0.0,-5.0514887845897744e-11,8.974270939762083e-09,3.13487508692126e-05,8.69480465684201e-19,1.0399467296628695e-23,5.0520402006674974e-09,0.227947629327431,0.10146564091037237,-9.872346734170152e-29,200.0,0.0,0.0,4.084196735419669e-09,2.8987170968623325e-10,-6.204132594399632e-09,2.6899790517993467e-06,-4.893699015595292e-06,1.3619330207834284e-06,5.462577159588243e-10,1.2353892279398668e-07,-1.8673044971834503e-10,-1.5377324701094628e-10,1.7309765424723563e-21,1e-05,0.0005107032072335989
2300,0.6681843946375834,-4.919555817055677e-38,7.793962200260703,1.371610028700415,0.06648524085029227,199.9863980152232,0.006011179928269123,269.82226625020274,0.15166460988380337,0.013965548241028754,0.0007783961954564917,0.006251363928040319,199.91612852437592,0.09460760753950087,49.999984602941055,1.8097935927192257e-05,-1.9182723734585776e-32,1.7690109514700697e-28,-5.445467138990103e-29,2.73188672801238e-26,299.9317438432467,1.4826570004773429e-27,-1.9072900027768743e-29,8.304096641479968e-08,517.7482602984546,0.06488549134161979,-2.149130588514756e-09,5.173895635416079e-09,4.2063498602609606e-06,299.99997502799516,7.062045428665833e-08,224.99451771770168,0.003061536171328115,0.0004975090821251124,1.168573044092085e-05,0.00038106318749927366,3.759667186494298e-05,9.061935887315804e-09,0.04908460883354948,149.96508605310373,99.99954336725374,0.0003738223533712655,199.99999885271998,399.99999986121867,-2.017726790570159e-07,99.98369752851215,99.99923489813222,0.0005798850239072017,99.99995647880283,0.08947220975298613,4.170421781807845e-05,100.0,0.0015747885442645008,2.8421862828801575e-06,-3.651775874073941e-09,88.25087000472443,-1.2503568678760715e-15,150.0,0.016760254931749007,0.0355693257500736,0.0,-2.5291359536100664e-10,-4.0138065178496427e-10,1.5900468337825552e-05,1.2206385355515381e-18,-2.031579996497066e-21,-7.917044697058268e-10,0.2671110269496535,0.1163476793389032,7.782609200847488e-29,200.0,0.0,0.0,-6.810005975191568e-08,-3.332876964571679e-11,1.0258789439537337e-08,6.721766444475437e-06,5.898104353422468e-06,-1.4503473183427237e-07,4.965581004698124e-10,3.5941198702592346e-07,-1.1787954771235227e-10,-5.431449578037722e-12,-6.958758224928444e-22,1e-05,0.0006939430639782873
2400,0.6505258344213567,1.0281556162247511e-37,7.9197014874892115,1.4878218331143942,0.06688891295767305,199.98141199092922,0.006941089986309598,269.8014279181666,0.15074719072559797,0.018720082782454354,0.001073153116024224,0.01358617345707161,199.90241947073918,0.10608902478480246,49.99998064569774,1.8327020907437835e-05,-1.5168369207050949e-31,1.1230041738608814e-29,3.8800723587517235e-29,-2.3288733480848628e-27,299.9465560996715,6.819982005699532e-28,3.3076487062241246e-29,3.9265782457519035e-08,517.6973736269747,0.06336165605242632,5.490447733041165e-06,2.4784394541811942e-08,4.27754446808217e-06,299.9999732696692,1.5205776366912798e-07,224.9955967361684,0.0035483505974025576,0.0006892474760451198,9.25883231424813e-05,0.000966562363204107,3.323003862594869e-05,-1.705662061353661e-09,0.06780142329367769,149.9774769794116,99.99953585809428,0.00011128738194148534,200.00000031554237,400.0000001863352,1.9541367359267566e-07,99.98120492434893,99.99910982185452,0.0005901142789592412,99.99995677605514,0.10042486236272317,-4.079633553289615e-05,100.0,0.0006484044357726445,1.4942388427220089e-06,-4.233977159867994e-09,88.20635014328832,-1.7230199469726336e-15,150.0,0.01572486220976142,0.027263440405102035,0.0,-2.517743078346327e-10,1.4061665160818784e-07,5.1951889096338285e-05,3.137215961877311e-18,-2.4203774061218097e-21,5.6846719969310985e-09,0.30778689812727333,0.14441613098912204,-4.734818697026775e-29,200.0,0.0,0.0,7.083877482598171e-08,9.580821424905154e-11,1.8625534129115424e-08,9.159717753929459e-06,-3.652924254580023e-06,2.0829858551658756e-06,1.529105394268399e-09,1.0449716002818037e-06,-1.5040149955011997e-10,1.431228224139309e-10,8.738392489174122e-22,1e-05,0.0008274113052476099
