milliseconds,EGF,I,RE,Rd,Rp,GS,Rp_GS,Shc,Rp_Shc,Rp_pShc,pShc,Rp_pShc_GS,PI3K,Rp_PI3K,RasGAP,Rp_RasGAP,IRL,IRp,IRp_PI3K,IRp_RasGAP,IRS,IRp_IRS,IRp_IRSp,IRSp,iSrc,mIRS,mIRSp,mIRSp_GS,mIRSp_PI3K,SHP2,mIRSp_SHP2,GAB,mGAB,mGABp,mGABp_GS,mGABp_PI3K,mGABp_SHP2,mGABp_pSHP2,PIP3,dRas,Raf,aRaf,Mek,Erk,pErk,PDK1,Akt,pAkt,mTOR,Null,aaRaf,PKA,pShc_GS,ppMek,mGABp_pSHP2_GS,R,ppErk,IR,mPDK1,tRas,tRas_PI3K,ppAkt,mGABp_RasGAP,amTOR,iGS,imGAB,imIRS,aSrc,Ri,IRi,iPX,aPX,aPX_GS,IRSp_PI3K,IRSp_GS,IRSp_SHP2,GABp,GABp_PI3K,GABp_GS,GABp_RasGAP,GABp_SHP2,GABp_pSHP2,GABp_pSHP2_GS,imGABp,bRasGAP,phosphorylated_Akt
1000,0.8323765058439655,-1.2397191000329783e-38,5.200616180216738,0.2756685487842541,0.010704294873860475,200.0031135901476,0.0008414350534295693,269.98894301166746,-0.0026538411652103615,5.133565715787099e-05,5.52438580201171e-05,-0.001692106626253154,199.9971191325338,0.002844627654679655,49.99999887843558,2.0783082069318514e-06,-4.993832510039054e-32,8.270736791653139e-29,-3.072252630631445e-29,-5.126624841719782e-26,300.01288463675303,-1.1255636876314347e-27,6.128018214245078e-29,6.7788032204479726e-09,517.9763153477212,0.006102207739135619,-2.8806196813121254e-06,9.052564285852924e-09,-2.9105953399684736e-06,299.9999790959683,-3.5985277313668887e-07,225.0006559293668,0.00033812431394289715,0.0001022703437977719,7.87610278152411e-05,0.00030605943478265494,-1.7738008568323844e-05,-8.22742104834925e-09,0.005644394768190408,149.98958221618295,99.99997126312196,0.00017104365655816356,199.9999981372414,399.99999994211294,-1.2415236622145837e-08,99.99939557255718,100.00006537653269,4.350254342288402e-05,100.00000315386751,0.02262326106715453,3.16875640223492e-05,100.0,-0.0005767668558746525,-7.702351247983006e-07,7.372823800036454e-09,94.3080072178003,-7.207319486743976e-15,150.0,-0.00329386868480753,0.008190781936216003,0.0,-1.8063535397008667e-10,1.826041247300669e-08,-1.181253016132873e-05,7.761443483078769e-19,-7.544520552905704e-22,-4.613360752251413e-09,0.011964732801030812,0.020646593271787958,1.2855973389525146e-28,200.0,0.0,0.0,5.691050790683299e-08,-1.1902292206479485e-10,-6.847002611080607e-10,-2.966419316491481e-06,-5.089420720673134e-06,6.180568112114168e-07,-1.2960434308511703e-09,-6.484421238492581e-07,-1.1812979260500612e-10,1.4441862373921398e-10,-1.3928680741925425e-21,1e-05,4.897136291078611e-05
1100,0.8124523163917021,-5.676700785857037e-38,5.673238502041122,0.34562441152796114,0.011975128121946657,199.99872888860733,0.0005340687617419439,269.98511811477994,0.023161759562587588,-0.0009269545573086184,6.977679299998454e-05,-0.002492245341751081,199.991450954624,0.001948899047406234,49.99999868560491,-1.4500945867644273e-07,-1.6736645869005546e-31,-7.893312609755384e-29,3.9187575914279047e-29,-4.911248150629083e-26,300.01146403316113,-9.297814997254976e-28,-2.4925768400986592e-29,1.4051251290677655e-08,517.9559851687674,-0.014931214519256731,-5.656710841831138e-06,5.451577831754613e-09,1.6164968990816385e-06,300.0000065006284,-2.566950836513739e-08,224.9992787300717,0.00018980623232100395,-0.00022242320811644616,1.2952510785179655e-05,1.7410353726441964e-05,1.3352383234411499e-05,7.070404653553432e-09,-0.0025062277323191036,150.0057942353095,100.0001925878662,-0.00020052502680130107,200.00000009067935,400.00000013858755,1.6437285024494896e-07,99.99711881686096,99.99984242531416,-6.351538013601376e-06,100.00001152806944,0.024205562976173996,-2.873252940672199e-05,100.0,0.0005391694239441154,2.8836964787650005e-06,2.090094028789367e-09,93.43843333758028,-5.8788896273466786e-15,150.0,-0.0004919693027154153,0.01192189761918261,0.0,-2.1971651976998692e-10,-2.265664977678688e-09,6.78580633211075e-07,1.299262874644321e-19,-2.4965117796908752e-21,6.149647279700301e-11,0.003802862143585009,0.007753914734335789,-8.344909941364199e-29,200.0,0.0,0.0,-4.4163751183253256e-08,1.8005494652218673e-10,-1.2570241310231243e-08,-1.9729181593904925e-06,1.515902150315416e-06,1.322437352486446e-06,6.147595512436209e-10,-5.41985610842214e-07,1.0602108337251418e-10,4.4025459794739815e-11,-2.131901676561807e-21,1e-05,-7.857051310825088e-05
1200,0.7918554188166073,-1.012273192567433e-37,5.899437990871201,0.44932962090500045,0.017103528012298932,199.9976880898647,9.180818172299405e-05,269.9848658442149,0.028537870982961094,0.0002869246066274974,0.00013646885389151383,-0.00015871579020860631,199.98493984256234,0.0013439491671201342,49.999999211396634,3.388198732508437e-06,-2.0164710410774634e-32,-6.892279661451421e-29,-2.6274727430775496e-30,-2.4784138851384847e-26,300.0077834722118,-1.713574398832188e-27,-8.250989220116157e-30,-7.227825859392807e-08,517.9530936469654,-0.0035974054078900205,3.0132918782469317e-06,-5.453442106310323e-09,-4.942723090059067e-06,300.00002158134777,3.653864711802486e-07,225.00083171484098,0.00014327091730131154,-2.1303958007291046e-05,1.7568294977577265e-05,-0.0004828886380071164,2.133741231459714e-05,-3.8782752631260497e-10,0.011768782707734519,149.99055427424145,99.99999452664245,5.0869160374453115e-05,200.0000014598959,400.0000001083567,6.409002606610443e-08,100.00191402474275,99.99982702341191,-4.294909488547943e-06,100.00000410886969,-0.021883776998046625,-4.146369592510793e-05,100.0,-0.0006192321527917819,2.226692454718513e-06,2.4517978743122124e-09,93.0476161727643,-1.8761895901578656e-15,150.0,-0.0023469121982872994,-0.002419276535515929,0.0,2.9478031589509157e-10,-1.3093095920413763e-08,-1.5159021575088258e-05,2.190942267879832e-18,-1.1697678350865343e-21,2.2622418298188122e-09,0.04227365047926954,0.0014811451484399735,-4.6636874972590805e-29,200.0,0.0,0.0,2.552691088335929e-08,-2.8516407307555915e-12,-1.4607392047169138e-08,3.322512352272646e-06,-3.567195454052055e-06,-1.9353204343474952e-07,1.1872328310218547e-10,1.296460764081612e-07,3.778102524869374e-11,1.5489504668043275e-10,-4.951267165151238e-22,1e-05,-0.00013848742374380937
1300,0.7851112050153982,7.197308804476683e-38,6.117079220141498,0.5409981434905416,0.02305174230328001,200.00133337416534,0.00030122882804230655,269.9641804595931,0.01929767147591601,0.0021183259630633395,-8.311796634663841e-05,0.0008944143435472252,199.99003899600203,0.017400403966910064,49.99999777532135,1.6161525725435129e-06,-1.5126774058013485e-31,8.840804414342483e-29,1.2966199736494937e-29,-1.9765717546461603e-26,300.001981757483,-2.8494133902197854e-27,-6.398861963823e-30,3.133927134595869e-08,517.9392219859852,-0.0033149588839792195,5.486899615628984e-06,1.8519809202559611e-09,1.5751920055664364e-06,300.0000054841112,-4.2930020369740946e-07,225.00049535163305,0.00023688997763002194,0.0001816621942638485,2.6538034036270573e-05,-0.0001926165524010657,-2.3324492249782157e-05,-2.061500025136019e-09,0.003820272223270914,150.00723780548952,99.9998641727656,-0.00016374186791891433,199.9999985144267,400.00000001124033,-5.864204176511626e-09,100.00189502011314,99.99981481661804,-5.891590318344749e-05,100.00001342581567,-0.02499808179576123,-3.174002643816371e-05,100.0,0.0005585603721977401,1.9903643147802414e-06,-6.947351319905009e-09,92.86915831016644,-8.924312268728561e-16,150.0,0.003659142772575163,0.003989361696120559,0.0,-8.204556453689744e-11,6.155228318202779e-08,-1.9784248116460133e-06,2.6659333306106396e-18,-6.493196590106939e-22,-5.25153055005396e-09,0.03757012913034716,0.009884436658534378,-2.3527010197833074e-29,200.0,0.0,0.0,1.5663692742937093e-08,-1.815753213359374e-10,6.794626108526304e-09,2.964626402808264e-06,1.5222139462678909e-06,-1.2358646636981397e-06,-1.595393336489061e-10,4.183544826730547e-07,-1.9292441072782238e-10,3.3220155844270314e-11,2.378907128733332e-21,1e-05,-7.898166216946604e-05
1400,0.7703604741866007,-7.494435462111415e-38,6.536386609416178,0.5476051896824138,0.026076236893732407,199.99744591315283,0.001349335319259403,269.96398621874556,0.019529087938127562,0.0004642040537841661,-6.310011481538213e-05,0.0028725417759911066,199.9894327516388,0.014503075318619227,49.9999971847004,4.758674845211114e-06,3.698875190085637e-32,-9.91307830701287e-29,-4.4049209864020285e-29,-2.000492213349549e-27,299.99467690698407,-2.616796378607476e-27,7.362769088103116e-29,-9.771809916464248e-08,517.9259547588498,-0.0013136956650632269,-5.513647374016893e-06,-7.640475660403551e-09,5.045882018093008e-06,300.00000948370587,4.4956305659830546e-07,224.99873038961454,5.0465418839928044e-05,0.00011513900064894688,6.137151883960571e-05,0.00011608846729137254,2.0184899618535234e-07,-8.295274724676069e-09,0.0069701945646713885,149.98814167083634,100.00012365652789,0.00015593725352661334,200.00000198914805,399.99999990687087,1.2563730644236155e-07,100.0020306936309,99.99989501504069,-1.2465030899798735e-05,100.00001555871086,0.01978712316390869,4.841925752910664e-05,100.0,-0.00010305750777046436,-1.1021319613256447e-07,3.723767472640722e-09,92.02344083219897,-7.676758201780645e-15,150.0,0.0015550556488279556,0.004021075005754889,0.0,-1.0180599685798252e-10,-1.973711495159228e-08,-1.4663090071028254e-05,-3.141487213320655e-18,-1.984388030479756e-21,-5.442982684824336e-09,0.04113808182755751,0.031202575280322963,-1.1270245097194043e-28,200.0,0.0,0.0,-1.6563554459401744e-08,2.0072169659990755e-10,2.418414665216321e-09,-2.463388380123036e-06,7.759229462412517e-06,1.0940287725648028e-06,4.998501297476186e-10,9.320672790118203e-07,-1.275822137980423e-10,-2.4988933704140937e-12,-2.2915774607982673e-21,1e-05,0.00011306352174732163
1500,0.7521774743500202,-5.1068336129244407e-39,6.7121861404605,0.6714828462452204,0.029295176717482035,199.9976837007019,0.001363389845662413,269.94463351948275,0.04723116895312143,0.00175181124106993,0.00014303829182945042,0.0023990996886639982,199.98231009811983,0.02492801494551268,49.99999471043818,2.6951096066641697e-06,1.1705261528441973e-31,-1.8821652059613012e-28,5.766088210773505e-29,-4.4893639332912953e-26,300.0052315233229,2.8341917406036447e-27,4.5905008614752894e-29,8.648627516428244e-08,517.9543145351223,-0.0014596473921008506,1.0964571713659968e-06,-2.4491706506423156e-09,-5.242657158790002e-06,299.9999818420814,-3.628156167768359e-07,224.99978489194083,0.00015466305836399905,0.00019582048892008365,6.840419121422752e-05,-0.00011674059008117725,2.4193178027290528e-05,-4.1603813149476554e-09,0.007790637438799836,149.9950411816429,99.99978919054176,0.00020271459628867227,199.99999874018812,400.00000017427266,-8.197408777065277e-08,100.00111650437245,99.99979930603314,0.00020625264445132166,100.00001063859607,0.030958226180158564,-3.379837116027592e-05,100.0,0.00054328971421623,1.6170020622117513e-06,-3.382309739925121e-09,91.83870945626181,5.058720235642548e-15,150.0,0.00474514129226792,-0.008845457555651578,0.0,-2.694855197022316e-10,6.425189430285051e-08,6.648982959542195e-07,2.6014937748599426e-18,2.4548679284107947e-21,2.4392796812194376e-10,0.07096289948252496,0.026632483416879335,-7.857730253029459e-29,200.0,0.0,0.0,-7.195709294979194e-08,2.1393217017302548e-10,7.073981893154277e-09,3.8336274794375944e-06,-6.079928564624012e-06,8.895432538093161e-09,4.738213870464872e-10,2.2121727919359657e-07,-7.127827330381105e-11,9.038963799862245e-12,5.934458607586045e-22,1e-05,5.8543170494862035e-05
1600,0.7375688439624198,-1.154977390252631e-37,6.926890527832278,0.7388300591027093,0.034237332875273946,200.0004775467021,0.0017554939881747876,269.9410511525775,0.05412334916047849,0.004778102523634352,0.0002985888726773965,-0.0014149040359065692,199.97290613369955,0.022984429007261366,49.9999943752673,3.3704423884295456e-06,2.0292698198213023e-32,-1.2533064154452125e-28,-1.5594900280673623e-30,1.7469613559771765e-26,299.97846950933337,1.204638314104019e-27,-7.271404056697921e-29,8.267970206887795e-08,517.9313473425187,0.005516968218693383,2.0770493222687074e-07,1.17003428839696e-08,-1.043633335985412e-06,300.00001460367093,1.5406506883354496e-07,224.99824085650988,0.0002563358080175751,1.3700186343708124e-05,6.407308119030324e-05,-6.0432272930863064e-05,1.3654219991593452e-05,-1.8503401892148133e-09,0.019866917879152415,150.00901319395498,100.00005327628212,0.00018498236021335235,200.00000234836418,399.9999998810175,-1.1030055348586944e-07,99.99462791310332,99.9999099327137,3.691921473755035e-05,99.99998118893826,0.00814966561421102,2.0447368459558982e-05,100.0,0.00023735414796098887,-2.462831918842173e-06,-4.11931420351046e-09,91.22262930259164,-7.43997573402048e-15,150.0,0.0007681042818698022,-0.007692489312526151,0.0,3.1423890801011053e-10,6.091017173056849e-08,-1.3386540706341951e-05,1.1032296216027517e-18,2.176867472843227e-21,3.6416351862401214e-09,0.06981004481624388,0.04249234515121533,2.1889419329859602e-29,200.0,0.0,0.0,2.2911365852473784e-08,-7.896337071091225e-11,-9.48264821805394e-10,1.3767752284679222e-06,-3.5576923752969094e-07,1.075312936096416e-06,7.140654673855043e-10,-9.171116702613885e-07,-3.688626404132381e-11,-1.9661367769613143e-10,5.517810415801044e-22,1e-05,0.00025865051920671465
1700,0.7373757866041188,1.0330485044196226e-37,7.091240024663662,0.8666698955891461,0.03942960254158403,199.99354466674274,0.002594483170573958,269.9470292424166,0.05159665347740005,0.005082795350084606,0.00026051714449519786,-0.0002988010395083224,199.9704463516721,0.03311366644716739,49.99999181661751,5.82223235642733e-06,8.72035361079365e-32,6.697343960543713e-29,-3.9026809703996364e-29,-4.5095738397876794e-26,299.98298697783554,1.4692466480258376e-28,-1.1257234939411233e-29,-7.74138170466688e-08,517.8909252897129,0.003454142114826291,-4.859094260854141e-06,-6.299456931714649e-09,9.11984676663926e-07,299.9999847767914,-1.9520937411793202e-07,224.99898006996506,0.0007268535388998386,-8.349541793201399e-05,-9.357987051136447e-06,4.416060368492889e-05,8.664975214063349e-07,-6.079790691281577e-09,0.023876003473781392,149.9926989518627,99.99994549095396,0.00015507732332283164,199.99999799062635,400.0000000343209,5.704743531665769e-08,99.99442731321116,99.99974105402065,0.00022221185046810034,99.99999035538623,0.01735029853417757,-6.656084011119937e-06,100.0,-0.0003034877443405104,-3.0588219824948643e-06,-4.408800558909613e-09,91.0982422995309,-1.8361769963388155e-16,150.0,0.006309291775149525,0.017004285002653677,0.0,-1.525330000734077e-10,-8.728770470921354e-09,8.697258580975676e-06,1.7330427249035557e-18,-2.9739128936392345e-22,4.71917461017236e-09,0.10477914070005123,0.06230188889334399,-1.2143050312666102e-28,200.0,0.0,0.0,-2.816786224148066e-08,8.390517016926005e-11,-5.7596132598226e-09,-1.2677109082384113e-06,1.3351345584464509e-06,-1.405316361166047e-06,-9.376138279078916e-10,-3.490254836855444e-07,-1.6338122325465784e-10,-1.267322088989261e-10,1.368764513162769e-21,1e-05,6.26008052241592e-05
1800,0.7199362113391229,3.77681407940163e-39,7.197218328540073,0.9669367757755931,0.04329240420935775,199.9951947432297,0.00294912699914094,269.9146524145488,0.06192928828086017,0.0078758061462508,0.0004139067957288185,0.003164611192252349,199.95154111737017,0.04835127770305188,49.999993130504386,6.169820054460664e-06,7.304948471993606e-32,-3.468169958912183e-30,-4.382569448016705e-29,1.0089213309809163e-26,299.98452439926456,-1.1200893783660394e-27,-7.391682015624332e-29,6.744057768293069e-08,517.8983780302325,0.013312960357972834,1.504891087572093e-06,8.672731536238999e-09,5.902723571251836e-06,299.99997988611847,-1.6468695062687863e-07,224.99872429175812,0.0011243534221288894,-1.7440330857090215e-05,5.259008662069054e-05,-0.0001847839835376189,2.1208426533539677e-05,-3.062288200775957e-10,0.028424316791472354,149.97735669067137,99.99998470156625,0.00018301379864787862,199.99999724590816,399.9999999625453,-1.5542166079744476e-07,99.99369805572596,99.99987919079166,0.00017148063945405576,99.99998403597466,0.05687031469010938,-1.6598411919135413e-07,100.0,0.00013970401920876326,2.2216284719192765e-06,5.820601529693783e-09,90.25204266826196,3.742829056191821e-15,150.0,0.008242386160101917,0.002125698150944994,0.0,2.699785903026603e-10,-2.928156638277623e-08,6.60896705080018e-06,2.783378402136866e-18,2.4848772174404026e-21,2.6886238434360475e-10,0.13264115260788462,0.06457584692812232,-5.903474547695175e-29,200.0,0.0,0.0,-4.584066280980545e-08,1.5454130237319782e-10,-5.7007165946929025e-09,1.8112605284337223e-06,-4.47229298301891e-06,9.556191969882606e-07,5.589666936016878e-10,-7.301415924938447e-07,-2.7155218408081227e-10,-1.7451283190351373e-10,9.481042904556249e-22,1e-05,7.968050069138142e-05
1900,0.7060774230754258,5.551223640940487e-38,7.4513339789753665,1.0052410469048798,0.04692815478649574,199.995559747245,0.0029256271994435672,269.89211061254895,0.07474050517335193,0.006274537176516982,0.0004636288097498926,0.0034107724823671153,199.9524565508885,0.050142642753568056,49.999990744724265,8.946257519471818e-06,-1.1039179948024298e-31,7.807134992126526e-29,5.512231394839135e-29,1.7781248932656426e-26,299.9865410840268,6.758333210470948e-28,-5.146234496484396e-30,1.6651013857618228e-08,517.848355868337,0.013746027393719381,6.6331613323934165e-06,5.855040395127784e-09,4.899688551447755e-06,299.9999671965731,3.703031565551757e-07,224.99913547452428,0.0016542596386226864,0.0003147311257533188,8.741669664719652e-05,0.0005393720476803593,2.0535247324515434e-05,-7.400422362428008e-09,0.02314630123559771,149.9865873178811,100.00019586531972,-6.0857956009843545e-05,199.9999980287955,400.0000000559265,-2.0139615995867182e-07,99.99743471606835,99.9997722372954,0.0003241551810059884,99.9999761397898,0.03811457577153112,-1.599409691425915e-05,100.0,-0.00017541459938441584,2.4967683743430024e-06,-5.96800863145523e-09,89.8340060004283,2.3390136777364755e-15,150.0,0.00628531394213001,0.022947150563149808,0.0,3.968209264272377e-10,2.21007033945143e-08,4.286358907459813e-06,-1.4023477583126184e-18,-4.600171597440749e-22,2.8724322443175625e-09,0.12003162138498423,0.05844923185093766,-1.0996143456099202e-28,200.0,0.0,0.0,-9.749031195369336e-08,2.1933235991893467e-10,4.3616611501310525e-10,5.334453551689241e-06,1.0891294807291656e-05,3.1317416843845297e-07,-6.637716604663922e-10,6.143110616350397e-07,-2.763426682247952e-10,-8.74548284125647e-12,6.478381267893005e-22,1e-05,0.0003188766855139589
2000,0.6984101254091624,-5.283675739889835e-38,7.413656285266483,1.1357801211145508,0.04916608767589451,199.98996323096293,0.003833560205429599,269.891603946966,0.10163880697504078,0.009983435210970972,0.0003125325715032048,0.004679315150188872,199.94646831358034,0.05680515943337605,49.999989452773036,1.0807720367604289e-05,4.902169900426381e-32,-1.650226547064795e-28,-5.263344045962097e-29,-4.702636563093965e-26,299.95796529419096,2.2842096324957434e-27,6.997940959448051e-29,4.90079886079631e-09,517.8436106077494,0.019691678907579457,3.588166061110518e-06,8.50563451933616e-10,-3.977197207879789e-06,300.0000019521805,-2.890566993370201e-07,224.99847877305933,0.0013710167215819128,0.00014647454209348857,1.7123168018617457e-05,0.0005400712613415888,1.8151597268082258e-05,-4.048746519155575e-09,0.037040709034077766,149.99776577471886,99.99979504403832,0.0001482228991786889,199.99999736690287,400.0000001641729,-1.6783217702261398e-07,99.99343731801756,99.99956514332949,0.00032334122713845094,99.99999347265286,0.03224302766833961,-3.3229619513573406e-05,100.0,0.0008985006512559951,2.3316730393444804e-06,5.424385893490734e-09,89.52223500140641,-7.889155080470875e-16,150.0,0.005332945574985657,0.02357750652748246,0.0,4.4367267970388395e-10,-4.612462798871919e-08,2.4856217757324637e-05,2.438117293719784e-18,1.3747202303598914e-21,-2.1511443957187235e-09,0.15951350158085947,0.08268705346427256,-6.853767284668518e-29,200.0,0.0,0.0,-9.366304638193571e-08,4.652461335817123e-11,6.9349629331105885e-09,4.483895908770478e-06,6.34703450937265e-06,1.1483492039640378e-06,1.041091017236718e-09,-6.33238827721715e-07,-1.1615925001226869e-10,7.808976853447435e-11,2.8786664653968794e-22,1e-05,0.0004748020238321269
2100,0.6766982842440161,3.047216521132147e-38,7.577613289278209,1.2188499219032,0.0547794836621654,199.9920539700705,0.0049498210035664155,269.8640162981801,0.1159487837743351,0.011242374746371376,0.00047426056245609234,0.006370063119376979,199.93711516193346,0.06356698148617443,49.999987853984656,1.1920571327881293e-05,-1.654264809405682e-31,-1.8983776343169688e-28,3.990117358805319e-29,-2.4020256948486786e-26,299.96090451474635,1.7352936407109287e-27,2.2809961365747592e-29,1.2894818129045535e-07,517.8121750375929,0.02777241700578829,8.502740812471186e-06,9.11414433210755e-09,1.5342168269568634e-06,299.99996478966443,3.4049822319941366e-07,224.99699315932347,0.00236604662189305,0.00032357679144931175,8.186838914507299e-05,0.0005763328446246827,1.940638656302271e-05,8.379353584591225e-09,0.03362959524236693,149.9814440233371,99.99966390772092,0.0001766001808850642,200.00000080249004,400.0000001318838,-1.3067528445496797e-07,99.9888016969721,99.99955289424271,0.0003105068720010094,99.99997453198212,0.030173053202772766,-6.964268486647368e-06,100.0,0.00020020205837157831,1.029166641378107e-06,2.2933293101933212e-09,89.33482417286034,1.699286036946297e-15,150.0,0.011357542662491558,0.018024480581331364,0.0,3.408246374126324e-10,-2.4267890096328472e-08,1.3054951685605295e-05,1.08677630835091e-18,1.3831931138571692e-21,1.78745678910935e-09,0.17596504649261088,0.09498379362076505,-8.35862722783142e-29,200.0,0.0,0.0,-8.74720824939849e-08,-6.519596888371064e-11,-1.7837615604408554e-09,-8.846412511140714e-07,6.126115626691858e-07,1.1435063568157795e-06,-8.975383621471731e-10,-8.179947342063399e-08,-1.2535532861231924e-10,-1.969864186941755e-10,-2.021601694698927e-21,1e-05,0.00028458798170851097
2200,0.6717243271827535,5.909236895475306e-38,7.804771687751698,1.2812418857948888,0.06078368551601904,199.98901736725617,0.00566143844883594,269.8588433412176,0.12564610860821576,0.012379803742789325,0.0005485211713177106,0.0065234936545270905,199.92550772113205,0.07525579766112017,49.99998540690023,1.5905111945835645e-05,1.5091150375189344e-31,-3.685826158857511e-29,4.9590849002251964e-29,3.2946452197210624e-26,299.9582313013231,-3.3177559924108013e-28,4.9865818727018825e-29,8.013391551870801e-08,517.7651962313428,0.027587845268416532,9.070027720632836e-06,1.3235032276602413e-08,5.2537847139411674e-06,299.9999579142648,4.205017317655464e-07,224.99568009429058,0.0022085808826328578,0.0003614336849656622,1.17826218746069e-05,0.0007207202403603795,3.651607322669126e-05,-8.078318905552744e-10,0.04538484215898029,149.96358917353456,100.00001352021293,0.00017116562950861131,199.99999969140293,400.00000012484287,-7.732697167248819e-08,99.98760041309578,99.99944807029853,0.0005120306389959821,99.99998781238159,0.05576881928333173,3.2847763617335494e-05,100.0,0.001088888846493077,2.960826422809283e-06,-7.291741694768049e-09,88.74640417034804,-4.537633834178108e-15,150.0,0.011143673043666221,0.026082900267359113,0.0,-4.608115440602222e-10,9.624981072895656e-08,3.305317316531966e-05,2.722755659759074e-18,1.1549563017274113e-21,3.139339126473293e-13,0.19946673228017042,0.10836858950525784,-6.880841522377152e-29,200.0,0.0,0.0,-2.8957983462546483e-08,3.009203199757686e-10,9.636152537600727e-09,1.1976179160097878e-06,-5.442792157809332e-06,7.908663490775403e-07,5.840705301720689e-10,1.0959820510610852e-06,-5.613669198228369e-11,1.499891643152567e-10,1.1312199424579186e-21,1e-05,0.0004023779474971391
2300,0.664376585936883,-7.504136853996691e-38,7.862219968091669,1.3586946416153483,0.06672058368966902,199.98395307713085,0.0067239861502631365,269.83178003244467,0.1307304390795143,0.013816279428796409,0.0006521189344295413,0.00982631570799117,199.9078208053809,0.08041265043553901,49.99998277894468,1.6783446451291634e-05,-9.963411620284976e-32,8.484086188467773e-29,3.9229791732250335e-29,-1.2799457842914447e-26,299.93038298574595,-1.1522817223647104e-27,-4.9979458346803464e-29,-3.7651566422718025e-09,517.768376490667,0.06907112623640733,7.991521323221603e-06,1.7401956707298837e-08,6.69375575620603e-07,299.99997675472434,5.8147465038216476e-08,224.996700008772,0.0031530855013025922,0.0003089362804215526,5.071221223738615e-05,0.0009109471071727204,4.286003756543187e-05,-4.853267552500643e-10,0.05718727210265021,149.98038624871953,99.99994285980034,0.00016104385383452222,199.99999857265496,399.9999999015899,7.823275759485429e-08,99.98441080434954,99.99940221146645,0.0004875276095926981,99.99997086400522,0.10066176355612037,-1.1732720051497064e-05,100.0,0.0015236490614075012,-2.5831285807127797e-06,-6.886382300220522e-09,88.5590945058195,1.1038352368242727e-15,150.0,0.017137724548612794,0.0215376958039832,0.0,-4.5038576255440695e-10,1.1209884771626341e-07,3.9257342724958724e-05,2.6465862049993496e-18,-2.4524268945723068e-21,-2.245054161633422e-09,0.2317620800145446,0.14412539045061204,-1.0620922262260486e-29,200.0,0.0,0.0,-4.216257446862506e-08,3.347281754313177e-10,1.975346810921996e-09,9.563545406655741e-06,1.0978981686752442e-05,-6.610155474669908e-07,1.1074183408921e-09,1.9563318885827472e-07,-2.3278767142231022e-10,1.8709941882086764e-10,3.4277804267774526e-22,1e-05,0.0006965314441768377
2400,0.6591116203651688,-1.2679446520555172e-37,8.044416487900637,1.4157977020138544,0.06842777804320209,199.98451630530158,0.007695593795529062,269.7967854999918,0.16165684193151786,0.015767615353487814,0.0009534223835052058,0.008174229607558366,199.9020764535988,0.09640539124692989,49.999983047533746,1.9809033446315754e-05,-2.5216224955555943e-33,-1.524588803239785e-29,-3.339471980033896e-29,-3.9938880813524144e-26,299.9214086825176,-2.4698268086508314e-27,5.256554350326927e-29,1.271451796621435e-07,517.7186871759488,0.08199439620577814,1.2328687459623601e-05,2.035892979598593e-08,7.1128585149862345e-06,299.99996502892344,5.798378208091007e-07,224.99570916230823,0.0031969320452301764,0.0005855438577821225,0.0001605416081701233,5.210453539355542e-05,5.630709804384913e-05,3.1540482980752286e-09,0.0657015122627587,149.9618104270285,99.99971551205105,0.00035181125948994374,200.00000224467038,399.99999980906233,3.9430347569499165e-08,99.98141126442833,99.99936800015305,0.000764580319636132,99.99995401564884,0.10576273920361301,-1.2984459091637845e-06,100.0,0.001023500673182517,-2.806591323397349e-06,3.4372777432412876e-09,88.32429187680043,-5.089017347525814e-15,150.0,0.02058010633776129,0.04459731676243216,0.0,2.923134686087053e-12,1.1920333529592062e-07,2.5447436197268337e-05,3.162090386131665e-18,-2.1773951416761088e-21,-1.905906655872717e-10,0.30501070621289816,0.1587940232555477,-1.1938649496725373e-28,200.0,0.0,0.0,4.6844071554143134e-08,3.0813379761333353e-10,1.0856793354705689e-08,5.608103022905938e-06,6.841785460808128e-06,-5.110479709503248e-07,1.6092298279385572e-09,1.4073066249437285e-06,1.218930561257144e-10,-1.495294854118512e-10,-2.099454377374923e-21,1e-05,0.0005864171142037597
