miliseconds,EGF,I,RE,Rd,Rp,GS,Rp_GS,Shc,Rp_Shc,Rp_pShc,pShc,Rp_pShc_GS,PI3K,Rp_PI3K,RasGAP,Rp_RasGAP,IRL,IRp,IRp_PI3K,IRp_RasGAP,IRS,IRp_IRS,IRp_IRSp,IRSp,iSrc,mIRS,mIRSp,mIRSp_GS,mIRSp_PI3K,SHP2,mIRSp_SHP2,GAB,mGAB,mGABp,mGABp_GS,mGABp_PI3K,mGABp_SHP2,mGABp_pSHP2,PIP3,dRas,Raf,aRaf,Mek,Erk,pErk,PDK1,Akt,pAkt,mTOR,Null,aaRaf,PKA,pShc_GS,ppMek,mGABp_pSHP2_GS,R,ppErk,IR,mPDK1,tRas,tRas_PI3K,ppAkt,mGABp_RasGAP,amTOR,iGS,imGAB,imIRS,aSrc,Ri,IRi,iPX,aPX,aPX_GS,IRSp_PI3K,IRSp_GS,IRSp_SHP2,GABp,GABp_PI3K,GABp_GS,GABp_RasGAP,GABp_SHP2,GABp_pSHP2,GABp_pSHP2_GS,imGABp,bRasGAP,phosphorylated_Akt
1000,0.8269578473485751,3.269573064062314e-38,5.287472809334432,0.26989364931642823,0.010218365500173698,199.99996764697258,0.0010463825974366952,269.98759229240204,0.0197736087977953,0.0009738100518163096,0.0001488374521490437,-0.0012540661116161747,199.9907038300979,0.012536326600698519,50.00000067401882,-6.000007972480461e-07,1.5747892587481662e-31,-1.1501156839836508e-28,5.601605172759305e-29,-2.5440938518743325e-26,299.99332287336114,9.811782271675358e-28,-3.695631124448303e-30,7.18625636496935e-08,517.9940104130291,-0.008328244812955571,8.973259698572978e-07,-2.113349305775403e-09,-2.54705280469011e-06,300.0000223885932,-3.811085595462059e-07,224.99955221062262,-2.7195271420531863e-05,5.480487485445612e-05,-7.055599886348637e-05,-0.0002491032521257492,-1.5400486439205517e-05,6.17161144002337e-09,0.004116694433485697,149.99988816975022,99.99983052236162,-0.000182485929286187,200.00000121707274,400.0000001443967,1.5860439038032647e-07,100.00197901471176,99.99994754080556,0.00015866165283614253,99.99998742101991,0.02104392253852381,-2.7970500533629746e-05,100.0,-0.0003308132444795908,2.866939759690384e-06,-7.502645060085047e-09,94.23456414580434,-4.548004713012137e-15,150.0,-0.0015709566425712329,0.013796183685294207,0.0,-3.264234233126737e-10,-2.33683399396504e-08,7.269934140144956e-06,2.7721072440665657e-18,1.0435646557121078e-22,4.011947674370806e-09,-0.0016800543245520591,0.0020094233358739395,3.6401553110174424e-29,200.0,0.0,0.0,1.822896460867071e-08,-2.1032297290107936e-10,1.2133338671508377e-08,2.122142278569826e-06,1.0064226862250325e-05,-1.4110881065474405e-06,-2.2377568484507994e-10,-5.116945961346527e-07,1.5183512841982313e-10,1.2981554557048093e-10,7.299339150715281e-22,1e-05,-3.4265125512392984e-05
1100,0.8059904263878545,9.751543689017896e-39,5.561354194659541,0.3374607513659618,0.01292975143475549,199.99604288521687,0.00047675042873079117,269.9698787361576,0.01978350093190813,0.002171516096587226,-1.6538822460706043e-05,0.0006488419878032933,199.99705670954688,0.003342702828714801,49.99999748601915,5.422320165799858e-07,-1.1156886972304551e-31,5.750291713074547e-29,-5.369108508050052e-29,4.222832019860857e-26,300.0139190110535,-1.6221991640453462e-28,7.748285032317017e-30,4.9678957986281915e-08,517.9595437172255,0.007867839730866478,9.193471727385833e-07,-1.0873534443241986e-08,-4.530232466280149e-06,300.0000236253232,-2.0076253863657284e-07,224.99886120482518,-0.00036549324193653265,0.00013216082387603622,-7.209644427921876e-05,-0.000469787029109955,1.3761856521437325e-05,3.6620012405119976e-09,0.004778098748314128,149.9897444792556,99.99992949067425,0.00016926566652380085,199.99999974209538,400.0000000582562,2.5974855425160174e-08,100.00167746637266,100.0001409712217,0.00014336394921647775,99.99998165562207,0.0012848871156429385,-1.248305377880625e-05,100.0,0.0002869603074289075,1.8957511019042603e-06,6.783049848528185e-09,93.50182532613981,5.488476837986338e-15,150.0,0.00028680943763120337,-0.003289466942153405,0.0,-2.3931412876703536e-10,4.3352344285499576e-08,-6.619666709771118e-06,1.6000053991837496e-18,1.6685504996641966e-21,3.667910113610767e-09,0.03911268910476457,0.021902294781026482,1.0868817186454441e-28,200.0,0.0,0.0,-8.40729829371761e-09,1.1940871064725631e-10,7.116358102371349e-09,-2.291652618915717e-06,-2.873592361491752e-06,-2.997411295764441e-07,-1.05655089285711e-09,4.968531568008433e-07,7.614071725262312e-11,7.811992853918193e-11,2.5643435185074165e-21,1e-05,0.00015449412046882104
1200,0.7925745216938518,1.775963608744923e-38,5.964062849703898,0.4069956508554148,0.015805640405693672,199.9960494669707,0.0010826672953197552,269.9794392440415,0.01805253534000118,0.0006295685730563709,0.00017239404635880547,0.0024950125319761133,199.99278246299374,0.013126251619561217,49.99999804980557,4.958256719214512e-07,-1.5636222942895792e-31,6.182752080994398e-29,3.786384393865639e-29,-2.9141128992259094e-26,299.989623313062,9.12829004591492e-28,-5.667503946210824e-29,-6.939742167309453e-08,517.9758162991754,0.009355069332732328,1.2550016887433456e-06,-1.3860145087193084e-10,4.980911169496298e-06,299.99998098071563,-3.593937893689642e-07,224.99854151706322,0.00018833151356359548,0.00013987782168856577,3.5204546365397204e-05,0.00013621648491334644,-5.501863136728747e-06,-4.5723978802483033e-10,0.005605153782875437,149.98872586743224,100.00008216083393,-0.00010498231846615886,200.00000019898982,400.00000006435107,-8.200924899859147e-09,99.99752156359187,100.00008425992186,-2.9100168254537513e-05,100.00001396756556,-0.02557906742888037,1.1695628168959937e-05,100.0,0.0002558093753345675,3.776070343250261e-07,1.5841619169194674e-09,92.97663439263674,6.30415663860239e-16,150.0,0.0026036273406038527,0.013966903769961169,0.0,3.9045073061760947e-10,-3.880921359196539e-08,-1.6169510452917e-06,7.916666814730497e-19,-2.6528144457425e-21,2.179760783550605e-09,0.01852952169820527,0.0016534522686853185,-5.932769183112862e-29,200.0,0.0,0.0,-5.511510186224123e-08,-1.908770836589478e-10,-1.8233013575905715e-09,3.1055697411272436e-06,3.4595368274362973e-06,2.0395235478670958e-07,-4.428616556691603e-10,-9.991492040276659e-07,-3.8102235661091386e-11,-1.3266340478796386e-10,-2.5602070728397673e-21,1e-05,-0.0001401263956261945
1300,0.7781953646460611,3.427905770777519e-38,6.194916194836493,0.4982898361701312,0.0203355302968647,199.99488278206903,0.0005627587764946671,269.97492251108105,0.027705561939375012,0.0023330415485952197,0.00019521198583189166,-0.0022495463574301647,199.98368779452852,0.013743436091814913,49.99999821589577,2.8185542473146432e-06,9.445481144578855e-32,1.8722417215807907e-28,5.13189209327276e-29,1.4576473329636094e-26,300.00191681364555,-1.1847715832770263e-27,-1.75956490183317e-29,-4.938726344112546e-09,517.9432997648146,0.004783948368127951,4.848071866609968e-06,8.405812452168613e-09,1.8313497783570437e-06,300.0000099821172,2.7871304153415645e-07,225.0008943375719,0.00029657024351044457,-7.224773240005783e-05,-7.443395650956959e-05,-0.0002033228633074123,1.4082214291205794e-06,-4.0071323952775654e-09,0.013980403549225102,150.0048114259133,99.99979719696404,0.00016595099462484602,200.0000017729028,399.9999998395628,1.7129915357535296e-07,99.99898097213853,99.99982185625753,-5.588541275204971e-05,99.9999833886171,-0.0033407614897552375,-3.178887541446005e-05,100.0,0.00011269673630422212,-1.6412546534420445e-06,-6.090813206232336e-09,92.56920591512537,-5.954198756589622e-15,150.0,0.003691339025737347,-0.004006314799935119,0.0,-4.118147824288374e-10,-4.0637561744196774e-08,1.6196131920504582e-05,2.0344726416404734e-18,1.896379378361646e-21,-4.3660820524151545e-09,0.018538112523405363,0.017613617223503415,-3.5210586839118856e-29,200.0,0.0,0.0,4.8530859701411113e-08,-8.676669459286244e-11,-1.001060027909237e-09,-1.6907801098857312e-07,-3.435651380203136e-06,-1.3401585263549053e-06,6.782877364646439e-10,-1.3719074772398117e-07,-1.6779773008735573e-10,-3.610530147080275e-11,-2.9828791738210914e-22,1e-05,0.00013244883433691194
1400,0.7709396499362788,-5.203135010353405e-38,6.351545741339096,0.5706897369066951,0.023874076360780903,200.00149253998856,0.0015364385133527167,269.97779260012,0.028670217478490266,0.003779087640679721,5.4012000670224154e-05,1.1009085817838596e-05,199.98867406791675,0.02133731101926689,49.999998522625525,2.8051877427864685e-06,-1.3039333362890882e-31,7.780557631898908e-29,5.316839722562441e-29,-4.234103279755611e-26,300.0076957774726,2.195834524072983e-27,1.8785783687852207e-29,-9.16489014488109e-08,517.9580484001224,0.011664743296158114,1.1305930670616172e-06,2.9071383401396235e-09,2.419397433657775e-07,300.000028319105,-4.268458452511216e-07,224.99947627512037,0.0005389489553084356,-5.508311134693799e-05,-5.130009701554888e-05,0.0002361840757535455,1.9743460655722074e-05,8.992448454713247e-09,0.0059645966068217066,149.99925984007155,99.99999030601,-5.644125949389993e-05,200.00000136488134,399.99999983998396,1.3025589100006157e-07,99.99623304753047,99.99981941349155,0.00015436704052571184,99.99998638751387,0.037910667694829786,-3.4331889153043586e-06,100.0,-5.416390828104351e-05,-2.6829128565017817e-06,3.806538898827368e-09,92.19780168995192,4.216646493156681e-15,150.0,0.0008163063384662837,-0.0036503631849503014,0.0,2.0398953682635274e-10,-6.182205072472012e-08,6.172616568801255e-07,5.51861431804333e-20,-2.333177574803749e-21,4.591580960187414e-09,0.03531180533446462,0.03437784777388292,-8.961963487525012e-29,200.0,0.0,0.0,2.222667126090709e-09,9.761548043737697e-11,6.447106058503351e-09,1.199796588887049e-06,2.5529251850794076e-06,-6.792862763577883e-07,8.606578372173051e-10,-1.6698689195792355e-07,-8.562280280821204e-11,-3.173229003227337e-11,-1.0310492793842666e-21,1e-05,0.00012471730218685206
1500,0.7503175321782719,-1.0128722042663842e-37,6.647636417689639,0.6833028953998599,0.026741241860036825,199.99643956376656,0.0012424238414824932,269.9660535646687,0.038409482447041975,0.002033204519872927,7.255270060690334e-05,0.0008386775727434248,199.9692234712014,0.024236022441672996,49.99999436731228,3.546379462969062e-06,-1.4749166181136645e-31,-1.1335126060526655e-28,1.5896955234577836e-29,-5.261135793780874e-26,299.9795381114,-1.4059686003833532e-27,-4.646288758661543e-30,1.095297092372306e-07,517.9132368458113,0.01919690364399043,-3.751555347750759e-06,-2.5403092700692583e-09,2.0974315920738648e-07,299.9999989541585,1.3991106058697419e-07,224.9993539075016,4.8631891904578936e-05,-0.00018353717020122494,-7.849714271466805e-05,-7.132269773618343e-05,3.435771893807137e-06,8.406140047793855e-09,0.017217851255672982,150.00328168438594,100.00007377148378,-0.0001471795777810543,200.00000101187456,399.9999998229482,6.116687169315008e-09,99.99537262538512,99.9999700684877,-3.145079878702977e-05,100.00001161868101,0.01490513205432051,-2.750781463216646e-05,100.0,5.284073781976117e-05,-1.6847101545136051e-06,7.0775696118610436e-09,91.92835610676539,-5.114864513314656e-15,150.0,0.00024599093004984527,-0.010726367611556162,0.0,3.0917104099344785e-10,4.663243438164201e-08,-1.1958445538967616e-06,3.1126764987063158e-18,-2.5086040265581582e-21,-3.7200992146246915e-09,0.08079220088743065,0.04296064688299134,-4.9710274540106383e-29,200.0,0.0,0.0,9.81528495602754e-08,-1.354299041068364e-10,7.262796327115006e-09,1.5804211645161815e-06,-5.452981611875351e-06,-1.02840984457911e-06,-2.2889154965600927e-10,2.2119708266059432e-07,1.9585238220526287e-10,-8.135969288047874e-11,5.199850560894927e-22,1e-05,8.611646439462681e-05
1600,0.7428585379029958,-7.499766237138569e-38,6.795647548738399,0.795103540324154,0.03490471010005518,199.99278044743818,0.00266978725037951,269.9603542139577,0.045800763775602854,0.0024643038242327907,0.0003062394879849738,-0.0007073006380478161,199.97764451971625,0.03308034011225121,49.99999506593685,5.161263155522509e-06,1.1779376575335742e-31,1.297099026789874e-28,-1.0488574252313069e-29,4.208478231389543e-26,300.00434916378106,-2.1377974521524017e-27,1.3515849576773604e-31,2.53542307492579e-08,517.9043294193619,-0.004815964714517668,5.99507530991067e-06,2.4625302734907422e-09,-4.875373411289744e-06,299.99998699637865,-4.0551398775768473e-07,224.9986962209274,0.0007944977870735071,0.00015425244269116133,-5.3304056165466886e-05,0.00033101750359558105,2.0666161913548665e-05,6.682193901452952e-09,0.021149682732428152,150.01021923723053,99.99994891567151,0.0002016784225037218,200.00000236831858,400.00000004363756,1.6924334593026885e-07,99.99931757490464,99.99982953434045,8.09990934882276e-05,100.00000329377562,0.02992453488385294,2.878014648940246e-05,100.0,0.0004002565489891342,-6.179184218971564e-08,4.139430547406568e-09,91.03070965621696,2.953183269407736e-15,150.0,0.0033689438582163982,-0.004822537855348922,0.0,8.234761344355874e-11,-3.833904034876944e-08,1.0640132776909687e-05,-1.0457707680112197e-19,-1.7649316458466515e-21,-2.8746483292335295e-09,0.1015379537205375,0.05090609262019827,-1.139085954887543e-28,200.0,0.0,0.0,-6.480995053810669e-08,2.2329851748110214e-11,-5.333084189519503e-09,-7.492558432761986e-07,9.56109690983154e-06,-1.354370848356961e-06,-1.03096619133029e-09,-2.5704743733513627e-07,1.0480229556719064e-10,-1.1367459714836455e-10,-4.47165575131656e-22,1e-05,-3.5241000513434954e-05
1700,0.7247906635302752,1.294913479749951e-37,7.066143067672249,0.815364702460493,0.03700459853540011,199.9924388102344,0.002624809874932716,269.9421355959192,0.05614303742593825,0.004636445078545964,0.0001310674995664607,-0.0008478605451554631,199.9669695085413,0.03595346113192436,49.99999518431968,4.798510988457563e-06,8.182252046885849e-32,1.363931775559418e-28,-4.8320703810115265e-29,2.816629135128535e-26,299.99932120618706,2.9435655867218005e-28,7.9745979843092e-29,-2.0365098254811288e-09,517.8783134757031,0.022146417557055348,1.0172065916864828e-06,9.120148936266304e-09,4.906871616811915e-06,299.9999830944274,8.133300993532896e-08,224.99987424767494,0.0009754320099518659,-1.0779440030746811e-05,7.275882404290086e-05,-0.00032563830048295666,2.0102613887369807e-06,-5.227443004530366e-10,0.017120105172607272,150.00110148811032,100.00010497135494,8.319567888560063e-06,200.0000008326046,399.9999999693338,-1.1138048059697826e-07,99.996635781083,99.99994037166601,0.000142448647275995,100.00000976401928,0.0019073101675629242,7.727007146422213e-06,100.0,0.00023259336184269254,8.692108249447841e-07,6.306278778090514e-09,90.68872269086488,7.523366709352275e-16,150.0,0.0012347205406504445,0.013840522626803548,0.0,2.484719684459086e-11,-4.37483464010185e-11,3.3820553820262283e-06,2.5380853263931436e-18,9.781652416360642e-22,-4.796358267449615e-09,0.07509017432312771,0.04853042548825584,1.7303613722780188e-29,200.0,0.0,0.0,-9.363578906884433e-08,2.1019174274237628e-11,-1.1463377941137817e-08,-3.5504410868154853e-06,-3.419106864920328e-06,-1.029341692366814e-06,1.3492173262431443e-09,-3.2077803754109065e-07,-1.8447237790099426e-10,1.904767514361311e-10,-3.3821948125059664e-22,1e-05,0.00013865034950658866
1800,0.711521981332399,7.659316653059393e-38,7.113543869625555,0.9692741150747765,0.043413277583045376,199.9935105916587,0.0031157575893989847,269.9181795200795,0.0793605279731361,0.007087550179468186,0.0003208442082532542,0.0007682419677466469,199.96873554842955,0.0458821009227665,49.99999170015235,7.190413274845893e-06,-1.4538718957933215e-31,-1.8112098552680453e-28,-4.4552220544240255e-29,1.5568275593699123e-26,299.99853256473625,1.1372689422317337e-27,5.962761085941254e-29,2.2300924535125053e-08,517.8685300026817,0.03117103742697518,3.8132861526321315e-06,8.456299952083786e-09,5.8557084317626205e-06,300.0000238573957,-5.2791056620496736e-08,224.9977641756505,0.0014625404217504562,0.00022735734235481358,-1.2294731774864155e-05,0.00022333240641632794,3.7874030196785365e-06,6.104432122947176e-09,0.017884847111604762,150.00703147351365,100.00012580328313,8.525196508687814e-05,200.00000130390728,400.0000001802436,-3.070325582988066e-08,99.99279858374649,99.99980026522755,0.00012753094186360116,100.00000277100348,0.039477597890512896,-2.6902837179466892e-05,100.0,0.000529788688122506,-2.3768971211611768e-07,1.9719173503836914e-09,90.62942737805523,-7.668768398250365e-15,150.0,0.004373897349635558,0.014608883545180931,0.0,-2.6058372981436016e-10,3.577202505611908e-08,-3.5727272345046063e-06,-2.118713153667326e-18,2.0293554988482745e-21,1.3866649612828281e-09,0.12462458886819906,0.062431419323612396,-2.1660443936428581e-29,200.0,0.0,0.0,-3.558766183414893e-08,-4.647625683015046e-12,-9.324217384353663e-09,1.5154006892695788e-06,-9.010583789574552e-06,-5.731051534873034e-07,3.152945140320954e-10,7.225304201990321e-07,-8.369534712630112e-11,2.0455972546668285e-10,1.9274931941921348e-21,1e-05,2.990411808900765e-05
1900,0.7150219071318701,-4.821122813224163e-38,7.480637070879314,1.011908471799763,0.04838433830955298,199.99670305063864,0.00369639220904883,269.91082408651164,0.08806719120452572,0.009494984240981984,0.00030791467907580384,0.005816722070849514,199.95635225477807,0.054227387046491486,49.99998920264111,1.0229019285964539e-05,2.809415157359825e-32,1.7349329555349756e-28,3.0834721066860733e-30,5.761892081601798e-26,299.96405001305345,2.8511560948766447e-27,6.480063795911893e-29,-8.906641512242401e-08,517.861212608794,0.03404150120430186,4.439077934500039e-06,4.701462385212059e-09,2.7564020717956625e-06,299.99999291658855,-6.22328848280097e-08,224.9975395190264,0.001811540373155253,2.0263629626493892e-05,1.6750443577328498e-05,0.0001312050227323869,5.454287656607812e-06,3.085209665448645e-09,0.022037875695028613,149.9877072096003,99.9998056680292,0.00012189101691908259,199.99999919755902,400.0000000470685,-1.453474449903283e-07,99.99601822555285,99.9997648940517,0.00018059292620600676,100.0000067178644,0.047079410002250244,-4.8744663500704235e-05,100.0,0.00012275736093362213,2.1228919673498405e-06,1.0753084078132908e-09,89.85793104551136,-2.9783892624013143e-15,150.0,0.004733156045542733,0.02395376122808874,0.0,4.820470608006416e-10,2.58824869921512e-08,5.386804405901121e-06,-2.955455822438141e-18,8.947994905673698e-22,-1.0084008195768602e-09,0.14931240341091337,0.07993410799298933,1.1599543600696994e-28,200.0,0.0,0.0,-9.722104812933261e-08,-1.9424397318124632e-10,1.4453521039152817e-08,4.387243766511855e-06,2.4551209873898084e-06,-4.9094646793876644e-08,9.46742682834001e-10,-4.5548961146787927e-07,1.6247560590123464e-10,-1.0986029564254681e-10,-1.2054681882996834e-21,1e-05,0.0004003522197836915
2000,0.7020270241464901,-8.967680726474289e-38,7.414648674821412,1.1568592299897005,0.0501187697548357,199.99116320985212,0.003892019556868166,269.89489091336674,0.10430828594929456,0.00902102301377582,0.0004327308159604039,0.007160440326139726,199.9349784880049,0.054733972057371974,49.99998751672284,1.0564159997504836e-05,5.998597629884126e-32,5.631898188058989e-29,-1.893141016165197e-29,-9.398530992849989e-27,299.9856157775574,-1.1595973228607945e-27,-3.766694908169962e-29,9.363849483910467e-09,517.8350582985033,0.012137810323434115,6.410152511909903e-06,9.305820347263967e-09,2.8244909410568197e-06,299.9999905183543,-2.0765515688684199e-07,224.99895304590186,0.0018134122144650106,0.00017065603724474292,7.83736748769759e-05,0.0002517618240503763,3.4808448741906816e-05,3.862853444352458e-09,0.03502611694724658,150.00115408284668,99.99995667595479,7.267762670248092e-05,200.0000027345822,399.9999999557716,1.613902593190614e-07,99.99076065779236,99.99953527211076,0.00024336514591318537,99.99998744832564,0.02979160406725064,9.406365451427074e-06,100.0,0.00014164469997284186,3.0209046959059165e-06,-2.71309886560408e-09,89.4161876627818,4.96701180441268e-15,150.0,0.005588277275830529,0.017919145337303908,0.0,-5.309293799934987e-11,8.46021037791572e-08,1.5270538954145423e-05,-2.64088179406489e-18,1.5272056179881766e-22,3.4290137067365062e-09,0.1705644068841977,0.08376921174919906,7.868944786505312e-29,200.0,0.0,0.0,-5.3594005788545734e-08,-1.7430476956652084e-10,-4.3646642299151e-09,5.242079570811828e-06,-1.8593748043485604e-06,4.6843280885718515e-07,1.0729807278210904e-09,6.197098875277183e-07,2.5344787747474307e-10,-3.260075960518368e-11,-1.1419876847762878e-21,1e-05,0.00034966478704889146
2100,0.6814772008391253,-4.3738245786573154e-39,7.641257684647014,1.1783120521379769,0.05734095893638091,199.98827795949856,0.004411410754398408,269.8897780323758,0.11151024895791875,0.010958653510359812,0.0006935120885556494,0.0048628868076135085,199.93324213749105,0.07045001139290219,49.99998613637892,1.067733932087763e-05,9.088439176859648e-32,1.0876939329133774e-28,-5.482855397959595e-29,-4.983788461877191e-26,299.9606356778636,-2.5765629217924517e-28,3.536206254663052e-29,-7.703345465295945e-08,517.7843784620346,0.037067616067029206,6.048904922055316e-06,1.6259950394718414e-08,-1.8114961522743878e-06,300.00001190355977,3.4915664444160257e-07,224.9972525191287,0.0025400108851916887,0.00040592226917952353,-3.67081626220873e-05,0.0006767929170959381,1.5074332374938209e-05,-7.170255723872237e-10,0.03637647399856753,149.9864977890985,100.00006822671168,-5.2299498940030305e-05,199.99999781551801,400.00000003230053,8.997106112849101e-08,99.99219322713856,99.99967046589813,0.0003784913788686913,99.9999930111948,0.06584953949024269,-3.363191611854052e-05,100.0,0.0002478028602023075,2.6093700873455466e-06,7.171015242864777e-09,89.40838775937634,-2.1694603016505793e-15,150.0,0.010826836602514852,0.0313535353710158,0.0,-3.713667766753875e-11,-2.4938913611990858e-09,2.8298161039315935e-05,3.0925428406857574e-18,2.4380553556430954e-21,-3.0284005489026272e-09,0.20740161568243062,0.10567954518557125,-1.1499657749535977e-28,200.0,0.0,0.0,1.4550771692440877e-08,-9.759559970972498e-11,1.282586574479733e-08,2.590968276349396e-06,-3.535701930870141e-07,7.191796838663606e-08,1.4076622226202057e-10,7.818970104633277e-07,1.0060933504190931e-11,-4.245576519123226e-11,2.0454506105863324e-21,1e-05,0.000413180393519035
2200,0.6732793158540763,-8.992074786475401e-38,7.73198908882489,1.271677165348022,0.06009452328627429,199.9881065024701,0.005736082533835224,269.84639092720954,0.13165212582247546,0.012004893202187386,0.000716198171622168,0.007067196154753953,199.92620646112235,0.08403231157076801,49.99998750699714,1.5699364895803772e-05,-3.0205876438712343e-32,-1.8813287213249744e-28,2.857608690507253e-29,-7.253472454550141e-27,299.9583416783888,-1.144251401367682e-27,5.45489704699824e-29,-6.127576312797695e-08,517.794257987936,0.058141023637058,5.696661750283477e-06,2.5557667240187143e-09,1.5268052555176918e-06,299.99996930420303,5.076700243370562e-07,224.99526453226892,0.0022968391127844885,0.0006276425245570249,0.00013115780080106293,0.0006312972712777424,-6.364657868717705e-06,1.0295259137925836e-08,0.04204949826833781,149.9914017411234,99.9999030898013,-7.481867707387596e-06,200.0000016983387,399.99999994644037,1.3666210079100434e-07,99.98522531452501,99.99941775531252,0.0006161619258094528,99.99995984284668,0.08663673928351893,5.0340568219891555e-06,100.0,0.0013926672445434914,2.586767337790695e-06,-3.670784615543966e-09,88.88676332397536,-5.13587861795721e-15,150.0,0.012518432800285303,0.016587193808106068,0.0,3.9006164754860745e-10,-1.3225838746749564e-08,3.360905655290191e-05,-6.341567678399492e-19,3.0547372056426004e-22,-9.652392081045695e-10,0.23820490495646826,0.10694193371271163,6.701206008134604e-29,200.0,0.0,0.0,-7.9489585994304e-09,2.0914398995180557e-11,1.0482589954087367e-08,7.565628989415707e-06,8.97228674897764e-06,9.394303459006856e-07,-4.85675250452019e-10,8.654646551542386e-07,1.6006199386936165e-10,1.6283953053486442e-10,3.1336581269277713e-22,1e-05,0.0006305218303057787
2300,0.662891938778599,-4.1551989701703105e-38,7.854941976614153,1.367666069402521,0.06456074096285638,199.97957604522296,0.006072947611320872,269.83290285935135,0.1412158044166177,0.015666035292901153,0.000792389469178758,0.01063505857344858,199.90632923481957,0.08158735325085767,49.99998468391323,1.4697279560526968e-05,-1.5447752163489622e-31,-4.63874547617562e-29,-2.673282935214046e-29,4.4836077383772914e-26,299.93409663060646,-1.0932885249628424e-27,-3.428972021535685e-29,1.77658088069704e-07,517.7706277100798,0.0581139837264935,4.483619294018076e-06,1.4295709450913871e-08,-3.675722738446031e-06,299.9999945192505,1.7002255757883748e-07,224.99480610095392,0.003189713834366505,0.00041341586007863514,0.00013779091558215024,0.00046288289444920553,7.795436866992359e-06,8.057141370175746e-09,0.054245529435623434,149.9613131851846,99.99992093823636,-1.7812022850439827e-06,199.999996917983,400.00000004846544,2.7034097409418266e-08,99.98288168325823,99.99953825273272,0.0007132713987391964,99.99997198112601,0.06251064963705061,2.2844451242805657e-05,100.0,0.0008519568328370967,-1.777857272156866e-06,1.3083085743036043e-09,88.43959716070077,6.987346033866326e-15,150.0,0.013370673638685146,0.03874168481420197,0.0,2.854815974043271e-10,8.212587720077469e-08,4.151372600349745e-05,-2.9317158394353198e-18,-1.3942577092623553e-21,-1.5077648705744498e-09,0.2570849112602894,0.13270348249125027,-1.2764121324687146e-28,200.0,0.0,0.0,-2.311150429436532e-08,3.3144519642395537e-10,-2.8962475720716837e-09,3.449513374142229e-06,4.5935652924722076e-06,1.8077803889203867e-06,-1.778768365267412e-10,1.3927347824131875e-06,5.0595374824740705e-11,4.24305642175575e-11,-2.2505210390528214e-22,1e-05,0.0007506247480583484
2400,0.6510798974092652,-1.1406465548517706e-37,7.969162294935124,1.453265161453841,0.06789350955643703,199.97613730161004,0.008007302029056612,269.8104271649444,0.14746581142033083,0.016526592057401854,0.0008165216665952796,0.00862196299464131,199.9013974489852,0.09988317198477713,49.99998239180791,1.744679017395298e-05,8.84711028367924e-32,1.261290033785974e-28,4.714004725655884e-29,-3.936958913281682e-26,299.92372886237246,2.337818866413789e-27,3.140290664601158e-29,1.7421553932445719e-07,517.7073853556997,0.07540697974113782,1.2182004758805566e-05,2.067362518572486e-08,7.5147505489353795e-06,299.99996578207816,3.7598556803667635e-07,224.9952544535305,0.00384034507267409,0.0007645694966475358,0.00013192541853358607,0.0010288428574341153,5.871844514205392e-05,-1.4287389382872109e-09,0.061503695321787254,149.9764354745223,99.99997676996223,0.00038956899644191116,199.99999891086412,399.9999998162525,9.153079905630955e-08,99.98616875825417,99.99912128447524,0.0006834889943363232,99.99995908313635,0.12080472137692315,1.5185256046260858e-05,100.0,0.0014840405477259551,-1.3732078468461437e-06,-3.2601320672708366e-09,88.02814806419076,4.763223093542275e-16,150.0,0.017796790230511252,0.041462868556916055,0.0,3.986967795273761e-10,1.3175277957856595e-07,3.117077114315119e-05,1.235153398794739e-19,2.251618951333818e-21,-2.2902317765495248e-09,0.2653088251083268,0.13691480707258386,1.2753178276817616e-28,200.0,0.0,0.0,1.0231679283125989e-07,-6.208353951689024e-12,1.935982583424796e-08,1.2061650564031775e-05,-8.859995988196442e-07,2.398488023541721e-06,6.989997036032508e-10,4.51663982313824e-07,-1.6571667501233714e-10,-4.1417677283951337e-11,-5.622639069882237e-22,1e-05,0.000631419590005985
