miliseconds,s53,s57,s58,s60,s61,s68,s72,s73,s81,s83,s85,s88,s89,s96,s98,s100,s101,s107,s109,s111,s122,s124,s135,s142,s144,s146,s147
1400,0.14705090412883554,4.944466642108758,0.054358889656883,5.0,100.0,5.089677316626254,0.7849092474968636,1.2618659623410078,1.7981116630738634,1.7925019145031336,3.1968904779233407,5.0,0.0,4.682508275671955,4.683453758269384,0.9998467066675258,100.0,1.8123481866876967,1.7814279009822025,3.221619441349805,2.9027067666964275,2.8808610338510703,2.1598701736151384,4.876019876924463,2.0219875193350556,0.12743528150496522,100.0
1500,0.1563342039332579,4.937368517759651,0.061059258005537534,5.0,100.0,5.094673460074371,0.8317868105486709,1.26955524223982,1.7750645614948986,1.80626659625369,3.2068028239717843,5.0,0.0,4.6656412055242065,4.674863530299539,1.0444708726149472,100.0,1.786565856377954,1.8053118094523797,3.1903535504888914,2.726842521148255,2.74697943659676,2.1952797738793297,4.871161455723299,1.9357576392899187,0.12953840478295106,100.0
1600,0.16440510130349645,4.937733251114986,0.0647616425132976,5.0,100.0,5.098590143591396,0.8817454494679084,1.2837776108002221,1.79202365283291,1.812809381823071,3.21044714329767,5.0,0.0,4.6429436943856315,4.646161831329799,1.101293261267472,100.0,1.783217234902296,1.782783839703194,3.2175395006637415,2.6628868621788597,2.658203705268092,2.321790681972977,4.867213800647644,1.875064845005725,0.13304816472487088,100.0
1700,0.16680675701994035,4.930322810462775,0.0686475345844585,5.0,100.0,5.102882379166354,0.9097285595846191,1.2652439614628144,1.8100180239672445,1.8099909810694743,3.214144464244708,5.0,0.0,4.633992791251526,4.624087462970505,1.1241677321298034,100.0,1.8056119264113584,1.8115991982532333,3.209188695563388,2.59201228801964,2.5974251802194597,2.4087247570407144,4.866199225273453,1.8678703533977774,0.13647220495081344,100.0
1800,0.17740786267745012,4.925186894692216,0.07424461277905985,5.0,100.0,5.105906205706237,0.9199653295393037,1.2774806974169626,1.801476570309957,1.7852095510513926,3.229076959193016,5.0,0.0,4.608671118678313,4.601833929926613,1.1672200118024663,100.0,1.8147363726986039,1.7808884347333782,3.203866146045009,2.5178198626477357,2.448914642018693,2.519079045614921,4.862960932005582,1.732581981613483,0.13868056340108464,100.0
1900,0.18888476680988445,4.926085231384766,0.07548640145362927,5.0,100.0,5.107221021111559,0.9777879769306754,1.2713997332175135,1.7671772204159053,1.8165279796290013,3.190858446103035,5.0,0.0,4.575545600045776,4.589380560367367,1.1915078133524344,100.0,1.7861903749106371,1.7694107346574663,3.2133144018407576,2.363004354029033,2.4509771158540614,2.5815447277925294,4.862555039956825,1.745822723569264,0.138468760350923,100.0
2000,0.18693132860742795,4.920223140266438,0.08190550457091962,5.0,100.0,5.112462547442158,0.9778715349187506,1.2820595878295922,1.7843696711345864,1.772816730139653,3.205779641792595,5.0,0.0,4.561662948087175,4.568716737013936,1.222747926878999,100.0,1.8050932326080595,1.7882389979542177,3.2270650396160963,2.2955481732610954,2.3445205528513986,2.622581463769667,4.8606785651589695,1.6410111988916702,0.14312789421065442,100.0
2100,0.19389828073218482,4.917905157498079,0.08705363145403482,5.0,100.0,5.112420396326751,1.0197716306398068,1.2954863595704011,1.768697257616616,1.7910172607273305,3.194864789265425,5.0,0.0,4.548462323039585,4.5418508915052795,1.2408215398787552,100.0,1.7781361113839513,1.807482439329278,3.225395640195045,2.3192138075222104,2.2458590947992216,2.7338544003656473,4.855039664249005,1.6242455847965378,0.1451927661935272,100.0
2200,0.20038047571555953,4.909167825306793,0.0863505927641978,5.0,100.0,5.115223362223847,1.055605969511685,1.302058056407923,1.775786146899251,1.7734037252746588,3.191646065419681,5.0,0.0,4.519240371368655,4.517618719295599,1.2884242433121273,100.0,1.8016441888841461,1.793358777481538,3.216753824558964,2.2313474699443767,2.236512823652314,2.8184500048013903,4.855070666806506,1.6037897319872205,0.14687285516119283,100.0
2300,0.2087127873247136,4.908070464492584,0.09035906019960857,5.0,100.0,5.114522087373913,1.0663014904700752,1.2994943879835554,1.794917505760552,1.8067676651322193,3.196281504318919,5.0,0.0,4.516648141915078,4.498829807168993,1.2776028542010252,100.0,1.8077604673738683,1.7731405509086988,3.2010731062845648,2.1387020544720525,2.185677764980615,2.8635585829306858,4.851860520774601,1.5487369538031879,0.14575043026172801,100.0
2400,0.21525001690668538,4.904900114059514,0.098290923297794,5.0,100.0,5.115218009391059,1.107502809766112,1.3065533318118994,1.7998075929429793,1.8112192125030564,3.208093144454874,5.0,0.0,4.473556958441553,4.474174717827769,1.2958624695662158,100.0,1.805058202046084,1.8167589295351925,3.231672246749542,2.1179656027858855,2.171270587782513,2.89604683065263,4.84855614454263,1.5498654675077261,0.14754981999918892,100.0
2500,0.21924425789669805,4.902618294330408,0.09728695221002633,5.0,100.0,5.1165044414170255,1.0974586143878549,1.3118547522579036,1.8088420446140159,1.8156714600905806,3.2040063655942,5.0,0.0,4.463900974573359,4.479184633765927,1.3155782474686968,100.0,1.8102030684617114,1.780156412776955,3.2006504130237725,2.045213897076781,2.076799433117851,2.9108121387898267,4.847589129334939,1.5127321195281824,0.1500240126782851,100.0
2600,0.21773413853469434,4.893931913234121,0.1038133262155216,5.0,100.0,5.115041700491672,1.1369820613685022,1.3174873741505952,1.7820469057682844,1.7960437218264085,3.2343551345347312,5.0,0.0,4.460328483852185,4.441482579885649,1.3349860563854647,100.0,1.7890362582580992,1.811087952841046,3.1832514743324016,2.086585092565166,2.082065641579996,2.985104875792499,4.848993068392837,1.5309442185790465,0.1538908937599087,100.0
2700,0.22351845214503663,4.892761438843542,0.11007079648245967,5.0,100.0,5.118335648528275,1.1509851173523367,1.3265558153781536,1.807172184905231,1.8099866670124345,3.2056698888897546,5.0,0.0,4.433156387596418,4.437494221105416,1.3471285917088787,100.0,1.7937357551606494,1.8150587491912717,3.2055836302910667,1.9974337327354692,2.0531946344731384,2.9348035193371134,4.846194371653022,1.467385816062607,0.15469018124847192,100.0
2800,0.2251104174552449,4.887766204666211,0.11274256092296904,5.0,100.0,5.116412029779031,1.1734505698644944,1.3285260444150326,1.80024156209881,1.7862470275305515,3.1852173919444318,5.0,0.0,4.4199584029871595,4.416237468500899,1.377517688051268,100.0,1.7799569163588687,1.8044758783569244,3.2003883091147864,1.965658300786751,2.003511800821756,2.9731304885926524,4.844802622991596,1.4564494352218416,0.15468117169607604,100.0
2900,0.2285280141269624,4.884546796589624,0.11575145281021752,5.0,100.0,5.114944649046886,1.1764111901404262,1.3314631776269785,1.7726061330519443,1.8124631183994493,3.2322845116955556,5.0,0.0,4.4016289370953645,4.399146609797119,1.397638262791213,100.0,1.7720641276181646,1.8092300395779595,3.1921643951505767,1.9464926315037216,1.9793433325976262,3.0623437845624295,4.842603366721859,1.4793563482840064,0.15736083977982435,100.0
3000,0.23191379449287872,4.880527608291702,0.11826533984196984,5.0,100.0,5.116721080291133,1.2133519068906913,1.3365477491902813,1.7714422223627742,1.816827398918815,3.1856762673356283,5.0,0.0,4.364404949384106,4.374581350066878,1.4009823703402053,100.0,1.7666469690697015,1.7992057396945866,3.206271615531872,1.9839882365707255,1.94356165860565,3.087195399261173,4.842325453272654,1.4332869321596746,0.15841667250182187,100.0
3100,0.2407456019697534,4.8787563267604535,0.12459189872745628,5.0,100.0,5.113227304542906,1.2008541707116729,1.3397509792973006,1.803043049677466,1.7915021059485912,3.2186369202595246,5.0,0.0,4.364370875516129,4.3684225734404665,1.42458269477879,100.0,1.7935834058451536,1.8117931680677668,3.187625966248829,1.8951963204228293,1.904686628613483,3.089510406718405,4.836432821317238,1.438636802513157,0.16214367559959272,100.0
3200,0.2369135047055328,4.873228201342105,0.12670794583950798,5.0,100.0,5.11312819443357,1.2287574398765067,1.3315178494448678,1.803010555839676,1.7893925622016595,3.200842739835238,5.0,0.0,4.343397823203871,4.345191502213984,1.4032213847184885,100.0,1.77211742952117,1.770093805427139,3.2125735672587834,1.912892414206149,1.9577390396956855,3.087196562997314,4.835071031685465,1.4544223242041194,0.1636190008624166,100.0
3300,0.2414421637775118,4.871730645651833,0.13286156931216025,5.0,100.0,5.110988845725101,1.243169667249437,1.3507178078610775,1.8150618890793124,1.800014700459353,3.2004132209172718,5.0,0.0,4.329728080346206,4.338790793547394,1.44325777041935,100.0,1.7931397542430656,1.7848028870254324,3.2049672562729805,1.9280016859206641,1.8933515004266006,3.0555061221968463,4.8345350191580625,1.380294167370322,0.1666539678168008,100.0
3400,0.24375107936709534,4.863224796031708,0.13656260075551757,5.0,100.0,5.1121877229415915,1.2411208307304729,1.3320305879491074,1.7814584757434335,1.7856544268032681,3.2338344861163515,5.0,0.0,4.296855903160441,4.3225700490376875,1.4432015890801269,100.0,1.7822653783223374,1.7955880111476468,3.2187358554408108,1.8643938281470622,1.8791367427057393,3.084062930141504,4.833240372054422,1.4163854401064477,0.16548865507614685,100.0
3500,0.2505726671999654,4.86271663322368,0.13954488141913693,5.0,100.0,5.109001065678421,1.2724649792130995,1.3455142505011077,1.7779423804205137,1.7964061180094095,3.208513021150475,5.0,0.0,4.2918363581407615,4.2898785018226455,1.442824467347517,100.0,1.7968996798574228,1.805055690538617,3.2141967418839026,1.8914400250105332,1.841548735387461,3.149499850885543,4.833108735156319,1.393071445450548,0.1677614146162351,100.0
3600,0.2471244172474301,4.8565807852439935,0.14488382350738965,5.0,100.0,5.1076155540164825,1.2785289961814987,1.3468408260542235,1.801987855133173,1.8130896526552385,3.2042777193251446,5.0,0.0,4.282860142776021,4.27757011693913,1.4678076919022438,100.0,1.7794605984876009,1.7695306804764726,3.189196022936324,1.8918723474099042,1.8617129348010375,3.1076362871562684,4.829294341093096,1.4263864363444485,0.16752753854589753,100.0
3700,0.25175277486015507,4.8529201690576524,0.14566153559350276,5.0,100.0,5.105278585289896,1.2830949321274483,1.3556647480196837,1.805510844997714,1.7748166316063727,3.218542316790163,5.0,0.0,4.2633870467892585,4.250720524063219,1.4512894919726338,100.0,1.7890139049485438,1.8034268141929144,3.1854880956290246,1.8453345171395907,1.8072224745584757,3.167772136387278,4.826893404866973,1.3946501240106204,0.16902824697378438,100.0
3800,0.25086080277318334,4.848118264756865,0.1483100487659074,5.0,100.0,5.104696914218141,1.2645922846124065,1.3519690595171598,1.8002211274274158,1.805115275151439,3.1930284314755832,5.0,0.0,4.251242856437496,4.237435820641667,1.4819597617142286,100.0,1.807680062343813,1.7735936907428052,3.2054158272749604,1.8155233342615078,1.84678554089076,3.1462801432367864,4.825905451973664,1.3377536461787736,0.17052454553614263,100.0
3900,0.2538063617610935,4.843963727143992,0.15333444018371375,5.0,100.0,5.103160674005634,1.2783778760730236,1.3716372666964014,1.7726732084199512,1.768726617877819,3.1919244128562765,5.0,0.0,4.221083201261231,4.234571508405899,1.458218349667023,100.0,1.8010692327635343,1.8152009503619555,3.2252410239088314,1.8579292482277494,1.8799452848211775,3.1984891779266587,4.825658062175757,1.3358717950661876,0.17383590723935252,100.0
4000,0.25847857042398803,4.845216274590209,0.15914922058077227,5.0,100.0,5.1010328925100605,1.2981496767866743,1.3708700102479896,1.7996924147779099,1.7952635785254227,3.1938323719016597,5.0,0.0,4.208698969067893,4.218946623337687,1.4724161555219555,100.0,1.8111032951662758,1.7752606567699651,3.2116643529704847,1.8474484102688042,1.7899246864449827,3.129533460046965,4.8254750084849825,1.3744076744584246,0.17476752118954508,100.0
4100,0.2642827275542002,4.836701425904562,0.1623260036180982,5.0,100.0,5.1003458669837745,1.3220801200246204,1.3788847181455777,1.800257580162219,1.815190502033529,3.19666386235279,5.0,0.0,4.199843408003567,4.193811904781035,1.4659667688789855,100.0,1.8069781192073762,1.779246906524013,3.220858186865542,1.7961568312090344,1.8678005419624424,3.17883082777904,4.824979964690241,1.3266432684654312,0.1785844942788998,100.0
4200,0.26610111961587374,4.8325810434102285,0.16626318473959625,5.0,100.0,5.097562725453658,1.3256224564949965,1.3688279198002253,1.8044253688385559,1.7746351387181416,3.1870146383026583,5.0,0.0,4.172894082027473,4.177485146480962,1.4851160606877547,100.0,1.809837114159316,1.7963956506407985,3.2059422360663388,1.8427910721592857,1.8338018643711025,3.146231829820824,4.821641817327239,1.3423682001817425,0.17718228853509213,100.0
4300,0.2621193304438776,4.831421959831141,0.1676821352212538,5.0,100.0,5.0959319731844195,1.3436051473638313,1.3713336234306812,1.7685152918105396,1.8139687720147493,3.2045943579853913,5.0,0.0,4.175021514488401,4.168802236364348,1.4672659514792168,100.0,1.7765317002649517,1.7924987929679306,3.2246733951998228,1.8238900539658363,1.8616372817965463,3.1782247219842388,4.820870831154372,1.377904380994189,0.17862442190551012,100.0
4400,0.2663133967981897,4.829991619370252,0.1709123884984839,5.0,100.0,5.093360268116651,1.3151232614793984,1.3817519404316763,1.7906502992838293,1.7880269531099724,3.1836890533909754,5.0,0.0,4.145422382776112,4.1501511095394275,1.501024737921323,100.0,1.7717294559267116,1.8114182357704476,3.2072338398684237,1.8051638085563528,1.8433517276506473,3.2253515704300404,4.820329511954634,1.3810642777220046,0.18095592535207536,100.0
4500,0.26921902872745757,4.826041641076743,0.17379122001109606,5.0,100.0,5.092662585082713,1.3597907430969451,1.400619248874683,1.8062115869140132,1.7670400215412512,3.226416725777787,5.0,0.0,4.138711115611652,4.131773302859284,1.4755510219598282,100.0,1.8063907102292662,1.7846402552522957,3.1840132720511325,1.790724256139196,1.776001723021258,3.1584642550185658,4.816738363951261,1.4081072779697665,0.18261349514530292,100.0
4600,0.27045192501962323,4.817670249924781,0.17773752534043055,5.0,100.0,5.087787117516214,1.3446131971598125,1.4008842912578487,1.7733003571138266,1.8005800012878261,3.2044929937428277,5.0,0.0,4.125027757764702,4.1279923973099475,1.5006568091633532,100.0,1.810116716856631,1.7784173211659524,3.1835883124074047,1.8505892845398644,1.7708020372375766,3.2119762214772036,4.81484810553699,1.3780145068638572,0.18556661754412862,100.0
4700,0.2666307896348566,4.81780939076117,0.18112621374089544,5.0,100.0,5.086429838265914,1.3465997011068938,1.3941524489328592,1.7751606068647885,1.7691270974717739,3.1921717465549584,5.0,0.0,4.093643223627521,4.099847516024684,1.4857156614497256,100.0,1.8115047656223524,1.7847961619431887,3.224625936452192,1.8108942304822304,1.7782750262606857,3.2306941418256065,4.813760719504593,1.3746488964217198,0.18643674202974986,100.0
4800,0.26821269666409014,4.814282478547502,0.1879157833044849,5.0,100.0,5.0843490822123245,1.3799035357875067,1.3881432025371212,1.806403287821268,1.8017456069651185,3.194560352006942,5.0,0.0,4.075212391293286,4.09622614292902,1.4966151375048469,100.0,1.802198902109503,1.7722259102041729,3.190803570639361,1.787153920934895,1.8287641731505273,3.204769693103411,4.811730076610797,1.3575480828078983,0.18742315956638628,100.0
4900,0.2695407979412258,4.811076159789166,0.189378944189846,5.0,100.0,5.0822574149960795,1.3686667523089406,1.3924141628551003,1.814482610560349,1.7879291396534025,3.22981124884393,5.0,0.0,4.07603782060456,4.062093328361768,1.492453125572287,100.0,1.7810251676605904,1.7853657331938324,3.2336807316907454,1.7738356437775806,1.8088770406730321,3.157573989242729,4.809192204146565,1.3345656886651713,0.1884024176677358,100.0
5000,0.2723292031716488,4.803406533869846,0.19691364061660646,5.0,100.0,5.081331032527861,1.3761300927527829,1.4048427811877466,1.7728666484853517,1.7706651589108229,3.214228338217625,5.0,0.0,4.045572993884097,4.066994732583992,1.5218188215908053,100.0,1.7895701987153674,1.7933144989076213,3.221240764824561,1.8301787937769134,1.7647406834387893,3.187519891275166,4.809466856091622,1.3567272684096685,0.19062005769178136,100.0
