milliseconds,s53,s57,s58,s60,s61,s68,s72,s73,s81,s83,s85,s88,s89,s96,s98,s100,s101,s107,s109,s111,s122,s124,s135,s142,s144,s146,s147
1100,0.11414550710266964,4.957971918531088,0.04419147125293439,5.0,100.0,5.071517330933072,0.6376297527109511,1.2523475764355674,1.8247849027315137,1.7944040241707142,3.221076030555955,5.0,0.0,4.73961947167203,4.738020717823234,0.8690465465434851,100.0,1.8162832612520752,1.829185728850951,3.2194269762523815,3.266313351334667,3.215770962944724,1.7853243326255384,4.883672355234867,2.2759457173742454,0.11422915653042695,100.0
1200,0.12586440027145798,4.952515223614552,0.0507734084936124,5.0,100.0,5.078663156885647,0.6905766414978656,1.2604549932508147,1.8028527547486488,1.7777603103606028,3.2118389659996867,5.0,0.0,4.725012685657579,4.73673224029217,0.894294937247816,100.0,1.8052238630787623,1.7986780584053814,3.1935051918668353,3.0820100160278296,3.1733772772853674,1.9093398361246394,4.880268243149428,2.2209214151438874,0.12054322693570854,100.0
1300,0.13229696484836448,4.949016512129965,0.050709273942674556,5.0,100.0,5.084594060448141,0.7453937333919152,1.2577082960801445,1.816932589691196,1.820205475460708,3.2215068130155333,5.0,0.0,4.694633732902002,4.701652912134938,0.9578642907475113,100.0,1.8107933420967663,1.7756599878720913,3.1845320086259896,3.006218418475837,3.024730420337672,2.0045901980106273,4.879227269099482,2.1195272139177868,0.12466232823286441,100.0
1400,0.14739458939525465,4.941791391958214,0.05505509400998719,5.0,100.0,5.088642273272549,0.8121117704671347,1.2724484493846688,1.7734822983769551,1.79694947238856,3.1961773131278863,5.0,0.0,4.677296653254477,4.679974423055308,0.9929032448026077,100.0,1.7846215266079817,1.7834168914452282,3.1941854485125853,2.92399141954454,2.8476745888378745,2.129684341023819,4.874185687278355,2.0034891266098804,0.1271385710644702,100.0
1500,0.1588914555829581,4.942125610667236,0.06048044041860388,5.0,100.0,5.094813293892632,0.826404949262947,1.2611254723306569,1.805082152508562,1.7715600167083758,3.231263382461603,5.0,0.0,4.648529004148895,4.649791005985073,1.052286041824454,100.0,1.7827832453033368,1.813673614097844,3.204282584237044,2.7464346521793086,2.757313148986114,2.2312579247923727,4.873226817044393,1.9801976847996186,0.13012678067165356,100.0
1600,0.1621061279586373,4.936233712227842,0.06462688951869876,5.0,100.0,5.098007505020216,0.8890039290324911,1.2818820682448342,1.8100217168309336,1.8150289733096456,3.188427705155382,5.0,0.0,4.643376943381719,4.64821723176471,1.0936606463918404,100.0,1.8034444507464018,1.811347439799522,3.2181964703176074,2.6933370518066373,2.6331189960768366,2.363856157117303,4.8703665171956665,1.8680363379701088,0.12973924753340496,100.0
1700,0.17309890512708476,4.928829595784215,0.06677500962139596,5.0,100.0,5.102161273268933,0.8939131487069356,1.2750541560226474,1.7945873989617613,1.7692643571138125,3.201624821758124,5.0,0.0,4.620406661119086,4.625629759278259,1.1331791886979812,100.0,1.789443990479135,1.7951150499811546,3.1874548183326223,2.5772313158066016,2.617020351153579,2.468847828169009,4.867827565393763,1.817456552104763,0.13307517293305854,100.0
1800,0.1780897902637929,4.9255833473326645,0.07351567050841322,5.0,100.0,5.107195016334495,0.9221767016224715,1.2830533853185113,1.8157303032077985,1.7820277376595044,3.196408763485381,5.0,0.0,4.598113919882243,4.6105992346031135,1.1544443234958977,100.0,1.7672013657235426,1.7769265090463222,3.2239127588627854,2.516664699634814,2.511883065518544,2.483942449416417,4.865259639920159,1.7262605706290224,0.13888418013225004,100.0
1900,0.18776032238090726,4.925309480018116,0.07562410822245916,5.0,100.0,5.108954955060751,0.9594853557510669,1.2906666206144406,1.7808941466994312,1.7806400251318695,3.2097155400840927,5.0,0.0,4.577138806698667,4.58485493006769,1.201819676259975,100.0,1.7984925363648567,1.8047787199065477,3.2269975682004803,2.3743339535080192,2.459774634941415,2.55303322973452,4.862327377344592,1.6951303753032807,0.1405770281909301,100.0
2000,0.19379244312444796,4.91698654120632,0.07981047497506903,5.0,100.0,5.110576495224973,0.9996674736573214,1.2912510143746232,1.7722219193235147,1.799345177784184,3.229180632380294,5.0,0.0,4.557372921761122,4.558566904643638,1.2296406848573558,100.0,1.7705770660690907,1.804379963651293,3.1910822607082387,2.296604931313797,2.3231840191532673,2.679318372741497,4.860770689726534,1.6960840703965212,0.14127495463826636,100.0
2100,0.1966425932423286,4.915743141391647,0.08644903169586673,5.0,100.0,5.114119737991131,1.012000393988247,1.2905057124377415,1.777767613717446,1.7796325081946276,3.227200829576332,5.0,0.0,4.544962962205355,4.535810358741213,1.228225999554593,100.0,1.8110682395497968,1.7879119734338187,3.1890945203522856,2.26572599541747,2.3156247036875217,2.7664889115771967,4.857848065215417,1.6607113393572432,0.14345196842014077,100.0
2200,0.20132701905164052,4.91281830699206,0.08744812753937155,5.0,100.0,5.112322208466614,1.0318095126644762,1.2893478953720587,1.7958628214175365,1.7666268686695548,3.2039017063889474,5.0,0.0,4.512743284357998,4.534795882645688,1.2730165687736392,100.0,1.809943357648082,1.771171546351599,3.2047917458454624,2.2418155818403114,2.252938975753489,2.7667280509541525,4.856671336487701,1.6386631716980968,0.1437235597998641,100.0
2300,0.21036521345791054,4.905476546538292,0.09493069298526123,5.0,100.0,5.116229799449981,1.065483851840406,1.3055330268770131,1.77165581452253,1.7787025746299134,3.1835287150576654,5.0,0.0,4.505890164605882,4.493954831559913,1.3100677552531557,100.0,1.774389659109741,1.815206574808331,3.1830928534693848,2.1980363011993904,2.19918633660561,2.8577060910542262,4.851353483353485,1.5470369960260266,0.14534086000754232,100.0
2400,0.21061752452927374,4.9067671386989735,0.09365633609150048,5.0,100.0,5.1146099644610015,1.0763544245558072,1.311141467364303,1.7888438728982938,1.7680883032954182,3.193128188399471,5.0,0.0,4.474178843249134,4.476296709945601,1.3232559606721552,100.0,1.7666096910890339,1.7810590978273448,3.209418193703897,2.116882486585395,2.114752266457114,2.8562821324683596,4.850561332172259,1.5530173729720131,0.15130821330890537,100.0
2500,0.2179672872635816,4.900825125212114,0.10079922415036177,5.0,100.0,5.1152235581449625,1.1242345874232476,1.3156580729687588,1.8017138564695236,1.7690666133512887,3.2323580376529244,5.0,0.0,4.475367130826299,4.4708221262026795,1.3083224107864329,100.0,1.7874066722288948,1.8030346946687592,3.2136469461281245,2.1152301689200934,2.051024457458803,2.891098696076856,4.849217151190888,1.5463239796264652,0.1529847527660761,100.0
2600,0.21850561691122436,4.895642035926146,0.1055878049009615,5.0,100.0,5.1153100240414515,1.118325966524186,1.3115055168717349,1.7975844262225307,1.7741782568511044,3.2157741106576303,5.0,0.0,4.446152958175707,4.455700315913752,1.3473356475519163,100.0,1.7846494206364283,1.7691932638053907,3.1849694085896703,2.065786365599712,2.1026078147554377,2.973723648934707,4.845374691478443,1.4621111846408696,0.1526882126577781,100.0
2700,0.22783833494443206,4.891007282899388,0.1084324667292047,5.0,100.0,5.118117341468521,1.1488469757866087,1.3105446006014976,1.7979605847101117,1.8117437313786706,3.2120322756895328,5.0,0.0,4.429000088689382,4.432634730647581,1.3441591849281627,100.0,1.775298822493573,1.7884022252982845,3.1929238243087905,1.9966304767258858,1.9749655445058807,2.9550177752184488,4.845710315002841,1.4880566307755145,0.15534624294811994,100.0
2800,0.22883049530516714,4.886192366901423,0.11128754601910117,5.0,100.0,5.1160138438267575,1.1565988103098537,1.3119001433454416,1.7882045633772499,1.7686454130662532,3.1990404811396376,5.0,0.0,4.409741395626916,4.404359611008357,1.357968048036965,100.0,1.7961138761560866,1.7720867526393025,3.2043409645425975,1.9736301125260147,1.9891743864044247,3.004009538289665,4.84391699556386,1.5012509947439265,0.15707761651555763,100.0
2900,0.22761051319669087,4.8871084234837,0.11614005140152849,5.0,100.0,5.115842171716233,1.173570091958015,1.319195901154631,1.801553202617032,1.76660749464206,3.188828517304397,5.0,0.0,4.3876961269097325,4.393784065111217,1.36878723719495,100.0,1.7816017943759428,1.7809987094393238,3.191511064812319,1.9325966418369065,1.9732007948447066,3.071547402291905,4.84081539396226,1.4791521339825524,0.1596830530183357,100.0
3000,0.23243365990297185,4.88297022506998,0.12141229747566593,5.0,100.0,5.115141099669783,1.2115016971289274,1.3196501855309566,1.7878587120430698,1.8023020097696452,3.2133575383307296,5.0,0.0,4.372630212693448,4.376487223168806,1.3829794784033411,100.0,1.7745866151193082,1.7677204402719697,3.1964434085791265,1.9904143306613877,1.9154255326922018,3.0341110308195716,4.840294096885341,1.471754700611136,0.15804913922710664,100.0
3100,0.2368517563400043,4.875214265282179,0.1217455427418101,5.0,100.0,5.116259800929381,1.216421993651665,1.320343462212849,1.7901534610087617,1.790768652444787,3.230326623177401,5.0,0.0,4.360618159360143,4.361584425538421,1.3823008340090615,100.0,1.8017556302579052,1.7752071585802334,3.1874461070895483,1.9597912422949801,1.9120383003624823,3.0899710627578165,4.839984267550536,1.3812608669737474,0.16259799173464945,100.0
3200,0.24352185729769518,4.874585995987379,0.12496430836478412,5.0,100.0,5.113359641269165,1.2137173584103784,1.3252997199063639,1.8086880429029726,1.7762033201317058,3.231347506813384,5.0,0.0,4.350407597682741,4.353526743833879,1.4252259540093684,100.0,1.7778810421355162,1.7746144161794664,3.2155644536839927,1.8788163669062,1.9594547841416357,3.0976073456427113,4.83808240658842,1.41531599507125,0.16169688649867361,100.0
3300,0.24424400988832737,4.868911848972747,0.13195994810445738,5.0,100.0,5.114373119800449,1.2365923644687167,1.342829306088814,1.7675393180552854,1.7732762910513358,3.193260133320082,5.0,0.0,4.329692708580804,4.317989718144158,1.4157957314842415,100.0,1.783073610256537,1.7764655362740305,3.1872446840196806,1.9278498506418287,1.9326223158233662,3.0698189457405607,4.8350973078543475,1.367998979287935,0.1645952919603949,100.0
3400,0.24311000248489328,4.86565744501658,0.13389117189408006,5.0,100.0,5.1122151483702645,1.2402487531678812,1.3525298546773665,1.7890650929464933,1.7927765420236508,3.225199975733035,5.0,0.0,4.296245282949917,4.313028640532145,1.4290247591081429,100.0,1.8061789892812161,1.7949534191074916,3.196281293310782,1.8949543212185096,1.9299513470704688,3.1606824417793886,4.831485200020716,1.4010812095464162,0.16466623925279814,100.0
3500,0.24552346887439902,4.864008711229763,0.14012393631872092,5.0,100.0,5.1090003666418795,1.2429082041307036,1.359189786176296,1.7793728816492158,1.7834163955133124,3.2111909483518346,5.0,0.0,4.287504308772844,4.30222372496354,1.4340050034351037,100.0,1.7843513457805968,1.790922289022,3.1989033762753456,1.862971995120396,1.8769220663816444,3.0869828759816795,4.830385541180715,1.348651019583913,0.16659898394848321,100.0
3600,0.2499600311129009,4.855396010308704,0.14220341244471815,5.0,100.0,5.110155996845625,1.283479186415382,1.3597320435205147,1.774146818935478,1.769991250696533,3.216064106759472,5.0,0.0,4.281636859780875,4.281555023323105,1.4585541311219516,100.0,1.8163080349408671,1.79668643758873,3.214868727045769,1.8719444463468624,1.868460710045166,3.114769934259104,4.829740717070375,1.3431724501904472,0.1680145502088012,100.0
3700,0.2554872597738977,4.852982160278489,0.1465188806139228,5.0,100.0,5.10548716207121,1.2744981246851261,1.3657970156465908,1.816305077084524,1.7720490903083221,3.1949117484710037,5.0,0.0,4.255639568375261,4.268529420744964,1.4459093087286243,100.0,1.8100369228156514,1.8056172358387843,3.193853354178527,1.8247627338065635,1.8527839990500885,3.1946899874730024,4.827379609983599,1.3914252729623933,0.17154861025188503,100.0
3800,0.25595100519476255,4.8515771503412175,0.15161857096969636,5.0,100.0,5.1037048833859675,1.29776827890424,1.370573656201489,1.7995863026305086,1.8070311697662857,3.2104522658811008,5.0,0.0,4.249691044883076,4.23399055998494,1.4669217795420244,100.0,1.7913694464534218,1.794041352556254,3.1932371953935847,1.8756799487918172,1.8786382378422721,3.153674788173308,4.8268597719228925,1.413156057633237,0.1738040025960246,100.0
3900,0.25322152690904715,4.845487702510131,0.15426542020444456,5.0,100.0,5.1033311406914015,1.3018051614403507,1.3737072519721298,1.7739653206513697,1.797571268387459,3.1845221295909765,5.0,0.0,4.2243004276084735,4.220748405342796,1.4469066687606018,100.0,1.8119921721880972,1.8137086326242906,3.2262584934769674,1.8566486472770116,1.810143870232022,3.155203234745178,4.8238662165377795,1.373482998080837,0.17392668987331159,100.0
4000,0.26114685271117977,4.840731793216137,0.15578766555955284,5.0,100.0,5.101353868191353,1.3051063564124243,1.3755173118662678,1.8016266961699803,1.7833480588098662,3.2072187780747425,5.0,0.0,4.216763255370889,4.204170396115605,1.4851536242170142,100.0,1.7731031834591446,1.7730472586024184,3.201677263258868,1.7935574303081827,1.8470037194882978,3.2088233151108776,4.824081251701019,1.3348533560360232,0.17675756717094446,100.0
4100,0.26002446488706626,4.839674342314499,0.15956226382616506,5.0,100.0,5.098228754706207,1.3148828293240051,1.3819237503673578,1.8041283695016166,1.7703371960771555,3.215613279655088,5.0,0.0,4.195529375000023,4.197676455601472,1.492936849056478,100.0,1.7656413475007864,1.8027122544052527,3.21467666970299,1.7811350177624732,1.8027949529153462,3.2155395904099136,4.824367851736668,1.3784954414562476,0.17518124395674228,100.0
4200,0.2590304288737495,4.833603436334101,0.16571410896556169,5.0,100.0,5.098585788046779,1.3024564483613774,1.3864626098423714,1.7934057506435022,1.7677191547794429,3.2061717618771874,5.0,0.0,4.1667945194869285,4.177077798660868,1.4868967258478676,100.0,1.7999650724941112,1.8025965449380463,3.219065969218956,1.862545848497512,1.7770313700466467,3.174753919781967,4.821305463583027,1.408829998727155,0.17675040725622285,100.0
4300,0.2678974314097897,4.834092361052002,0.16963959377428678,5.0,100.0,5.095708615372709,1.338507747209556,1.3908506186159841,1.8110951428532822,1.798481125602469,3.194300224578337,5.0,0.0,4.156768710433996,4.172394886680471,1.473789973766073,100.0,1.7674751639845978,1.7859096461757349,3.225520321119689,1.7993293703520634,1.8363540698648328,3.1313146076182283,4.820301934041404,1.3557367853785631,0.18038994120020754,100.0
4400,0.26232148564979096,4.830394588289954,0.1716615407025591,5.0,100.0,5.095007705607367,1.350012627600618,1.37455360077089,1.8110058148839012,1.7840509520836092,3.2293481619726094,5.0,0.0,4.153999934065207,4.151139330947727,1.4755903024305432,100.0,1.7705613512834608,1.8019863029629235,3.19206407657,1.8344796738183602,1.8123350660678756,3.1978506433872,4.818714479320525,1.411315158804363,0.1834280045702812,100.0
4500,0.26867599372423573,4.826329654475623,0.17657138833599328,5.0,100.0,5.093334475769409,1.3513042763859604,1.3793954740029235,1.7996736362170003,1.79223316836477,3.186158005682475,5.0,0.0,4.144952053648621,4.130474170373861,1.5146670410118315,100.0,1.804855019167709,1.8093170232009232,3.210675391997359,1.7949158738820035,1.7845280990429855,3.207964782082032,4.816502903520311,1.3868082188679114,0.18385695366728388,100.0
4600,0.26581122448497424,4.822480386360093,0.1815086230591194,5.0,100.0,5.089776282796466,1.3336865707810768,1.3911370773786176,1.8103012444426938,1.7876708085738733,3.2169956154130346,5.0,0.0,4.114577788749099,4.107784374019761,1.4968836966390424,100.0,1.7963584556478722,1.8023451633811585,3.2275037624824345,1.7790268723820346,1.8143180992383665,3.2033162127924166,4.816011144763572,1.3792604712122358,0.18347066411382654,100.0
4700,0.27167340402838347,4.818528155542376,0.18417435019079784,5.0,100.0,5.0856632915464655,1.3448285810807505,1.4074516523915295,1.7998002972924445,1.7778430836313117,3.184711121722912,5.0,0.0,4.102498168377626,4.102018585950928,1.485521149470351,100.0,1.7712663588096655,1.8135839096365127,3.2084563088262072,1.8045166260641867,1.7764872883071008,3.222843651659133,4.811863145445548,1.4018137714463865,0.18843963882077164,100.0
4800,0.2706890349019826,4.8131277115361195,0.18536412446436712,5.0,100.0,5.086066955207869,1.3519791535425216,1.406612693161414,1.7861482145812846,1.8069780097495718,3.2076262065495786,5.0,0.0,4.098342438065592,4.079744638901023,1.4954310200184635,100.0,1.7695453063853506,1.81684847982898,3.202816713994539,1.7610085217483011,1.786995764079757,3.1814008484586838,4.813145460094688,1.3475766844032815,0.186813001671155,100.0
4900,0.2724354395138488,4.811490432488883,0.18843808860126463,5.0,100.0,5.081954256391271,1.3750370717409879,1.3980831473597863,1.7962064563802382,1.7886978776686635,3.2331937939614592,5.0,0.0,4.063986114902444,4.058947495175741,1.5158530464955957,100.0,1.7934616214903563,1.802432134754725,3.207624563014864,1.8095447635943276,1.8284370681438735,3.211460366664752,4.812545554477052,1.4083547668752778,0.1907566801933957,100.0
5000,0.27640431859798065,4.803917700815465,0.1937208749160238,5.0,100.0,5.081610686921905,1.35986002599199,1.40288235301935,1.7771535414959565,1.805784114642891,3.1969574152776703,5.0,0.0,4.056213169425068,4.053400713147117,1.5081538912776151,100.0,1.76704542003956,1.8121632611632608,3.208344575866135,1.7988587324033172,1.7581160139804473,3.1508740062795493,4.80801979046859,1.3781296696571002,0.19197472185541517,100.0
