milliseconds,UnInfected_Tumour_Cells_Xu,Infected_Tumour_Cells_Xi,Virus_Xv,Effector_Cytotoxic_CD8_TCells__Xe,M1_Macrophage_Xm1,M2_Macrophage_Xm2
0,601597.8114871281,0.0,0.0,2.54961135338783,0.958458115072146,0.02017320874656413
100,663851.8986897084,0.0,0.0,2.129685862942581,0.3285494086521856,-0.011626642037244748
200,697423.3650794338,0.0,0.0,-2.6411275190293853,-0.6969682537890737,-0.008060709912087727
300,622709.5439468595,0.0,0.0,2.3939368813908763,0.7422828611819107,0.03336542710444696
400,738481.7155349189,0.0,0.0,-2.2285798786586346,0.5834568729659346,0.0009309244155386292
500,848656.2750282276,0.0,0.0,-1.494879230879666,0.4907084297159426,0.0362890724839596
600,845920.2726844734,0.0,0.0,-1.7855762414611225,2.277361143367315,-0.003995889910906075
700,936147.1248871334,0.0,0.0,2.7317964200833025,1.8274508443274207,0.017757653583706068
800,934624.177647202,0.0,0.0,2.3785055153763945,2.2246031792215017,0.03257504396676035
900,884199.5774287292,0.0,0.0,1.1724920077254946,3.432881578739732,0.03836291500850429
1000,1180395.1811092128,0.0,0.0,1.690533748318728,3.4263324775637263,0.024101220066632956
1100,1220027.7775002657,0.0,0.0,2.9038157420405577,2.6062519618850946,0.025282946348928963
1200,1027709.7791592213,0.0,0.0,4.339658014351924,3.80073706030064,0.026677614388721044
1300,1299932.0602101672,0.0,0.0,1.4018480814218421,3.0673757417090193,0.05267846930476167
1400,1540228.8895055722,0.0,0.0,1.1243921202545781,5.276754362769696,0.05468042432196847
1500,1495805.655803997,0.0,0.0,5.94003578855536,4.1052309721216,0.07618866098572392
1600,1368351.196574517,0.0,0.0,6.394143386782179,4.145703832356467,0.07371790492942422
1700,1518403.1177767254,0.0,0.0,4.638501334954367,3.8891175289803375,0.05003657724648731
1800,1816473.5213474757,0.0,0.0,5.637235749695275,5.421053692676242,0.09642044282531029
1900,1935439.9581470455,0.0,0.0,8.280954406826995,7.442130841495737,0.11458700674128865
2000,2144400.5102115343,0.0,0.0,10.279783798787411,7.890712666679972,0.12223080447076871
2100,2173233.6814635713,0.0,0.0,9.466206210722309,7.340407042427498,0.1166752529590752
2200,2310596.5582298487,0.0,0.0,8.532077742803308,9.094811728594669,0.1067943593762381
2300,2458159.2267597043,0.0,0.0,14.89398179093137,8.52235218030828,0.11198698076547309
2400,2357021.248713617,0.0,0.0,12.12746536966062,8.947714916785765,0.13554202867009696
2500,2572737.0585084762,0.0,0.0,15.692842045288252,9.060432749415709,0.15278811525388156
2600,2834225.4117968073,0.0,0.0,18.027724284824487,10.243072580215857,0.18908597448071493
2700,2634516.7728577903,0.0,0.0,16.369591479916064,12.290888579146937,0.1862292909200446
2800,2794929.330158352,0.0,0.0,21.193423009593506,12.264051692454073,0.21885023574837378
2900,2886578.5672160154,0.0,0.0,20.509857000638235,12.661321563200815,0.2031064763467463
3000,3394502.0693184608,0.0,0.0,25.942752129887403,13.771152866662895,0.2475826201740172
3100,3494168.771329551,0.0,0.0,23.776636715493307,15.668150974297303,0.28176185298704376
3200,3518405.0655246945,0.0,0.0,29.875300183632095,15.698373640856364,0.2533367331716213
3300,3826843.239394544,0.0,0.0,30.249261527693605,17.53729485377313,0.3020281980096981
3400,3883994.990155517,0.0,0.0,33.370148199637335,18.405501303288105,0.3446724472396386
3500,4312293.6185717005,0.0,0.0,36.91391608224181,20.555482418892122,0.35358218640798744
3600,4288914.807985439,0.0,0.0,39.727369412915046,21.085238079531702,0.39598298845901125
3700,4517341.327142766,0.0,0.0,42.46602028021643,21.792005760973744,0.4046054074976428
3800,4846741.118197295,0.0,0.0,46.31572979012136,25.650854615403965,0.4463720708910671
3900,4900798.113455141,0.0,0.0,46.16615646268685,26.50720737193285,0.4534628218681102
4000,5365460.1525485,0.0,0.0,50.53265716331877,28.255931730554966,0.5358244933028158
4100,5725380.357663674,0.0,0.0,55.278441855496624,29.793788983863063,0.5670638863479525
4200,6005155.8686609715,0.0,0.0,59.55114872315674,31.430694870983867,0.5721808980864923
4300,5968340.180812203,0.0,0.0,63.18707303408757,34.344065147363445,0.6087149530155677
4400,6644657.165269183,0.0,0.0,69.10465873478492,36.10630035357372,0.6701170879843672
4500,6626246.772633095,0.0,0.0,74.86630252666839,35.96046614155206,0.7315167517803957
4600,7114271.9460336575,0.0,0.0,78.92507186028551,38.52743791088589,0.8044106822316839
4700,7535607.388937886,0.0,0.0,85.2650421005259,41.88185400908858,0.8406775760694317
4800,7764290.865911285,0.0,0.0,85.84221032236937,42.59160261204774,0.8853427540426735
4900,8193497.423396462,0.0,0.0,92.10321767012691,45.62921630575776,0.9806404112982224
5000,8648474.223788515,0.0,0.0,100.18473731398122,48.898537609528006,1.032985455128091
