milliseconds,UnInfected_Tumour_Cells_Xu,Infected_Tumour_Cells_Xi,Virus_Xv,Effector_Cytotoxic_CD8_TCells__Xe,M1_Macrophage_Xm1,M2_Macrophage_Xm2
0,393947.32490638946,0.0,0.0,-2.783774137167777,-0.8449273549184013,0.011760775146475493
100,375870.3222561974,0.0,0.0,-0.43699035254052115,-0.727375958181419,0.016928599414037546
200,531939.424487622,0.0,0.0,-2.566282706680917,1.6360152029857704,-0.005498363639626761
300,574288.951095756,0.0,0.0,0.609124916394079,0.005214661417865973,-0.017292554980475234
400,898016.839839191,0.0,0.0,1.5335450395671657,0.8908999060967427,0.02554830256641935
500,579577.9210290438,0.0,0.0,3.1680591824336366,0.5004043660470224,0.02054960737348998
600,885171.513703026,0.0,0.0,2.33037828927623,0.7244558244128521,0.03920435913806767
700,688406.6562932576,0.0,0.0,3.6017276278052512,1.7184932897820042,-0.0025223878128526715
800,862825.4938035882,0.0,0.0,-0.237456513092839,1.2954319029061019,0.016618013189002155
900,1002462.9836314755,0.0,0.0,1.652421035421227,0.9036099463584075,0.04372741028919351
1000,1279509.0987204884,0.0,0.0,0.622754160165361,1.2448926605161112,0.013658659514895023
1100,1338230.6598032867,0.0,0.0,4.3823185849075905,1.8111346252480018,0.0444047544269718
1200,1132400.12935822,0.0,0.0,4.214069055829482,4.18503378595063,0.03688722710258586
1300,1486567.5357395606,0.0,0.0,5.448313351215185,2.6314049079556083,0.05850283888003529
1400,1500493.1084848696,0.0,0.0,2.1139228396136325,3.117068227926415,0.061223430765991585
1500,1521377.0686898266,0.0,0.0,1.8859913900339964,4.602306004538393,0.07600666929893234
1600,1697748.710163693,0.0,0.0,8.285811027785655,3.518963366220399,0.055139022462602154
1700,1784572.9191094514,0.0,0.0,8.901242845854785,6.612468365193458,0.07422310158587957
1800,1822108.8371687152,0.0,0.0,6.407611563225702,5.576077158458889,0.10969230093017761
1900,1708878.088912339,0.0,0.0,5.1696480967082685,5.6173965339467635,0.12273659924097166
2000,2092655.1520074867,0.0,0.0,9.724411989936959,6.265847828015923,0.09812244650310824
2100,2076821.847534972,0.0,0.0,10.723027625948415,8.6733359534872,0.0951445764075333
2200,2121678.948110159,0.0,0.0,12.950597946042162,9.154984199372162,0.10702305294608275
2300,2096636.5314761586,0.0,0.0,14.200981477799964,9.75286236403447,0.13200113138676375
2400,2385237.5237697745,0.0,0.0,16.781402366805324,9.561613601565316,0.14421540650079226
2500,2497054.613418353,0.0,0.0,12.803857560721047,9.642755184806429,0.18986151316395472
2600,2857026.831370303,0.0,0.0,17.431376750981986,11.179732281728755,0.19582165036230811
2700,2821753.496742006,0.0,0.0,20.228836837255603,10.566468760215425,0.18810298142778747
2800,2711029.904076524,0.0,0.0,19.059328409748442,14.0590910375528,0.20032928183448132
2900,2959249.887327128,0.0,0.0,24.99972817595048,13.778874577050049,0.20529810967929285
3000,3397561.1164851747,0.0,0.0,24.955381854848905,14.277662600705408,0.22630045101086388
3100,3312746.5173734203,0.0,0.0,24.31374521510399,15.678112937221247,0.24684813883240397
3200,3434536.8305336447,0.0,0.0,27.884831013295198,17.758363018398075,0.27840097622725196
3300,3870020.400289406,0.0,0.0,33.302626130067,17.282415917773694,0.30099303291328044
3400,4085309.251585838,0.0,0.0,31.61219542404507,20.538760803622758,0.3110203178543886
3500,4308712.556884459,0.0,0.0,35.50841499647886,20.062931390571467,0.3705561383926415
3600,4259825.267755422,0.0,0.0,39.78734946564531,21.044819288824264,0.3848287523643572
3700,4474715.99741108,0.0,0.0,43.2128799590738,23.959213791016857,0.4207204730344447
3800,4797988.865190336,0.0,0.0,45.270208472731554,25.539425940356534,0.4646612686979668
3900,5135508.73494691,0.0,0.0,46.081747513116696,26.94929717599687,0.4971670564883458
4000,5291897.497500037,0.0,0.0,55.20692832842445,26.767964266241314,0.49555729590649866
4100,5508704.245541782,0.0,0.0,53.28659826512845,29.543782736518576,0.5743211891687955
4200,6089000.031460183,0.0,0.0,57.26786335841892,31.51312400168068,0.6023260417663971
4300,6100370.587597238,0.0,0.0,65.05913098908603,33.70028445488684,0.6469465098428728
4400,6434215.119984734,0.0,0.0,71.0092709085096,34.28282283279321,0.6564284890942096
4500,6905874.457428919,0.0,0.0,75.66461911903986,35.802149221278285,0.7311308932814923
4600,7123862.753687208,0.0,0.0,78.42052044215761,40.35627440108939,0.754006084643634
4700,7549824.472415195,0.0,0.0,80.62044300401871,42.339329092069065,0.8298563822378046
4800,7924860.253682835,0.0,0.0,86.69694602305869,42.265334743571174,0.8778559258632787
4900,8091918.006033619,0.0,0.0,94.76269459240449,46.20036408039596,0.9859408183833026
5000,8464027.020958802,0.0,0.0,99.40335544535964,48.961908775594004,1.051536884941352
