milliseconds,C,P,Q,Qp
0,0.00022116817113724483,28.77862621676248,19.97339972081325,14.705693603635769
100,0.00021434178115140606,28.811412202347448,19.973770425842144,14.686443610552104
200,0.00021639989242060246,28.868308481718604,19.97389470706684,14.670795893230238
300,0.0002155085930058278,29.091100573761846,19.974052704156872,14.65640079089779
400,0.00020462356433727144,29.185176439738903,19.974470696821058,14.637673898190739
500,0.000203771651988378,29.25275472605625,19.97454590125148,14.636251120492412
600,0.00019357205126639297,29.3694189826005,19.97472155826277,14.617679961680977
700,0.00019047126217417338,29.47378818752893,19.97511818150117,14.598244515330052
800,0.000178989610704108,29.691834910073272,19.975323833053455,14.583211827547691
900,0.0001783355383047226,29.7513544137153,19.97543310854651,14.545928967676868
1000,0.0001720552831312295,29.952865055858744,19.975637687414004,14.539003754307712
1100,0.000175365083932266,30.137862926271104,19.97587312992689,14.51360866253367
1200,0.0001751379760304112,30.265570466808505,19.976107183263327,14.509697978056156
1300,0.00016225605997664756,30.222547189431637,19.976499705331136,14.49362840380299
1400,0.00016597861575432446,30.34011352408878,19.976754874268202,14.48297684921461
1500,0.0001606703945479109,30.50821108006347,19.977009228234106,14.467080780782291
1600,0.00014986994668760706,30.623088262704506,19.977145981272987,14.433469237025744
1700,0.0001551304215356675,30.800443913667625,19.97750943927001,14.417796106601704
1800,0.0001519441673884727,30.855991670698728,19.97759234965007,14.392884945711678
1900,0.00013984485371472012,30.990356360034838,19.97789738726864,14.387013801983214
2000,0.0001376418854932845,31.242512944171086,19.978075776636445,14.378400673033811
2100,0.0001421762531803754,31.354894896295257,19.978427974392147,14.342041553077419
2200,0.0001375705895221526,31.414263439110528,19.978538012939236,14.341346451538614
2300,0.00012802279441472217,31.535733018276918,19.978874085752114,14.30752442596656
2400,0.00012586110600045167,31.66551249598248,19.97912005610185,14.294021105581669
2500,0.00012888040263730568,31.799265310878436,19.979384324829017,14.288769568608986
2600,0.00012743768474244582,31.852217663177306,19.979701529890896,14.27785998922579
2700,0.00011775841097009927,31.987369217876918,19.979832167773967,14.251327083951937
2800,0.00011049235415987233,32.249689195045555,19.98022100168699,14.245479174097742
2900,0.00011926847724352516,32.307817951720125,19.980400812222662,14.224338721026127
3000,0.00010925543187263051,32.485398860439666,19.980598157134217,14.20092446173344
3100,9.980630295487272e-05,32.57569724050226,19.980841169655548,14.195512766787738
3200,0.00010379481082798786,32.71596590795078,19.981096760686683,14.176388189153348
3300,9.812701807165283e-05,32.780310417850956,19.981489988755126,14.161400402726843
3400,9.649670560176089e-05,33.01746601759573,19.981693101568936,14.148727354161277
3500,9.000156061194309e-05,33.13442707399796,19.98200457259391,14.12953293532577
3600,9.068327173938819e-05,33.147010106472564,19.982300525345988,14.09019125401807
3700,9.847780445184642e-05,33.27446654654589,19.982369576827157,14.084509928037303
3800,8.832952098138953e-05,33.39391338546764,19.98265681862602,14.061192557951788
3900,8.26687688994852e-05,33.529571502064954,19.982996748328976,14.054571126794464
4000,8.967921157129281e-05,33.73418639879162,19.983298621197726,14.032891127107538
4100,8.850930617127823e-05,33.81027546478655,19.98343550977838,14.020658035786354
4200,7.793281245984322e-05,33.9477442314906,19.983868347712274,14.013337049969795
4300,8.058139328900887e-05,33.99355863390813,19.98397969728336,13.99946282948924
4400,7.174743876633243e-05,34.205342355561974,19.984398813698157,13.981495787455804
4500,8.084709991050868e-05,34.35214125245968,19.98469282767461,13.950012042027126
4600,7.310908356131318e-05,34.40172388704951,19.984835296004086,13.925446579165428
4700,6.583868546074661e-05,34.529399939314374,19.985030621318256,13.915093031883156
4800,7.363691313523966e-05,34.61762448393336,19.98544270948135,13.894426263462107
4900,7.547329086664764e-05,34.80612385868829,19.985584271539672,13.886624872176347
5000,7.021396345138738e-05,34.94695102486197,19.986008916992848,13.864672695033628
