milliseconds,PIP2_PHGFP_PM,PH_GFP_Cyt,PI_PM,IP3_PHGFP_Cyt,PIP2_PM,PIP_PM,DAG_PM,PLC_PM,PLC_act_PM,IP3_Cyt
0,0.0,0.0,142879.5285853006,0.0,4003.6955805702546,2856.6829278655377,2015.715243060878,100.00040098058246,-0.00010346061089997713,110.59679252565431
100,0.0,0.0,142694.47502939767,0.0,4123.374744636028,2861.2717687438453,1990.1642107655682,99.99747213518039,0.002575459508377558,102.16522886049074
200,0.0,0.0,142487.52050411623,0.0,4365.031896615519,2867.460791086368,2020.7517931873608,99.99336505880586,0.007197789314267597,94.76003764506618
300,0.0,0.0,142247.80113200046,0.0,4565.236431237096,2872.876798161645,2011.4289173027514,99.98876952833804,0.011386881853782598,97.35648068474735
400,0.0,0.0,142064.48352231996,0.0,4754.60869297983,2877.171569487262,2038.9436731962574,99.98568328603238,0.014642962056499072,110.80899496116712
500,0.0,0.0,141899.92684712086,0.0,4923.889462760331,2880.0945302097425,2043.8499132599966,99.98264924330937,0.017704323378764316,113.7707264776536
600,0.0,0.0,141689.41511755143,0.0,5050.523891503982,2882.757357139515,2102.031777911584,99.97919245931944,0.020371235294089074,146.16966307001726
700,0.0,0.0,141536.10400292368,0.0,5165.977310739015,2884.7436205670365,2082.993543389013,99.97728397193933,0.023332297854945745,150.34540613050848
800,0.0,0.0,141425.20270256343,0.0,5272.202386588381,2886.756968031755,2105.437779697861,99.97518287888758,0.025002741128189704,175.2666503754701
900,0.0,0.0,141295.00718141865,0.0,5340.270623966824,2887.8247941660434,2163.1992032705957,99.97250209127002,0.027059788826251163,179.1519853031311
1000,0.0,0.0,141200.2994944776,0.0,5409.988060846626,2888.9761312954724,2231.2503431404716,99.97056080213055,0.02938362039618702,207.90748000437407
1100,0.0,0.0,141102.23657196056,0.0,5477.9176502795735,2889.7453613062253,2256.855378379488,99.96920232757131,0.030782255820507566,213.12650699884983
1200,0.0,0.0,141014.9379732983,0.0,5510.654948078986,2890.7771569775796,2310.684551061207,99.96803688004859,0.03216702999648704,242.94254413407563
1300,0.0,0.0,140965.12857191966,0.0,5564.460313822689,2891.5550753696416,2306.303588548542,99.96660750039344,0.032894218391334926,265.1898335269837
1400,0.0,0.0,140855.06590783785,0.0,5583.558026303308,2892.0519298221834,2345.1325865251415,99.96579489869545,0.033790919549637796,280.0919141267795
1500,0.0,0.0,140762.2818823534,0.0,5624.723299818869,2892.3932789154846,2413.6644488829916,99.96498649819881,0.03489866249899087,312.5673634284135
1600,0.0,0.0,140715.9773737496,0.0,5621.797701716501,2892.448353178053,2440.522958846613,99.96433873282118,0.03563923293895393,325.9822900640083
1700,0.0,0.0,140651.65224990336,0.0,5641.028857339997,2893.031119751465,2536.3996540359453,99.96375762194052,0.036567768058117574,378.2895260838946
1800,0.0,0.0,140665.19997672673,0.0,5639.391422231404,2892.5523752648005,2542.7876712593134,99.9633554913619,0.03656065063822028,403.7421053774499
1900,0.0,0.0,140559.59743837191,0.0,5641.765810575747,2892.7414972060915,2627.236520059513,99.96294400033312,0.037143328053464784,401.6429758054087
2000,0.0,0.0,140570.04586952593,0.0,5632.178317457838,2893.236597992175,2686.9579888091,99.9619393762848,0.03819292434829777,443.47914405715983
2100,0.0,0.0,140509.99345640658,0.0,5601.106742041652,2892.914534297406,2742.597869922242,99.96174842439548,0.0376371741946242,457.69530357758737
2200,0.0,0.0,140494.7469236785,0.0,5581.120831547767,2893.664187768972,2794.002268821883,99.96201552461588,0.038662753192217354,483.43612032073145
2300,0.0,0.0,140417.61762171556,0.0,5561.686526555089,2893.330072259742,2832.452970556453,99.96133679632857,0.03801619878417924,504.24914194732463
2400,0.0,0.0,140410.9958332193,0.0,5549.9299199729985,2893.3385292551966,2890.2553626764084,99.96185392549914,0.03890125726608572,538.6183276613252
2500,0.0,0.0,140410.1140354948,0.0,5492.947173622892,2893.451259711673,2904.071618245622,99.96172828706436,0.03821753595187921,576.2002202342868
2600,0.0,0.0,140347.7205423415,0.0,5483.196094697557,2893.3469171367333,2958.798663766702,99.96108058330888,0.03831407182456463,608.533041935826
2700,0.0,0.0,140359.5864997419,0.0,5458.3719225539235,2893.7953417286667,3013.7334435228354,99.96102312691073,0.03821966552225641,630.632095677214
2800,0.0,0.0,140355.35338898105,0.0,5411.017300175658,2893.9501062526992,3068.2294904498026,99.96143773721494,0.03873916218401885,646.6361652439917
2900,0.0,0.0,140338.484126978,0.0,5383.93539976766,2894.071380316331,3089.877641579012,99.96111110296128,0.038268945340960016,653.0928263813272
3000,0.0,0.0,140295.85970210924,0.0,5341.999640656766,2894.0831517120077,3182.100207940527,99.96195444087564,0.038845333559927725,686.4703584591094
3100,0.0,0.0,140293.06783753785,0.0,5319.536186861865,2893.943929788054,3233.028390221927,99.96155998196926,0.038520088599335395,703.3733049840549
3200,0.0,0.0,140301.3130704242,0.0,5272.260973634062,2893.5121955430636,3242.8264209858457,99.96231510373288,0.03844109316832549,744.2586978771781
3300,0.0,0.0,140305.65878312394,0.0,5233.193574575596,2894.103995360071,3317.7613896930916,99.96190727790764,0.03813823598261724,750.6352127426474
3400,0.0,0.0,140242.90192523928,0.0,5199.315792285349,2894.1018520645853,3331.501506237712,99.96250637225057,0.037552243051049886,761.9550418410912
3500,0.0,0.0,140242.2582716473,0.0,5166.439125222075,2893.4082938480046,3375.6504354089975,99.96219278849576,0.03750984368323848,799.3303209162667
3600,0.0,0.0,140212.19478459712,0.0,5140.0023805584815,2893.4614406950705,3454.382345844352,99.96303344256728,0.03710648319650496,819.0262068669906
3700,0.0,0.0,140242.6213120299,0.0,5085.551331586953,2893.720839226077,3528.3067479775923,99.96336092689356,0.03709430855360302,833.7489511444418
3800,0.0,0.0,140255.7966044396,0.0,5064.687356334311,2893.505916570625,3545.2599044257145,99.96292124500633,0.03686399906825105,848.3880907676212
3900,0.0,0.0,140226.90865493167,0.0,5004.891032087541,2894.095545383574,3569.476150495325,99.9636342859664,0.036785912559865776,886.4824455363246
4000,0.0,0.0,140224.5395471815,0.0,4981.594626765961,2893.9369778554487,3629.696910293837,99.96385308210567,0.03676651750612631,904.9118915481511
4100,0.0,0.0,140230.5690010956,0.0,4940.856656793218,2893.62003454477,3698.881604616664,99.9635512627208,0.0363904825458785,893.8088229454362
4200,0.0,0.0,140193.56266979146,0.0,4902.221122221337,2893.4093688771154,3690.3551936313347,99.96419599097766,0.03579352674318882,910.7448295037257
4300,0.0,0.0,140229.23736829404,0.0,4844.5902467266105,2893.6935839378557,3785.6131500400406,99.96416541936661,0.035203377174888015,940.8474440629968
4400,0.0,0.0,140195.23887350407,0.0,4808.509542828329,2893.552797459208,3809.138743644661,99.96440565651669,0.035138284060766,965.8292157717584
4500,0.0,0.0,140226.80380096554,0.0,4778.278732024427,2894.229578106597,3858.941553590288,99.9654449266519,0.03488071659955504,987.5286666561343
4600,0.0,0.0,140200.47246614506,0.0,4735.951003864668,2893.4964952357136,3857.1423468261964,99.96521469230026,0.03485952765457075,995.8364310045945
4700,0.0,0.0,140189.63067089792,0.0,4690.849617516741,2893.904005392264,3930.339723190856,99.9657933292843,0.03474568993237827,1005.0849318694944
4800,0.0,0.0,140226.37446944453,0.0,4683.308142538218,2893.5401804616395,3983.075791230351,99.96561223318339,0.034170025301540334,1031.0031705653332
4900,0.0,0.0,140190.89198949977,0.0,4641.967396430212,2893.9935832588967,3988.4841024199714,99.9662274631116,0.03358821213438814,1040.632570268992
5000,0.0,0.0,140207.7512627368,0.0,4614.243859361388,2894.074923017668,4002.5707936380654,99.96647587490637,0.03372816234413694,1030.5267122527257
