miliseconds,PIP2_PHGFP_PM,PH_GFP_Cyt,PI_PM,IP3_PHGFP_Cyt,PIP2_PM,PIP_PM,DAG_PM,PLC_PM,PLC_act_PM,IP3_Cyt
1300,0.0,0.0,140921.88461597136,0.0,5553.600848445955,2891.106762888977,2316.9371847451407,99.96706866702718,0.03313629253137597,253.4560024671747
1400,0.0,0.0,140845.21336147375,0.0,5611.649784861494,2892.117321663436,2397.4832970620732,99.96588102980219,0.03458709391733723,292.60173438516006
1500,0.0,0.0,140822.9989472932,0.0,5599.577192899006,2892.0306226132448,2396.680982948417,99.96529119285867,0.03481495246126284,326.978685728974
1600,0.0,0.0,140700.7814593277,0.0,5629.777316976209,2892.2730319811235,2483.433150176003,99.96445892360076,0.03603528524666203,335.9687123101533
1700,0.0,0.0,140697.2467123074,0.0,5632.625885188435,2892.3892477204136,2522.2534664416457,99.96375267062919,0.03595553254187196,376.3213976376125
1800,0.0,0.0,140653.61812000998,0.0,5621.770125664326,2892.6974746967885,2581.2537568435905,99.96291369636029,0.03655572567641528,390.8931748234678
1900,0.0,0.0,140601.8095231283,0.0,5632.905794034316,2892.9736134996747,2580.5744623596015,99.96300157270112,0.03709452433331716,419.6793345148714
2000,0.0,0.0,140578.78701933037,0.0,5596.839013377969,2893.2088638506643,2641.1975530827854,99.96246073962116,0.03731648556348783,443.845675157179
2100,0.0,0.0,140523.74917803658,0.0,5612.886781608491,2892.8853977070153,2680.13578707049,99.96227182173789,0.038197959271175745,481.03074135114144
2200,0.0,0.0,140491.86755049747,0.0,5595.1148580737645,2893.543461024008,2741.996543367987,99.96139197858012,0.03828093741309892,494.90724012271227
2300,0.0,0.0,140427.22331392593,0.0,5560.000545340052,2893.6830314784047,2781.9418668857147,99.96191575729156,0.038701754212764714,506.3839657253503
2400,0.0,0.0,140445.53691800105,0.0,5537.202655440097,2893.6452147065133,2864.862943624789,99.9615716808411,0.038370288783104736,528.3963319778597
2500,0.0,0.0,140401.84889165885,0.0,5519.425828113525,2893.360314379075,2931.429363464103,99.96177266050037,0.03885108699700775,556.5293700119645
2600,0.0,0.0,140395.26785490167,0.0,5476.003586683058,2893.5655344353086,2941.016605846455,99.96111971353827,0.03828770868730119,597.0524513564766
2700,0.0,0.0,140357.36554442564,0.0,5434.697896461511,2893.57986852651,3035.4228475377863,99.96099441552401,0.03912956515709325,616.3181481426514
2800,0.0,0.0,140338.76274003007,0.0,5420.63359963292,2893.7580065301327,3077.0300346830522,99.96129948756297,0.03838423445577796,633.7874485818251
2900,0.0,0.0,140301.48510683098,0.0,5358.813039294826,2893.38790935728,3128.0858137771106,99.96143654810781,0.038247294494426314,674.2229300435381
3000,0.0,0.0,140336.93382815056,0.0,5357.618631970769,2893.8270435087616,3152.1133785506336,99.96132569085857,0.03865007803645217,698.5821956452579
3100,0.0,0.0,140325.58528915065,0.0,5289.783906097455,2893.424536849267,3243.7024522299666,99.96185537736754,0.03835696598863806,710.4636106408357
3200,0.0,0.0,140298.45179920018,0.0,5292.154844685964,2894.0706462783296,3296.620562260819,99.96182565799441,0.038422083304639774,737.7962340466877
3300,0.0,0.0,140301.15927783132,0.0,5242.915022393667,2893.374391549708,3327.7609976312347,99.96188025299729,0.03840703104549516,751.974044510577
3400,0.0,0.0,140253.82118074858,0.0,5206.529086415895,2893.4844377733552,3328.9121791368966,99.96209250003368,0.03730735816112074,768.965934877256
3500,0.0,0.0,140242.48196083054,0.0,5138.82627008213,2893.375535318277,3383.0017344180806,99.96254464805213,0.037278548139013976,781.3595753058606
3600,0.0,0.0,140232.84512629945,0.0,5136.137362100923,2893.4963404322566,3442.431520029064,99.96222595110947,0.037067207228691085,825.0312617035255
3700,0.0,0.0,140216.61733968303,0.0,5068.23570926763,2893.848215943106,3488.661310705393,99.96311030689434,0.03712056896923819,841.1404386433647
3800,0.0,0.0,140263.92599810625,0.0,5048.4631954263095,2893.774772668067,3576.705752306407,99.96338211117298,0.03654178079322802,862.0679641654176
3900,0.0,0.0,140249.0864031935,0.0,4993.18419732679,2893.542201441086,3598.6542530289667,99.96304869048156,0.036232084829834116,873.7528356717345
4000,0.0,0.0,140246.82865085488,0.0,4959.033145346235,2893.860138408865,3640.4489510836547,99.96363740605125,0.036759645111906644,895.0074420580619
4100,0.0,0.0,140197.60605144504,0.0,4931.411189672327,2893.640042187364,3661.553192507594,99.96360732870374,0.036283384077853,905.7714392078618
4200,0.0,0.0,140209.1558089822,0.0,4879.010118777662,2893.7294191756214,3730.607945230791,99.96422325676191,0.03555655433597504,919.3649820741648
4300,0.0,0.0,140206.40376699538,0.0,4871.752377599383,2893.9287448091923,3766.7077475848,99.96459479511422,0.035683689803358246,949.7599231660703
4400,0.0,0.0,140178.94368438705,0.0,4832.548701250461,2894.1680126452807,3784.7825677250507,99.96509659829422,0.03490999399119448,962.3960847166688
4500,0.0,0.0,140204.0886970856,0.0,4779.258071737329,2893.6258057413265,3848.6190774115153,99.96464384277938,0.035347608115852414,962.9238570559861
4600,0.0,0.0,140162.15487094418,0.0,4759.515041505165,2894.0995624124594,3901.2618138988073,99.96518054524027,0.03475499281118863,972.2800479125422
4700,0.0,0.0,140192.83451241162,0.0,4713.074448592048,2894.1393745780683,3886.7673046777963,99.96548470206585,0.03393713537285589,991.7217296075668
4800,0.0,0.0,140171.5885052977,0.0,4687.883497567782,2894.0835204960244,3985.502071319269,99.96553438930151,0.034330949058595336,1031.2017749797171
4900,0.0,0.0,140176.01537935555,0.0,4638.542081178417,2893.569426830445,4003.713142418534,99.96590378231573,0.03371996984472989,1021.3514927024346
5000,0.0,0.0,140185.95581639252,0.0,4599.721098596802,2893.9866424807246,4005.3608261123163,99.96678807453112,0.033121117389869364,1027.7856249786698
