milliseconds,sucr,EtrioseP,Ephe,N,starch,Enitrate,trioseP,Estarch
0,0.7554896951341807,2.8291718401247277,0.01262668159982412,4.997999133961034,6.141797236555458,18.74200537585439,0.0021574148205298843,5.970314306241449
100,1.0420099358386927,2.838480102735004,0.008175335499750823,4.997902341088573,5.976058411352709,18.742025911658512,0.37701643534456286,6.068108818376156
200,1.3690077620569001,2.8151407304790226,0.33942281705002963,4.997884573589272,5.80831238735208,18.742033277317756,0.41714364819832683,5.784023195815396
300,1.5648215975632678,2.7699554648934166,0.6179736626306209,4.99788379833909,5.955120951870361,18.74205511249872,0.4244904186041615,5.317521463951718
400,1.6488964027184005,2.7044242290165856,1.3539956720349955,4.997884738651262,5.910043818152338,18.74209772629242,0.4274393163388539,4.627123717829557
500,1.6573299334971983,2.654008079098902,2.0292187861057145,4.997894584647296,6.0615716753051405,18.742117492757306,0.4297804132472781,4.045411940947345
600,1.6332654316524264,2.578050844482516,2.646983919614514,4.997895734162201,6.393649227777394,18.742111737550886,0.4414666776077362,3.4002929117685996
700,1.5975199959383202,2.515164863849295,3.19703246537619,4.99790062947298,6.9484712074204396,18.742149430674477,0.44215190193264886,2.6825610840009118
800,1.5448333848966065,2.451609497423041,3.849692775274991,4.997910927642955,7.3189384952556455,18.74216197821661,0.44894653816125435,2.1309581610337416
900,1.4675567333817368,2.417793098828715,4.442510050275855,4.997913314402652,7.184783495360019,18.742179392595418,0.45745328238874094,1.6253795284642882
1000,1.4054521941655147,2.3688444229709202,4.937810756983746,4.997921832819553,8.064021626661217,18.74221823765173,0.462254665225862,1.1546078654140588
1100,1.3425449516223447,2.324382593059073,5.301113195751576,4.997922676752854,8.359785313196886,18.742221090486485,0.46493610052919265,0.6943520893225048
1200,1.27687903977137,2.2893268506859457,5.543558467939748,4.997929760777153,8.577816357367952,18.742264787620577,0.46732130651656756,0.4859501318515888
1300,1.2214769072243734,2.266003679783984,5.84240338254745,4.997933585448322,9.187727081520334,18.742275075504445,0.4746576499329364,0.1497425448944618
1400,1.1520349944891306,2.2634574026874548,5.921274350704697,4.997944176480954,9.248166381842642,18.742280212915272,0.4719590974552758,0.020621020863689624
1500,1.1266178336533053,2.232876448123994,6.231459495598103,4.997949926207924,9.641505523309528,18.742301968360607,0.47275014056824316,-0.0027081589772266017
1600,1.1094093222576642,2.238461871618584,6.352221781365768,4.997953832913827,10.088616205170629,18.742325825142743,0.47910053836482597,0.00487882713452089
