miliseconds,sucr,EtrioseP,Ephe,N,starch,Enitrate,trioseP,Estarch
0,0.7458508687443494,2.8238006989996207,-0.036492904877677645,4.997996771105874,6.376425701280513,18.742000216849366,-0.001124216963281876,5.969092583837862
100,1.0467091462234894,2.829519820342233,0.07150179770116012,4.99790161663825,6.125482431957799,18.742013391052854,0.3778246759190459,6.139785095255208
200,1.3558907679310392,2.8061063166552223,0.1620429992425122,4.997881974964894,5.680289656512916,18.742041628347366,0.4129214964106704,5.737453844342263
300,1.552137849452971,2.779449786741757,0.6776223317346798,4.997880092004391,6.25660418467202,18.742062119825135,0.4234855987027363,5.276014633253634
400,1.636807415749604,2.7118534319213246,1.3985027734122792,4.997886360074019,5.931377467659963,18.742093478697033,0.4230901910186676,4.636521467327562
500,1.670800750470958,2.632610318134585,2.063259858200796,4.997889759304283,6.3252337762945565,18.742113603008708,0.4343205769163996,3.952546367352583
600,1.6497905835158917,2.5673985792868748,2.620408727905838,4.997897446039036,6.53284475083224,18.742116443390067,0.43531356111551545,3.2876735652861124
700,1.5889752428277841,2.511164707619286,3.2707773222736822,4.997904550224058,6.746046869121832,18.742139247688186,0.4473284307373687,2.686199449523382
800,1.5443942924292673,2.460691914671098,3.94004495815761,4.997907905462242,7.391011650984467,18.742161951390347,0.4471818477290444,2.0822392242872128
900,1.4647167476300358,2.409816600099933,4.46804239689863,4.9979162522749805,7.641062078663964,18.74219534985192,0.45768240655708003,1.612196101588056
1000,1.4078251753725737,2.3661249313251713,4.749270719924263,4.997919140696049,7.7514594605928595,18.742210851299646,0.4608945992959082,1.0935924877133434
1100,1.3392577505949923,2.336384926520365,5.329156835773911,4.9979235342665325,8.430602448479032,18.74223680422163,0.4655975475179683,0.6714975222821264
1200,1.2763472007599497,2.290878337843368,5.654607006496676,4.9979300406062235,8.712184442342883,18.742262534512,0.468522759944825,0.37174317919753425
1300,1.2071513030553438,2.2782052913739244,5.737663418835779,4.997938140415948,9.162434168089552,18.742277740755164,0.47071113644393137,0.12168280886139368
1400,1.165311362650093,2.2539672684126453,5.894201546938852,4.997938173068657,9.175017303916851,18.742287249580308,0.4756806338834669,-0.013173261239477404
1500,1.1198039493370842,2.247020224254037,6.103504187304623,4.997946507334384,9.80996348273209,18.742305252834605,0.4743908180488868,-0.03962602742270011
1600,1.093075147897895,2.2297256857324377,6.387943795025966,4.997950669531838,10.527886971075954,18.74234534905317,0.4780516952523976,-0.015654546542606146
1700,1.0792992207024843,2.227079833808858,6.460759164359039,4.997954227346422,10.733944846149658,18.742357446209066,0.4754116106223859,0.052790090271768106
