miliseconds,sucr,EtrioseP,Ephe,N,starch,Enitrate,trioseP,Estarch
0,0.7556416339523866,2.821841970568887,-0.07530355438429381,4.998001510816407,5.858904029334632,18.742005900237714,-0.001702346192667954,5.861734048595132
100,1.0438695058059981,2.8309198984069472,0.08520191275195681,4.997896498574017,6.0528960844451625,18.74201570262,0.37871722850130896,6.020565457763129
200,1.3562352972301532,2.8162541772065888,0.11782948472553953,4.997881065254935,5.7184421112258965,18.742048324724454,0.4130307926162433,5.8232950739169365
300,1.5544814825289421,2.7640861147769287,0.7064271936935568,4.997878545225125,5.823749161572649,18.74206536653069,0.4239003253383841,5.356358278641209
400,1.6508426118131965,2.7173735593332347,1.4116370674204475,4.997885105830118,5.982626133218108,18.742098995666908,0.42945277842397994,4.794163727531206
500,1.6564769635354946,2.644641861199261,2.0053621428767205,4.997891962042175,6.301966906862322,18.742107056317142,0.43178309499835493,4.047035264340533
600,1.6390192299327075,2.5812127502356277,2.5750844292211594,4.9978940911609815,6.847385178532886,18.742138963461564,0.43674170978667054,3.3666886102490867
700,1.6057915150017465,2.506794332531235,3.4049328615188195,4.997900984723281,6.448767755484202,18.742149031737515,0.4454344168310693,2.7273536971948804
800,1.543777211975125,2.458557298250585,4.001175983104747,4.997907353818819,6.905659348605387,18.742177398954407,0.452773385232828,2.133789782952973
900,1.4778635670161866,2.4058580013444626,4.363900488541588,4.997911581675861,7.693241646252479,18.742197589281552,0.453718017522039,1.5608764476666972
1000,1.4055201856126982,2.3623121898990647,4.821211900285252,4.997918145978276,7.549530599659416,18.742216565785053,0.4628070639617104,1.2350320571139772
1100,1.3385662031592949,2.3250542416068383,5.338850676227927,4.997921847073517,8.040598410019983,18.74222767639107,0.4629907074907579,0.6686117476320993
1200,1.2741834865071255,2.2988430777398094,5.6312450452703535,4.99792720693466,8.254309222251687,18.742261754488347,0.4691763139781756,0.376588457110265
1300,1.205412604044027,2.267838656455051,5.774146847173518,4.997938726231047,8.957569858568307,18.742282807338,0.4726634253905997,0.08560948563326717
1400,1.1669602332331164,2.248833676364307,5.921754981636274,4.9979407390370625,9.6790831201467,18.742299486225452,0.4714587299827513,0.07592846754363763
1500,1.1234853792913493,2.236814845053753,6.147469801712151,4.997945704372189,9.65837642885396,18.742316573508674,0.4732550371937288,0.059051327170832224
1600,1.091571185992727,2.227243837081894,6.21274218178501,4.997954524073247,10.453860332679387,18.74233803160701,0.474411078587103,0.06237670305110551
1700,1.0894523983881315,2.229319685410832,6.438463176412521,4.99796076464251,10.552483556199517,18.742342999980124,0.4758921117047225,0.010596037670638436
1800,1.0776328587431179,2.211504084504246,6.603554387277622,4.9979597931296995,11.29735096915613,18.742378264169723,0.4768469736865235,-0.08314276170548521
1900,1.0614391718661496,2.2039480742666058,6.599928013228118,4.997967343233383,11.761356097964994,18.74239937411892,0.47962302033638,-0.07975748915670511
2000,1.0661865791019245,2.2061748850942844,6.587103975091684,4.997971181285332,12.160622603874232,18.74240953516778,0.4826246193064413,-0.08667786357974808
2100,1.0631280173024247,2.200575795205294,6.831694476715089,4.997980559068884,12.608503245627459,18.7424400296417,0.47804259629216556,0.03613116499427307
