milliseconds,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII
1000,4.8427730100613654e-12,1.466597103302281e-13,9.999851677293491e-09,5.0059052581137115e-15,9.999104878934924e-11,3.1179098659038076e-14,9.952920920402665e-16,2.4434411616976207e-15,1.5999996259677886e-07,7.015894247543678e-16,8.999999531592547e-08,8.552138408440481e-16,3.8079202546774045e-15,1.3999999989226202e-06,6.999999523951858e-10,4.664468773458379e-17,1.604478438610107e-27,3.022558224319086e-27,9.601265655928022e-19,9.601265655928022e-19,1.9999998639861797e-08,1.3601381665482882e-15,1.8663076649033323e-23,1.566526488627216e-23,3.1529807765996527e-21,2.499998386195035e-09,2.305826634144789e-16,1.3832223017874484e-15,3.3999999984232376e-06,1.4652318948611266e-15,2.6123938288611414e-22,2.094024813220122e-17,8.208430123747354e-17,8.505746707635853e-18
1100,4.827783025150732e-12,1.6064068320745224e-13,9.999837430312305e-09,5.39872781437955e-15,9.999029878386074e-11,3.590112886840674e-14,1.1541654458151454e-15,2.6690515188227158e-15,1.5999995709972895e-07,7.701086189280548e-16,8.99999946486851e-08,9.39949836123118e-16,4.387079056182143e-15,1.3999999987505675e-06,6.999999447521194e-10,5.413351407635399e-17,1.862247474060557e-27,3.508150242977619e-27,1.1143664977722008e-18,1.1143664977722008e-18,1.9999998421488372e-08,1.5785115874829793e-15,2.1661411310803796e-23,1.818198319553376e-23,3.659525967824441e-21,2.4999981393045413e-09,2.6740543674681175e-16,1.5932900220429552e-15,3.3999999981714677e-06,1.6992228647830888e-15,3.032090499418703e-22,2.4285774041942426e-17,9.526313122834209e-17,9.760346580843823e-18
1200,4.812793040240098e-12,1.7462165608467643e-13,9.999823183331118e-09,5.791550370645389e-15,9.998954877837223e-11,4.06231590777754e-14,1.3130387995900234e-15,2.89466187594781e-15,1.5999995160267904e-07,8.386278131017423e-16,8.999999398144471e-08,1.024685831402188e-15,4.966237857686882e-15,1.3999999985785148e-06,6.999999371090532e-10,6.162234041812419e-17,2.1200165095110066e-27,3.993742261636153e-27,1.2686064299515985e-18,1.2686064299515985e-18,1.9999998203114944e-08,1.7968850084176705e-15,2.465974597257428e-23,2.069870150479535e-23,4.166071159049229e-21,2.4999978924140476e-09,3.042282100791448e-16,1.8033577422984628e-15,3.3999999979196977e-06,1.933213834705051e-15,3.451787169976263e-22,2.763129995168363e-17,1.084419612192106e-16,1.1014946454051793e-17
1300,4.7978030553294655e-12,1.8860262896190062e-13,9.999808936349931e-09,6.184372926911226e-15,9.998879877288371e-11,4.534518928714409e-14,1.4719121533649023e-15,3.1202722330729052e-15,1.5999994610562913e-07,9.071470072754295e-16,8.999999331420433e-08,1.109421826681258e-15,5.5453966591916175e-15,1.399999998406462e-06,6.999999294659869e-10,6.911116675989441e-17,2.3777855449614564e-27,4.479334280294685e-27,1.4228463621309971e-18,1.4228463621309971e-18,1.999999798474152e-08,2.0152584293523616e-15,2.7658080634344766e-23,2.321541981405695e-23,4.672616350274017e-21,2.4999976455235543e-09,3.410509834114776e-16,2.0134254625539704e-15,3.3999999976679278e-06,2.1672048046270133e-15,3.871483840533825e-22,3.0976825861424835e-17,1.2162079121007915e-16,1.226954632725977e-17
1400,4.782813070418832e-12,2.025836018391248e-13,9.999794689368745e-09,6.577195483177065e-15,9.998804876739521e-11,5.006721949651275e-14,1.6307855071397803e-15,3.3458825901980003e-15,1.5999994060857922e-07,9.756662014491168e-16,8.999999264696396e-08,1.194157821960328e-15,6.124555460696356e-15,1.3999999982344093e-06,6.999999218229206e-10,7.659999310166461e-17,2.6355545804119055e-27,4.9649262989532194e-27,1.5770862943103957e-18,1.5770862943103957e-18,1.9999997766368093e-08,2.2336318502870527e-15,3.065641529611525e-23,2.573213812331854e-23,5.179161541498805e-21,2.4999973986330605e-09,3.7787375674381054e-16,2.2234931828094772e-15,3.399999997416158e-06,2.4011957745489755e-15,4.291180511091385e-22,3.432235177116604e-17,1.347996212009477e-16,1.352414620046774e-17
1500,4.767823085508199e-12,2.1656457471634895e-13,9.999780442387557e-09,6.9700180394429024e-15,9.99872987619067e-11,5.47892497058814e-14,1.7896588609146584e-15,3.571492947323095e-15,1.599999351115293e-07,1.0441853956228037e-15,8.999999197972358e-08,1.2788938172393977e-15,6.703714262201092e-15,1.3999999980623566e-06,6.999999141798543e-10,8.408881944343479e-17,2.8933236158623545e-27,5.4505183176117505e-27,1.7313262264897935e-18,1.7313262264897935e-18,1.9999997547994665e-08,2.452005271221743e-15,3.365474995788571e-23,2.824885643258013e-23,5.6857067327235916e-21,2.499997151742567e-09,4.1469653007614337e-16,2.433560903064984e-15,3.399999997164388e-06,2.635186744470936e-15,4.710877181648945e-22,3.766787768090723e-17,1.479784511918162e-16,1.477874607367571e-17
1600,4.7528331005975655e-12,2.305455475935731e-13,9.99976619540637e-09,7.362840595708741e-15,9.99865487564182e-11,5.951127991525007e-14,1.948532214689537e-15,3.797103304448189e-15,1.599999296144794e-07,1.112704589796491e-15,8.99999913124832e-08,1.3636298125184677e-15,7.282873063705829e-15,1.3999999978903037e-06,6.999999065367881e-10,9.157764578520498e-17,3.1510926513128036e-27,5.9361103362702846e-27,1.8855661586691916e-18,1.8855661586691916e-18,1.999999732962124e-08,2.670378692156434e-15,3.6653084619656196e-23,3.076557474184173e-23,6.19225192394838e-21,2.4999969048520734e-09,4.515193034084763e-16,2.643628623320491e-15,3.399999996912618e-06,2.8691777143928984e-15,5.130573852206505e-22,4.1013403590648436e-17,1.6115728118268476e-16,1.603334594688368e-17
1700,4.737843115686933e-12,2.445265204707973e-13,9.999751948425183e-09,7.755663151974579e-15,9.99857987509297e-11,6.423331012461873e-14,2.1074055684644153e-15,4.022713661573284e-15,1.599999241174295e-07,1.1812237839701782e-15,8.999999064524282e-08,1.4483658077975377e-15,7.862031865210566e-15,1.399999997718251e-06,6.999998988937219e-10,9.906647212697518e-17,3.4088616867632534e-27,6.421702354928817e-27,2.0398060908485898e-18,2.0398060908485898e-18,1.9999997111247815e-08,2.888752113091126e-15,3.965141928142668e-23,3.328229305110332e-23,6.698797115173168e-21,2.4999966579615797e-09,4.883420767408092e-16,2.8536963435759985e-15,3.3999999966608484e-06,3.1031686843148606e-15,5.550270522764067e-22,4.435892950038964e-17,1.7433611117355326e-16,1.728794582009165e-17
1800,4.722853130776299e-12,2.5850749334802147e-13,9.999737701443997e-09,8.148485708240417e-15,9.998504874544119e-11,6.895534033398741e-14,2.2662789222392937e-15,4.248324018698379e-15,1.5999991862037958e-07,1.2497429781438654e-15,8.999998997800245e-08,1.5331018030766077e-15,8.441190666715303e-15,1.3999999975461982e-06,6.999998912506555e-10,1.0655529846874538e-16,3.666630722213703e-27,6.907294373587351e-27,2.1940460230279884e-18,2.1940460230279884e-18,1.9999996892874386e-08,3.1071255340258172e-15,4.2649753943197166e-23,3.579901136036492e-23,7.205342306397956e-21,2.4999964110710864e-09,5.2516485007314215e-16,3.0637640638315053e-15,3.3999999964090784e-06,3.337159654236823e-15,5.9699671933216265e-22,4.7704455410130846e-17,1.8751494116442182e-16,1.8542545693299623e-17
1900,4.7078631458656656e-12,2.724884662252456e-13,9.99972345446281e-09,8.541308264506255e-15,9.998429873995267e-11,7.367737054335606e-14,2.4251522760141714e-15,4.4739343758234735e-15,1.5999991312332967e-07,1.3182621723175525e-15,8.999998931076207e-08,1.6178377983556773e-15,9.020349468220039e-15,1.3999999973741455e-06,6.999998836075893e-10,1.1404412481051556e-16,3.9243997576641515e-27,7.392886392245882e-27,2.348285955207386e-18,2.348285955207386e-18,1.999999667450096e-08,3.3254989549605075e-15,4.564808860496764e-23,3.831572966962651e-23,7.711887497622742e-21,2.4999961641805926e-09,5.619876234054749e-16,3.273831784087012e-15,3.3999999961573085e-06,3.571150624158784e-15,6.3896638638791855e-22,5.1049981319872026e-17,2.0069377115529032e-16,1.979714556650759e-17
2000,4.692873160955033e-12,2.864694391024697e-13,9.999709207481624e-09,8.934130820772092e-15,9.998354873446417e-11,7.839940075272471e-14,2.584025629789049e-15,4.699544732948567e-15,1.5999990762627976e-07,1.3867813664912394e-15,8.99999886435217e-08,1.7025737936347471e-15,9.599508269724774e-15,1.3999999972020928e-06,6.99999875964523e-10,1.2153295115228573e-16,4.1821687931146e-27,7.878478410904414e-27,2.5025258873867835e-18,2.5025258873867835e-18,1.9999996456127532e-08,3.543872375895198e-15,4.86464232667381e-23,4.083244797888809e-23,8.218432688847529e-21,2.499995917290099e-09,5.988103967378076e-16,3.483899504342518e-15,3.3999999959055385e-06,3.805141594080745e-15,6.8093605344367445e-22,5.439550722961322e-17,2.1387260114615882e-16,2.1051745439715557e-17
2100,4.677883176044399e-12,3.0045041197969394e-13,9.999694960500437e-09,9.32695337703793e-15,9.998279872897566e-11,8.312143096209338e-14,2.742898983563928e-15,4.925155090073663e-15,1.5999990212922985e-07,1.4553005606649268e-15,8.999998797628131e-08,1.7873097889138173e-15,1.0178667071229513e-14,1.39999999703004e-06,6.999998683214567e-10,1.2902177749405596e-16,4.4399378285650504e-27,8.364070429562948e-27,2.6567658195661825e-18,2.6567658195661825e-18,1.9999996237754107e-08,3.76224579682989e-15,5.164475792850859e-23,4.3349166288149693e-23,8.724977880072318e-21,2.4999956703996056e-09,6.356331700701406e-16,3.693967224598026e-15,3.3999999956537685e-06,4.039132564002708e-15,7.229057204994306e-22,5.774103313935443e-17,2.270514311370274e-16,2.2306345312923533e-17
2200,4.6628931911337664e-12,3.144313848569181e-13,9.99968071351925e-09,9.719775933303768e-15,9.998204872348716e-11,8.784346117146204e-14,2.901772337338806e-15,5.150765447198757e-15,1.5999989663217994e-07,1.5238197548386139e-15,8.999998730904094e-08,1.8720457841928873e-15,1.075782587273425e-14,1.3999999968579873e-06,6.999998606783904e-10,1.3651060383582616e-16,4.6977068640154994e-27,8.84966244822148e-27,2.8110057517455803e-18,2.8110057517455803e-18,1.9999996019380682e-08,3.98061921776458e-15,5.464309259027907e-23,4.586588459741129e-23,9.231523071297105e-21,2.499995423509112e-09,6.724559434024735e-16,3.904034944853533e-15,3.3999999954019986e-06,4.2731235339246694e-15,7.648753875551866e-22,6.108655904909563e-17,2.402302611278959e-16,2.35609451861315e-17
2300,4.647903206223133e-12,3.2841235773414227e-13,9.999666466538064e-09,1.0112598489569607e-14,9.998129871799865e-11,9.25654913808307e-14,3.0606456911136844e-15,5.3763758043238515e-15,1.5999989113513003e-07,1.5923389490123011e-15,8.999998664180056e-08,1.956781779471957e-15,1.1336984674238987e-14,1.3999999966859346e-06,6.999998530353242e-10,1.4399943017759636e-16,4.955475899465949e-27,9.335254466880014e-27,2.965245683924979e-18,2.965245683924979e-18,1.9999995801007254e-08,4.198992638699271e-15,5.764142725204955e-23,4.8382602906672884e-23,9.738068262521893e-21,2.4999951766186185e-09,7.092787167348064e-16,4.11410266510904e-15,3.3999999951502286e-06,4.507114503846632e-15,8.068450546109427e-22,6.443208495883683e-17,2.5340909111876444e-16,2.4815545059339473e-17
2400,4.6329132213125e-12,3.423933306113664e-13,9.999652219556878e-09,1.0505421045835446e-14,9.998054871251015e-11,9.728752159019938e-14,3.219519044888563e-15,5.601986161448947e-15,1.5999988563808012e-07,1.6608581431859884e-15,8.999998597456019e-08,2.0415177747510273e-15,1.1916143475743724e-14,1.3999999965138819e-06,6.999998453922579e-10,1.5148825651936656e-16,5.213244934916398e-27,9.820846485538547e-27,3.119485616104377e-18,3.119485616104377e-18,1.999999558263383e-08,4.417366059633963e-15,6.063976191382003e-23,5.089932121593448e-23,1.0244613453746681e-20,2.4999949297281248e-09,7.461014900671393e-16,4.324170385364547e-15,3.3999999948984587e-06,4.741105473768594e-15,8.488147216666988e-22,6.777761086857804e-17,2.66587921109633e-16,2.6070144932547446e-17
2500,4.6179232364018665e-12,3.563743034885906e-13,9.99963797257569e-09,1.0898243602101283e-14,9.997979870702163e-11,1.0200955179956806e-13,3.3783923986634413e-15,5.827596518574042e-15,1.599998801410302e-07,1.7293773373596756e-15,8.99999853073198e-08,2.126253770030097e-15,1.2495302277248463e-14,1.3999999963418292e-06,6.999998377491916e-10,1.5897708286113676e-16,5.471013970366848e-27,1.0306438504197081e-26,3.273725548283775e-18,3.273725548283775e-18,1.99999953642604e-08,4.6357394805686535e-15,6.363809657559051e-23,5.341603952519607e-23,1.0751158644971471e-20,2.499994682837631e-09,7.829242633994723e-16,4.5342381056200546e-15,3.3999999946466887e-06,4.975096443690555e-15,8.907843887224548e-22,7.112313677831924e-17,2.797667511005015e-16,2.7324744805755416e-17
2600,4.602933251491234e-12,3.7035527636581474e-13,9.999623725594503e-09,1.129106615836712e-14,9.997904870153312e-11,1.067315820089367e-13,3.5372657524383193e-15,6.053206875699136e-15,1.599998746439803e-07,1.7978965315333627e-15,8.999998464007942e-08,2.2109897653091665e-15,1.3074461078753199e-14,1.3999999961697765e-06,6.999998301061253e-10,1.6646590920290693e-16,5.7287830058172964e-27,1.0792030522855614e-26,3.427965480463173e-18,3.427965480463173e-18,1.9999995145886975e-08,4.854112901503344e-15,6.663643123736098e-23,5.593275783445767e-23,1.1257703836196256e-20,2.4999944359471377e-09,8.19747036731805e-16,4.7443058258755606e-15,3.3999999943949188e-06,5.209087413612517e-15,9.327540557782108e-22,7.446866268806043e-17,2.9294558109137e-16,2.8579344678963386e-17
2700,4.5879432665806e-12,3.843362492430389e-13,9.999609478613316e-09,1.1683888714632957e-14,9.997829869604462e-11,1.1145361221830535e-13,3.696139106213197e-15,6.27881723282423e-15,1.599998691469304e-07,1.8664157257070498e-15,8.999998397283905e-08,2.295725760588237e-15,1.3653619880257934e-14,1.3999999959977237e-06,6.999998224630591e-10,1.7395473554467713e-16,5.986552041267746e-27,1.1277622541514145e-26,3.5822054126425715e-18,3.5822054126425715e-18,1.999999492751355e-08,5.072486322438035e-15,6.963476589913146e-23,5.844947614371925e-23,1.1764249027421044e-20,2.499994189056644e-09,8.565698100641378e-16,4.954373546131068e-15,3.399999994143149e-06,5.443078383534478e-15,9.747237228339668e-22,7.781418859780163e-17,3.061244110822385e-16,2.9833944552171356e-17
2800,4.572953281669967e-12,3.9831722212026307e-13,9.99959523163213e-09,1.2076711270898798e-14,9.997754869055611e-11,1.1617564242767402e-13,3.855012459988076e-15,6.5044275899493255e-15,1.5999986364988048e-07,1.934934919880737e-15,8.999998330559866e-08,2.3804617558673065e-15,1.4232778681762673e-14,1.399999995825671e-06,6.999998148199927e-10,1.8144356188644733e-16,6.244321076718195e-27,1.1763214560172679e-26,3.736445344821969e-18,3.736445344821969e-18,1.999999470914012e-08,5.290859743372726e-15,7.263310056090194e-23,6.096619445298085e-23,1.2270794218645832e-20,2.4999939421661502e-09,8.933925833964708e-16,5.164441266386576e-15,3.399999993891379e-06,5.677069353456441e-15,1.016693389889723e-21,8.115971450754283e-17,3.193032410731071e-16,3.1088544425379326e-17
2900,4.557963296759334e-12,4.1229819499748726e-13,9.999580984650943e-09,1.2469533827164635e-14,9.997679868506761e-11,1.208976726370427e-13,4.013885813762954e-15,6.7300379470744206e-15,1.5999985815283057e-07,2.0034541140544243e-15,8.99999826383583e-08,2.465197751146377e-15,1.481193748326741e-14,1.3999999956536183e-06,6.999998071769265e-10,1.8893238822821753e-16,6.502090112168644e-27,1.2248806578831211e-26,3.890685277001368e-18,3.890685277001368e-18,1.9999994490766696e-08,5.509233164307418e-15,7.563143522267243e-23,6.348291276224245e-23,1.277733940987062e-20,2.499993695275657e-09,9.302153567288037e-16,5.374508986642083e-15,3.399999993639609e-06,5.911060323378403e-15,1.058663056945479e-21,8.450524041728403e-17,3.324820710639756e-16,3.2343144298587296e-17
3000,4.5429733118487e-12,4.2627916787471145e-13,9.999566737669757e-09,1.2862356383430474e-14,9.99760486795791e-11,1.2561970284641136e-13,4.172759167537832e-15,6.955648304199516e-15,1.5999985265578066e-07,2.0719733082281113e-15,8.999998197111791e-08,2.5499337464254465e-15,1.5391096284772147e-14,1.3999999954815654e-06,6.999997995338603e-10,1.9642121456998773e-16,6.759859147619094e-27,1.2734398597489746e-26,4.0449252091807664e-18,4.0449252091807664e-18,1.9999994272393268e-08,5.727606585242109e-15,7.862976988444291e-23,6.599963107150405e-23,1.3283884601095408e-20,2.499993448385163e-09,9.670381300611367e-16,5.5845767068975894e-15,3.399999993387839e-06,6.145051293300365e-15,1.100632724001235e-21,8.785076632702524e-17,3.4566090105484416e-16,3.359774417179527e-17
3100,4.527983326938067e-12,4.4026014075193553e-13,9.99955249068857e-09,1.325517893969631e-14,9.99752986740906e-11,1.3034173305578003e-13,4.33163252131271e-15,7.181258661324609e-15,1.5999984715873075e-07,2.1404925024017984e-15,8.999998130387754e-08,2.634669741704516e-15,1.5970255086276883e-14,1.3999999953095126e-06,6.99999791890794e-10,2.039100409117579e-16,7.017628183069542e-27,1.3219990616148277e-26,4.1991651413601634e-18,4.1991651413601634e-18,1.9999994054019842e-08,5.945980006176799e-15,8.162810454621337e-23,6.851634938076563e-23,1.3790429792320193e-20,2.4999932014946694e-09,1.0038609033934693e-15,5.794644427153096e-15,3.399999993136069e-06,6.379042263222326e-15,1.1426023910569908e-21,9.119629223676643e-17,3.588397310457126e-16,3.4852344045003237e-17
3200,4.512993342027434e-12,4.542411136291597e-13,9.999538243707383e-09,1.3648001495962148e-14,9.997454866860208e-11,1.350637632651487e-13,4.4905058750875884e-15,7.406869018449704e-15,1.5999984166168084e-07,2.2090116965754855e-15,8.999998063663716e-08,2.7194057369835865e-15,1.6549413887781618e-14,1.39999999513746e-06,6.999997842477277e-10,2.113988672535281e-16,7.275397218519992e-27,1.370558263480681e-26,4.353405073539562e-18,4.353405073539562e-18,1.9999993835646417e-08,6.1643534271114906e-15,8.462643920798386e-23,7.103306769002723e-23,1.429697498354498e-20,2.499992954604176e-09,1.0406836767258024e-15,6.004712147408603e-15,3.399999992884299e-06,6.613033233144288e-15,1.184572058112747e-21,9.454181814650764e-17,3.7201856103658117e-16,3.6106943918211207e-17
3300,4.498003357116801e-12,4.682220865063839e-13,9.999523996726197e-09,1.4040824052227987e-14,9.997379866311358e-11,1.3978579347451735e-13,4.649379228862467e-15,7.6324793755748e-15,1.5999983616463093e-07,2.277530890749173e-15,8.999997996939678e-08,2.804141732262656e-15,1.7128572689286357e-14,1.3999999949654072e-06,6.999997766046614e-10,2.188876935952983e-16,7.533166253970442e-27,1.4191174653465342e-26,4.5076450057189606e-18,4.5076450057189606e-18,1.999999361727299e-08,6.382726848046182e-15,8.762477386975434e-23,7.354978599928882e-23,1.4803520174769772e-20,2.4999927077136823e-09,1.0775064500581352e-15,6.214779867664111e-15,3.399999992632529e-06,6.84702420306625e-15,1.2265417251685031e-21,9.788734405624884e-17,3.851973910274497e-16,3.736154379141918e-17
3400,4.4830133722061674e-12,4.822030593836081e-13,9.99950974974501e-09,1.4433646608493824e-14,9.997304865762507e-11,1.44507823683886e-13,4.808252582637345e-15,7.858089732699893e-15,1.5999983066758102e-07,2.34605008492286e-15,8.99999793021564e-08,2.888877727541726e-15,1.7707731490791093e-14,1.3999999947933545e-06,6.999997689615952e-10,2.263765199370685e-16,7.790935289420892e-27,1.4676766672123877e-26,4.661884937898358e-18,4.661884937898358e-18,1.9999993398899564e-08,6.601100268980873e-15,9.062310853152483e-23,7.606650430855042e-23,1.5310065365994557e-20,2.499992460823189e-09,1.114329223390468e-15,6.4248475879196175e-15,3.399999992380759e-06,7.081015172988212e-15,1.2685113922242591e-21,1.0123286996599003e-16,3.9837622101831822e-16,3.861614366462715e-17
