milliseconds,I,A,D_II,D_IA,R,aux
0,9.961552545778313,10.006613994113486,10.04717512985531,9.93823660499169,1.0371578557399463,0.0
100,9.976155675363952,10.076302940055967,9.996872805406218,10.011308961745458,0.9801680421890132,0.0
200,9.983740865780913,10.103526823680632,10.033055614621764,10.004837673816516,1.169153651773084,0.0
300,10.00999536125807,10.138820066234802,9.916427309900827,10.121967528482307,1.3785260545863336,0.0
400,10.060889971487647,10.216210149617764,10.002233169294975,10.187991104010669,1.4831543318231188,0.0
500,10.112477291961122,10.238721708958902,10.260466697310015,10.269816667270382,1.398596914148031,0.0
600,10.146101052118723,10.245244929586521,10.286651490717707,10.404916078875475,1.5957702066977273,0.0
700,10.07311828413683,10.319092963934757,10.194654787300964,10.259370752680333,1.7532816019382669,0.0
800,10.172491503627668,10.358668426536806,10.08338794423872,10.50431607627667,1.6395531525159643,0.0
900,10.13737002455644,10.34288176955713,10.204602233858013,10.53596460819019,1.9471891684423854,0.0
1000,10.119268477502578,10.415544252792575,10.456356004663922,10.56210254222671,1.871123226858582,0.0
1100,10.15087620649968,10.420446368663493,10.321315653799672,10.671280197673731,2.0629907252566606,0.0
1200,10.279411707959488,10.499316629258765,10.384033901238372,10.660024150112111,2.0424915071674796,0.0
1300,10.270981566388828,10.505540617886078,10.583965858277518,10.770364802251375,2.361357221928938,0.0
1400,10.370006157917077,10.542183895756555,10.420028334768475,10.815645942951681,2.45139724203784,0.0
1500,10.31589484894734,10.563679749533136,10.51041820345277,10.796847237617177,2.5138814286898694,0.0
1600,10.382666363994643,10.590942595850008,10.703979578898501,10.886702653481729,2.5257628428543577,0.0
1700,10.389183656114573,10.628683502507617,10.613298368086502,11.070381107838257,2.4912081122260017,0.0
1800,10.451509083658733,10.654263165532406,10.827537190089494,11.099597479888464,2.743475757892129,0.0
1900,10.540076106051151,10.668429970218522,10.876187138099617,11.027629523385231,2.821473991892539,0.0
2000,10.540270431731845,10.67062741278408,11.05917382013784,11.277495325943985,2.829961901006112,0.0
2100,10.587292465223312,10.724542057137944,11.149674398473177,11.25646671578064,2.9592879248117243,0.0
2200,10.615175918802093,10.719686190281719,11.025268602198604,11.331128677461487,3.152706428427016,0.0
2300,10.64883355135264,10.753130753585545,11.175322625394902,11.299021791019966,3.282008654378113,0.0
2400,10.68697121983546,10.78225662026061,11.430515105352011,11.543531634975931,3.416818949485504,0.0
2500,10.80798766615461,10.781311483386796,11.57984850338491,11.44271466860074,3.482655665876893,0.0
2600,10.874913229699366,10.79767209885807,11.707457887664884,11.701101139677581,3.354596613840888,0.0
2700,10.88732012920236,10.864432190242843,11.777870562428383,11.77341952871709,3.656992561914111,0.0
2800,10.939370760723635,10.880227835756335,11.779626985141219,11.672625681087819,3.70672684797344,0.0
2900,10.98708546304989,10.884917903666633,11.840868549710443,11.827778513342647,3.841116871911949,0.0
3000,11.03014605438671,10.876534462324233,12.079206389224469,11.84207412668871,3.991305679130423,0.0
3100,11.082768240397622,10.925268789653034,12.027032916288249,12.068366948897783,4.053245023994393,0.0
3200,11.141832577581633,10.917952551934023,12.382044278662436,12.07421868281146,4.181844007692651,0.0
3300,11.216482628289993,10.95556015291008,12.506677483467898,12.14559265884772,4.046134909743902,0.0
3400,11.267287238983789,10.960549507692411,12.645715543666634,12.236039365735905,4.409362747431765,0.0
3500,11.252621459372882,10.945616413003386,12.764955898333607,12.221444345331808,4.514895922033265,0.0
3600,11.374061472769547,10.953142689607686,12.79026256274076,12.295211147783187,4.35073355865753,0.0
3700,11.503934652380684,10.953557935935804,13.065366347441424,12.395205733180314,4.628833201898915,0.0
3800,11.59343457908832,10.969171321795065,13.14281519789967,12.646125762347182,4.551118917803111,0.0
3900,11.544303652018304,10.987049514012233,13.138434916770818,12.684311001807572,4.9329724919071145,0.0
4000,11.700310737768277,10.984399455650761,13.487488339686807,12.791036039976957,4.95050034484867,0.0
4100,11.738924107430924,10.981760370645105,13.728878869487849,12.82482148871275,5.121633555746639,0.0
4200,11.835880836219363,10.999767742409079,13.719507413525312,12.866932295569518,5.170984041083926,0.0
4300,11.89632214338539,11.034377830793447,13.950467897745906,12.888182064104992,5.1633486686422145,0.0
4400,11.899409110786195,11.037946970008742,14.17259511176196,13.115641965196337,5.215395924131498,0.0
4500,12.083473225190081,11.014642530836662,14.145376197929293,13.190597514398227,5.304641364973017,0.0
4600,12.150769633210487,11.011812965551016,14.49488924401776,13.179711294330769,5.421298857509447,0.0
4700,12.175061695999151,11.014571190612665,14.76623742208021,13.398151082150935,5.704226176406263,0.0
4800,12.201166093425643,11.013811401212266,14.82036473515915,13.384280183581874,5.753155226040989,0.0
4900,12.3396858725806,11.012020294408808,14.887113406288154,13.525223367883587,5.819075591185628,0.0
5000,12.475828457944903,11.058532374233927,15.342075891355673,13.697719327111342,5.977389552452228,0.0
