milliseconds,I,A,D_II,D_IA,R,aux
0,9.938966475985714,9.99323633841988,10.158137165286629,9.973102245972779,0.9982575465723887,0.0
100,10.093252319744744,10.053890038345898,10.045563563838918,9.990918150727078,1.0158569826453747,0.0
200,9.95956710717752,10.07785551990046,10.19530723153426,10.163920548492463,1.2821753269570864,0.0
300,10.065496059974677,10.150918056744775,9.996157705452147,10.224316679955775,1.3225491508487695,0.0
400,10.13486933820187,10.156442348298206,10.010642047881113,10.262851625480305,1.4135831730833093,0.0
500,10.10983137770509,10.19903880383405,10.135447805632335,10.156474806429312,1.3848152315091742,0.0
600,10.092633518324286,10.252858922867768,10.12359716427967,10.270623952507693,1.6147694199532647,0.0
700,10.167866740939068,10.323126237419729,10.133197109906323,10.360541963989633,1.7027797942932412,0.0
800,10.148932649787158,10.313803113841205,10.07778267828731,10.487956317132152,1.6110608375311408,0.0
900,10.104729059753037,10.386888939982143,10.308147444708803,10.413592382144346,1.9161989848284633,0.0
1000,10.143227432702735,10.401904525799152,10.166707764419886,10.433404220237255,2.0483280006896667,0.0
1100,10.2596822918543,10.427663370236397,10.414517401534848,10.523133216996182,2.126963339455327,0.0
1200,10.249204753730615,10.490282309354653,10.388135306368612,10.717766304222263,2.2403706269307686,0.0
1300,10.270707679700637,10.480509579606403,10.386176505235884,10.801898860441588,2.0973785665509515,0.0
1400,10.343117330195378,10.513558481407427,10.419815282651268,10.67595288981309,2.1896077992611973,0.0
1500,10.377553141091088,10.575427273739791,10.564728389675127,10.94332854613249,2.5050510434458544,0.0
1600,10.337208871885643,10.570809753635535,10.661864403460243,10.916741034912942,2.5576841982400236,0.0
1700,10.432885038688752,10.591379077274153,10.790331338916804,10.943501980281537,2.671893659758782,0.0
1800,10.396072692539171,10.639799964227523,10.855096167419958,11.059659578422549,2.7245126204208434,0.0
1900,10.472328882673578,10.667677793717761,10.991088796910843,11.083280390531321,2.7402592452405794,0.0
2000,10.514162165194623,10.670149052307147,10.873769400509357,11.098977030276224,2.83009021586726,0.0
2100,10.570515953078976,10.743913860758761,11.205791510225584,11.338106938735983,2.95512820898886,0.0
2200,10.664141485114868,10.727825437217081,11.040826090253901,11.397524218678171,2.9508392001737493,0.0
2300,10.605361642046708,10.78974410009529,11.380246407709762,11.306880188921893,3.326379439301726,0.0
2400,10.63474303945857,10.785116435838411,11.42178011144456,11.513369801245565,3.169395384653962,0.0
2500,10.764042431098124,10.832172950723018,11.3772340253464,11.623983708521367,3.3904558613413545,0.0
2600,10.765859842047544,10.798942293348027,11.61633307133565,11.526193566639382,3.580344550845725,0.0
2700,10.895112160972062,10.856860154135854,11.602393390491125,11.791559529370456,3.6887614095791994,0.0
2800,10.839126422381442,10.838503327667521,11.667753948272598,11.808144055281488,3.8252651721775597,0.0
2900,11.007108586133805,10.84682090494453,11.774832448545249,11.799721817535849,3.8612658594136313,0.0
3000,10.963009094461732,10.887338252138242,12.014512748253017,11.85095548116406,3.8257501525898125,0.0
3100,11.041015751150105,10.907080768357478,12.118755139737456,12.022895365644159,3.9099205237126466,0.0
3200,11.154172900650051,10.936069647932502,12.231474775776977,12.073841607583425,4.122776161257507,0.0
3300,11.21223929974425,10.95863929647003,12.498860982721808,12.1757089621858,4.171509186447386,0.0
3400,11.230395261367446,10.929452918109417,12.404443065812155,12.222076344398147,4.329113821682506,0.0
3500,11.270102822637226,10.955154184173692,12.817594866142143,12.358235410440733,4.353206900212025,0.0
3600,11.441626366345583,10.980614823723457,12.755768399804799,12.345037293571123,4.494605389999785,0.0
3700,11.390547872991554,10.976467100111433,12.865913994433194,12.5431316244558,4.480834710375848,0.0
3800,11.473200937392077,11.004918009288755,13.145157430128572,12.506599881110414,4.548933210097019,0.0
3900,11.534735912921418,11.02249709787045,13.29439915601798,12.622430394049232,4.8969051482325625,0.0
4000,11.668397649742772,11.00907249783594,13.5207264527466,12.76752492296814,4.765538574019017,0.0
4100,11.796331362553376,11.01916780301611,13.546161433520108,12.770040948882494,5.017502640396887,0.0
4200,11.766850754139814,11.01736239440654,13.78059747824,12.944128058947836,5.099755128233938,0.0
4300,11.876376014926784,11.000066815086054,14.047418591093635,12.999227526715382,5.149729135390738,0.0
4400,11.93619322949254,11.031952762698829,14.15336189210592,13.000296075739543,5.386222920224465,0.0
4500,12.097155909058097,11.001956237361963,14.265980465231516,13.088870904817577,5.395365117683128,0.0
4600,12.031901600188831,11.010881109788162,14.534413511637826,13.205424468704908,5.517276371778837,0.0
4700,12.203046237544937,11.046260856668729,14.680261220759839,13.356122063961505,5.449339772106779,0.0
4800,12.282221812236441,11.047295036682431,14.805475733989594,13.487744318542697,5.540868223539635,0.0
4900,12.33511718233329,11.011512237862513,15.030371069364799,13.599484414763259,5.859772713198585,0.0
5000,12.492695106135589,11.020849605012996,15.272904539871764,13.573339869646457,5.938690989757851,0.0
