milliseconds,Br,Ce,HBrO2
0,0.0002870638403856041,0.05020888421446236,4.9996282406859345e-11
100,0.00504473304288823,0.045702630160495625,4.980073847977756e-11
200,0.008656843905691717,0.04101446299380928,5.0273863261953183e-11
300,0.01258093074535019,0.0371311428845326,5.0366075963115434e-11
400,0.01587742288926595,0.033286471392382895,5.002016180962356e-11
500,0.019112264542778028,0.03072620179780978,5.03809349289235e-11
600,0.021618918857390604,0.027149654033076388,5.032939039319788e-11
700,0.023782992958163107,0.02471415853720361,5.023474491933741e-11
800,0.025540349879240153,0.022113679299836392,5.0087855469392616e-11
900,0.027389913750618194,0.02026998366132657,5.0496636712673506e-11
1000,0.02904592802947147,0.01801519627836335,4.9469135929140565e-11
1100,0.03046908501321964,0.01644358410191984,5.0162272317524876e-11
1200,0.03093930128536566,0.014759061822117982,4.940959180111007e-11
1300,0.032032562433052504,0.013355547003657575,4.9676718054823485e-11
1400,0.03301193715446916,0.012967710200735831,4.9788087429279536e-11
1500,0.0334722106031143,0.011445151650388717,5.043364170232421e-11
1600,0.033841722981483836,0.009936767834905096,5.055571637158641e-11
1700,0.0348297327670702,0.009430403549077804,5.0158135836569527e-11
1800,0.034976526573334034,0.008321489535612252,5.0224049404067325e-11
1900,0.03461421203208038,0.007980555068728511,5.027692596709413e-11
2000,0.03476844735829932,0.006229214877676562,5.0219100049570756e-11
2100,0.03486467705787321,0.0055085325355228535,5.022971520587199e-11
2200,0.03525943280345525,0.005305463111617757,5.028792065970617e-11
2300,0.03505845129626734,0.0055266684488906115,5.02197710694343e-11
2400,0.035180335588941694,0.004264296639250111,5.021124022536651e-11
2500,0.034605593535287624,0.004117901995343877,5.029799613637834e-11
2600,0.0347832332329713,0.0038378007052602956,5.023129372183874e-11
2700,0.034518067488811005,0.002764136314125488,5.02398060373858e-11
2800,0.03461711678242433,0.002477038556986433,5.0272697380683133e-11
2900,0.034245523110336296,0.0033970613449281865,5.025001127805839e-11
3000,0.03343401655907501,0.002520965474821348,5.024774093200913e-11
3100,0.03368726586826576,0.0022194325311174824,5.0252911546671267e-11
3200,0.032820373908949985,0.0021096427631022256,5.025638424441106e-11
3300,0.03312458449531472,0.002208217585955422,5.02583892499389e-11
3400,0.03273641935356977,0.0014525808322423189,5.024988241479903e-11
3500,0.03187099042433661,0.0013706935576411102,5.0253030325896384e-11
3600,0.03150865586419936,0.0018267406292373318,5.025247407971951e-11
3700,0.03146606355566024,0.000658669812759589,5.025371131271879e-11
3800,0.030768666334298582,0.0008532884510083454,5.025855414717254e-11
3900,0.030475159425772124,0.0010586387058444933,5.0256685639216907e-11
4000,0.03057277243828665,0.0004404083310596169,5.0257490321843066e-11
4100,0.02964002163505797,0.00038567118833416416,5.026263621073955e-11
4200,0.029467024695991984,0.0010356126804710792,5.026237199129357e-11
4300,0.02881460781369401,0.0007564881284354967,5.024113051997169e-11
4400,0.028385895986049885,1.7662528249101357e-05,5.02479226176468e-11
4500,0.028092360311570558,0.0006898184057571218,5.027124611608203e-11
4600,0.02807406481367723,0.0003444281070708337,5.030582037633533e-11
4700,0.02756451653782524,0.0010705253883499142,5.022538198943008e-11
4800,0.026754003040338373,0.0007454369398853175,5.0157682642394064e-11
4900,0.026736189683226087,0.00034886189820227455,5.0256541590353145e-11
5000,0.025895877014820483,-0.00027261200307962226,5.04777194984299e-11
