milliseconds,Br,Ce,HBrO2
0,-7.14517254222213e-05,0.04935061149583033,4.9996115052602905e-11
100,0.004808691668648317,0.04476227502401282,4.980805658227976e-11
200,0.008935807384421604,0.04115183709176539,5.026284597317136e-11
300,0.012536982647378663,0.03724103999996387,5.0371108051902445e-11
400,0.016096769401356934,0.033678135373030355,5.002278899457073e-11
500,0.019000967126671615,0.030375458373027187,5.039496149877518e-11
600,0.02115557333283555,0.026906425520887168,5.033159901996479e-11
700,0.023957607109147305,0.024584887210911992,5.0247455592288925e-11
800,0.025610067132591865,0.022951321082549294,5.0100129977986486e-11
900,0.027393115541738473,0.020955042386750854,5.0502875389512797e-11
1000,0.02900097173628092,0.018625255699500475,4.946763256049412e-11
1100,0.030321404188060886,0.017206125197008662,5.0176866839189416e-11
1200,0.031128532627864622,0.01462995223640258,4.9412312935294344e-11
1300,0.031982228850997066,0.013417435694974483,4.966477075229917e-11
1400,0.0331427240976777,0.012396822600414747,4.979651033083969e-11
1500,0.033327055459893486,0.011745369144902085,5.0440218829402044e-11
1600,0.03369452829060317,0.009792986632853247,5.0550955922126624e-11
1700,0.034323348874769566,0.0090270679990864,5.017353796702568e-11
1800,0.03472413161553416,0.007822444695400223,5.020811302259018e-11
1900,0.034601683426626104,0.007996744304386155,5.027522377751326e-11
2000,0.03517230891058163,0.007147037885972711,5.022144638613685e-11
2100,0.03529540539342135,0.006004093732812207,5.02181001775993e-11
2200,0.035089927707399195,0.005632257728652977,5.0290364711001084e-11
2300,0.03480027322354408,0.004759620711628217,5.022391952082004e-11
2400,0.03509220185506057,0.003942268342844981,5.0223867876422414e-11
2500,0.03467427786927822,0.004110883371787441,5.0302314021349126e-11
2600,0.03444231434652217,0.003513550466936679,5.0220726931995306e-11
2700,0.03443878098694397,0.0029268051578818345,5.023631485601333e-11
2800,0.034470088779210414,0.0032149552548620597,5.028011168684541e-11
2900,0.03405578121587297,0.002324080067078926,5.024162611244767e-11
3000,0.03363816595429789,0.00260919974043808,5.025045549922412e-11
3100,0.033481941518935535,0.002496335092767432,5.0258604923986236e-11
3200,0.03356918396451436,0.0019442985852787457,5.024351237546642e-11
3300,0.032566480527282955,0.0014376757788827244,5.0240558660773604e-11
3400,0.03249722359264365,0.0014706425153826782,5.0245687852031644e-11
3500,0.032442916710652525,0.0020235149131808215,5.0250879381839034e-11
3600,0.03202733671092622,0.0010611798863907902,5.025299258620551e-11
3700,0.03177544119400479,0.0016734674804740565,5.024852001109487e-11
3800,0.031138276446708742,0.0012712423045658876,5.024637375344381e-11
3900,0.03069656546092793,0.001544120306079871,5.0256187068580115e-11
4000,0.02992730857264192,0.0010546170979403137,5.024734597062143e-11
4100,0.02971635679326136,0.0014780156275729026,5.025708541753417e-11
4200,0.029531050664289175,0.000895012063167974,5.026344755976048e-11
4300,0.029346427554577798,0.0005879663966572265,5.02475659384583e-11
4400,0.028299836471490043,0.0007112874463121318,5.024348397566682e-11
4500,0.027889845360855866,0.0005575568584875871,5.0261814259224494e-11
4600,0.028216093505407464,0.00016431428454671755,5.029907288642006e-11
4700,0.027600835256945684,0.00046307456409279836,5.02275903715917e-11
4800,0.027355243748539548,0.00018581121372664508,5.015157577815053e-11
4900,0.026525780438607195,0.00031092049610168275,5.0262902677749773e-11
5000,0.026532526830068657,0.000967610993975344,5.046449195924162e-11
