miliseconds,Susceptible,Unquarantined_Infected,Quarantined_Infected,Confirmed_Infected
0,9010008.133241832,262.8304064499377,-0.2847413997056631,-0.04947112295479436
100,9009992.924762726,270.2187293794753,0.6132968028420938,-0.09343408594058814
200,9009994.848343896,276.1862841217027,3.921326747102339,-0.15167533732134508
300,9009981.00000935,281.48985265041034,3.015303412390489,-0.15426426244783692
400,9009960.17131559,282.19801518877176,8.652502102565197,0.03045910766925603
500,9009959.314464577,284.0596965976403,8.485836590793157,0.21309061250557598
600,9009957.948709339,296.3428406440918,10.793774818889638,0.07660621383913409
700,9009934.793688396,308.24181655652797,11.407854458511187,0.32071771924562686
800,9009931.436314374,309.5093916803336,14.32236038163496,0.24384658454825095
900,9009917.443651501,316.8131017244961,14.189060588524983,0.15572989335605164
1000,9009923.709001891,333.35051343715907,18.699662061316506,0.35843949292969723
1100,9009901.175783562,332.7043982757055,21.385070872937774,0.31652219800779074
1200,9009898.845176456,341.75775732162094,22.383955417378385,0.6630926694589259
1300,9009883.274993725,354.6428896994478,22.63218001276173,0.5761440507945591
1400,9009866.122012239,352.4797843846735,25.754412396811183,0.6746232108750096
1500,9009861.184534485,364.6428308048411,29.15268686420249,1.1806925971334299
1600,9009848.62693528,381.03731738612987,29.122996510664514,1.0189423727988864
1700,9009836.948762195,386.2038505608309,31.84199974239939,1.2755416497422902
1800,9009837.224340402,400.6496299178911,35.117231528529,1.3867041085217124
1900,9009826.990550658,408.33715089111683,36.50136292762353,1.656573491237879
2000,9009799.941459607,406.6942001246398,41.14141754834109,1.6671419696527843
2100,9009795.326601213,416.6865528644714,40.31540421456552,2.0008155567066166
2200,9009783.27933702,432.42060048690064,43.800576241015875,2.27022552294966
2300,9009758.357412627,447.3682760666827,45.81707957292889,2.3426784988828206
2400,9009753.857171886,445.89978331420554,51.15260271119994,2.7198302367063616
2500,9009743.543345312,463.64485253656403,50.49767765408312,2.8184362566624785
2600,9009723.974074915,468.70243762704274,54.488990406075835,3.392039443640862
2700,9009706.746732604,481.34715314566637,58.886613836969055,3.4735388454561407
2800,9009706.415081011,492.4896380035226,59.27208463130241,3.7315067900469145
2900,9009682.55143918,516.482287962448,61.60172582286707,4.161544587963146
3000,9009674.676117128,515.7779113355215,64.50904560791895,4.370346597418677
3100,9009649.046925884,536.573933635459,69.09456271553393,4.694749872048538
3200,9009639.465846919,547.8402312890166,74.15881715014456,5.146446292368622
3300,9009610.1415199,551.1141414740051,73.26346619264096,5.712121569735283
3400,9009609.71489785,565.0475367304258,78.53500377447698,5.8308499185106095
3500,9009582.394385958,587.3023131044711,82.76533349721718,6.201707047689655
3600,9009568.301552653,599.0572171916606,83.88480447915455,6.6686292377341205
3700,9009556.23425236,609.5221201202883,89.34451504631423,7.242825353222802
3800,9009534.086116096,629.6644071074188,91.5926300514814,7.76976787523127
3900,9009516.02832716,642.0958652826089,94.05593353124097,8.296226772702882
4000,9009490.004994597,661.4462458122853,97.52091145852421,8.668170318397378
4100,9009481.704844967,664.1103914788075,101.23852656401404,9.249864901189332
4200,9009443.382223077,681.4001457242978,107.53297630550986,9.651119043075362
4300,9009438.487533346,703.3764502486421,110.17234024883673,10.046160531362721
4400,9009405.12816593,718.9688138736005,112.73760668432082,10.830265800174647
4500,9009392.6731371,746.5929779424599,116.9296746489018,11.494804804870466
4600,9009367.845475273,763.8771954734987,122.4060764721789,11.873318316027468
4700,9009349.878088264,780.4866056871653,125.82267722466617,12.38871428558871
4800,9009331.32031904,786.180707445595,129.59663617472543,13.131608903157959
4900,9009302.30921649,802.9901400845546,136.3430459100302,13.863210534663844
5000,9009267.865924444,838.047278515657,138.81883335442288,14.452712750352127
