milliseconds,CDK1_active
0,0.0050023603637083846
100,0.009766918997286508
200,0.01598059385907144
300,0.03497558873164698
400,0.03975507619272077
500,0.055368678645280944
600,0.060025267261245914
700,0.07445600737339078
800,0.07371666373242665
900,0.09479978664335817
1000,0.09403661322176653
1100,0.11395971740344812
1200,0.11962954741414379
1300,0.12535024247417328
1400,0.1420627187505755
1500,0.14986437879775746
1600,0.1580993653403625
1700,0.16967501985160102
1800,0.17928042957916965
1900,0.1888392967388245
2000,0.19792630251274665
2100,0.21400771558515957
2200,0.21911951928856907
2300,0.23221314737275284
2400,0.2358201810534734
2500,0.25035007803872605
2600,0.264822747642869
2700,0.26473673362391187
2800,0.27922688806707924
2900,0.28974841001095475
3000,0.3033921959927962
3100,0.3082565542236445
3200,0.3127892229865554
3300,0.32494792714420345
3400,0.33526331497633144
3500,0.3405209717704017
3600,0.3580586711981216
3700,0.3597677309534247
3800,0.37081931403675805
3900,0.36885379356274195
4000,0.3759332296106968
4100,0.3828320808080811
4200,0.3920371751297425
4300,0.40196464314227304
4400,0.4044636786701337
4500,0.4076625642084915
4600,0.40223539930971974
4700,0.4157753644793848
4800,0.4172404566614183
4900,0.4112936819587121
5000,0.41536590622531977
