milliseconds,S1__Cell_1_,S1__Cell_2_,S2__Cell_1_,S2__Cell_2_,S3__Cell_1_,S3__Cell_2_,S4__Cell_1_,S4__Cell_2_,N2__Cell_1_,N2__Cell_2_,A3__Cell_1_,A3__Cell_2_,S4_ex
0,5.826092733936821,2.9507434262925134,0.925823044065022,0.3637101083139367,0.1675465657142041,0.09404054529484092,0.2159810214960708,0.09501565771492518,0.10405762486612875,0.051041111801675094,3.2494622469681134,0.11471386206722801,0.09780344386209387
100,5.803140004082862,2.6897587868875386,0.7757479111723447,0.9220644150156719,0.2536931692655347,0.07801911194081687,0.16357032295130916,0.2224191382559754,0.1328909055202155,0.1438674689101922,3.16731465829682,-0.04922143481762874,0.097325799617328
200,6.000538764502505,2.3415681845860874,0.4827274729654961,1.3179684646367227,0.26723551931614375,0.09897622013997694,0.1830100189530936,0.24429678315718298,0.12389600152475269,0.16328745134444733,3.1229111508848293,0.10015071719827387,0.09638824663036778
300,6.3661822895168045,1.950330952105658,0.4339109662881854,1.6442133482350598,0.24302220738894334,0.1321364869152677,0.1659096936903144,0.2953708620319974,0.11259142515572702,0.16992284644105057,3.1125443978341973,0.13777267139699617,0.09808847935337482
400,6.364021768497139,1.390578671174925,0.616603593951749,2.0692976323974013,0.206690537723354,0.16235110751504536,0.171460006355543,0.3540852081008,0.10923650411544206,0.16788657329441026,2.9505815988585065,0.1503502167862641,0.10439466774511766
500,6.482946374438696,0.532300682322127,0.5656280010924183,2.7001784210137223,0.1405349103204448,0.20203147745389952,0.16983657384267806,0.43396327746842933,0.12181917678391924,0.17263642925591413,2.761517945537256,0.17125375335497897,0.10964556695514271
600,6.369057015135713,0.21845823805724363,0.6824360471155637,2.185988489255246,0.1267701443353208,0.24474921174993322,0.19465646482395504,0.46015439178913164,0.12930827062137926,0.1533883241219124,2.491225942160768,1.3771425597466727,0.12119251699029536
700,6.374712345380916,0.5352728586190234,0.8108743849248123,1.1032938161026005,0.12164993850655062,0.24521459748131136,0.20255936688523218,0.3336680656056044,0.13929699322953895,0.12603700021105443,2.414830284005862,2.5600560811463695,0.12393741286964466
800,6.312596250061167,0.810792170377829,1.0370428625405594,0.5554582018148748,0.16206065929577151,0.2394912716163296,0.23445930892365596,0.24774243112070818,0.14766250477943862,0.1110214546747431,2.1638243561756743,2.962046473882722,0.12209292830551038
900,6.291405046490082,1.1504212889759853,1.4415517305607717,0.3716406259664828,0.16125265775131326,0.19450433179285406,0.28422789879433846,0.20286198830802898,0.15423787684501064,0.09204124858938897,1.8387509698418505,3.3014429829221585,0.11952421887428165
1000,5.5138370172114675,1.2793991263167768,1.816129586233797,0.27087998306381156,0.25232496509432034,0.13579765170672167,0.33706271315136865,0.16847548034939555,0.16462007081814942,0.07176702096324143,1.6368923749031994,3.217746973623792,0.11717251412872852
1100,3.8942226657863706,1.6030352008752604,4.08116530431927,0.10880165492214967,0.32409007864988515,0.08216648109628243,0.5526911090350108,0.1671942033030931,0.18654132693890604,0.05918877915027284,0.13291222056803886,3.019931094787118,0.12125485032039154
1200,2.0179780029169048,1.7975415912538255,4.961170360137005,0.236839321168603,0.411252067129842,0.057631339182245625,0.7556566888571851,0.14906326374163603,0.18190157292771542,0.052223790163979836,0.13290537664712498,2.6585047901491117,0.1373232541092121
1300,0.4453480340786067,2.1199024332355725,5.055750687702573,0.29167486590077996,0.5201089077901491,0.046235230832302396,0.864527362771908,0.15746235607441772,0.1676824343233007,0.05626002145696589,1.2695814154268246,2.441934548208725,0.16105097269330604
1400,0.7768608667750876,2.312458513707953,2.5354827613979434,0.25833598625655146,0.9290589665825899,0.055504605223543675,0.4328963826763179,0.1886909755357693,0.16500911478839164,0.06802431058267122,3.62625343625052,2.282017935573688,0.17107865584258677
1500,1.0761520368663302,2.4421568828323044,1.1618849004905558,0.36427863646984815,1.438526535494101,0.06588097917952641,0.18372458138777625,0.19037237498813386,0.18528473919335264,0.09047024253363697,3.982454101461018,1.9896977725133067,0.15338807438683089
1600,1.311374201892543,2.327094802462021,0.7102255503951358,0.5850522112904941,1.640512390400305,0.08686516986303773,0.1481905231913729,0.1972656940981615,0.1602841291024287,0.11651589915121122,3.8240626292149797,1.6337905826537447,0.13893272320677086
1700,1.7598580129963575,2.273307077935189,0.26510863260446355,1.137946042470782,1.6120337153718935,0.12007371537953618,0.16241428851992198,0.22014952487554343,0.1131281008256085,0.14168734638959568,3.9589253206957564,1.3425382449423175,0.12573651765172883
1800,1.8433298496527153,1.1712248311343856,0.20405253266458837,2.6366111510892303,1.511465565564006,0.1859654756901592,0.21196504694295296,0.37372089801835967,0.07276484553394971,0.18912822666871593,3.9921228918080724,0.05496054632142411,0.11962339746324963
1900,2.014188090489821,0.35433265697376265,0.06762066690962655,2.7828519891761236,1.3563375478711124,0.24075014782069779,0.2305961075853579,0.4960426073595528,0.04637752282169132,0.16808948177100289,3.9698277706242107,0.43973175230053263,0.12890641571720565
2000,2.3391241844455237,0.4627437767490788,0.04798474203735893,1.7108510043762908,1.161511405258621,0.26863383917949696,0.2500716938690073,0.41030880504689543,0.02427844156283806,0.1437319667009137,3.8995429316366583,2.1006222234822842,0.13939844904939086
2100,2.8483792973808697,0.5934253558827015,0.19268926088103452,0.9189922358450943,0.9596493837192336,0.2842329661462413,0.27331378876035484,0.30140847646319024,0.021430231048251477,0.12129441722060484,3.726082887631772,2.970372853536827,0.13989496310100263
2200,2.987948981170054,0.9813089757769504,0.034845525765654126,0.477972100218693,0.7389048967253582,0.266868898385017,0.3002877337996193,0.23480957202530528,0.024706980300364577,0.10073277765060476,3.8083409858385626,3.312190521521869,0.13422685305892473
2300,3.0912084676950067,1.1634152142486227,0.2410683874842129,0.20558396177593918,0.5885812412143465,0.20651592289528417,0.273559583481471,0.20982121071498067,0.025060192598060835,0.0770520559949614,3.784767742769655,3.2953454183573267,0.1329445306334836
2400,3.4619074879618137,1.5736118250395064,0.12534658951505348,0.15337251240679906,0.3791905263361821,0.13879669350296106,0.26148879775591527,0.19268517883548889,0.033220847202023354,0.059213292469448085,3.5719620749026735,3.190445943087428,0.12565141903110583
2500,3.869642742065586,1.796849726658659,0.22990042766826038,0.23239324367313774,0.2867419511564296,0.09224154279828889,0.2410427871107297,0.1649343699220985,0.033749633760712196,0.05238748372254629,3.474989294859938,3.043089322794502,0.11662874797512375
2600,3.9428633204841477,1.9807189035670139,0.2557727760374913,0.12059806053710607,0.15674725686121335,0.06097984860925336,0.20497952131454972,0.15397353284220294,0.04480298225422091,0.05480037546180776,3.286781271945451,2.7153306008508995,0.11305243596426257
2700,4.300033540551605,2.156688943786884,0.35877775784121557,0.27529642286715544,0.1562281775211985,0.052385338305057226,0.19439319578572206,0.14538696857678737,0.0606536289116878,0.05869120314890258,3.195395161627606,2.6214682539633194,0.10421195564807084
2800,4.342462511326789,2.3743835969115255,0.21514364407967163,0.2671387534222205,0.06314052324788327,0.06157128050718312,0.16819140392409604,0.12617738012608046,0.08009036450267641,0.08682979891373817,2.71811419024357,2.202727976157609,0.09547375407366282
2900,4.411058978990229,2.5023453155535718,0.3620228642064813,0.4307201038929692,0.05485584051083555,0.06299887507357439,0.15259896290633362,0.1396755214697674,0.09610907515612228,0.11032695370099553,2.5118144691777955,2.016902858899945,0.08773539101918908
3000,4.615044011540023,2.4794362384497783,0.5302056961563418,0.7503131595671144,0.14051239176028352,0.0929853754070344,0.16253682817596185,0.14152461619425266,0.12330546245391269,0.14266960559011546,2.173187061436415,1.7538542153427386,0.08458431464000869
3100,4.360830546181478,2.1647165688644696,0.7878500568282725,1.2486497116305524,0.1267702918363298,0.130380451580576,0.1551547011231554,0.2038126213888103,0.14720807887461204,0.16681560686874417,1.891268145894226,1.0067700969605746,0.08160577839405947
3200,4.1152301823767035,1.0637930230269401,1.5480904689412658,2.735692537541087,0.14491239559360508,0.20791232312225133,0.23021386571793417,0.393023345505445,0.16822678158796806,0.1854540654742457,1.4468319708037323,0.11271657022724317,0.08955473289376571
3300,2.5915128387022994,0.18228759628897487,3.196090668567495,2.736101796285753,0.2180131410470344,0.24500296041005132,0.4686062140476015,0.48758915817087345,0.18879465602139997,0.1699450270916984,0.07832908629397399,0.6593510050906802,0.11104580437535841
3400,1.0766962833888631,0.4524109737434123,3.9146777432162625,1.5956676352144599,0.3110552097836104,0.27526597107235,0.6348848948684662,0.38894087513594716,0.17332172614165756,0.13846313277078728,0.07684779196512007,2.215158278045805,0.14368893595698298
3500,0.20531207600213391,0.709821426168352,3.288883074699557,0.8407608336865002,0.3718695123320301,0.29693106234054567,0.6570618770730182,0.2959997396632195,0.1638575154216726,0.11962977237635805,1.6751644700449528,3.1102122047057277,0.1647544578066418
3600,0.7501382857111962,0.9237836793429234,1.687213618126783,0.3841355995214393,0.6119428447237961,0.2671570406115932,0.4127802314301907,0.24806556749991504,0.14567727623072282,0.09088820076780833,3.400398170372061,3.2539088423587796,0.17159418132261905
3700,0.9138195453167882,1.3043800828788235,0.8941629551024105,0.3149516704457832,0.7909436447405946,0.20866008786920703,0.23788956354821664,0.22799122457167323,0.13745322598242293,0.06974848821602127,3.6705235998008354,3.287029462572956,0.1596800564917846
3800,1.2028477445835961,1.4951365953186213,0.42505254226035644,0.22135001530212817,0.8535244864054268,0.13625767427179172,0.1765478894410719,0.1988714009544689,0.11056948426029031,0.054114018320515746,3.733187481613839,3.238722341163607,0.14173048381304498
3900,1.347262979867732,1.7674272311917447,0.16883701356738523,0.11112705075942561,0.7932691503151804,0.09256161603529699,0.19740028973970808,0.19443108350997823,0.0785753553123919,0.04186906294514803,3.715219267583773,3.127298516615204,0.1315809987410018
4000,1.8642761865518294,2.10824405091859,0.166696147078056,0.10000661875053295,0.6476391631775997,0.051248079065869506,0.2104871878562166,0.16258673834044715,0.049562857433166095,0.05075417878499994,3.8033883982177943,2.6944101881631335,0.11880873020830728
4100,2.006253929452761,2.3185911664382575,0.24458051535656555,0.2012401722607736,0.5363143708795395,0.05967422587952943,0.20700766568650739,0.13682676760033818,0.03891450705304368,0.06193341340501502,3.746612026747664,2.608326615065882,0.11172624807634865
4200,2.465063396597356,2.5129795216537234,0.23141466038227904,0.33778984164036585,0.3583273844166996,0.05890933717378345,0.20691916458334797,0.14977375442191532,0.03330920180282173,0.07896749136259841,3.5822324793940075,2.22015228637985,0.10652667915100288
4300,2.622886903333974,2.616338921483757,0.23863553330815301,0.49792612442616385,0.23320194721926604,0.06537503703258052,0.22170145400989638,0.15169586686296474,0.027092694731543333,0.11205206754655424,3.4819591763794424,1.9342895080572498,0.0973905960915106
4400,2.819496204627117,2.47220931460894,0.21305154927347436,0.75093829455863,0.1629211578496908,0.08257667651499724,0.17535931940298152,0.1666599662176468,0.0380863909527136,0.13544506677831175,3.180032972369144,1.5680185043515351,0.09346055920075814
4500,2.9777421671469404,2.1637591502084392,0.26066210360191766,1.2787663949594856,0.07546995630232362,0.12916709619065708,0.1526941914775961,0.20233297625842522,0.051102223874698594,0.1703444175374911,2.968851743663158,1.1580357535750598,0.0937562264293731
4600,3.3007338101252235,0.9826398261970136,0.21889764243341758,2.6537329935474663,0.03822963606949048,0.20821827757665232,0.12097220564793412,0.4019999007055379,0.0734602254286273,0.1871992156199304,2.8284997627851087,0.03955186537129124,0.09297290254486144
4700,3.4699879101457802,0.15304133339090165,0.396155044490021,2.7541431701525227,0.09325702091472259,0.25818447224955626,0.1310527847305482,0.48482252899128764,0.0954414804594196,0.16816784014549768,2.3423860906416905,0.78537609208487,0.10741970410364358
4800,3.6616858895617024,0.48881672164926526,0.4641747046186864,1.4662244272298017,0.048368861589250536,0.2869612958096452,0.1687676617362818,0.3849247012604254,0.11466769832952486,0.1437122572846419,2.0694495997712052,2.4812642260942126,0.11138375507565125
