milliseconds,S1__Cell_1_,S1__Cell_2_,S2__Cell_1_,S2__Cell_2_,S3__Cell_1_,S3__Cell_2_,S4__Cell_1_,S4__Cell_2_,N2__Cell_1_,N2__Cell_2_,A3__Cell_1_,A3__Cell_2_,S4_ex
0,5.821799517339849,2.8518025586732927,0.9003481569201367,0.41105489989765287,0.2379994431537691,0.10562533562482351,0.18672862377565705,0.09891552936630502,0.10159576905592488,0.04715679876442135,3.0955015747517347,0.12433434343172742,0.09949839964355217
100,5.944820264178055,2.7059611395012664,0.6337011459416771,1.069191972389666,0.2677285855924404,0.0833602574818538,0.16240027956991304,0.21450744491980916,0.13613936380498928,0.14388502780680298,3.147857241500726,0.10099767973698084,0.09874297888584531
200,6.120590990162758,2.369384498270476,0.6020176547192901,1.38350157569868,0.20060333674410644,0.09542568387312719,0.17793866443124734,0.23945071840779328,0.12520791447458016,0.16113202179518704,3.082438583746673,0.08463732267132698,0.09485005469176948
300,6.311400070146352,2.040211190629728,0.41685015647397283,1.6787751283448542,0.1770319200893171,0.13118310461594426,0.17734147504672274,0.30710671704043463,0.11727658769318546,0.1636808185378232,3.1660832919933597,0.07476691106577635,0.09823650756281611
400,6.32109463265123,1.3578530730100387,0.43882239668537193,2.201103437322726,0.1343969955178569,0.15816262988928415,0.16682424405870086,0.3604442615227619,0.10916592519635525,0.17323341079552665,3.032117580411754,-0.021571691655867337,0.10382084411833228
500,6.325409413309795,0.6602413202608077,0.6652537887944463,2.680469776411966,0.1413273032209701,0.2038720873819432,0.1875466391011725,0.4416589669765011,0.12192449008748614,0.16894033673367093,2.8372406184062777,0.07395724125991741,0.10854863388841529
600,6.589104979793119,0.2980370828593166,0.6816643891029589,2.049328438149385,0.15980078256813607,0.2348932522731388,0.1910625328884712,0.45160355405216546,0.1307439807776395,0.15545490200601825,2.66247930496425,1.300613693672419,0.12093442498422735
700,6.53007572087933,0.580173069523648,0.847988285511707,1.1135416125023645,0.1269401473042144,0.2567047625807503,0.19916643511013482,0.33270170842716584,0.13607574996242267,0.13285601735815006,2.2431482526503657,2.448831323116329,0.12340299301488551
800,6.43452448987907,0.8191387476316054,1.0591640507961924,0.6294088795007827,0.20919075532186004,0.22775451669230595,0.22193513268629794,0.24858851533121862,0.1409086903172607,0.10472924482008873,2.13854326428299,2.9797795521911583,0.11994462008190139
900,6.26237860616295,1.091756881447599,1.2639121132812638,0.2739066336028349,0.21640801449569633,0.192088903795692,0.26469110578776606,0.19718678669372627,0.15386221404766695,0.08640024314537646,1.8028687750495491,3.205959021430424,0.11748861360000312
