milliseconds,S1__Cell_1_,S1__Cell_2_,S2__Cell_1_,S2__Cell_2_,S3__Cell_1_,S3__Cell_2_,S4__Cell_1_,S4__Cell_2_,N2__Cell_1_,N2__Cell_2_,A3__Cell_1_,A3__Cell_2_,S4_ex
0,5.979547136433242,2.949019174144125,0.774979941466274,0.5358386757650616,0.22054786622317143,0.10207656976790938,0.20246769295878111,0.09604622869794982,0.09936830789814148,0.051883965363856095,3.1374225615547386,0.2781090337804093,0.10126052914906442
100,5.889529634501758,2.6558257148170745,0.5420924883887298,0.9141045737693642,0.2610252537831109,0.08562299425671202,0.16713107402796906,0.2229522036130184,0.13415997752216038,0.14399317809638043,3.0838855321831695,0.08390938969327362,0.09702913220452403
200,6.131133671330677,2.404227279349512,0.5189686960711873,1.381284496838217,0.20767942295683872,0.09759436550462612,0.1611594755074262,0.2515243319201474,0.1236056651314019,0.15867628211556803,3.0596789414260788,0.09198106306183101,0.09623900896830004
300,6.320249845625086,2.003338444438344,0.3966315338564087,1.6269352862948243,0.22269305533915787,0.1272503504632264,0.17731158295585056,0.28705622413793347,0.1121844876031512,0.1711543790683537,3.098336907525349,0.08665139720731982,0.09876476472947546
400,6.5285647938726425,1.3186957247366,0.41811612263455955,2.0659941349810587,0.13647374886159935,0.15612533503239256,0.16092220143491495,0.3591748351147829,0.11687039901202474,0.17602917604799498,2.8527235823729673,0.17353891751850897,0.10294119300192342
500,6.422642845395115,0.5880169492975608,0.49359337209017423,2.644462517958588,0.12738342611613984,0.21074985944048416,0.1879847529348261,0.4268633196283107,0.11661535259320535,0.17242259694671008,2.6875197058031737,0.25960757217470565,0.111906124824253
600,6.437293289812334,0.18086671250738467,0.5596916675707029,2.071712374471136,0.11189885984065776,0.23940777042949268,0.19691998159965265,0.4538349520003482,0.1233466007027322,0.15276238177734344,2.554113517276114,1.383791817992907,0.11920619359908588
700,6.516084693399117,0.5830791283978456,0.8887640325752212,1.0438158363124779,0.1520985193216562,0.25574920441767235,0.19706551355443183,0.33561353361357005,0.13875711212735714,0.13168234085606076,2.3059644997427964,2.535058950368809,0.12569622925416313
800,6.433039800131203,0.7989364053264894,0.9216548830384872,0.5893379942894488,0.15040542702863346,0.23088615692999426,0.2229169692610131,0.2461349494396808,0.14634753168884332,0.10812624406675483,2.1006052233959296,3.0853043270938163,0.12208325794405965
900,5.970743177726212,1.0333198393009062,1.3906756296112726,0.3214567765346261,0.19833375971791822,0.19532530379009735,0.2719690407144143,0.18719237378767556,0.15750764350783567,0.09100161482234156,1.8990291217937292,3.2913986729033664,0.12089534672976421
1000,5.601536607101662,1.3171714921888351,1.9596226321764283,0.2989313600067714,0.2447194211566986,0.13281816163241605,0.3174430310165941,0.16598905163647126,0.1700823772224927,0.06719839317535152,1.6224341416488204,3.151366239611161,0.11465833445021431
1100,3.7342243151964416,1.5927459881660069,3.9879969109803928,0.21414775474097444,0.2694715528756608,0.08277007575681473,0.5637446997839966,0.15876212086672994,0.18541753655876766,0.060957090768506715,-0.01376783002748272,2.964938714435884,0.12037896795817185
1200,1.9859062423622313,1.8703769895513718,4.936009063328392,0.1463832188428132,0.4129757438360036,0.061231097519109025,0.7638568990607866,0.16460665468800117,0.18031599636946222,0.05170567993142733,0.1522861366046837,2.838434786085577,0.1404001354047328
1300,0.3778984574158625,2.093559241214881,4.8588512572679265,0.17759983164295007,0.504040331580364,0.05614462576671776,0.8605898328791071,0.15903557114701827,0.16871259017744264,0.062142589446237094,1.3860678352732614,2.4098477284279487,0.15981925424756382
1400,0.7686749633317047,2.3254926994871172,2.484030533364747,0.20814996957567689,0.9188124599700855,0.047011974127518986,0.4481134673798152,0.17505775549954097,0.16123526754056,0.06663358586942314,3.6479695485942596,2.1406527751205484,0.16852285346678453
1500,0.9847793770976003,2.2934959807284097,1.2494966601916702,0.42613105658249495,1.4553938911997257,0.07117625811380138,0.2036408400811184,0.19949083823462732,0.1755612890947769,0.09008323689966459,3.8457518083595335,1.904260036411859,0.1538146751364961
1600,1.1765265367973954,2.3469917217740544,0.523898462704915,0.6333374431330602,1.6419759316380578,0.08780739740531648,0.14883220018098095,0.2091741253917557,0.15247432222511018,0.11380596048153117,3.8859312826775247,1.6663303162604344,0.137532735199483
1700,1.5459514086433266,2.2406303657840096,0.3488830883915035,0.9992817320854278,1.6308786021339696,0.11317769940069888,0.1834119355857186,0.21586391821840864,0.10741253997088876,0.14263848650974187,3.94382250561819,1.3323912633572579,0.12277013161998364
1800,1.8101311653480425,1.1819569700749983,0.253067973661526,2.5131335221055893,1.4867093377669096,0.1842057194617795,0.18835603692195615,0.371841979735894,0.06943884062221271,0.18996738317514605,3.908518805626078,0.21724286303753154,0.11972004977701042
1900,2.1957717202328686,0.2344664843918957,0.16494384158627057,2.851742826464529,1.3043751434252364,0.24284474084106444,0.2258434349919732,0.4853485976039461,0.04664933417213015,0.17032032734701427,3.7935222436421228,0.37589918782849985,0.12963997363876015
2000,2.4264831079785325,0.35455691991076227,0.14624023842533065,1.571538597051516,1.1113174624365407,0.27836914270296165,0.27663142981661665,0.4306060276144197,0.02684982522011552,0.13816954805838585,3.824467246309943,2.0524783358554495,0.13576748072232062
2100,2.539940376666694,0.627291423750393,0.01706080330929001,0.8870163310782676,0.9375294020501618,0.28849468358443153,0.2933267755561304,0.30086522039347935,0.023622128656874873,0.12212542440565446,3.879543718485975,2.960778748645578,0.13894197845412315
2200,3.0532538067930783,0.9136721315321934,0.16015652704100908,0.39639841779521623,0.7843155030108507,0.2642471495892417,0.28020874989014877,0.21827317404488808,0.025451546693868853,0.10045553478712847,3.8867969595914142,3.2214121479413453,0.13697688344004744
2300,3.081797719180297,1.1567175232782616,0.2520524344758729,0.19198071976156333,0.5224299836981545,0.20834095792181184,0.263711727551972,0.20283008796743462,0.02211311147666599,0.07316420745603633,3.626912848507772,3.3867131245826654,0.13135246249715068
2400,3.3188945879231113,1.5213135454688669,0.043205678636872566,0.21072625138161677,0.37006582734954835,0.14773787432440647,0.2727351568811041,0.17861235012401527,0.029360991383975348,0.0552087226058836,3.6802472742816064,3.161090721149441,0.12645035214690836
