milliseconds,SPB_B,SPB_T,Bfa1,Bfa1P4,Bfa1P5,Tem1GTP,Tem1GDP,B_Bfa1,B_Bfa1P4,B_Bfa1P5,T_Tem1GTP,T_Tem1GDP,B_Bfa1_Tem1GTP,B_Bfa1P4_Tem1GTP,B_Bfa1P5_Tem1GTP,B_Bfa1_Tem1GDP,B_Bfa1P4_Tem1GDP,B_Bfa1P5_Tem1GDP,Bfa1_Tem1GTP,Bfa1P4_Tem1GTP,Bfa1P5_Tem1GTP,Bfa1_Tem1GDP,Bfa1P4_Tem1GDP,Bfa1P5_Tem1GDP
1000,9.256149333246807e-05,0.00016621872757007945,-1.404757231828978e-08,4.1648965580002757e-10,7.874309338367614e-14,2.0085415588361884e-08,4.265881518620697e-09,-7.756959138479542e-07,-4.243651634557518e-05,5.827163691525196e-07,-1.7025443964070145e-06,3.066544270426598e-07,3.6659777734529785e-07,2.846680245724379e-05,4.2916503372692875e-06,5.991991206324793e-08,7.88146480285141e-05,3.2325822337381406e-08,1.5190178301118657e-08,2.2297860448763355e-10,1.4282597367779623e-13,3.562607470186481e-09,6.5744774135732e-10,5.39186936187906e-15
1100,8.756380817798982e-05,0.00016880266620078124,-1.5947317401114645e-09,4.406317167381798e-10,8.012613520424012e-14,1.78685438603176e-08,4.3261225993035416e-09,-5.015552987946473e-07,-2.6416436160717128e-05,5.718711312879471e-07,-3.1750033402009233e-06,7.772449145127578e-07,3.5044141684792e-07,2.8426348204452205e-05,4.5235198046869634e-06,5.998145585731533e-08,8.72022744400599e-05,2.5698032735160267e-08,2.6727297766112184e-08,2.3937293432466635e-10,1.121927366231396e-13,4.671946868044492e-09,6.511593410620518e-10,5.229706898327101e-15
1200,9.00354946224646e-05,0.00016496802339243402,-1.4232497344406774e-08,6.200197705800502e-10,9.765283792516642e-14,2.481862790960551e-08,4.072475169344239e-09,-7.648575772368961e-07,-5.068268942807837e-05,7.191723606593765e-07,-1.089492127021154e-06,6.081404203962807e-07,3.26895185397659e-07,3.0290042783059413e-05,4.095174906310822e-06,5.6500622466186145e-08,8.888320401652024e-05,2.7065611091493694e-08,2.2622601679780874e-08,2.198800130415186e-10,1.3942200163454516e-13,4.60988479062628e-09,1.137022078158557e-09,6.6494204219697405e-15
1300,9.934825304566255e-05,0.0001612037493394965,-1.4422464702354081e-08,8.365854582177844e-10,9.08638132087519e-14,1.8301933188231932e-08,3.173180925719506e-09,8.730563682539565e-08,-3.1720736671543084e-05,8.908130966605977e-07,-2.6302184836704347e-06,7.194708096540559e-07,3.321632400458976e-07,3.341977768132799e-05,4.127430705181114e-06,5.3922257165694035e-08,9.35024635895896e-05,2.5954658442129252e-08,3.3387264821697945e-08,2.602566814606023e-10,1.4120574528596964e-13,4.924964550473039e-09,1.2942126813319014e-09,6.422933379026888e-15
1400,9.397839457853433e-05,0.0001629110313268258,-2.455085801797841e-08,6.571253314585857e-10,6.726855867121016e-14,7.564503980133685e-09,2.4629153747214355e-09,-2.9359812774599824e-08,-7.850057904324362e-05,1.0152160975265283e-06,-5.661561359556104e-07,5.655495748171015e-07,3.183630016761584e-07,3.2400310772709685e-05,4.090978861481815e-06,5.257981753007678e-08,0.00011120124148630648,1.4573296139667697e-08,3.307783465131431e-08,2.430191495933653e-10,1.4630764293296466e-13,6.374179085450651e-09,7.090639123781235e-10,6.5740009435566786e-15
1500,7.351741715176915e-05,0.00016973963768391982,-2.6885847251065946e-08,7.615668833901686e-10,8.314758692664962e-14,5.686593278085368e-09,3.07606953553885e-09,-1.5058435450357655e-07,-7.992513757045894e-05,1.026414016388289e-06,-2.984124904934259e-06,4.3336865616675857e-07,2.8620685177509336e-07,3.477994087557635e-05,4.209482687730527e-06,5.280286951939948e-08,0.0001234117595207911,2.2846229054779925e-08,2.8057554725546822e-08,2.378203825930343e-10,1.8058080684142026e-13,6.8220545032258594e-09,1.1750396727438502e-09,8.157088368741778e-15
1600,9.059194536016462e-05,0.00017388240167042645,-2.181118038507041e-08,8.235036126427956e-10,1.3801397500470132e-13,1.393965251694556e-08,2.5111244879706863e-09,-8.16441966185202e-07,-6.690108023693846e-05,1.2291050355116938e-06,4.8512108380679955e-06,5.746155988415126e-07,2.876962762494934e-07,3.6885812912223305e-05,4.079547334551132e-06,5.173810671307365e-08,0.00014059274673818074,1.4302349183365727e-08,3.516959212820066e-08,2.4873053984591094e-10,1.6313513987528722e-13,7.127675084176523e-09,9.94203950302226e-10,9.259393265023954e-15
1700,7.771028300949297e-05,0.00016174679727869277,-2.049393280658262e-08,8.899840369401007e-10,8.770624027812023e-14,-4.2687855540225e-10,2.3256028504137644e-09,-3.749814380326929e-07,-8.42720888736803e-05,1.264943664061136e-06,-7.2672176590649686e-06,3.913210972204622e-07,2.7303269060650086e-07,3.715515660667789e-05,4.145317390379238e-06,4.731501526133572e-08,0.00012850667715807795,1.4885130577635754e-08,3.233185785455268e-08,2.502906974146338e-10,1.5806029166640613e-13,7.726353312104156e-09,1.2542257505852173e-09,8.228315989482539e-15
1800,9.357007130180719e-05,0.0001732790585584333,-2.5168286352977462e-08,6.101411541550784e-10,1.2520747103959767e-13,5.515487553938362e-09,1.6172446049591826e-09,4.979457424915881e-08,-0.00011685144847842545,1.119151510051823e-06,-3.7428577483144303e-06,9.174820915598829e-08,2.8535705705820183e-07,4.032233101645597e-05,3.999657134606311e-06,4.6344484169219716e-08,0.00015441448163043463,1.3329512453144334e-08,4.6351681876897375e-08,2.7105999922951925e-10,1.7972348248613533e-13,8.390827132011306e-09,1.4609189296271491e-09,9.791892899335528e-15
1900,9.105377693937027e-05,0.00016830349845808887,-3.827074361431964e-08,9.374351597538037e-10,1.313508561757368e-13,-6.430143916072596e-09,1.355612055557936e-09,-7.09620747100324e-07,-0.0001406379361715082,1.3688589826908996e-06,2.7934920219583485e-07,4.1376261510594373e-07,2.587928173522198e-07,3.9440710258442875e-05,3.966521453635702e-06,4.722407159230995e-08,0.00015944071809695097,2.0682161679717194e-08,4.1918067743961846e-08,2.9662126199256134e-10,2.1465964805289988e-13,7.866388243751193e-09,1.4520054134588864e-09,1.024434698423052e-14
2000,8.926410137499548e-05,0.0001730258202778016,-3.220918520502156e-08,7.70504900381365e-10,1.2697239385115639e-13,-5.107383211439763e-09,9.431642625102076e-10,-7.291615505479909e-07,-0.00011875795944350025,1.13718736429603e-06,-5.8890964376021885e-06,-1.0732905221136368e-08,2.3913647557635095e-07,4.138113920545219e-05,3.911715875817695e-06,4.4605047999217504e-08,0.00017454289313227012,9.101158047126298e-09,3.840695719521462e-08,2.86747267711207e-10,1.872038244243357e-13,8.597006513645818e-09,1.3447615434439413e-09,1.0995892796169274e-14
2100,8.841127830041414e-05,0.00016720556029825907,-3.8518227241695575e-08,1.0250331466519092e-09,1.3742228131555748e-13,-5.15111543745378e-10,4.964414794237299e-10,-8.382897641029147e-07,-0.00013845000843658737,1.4362262125447552e-06,-3.8653893653965975e-06,2.285945495198559e-07,2.2808114711978578e-07,4.3007186562325325e-05,3.7646513644309567e-06,4.173101337634912e-08,0.00018690259480239407,3.6698215660866158e-09,5.202196798031313e-08,2.9097120635369035e-10,2.0891510634246365e-13,9.420839211337472e-09,1.5260298514526542e-09,1.0524896593916427e-14
2200,9.178161587401214e-05,0.00017068888674407482,-4.0130704332855145e-08,8.495231321570547e-10,1.869553551031458e-13,-1.086536727142343e-08,4.374736550477188e-10,3.0716521371785043e-07,-0.00018757234554132613,1.4224426832081826e-06,-3.609925979973076e-06,8.342459633139691e-08,2.2150814270514316e-07,4.333465179797571e-05,3.775563969647078e-06,4.1127701552253454e-08,0.00017933694543028594,2.105278032991263e-08,4.772251669678819e-08,2.9098803348129405e-10,2.361071516369083e-13,1.0218769265167383e-08,2.207614075155256e-09,1.1347865490357205e-14
2300,7.761732460858688e-05,0.00017763550388438177,-4.557885911772468e-08,1.1012187678669323e-09,1.7669769593056194e-13,-1.887614488635019e-08,4.2209935947465414e-12,2.728427264770888e-07,-0.00020235680382290125,1.5157491445086057e-06,-1.0158159826575197e-06,4.585384200725025e-07,2.0038718251751742e-07,4.541766865684648e-05,3.712529243372317e-06,4.030823260217651e-08,0.0001984957005722228,1.82458189209508e-08,5.331471781958559e-08,2.869785172642397e-10,2.51458073463501e-13,9.936242400683819e-09,1.7566744408724847e-09,1.2092300165857667e-14
2400,8.546308378081659e-05,0.0001663001945503816,-5.286813726778492e-08,1.13464113696477e-09,1.665327066437363e-13,-2.1692892180767306e-08,-4.676469618377048e-10,-3.199085882650564e-07,-0.00020682108648577204,1.4308503082653565e-06,-3.904393332676113e-06,3.131960981413439e-07,2.1403834255377373e-07,4.595059913524183e-05,3.4089245850388456e-06,3.605349229493089e-08,0.00020263920872046106,2.1957537932178067e-09,5.809638105636878e-08,3.132266332836809e-10,2.0346163377156327e-13,1.0523752679231276e-08,1.899694321408516e-09,1.2461246653388166e-14
2500,8.925661633925478e-05,0.00017607196605613299,-4.2516604642599285e-08,9.083012733734437e-10,1.7530406250990248e-13,-1.1547204026849726e-08,-1.2819169737578522e-09,-5.6527261829639133e-08,-0.00020003240938682424,1.4047906134675677e-06,6.363783441016801e-07,3.172175593652973e-07,1.6829154909103642e-07,4.8910898794590116e-05,3.5770481397233433e-06,3.6584737185151925e-08,0.00020497328897311294,2.085950945988016e-08,6.065382598120159e-08,3.157398474172492e-10,2.5278897351653027e-13,1.1141775735661656e-08,2.0705601302364333e-09,1.3477518934079398e-14
2600,7.594285050516632e-05,0.00017656470578890116,-4.5006375005254354e-08,1.2367741637726802e-09,2.0970047622260036e-13,-2.3640276046899242e-08,-1.573175193418713e-09,7.18059649234961e-08,-0.00020786380762721323,1.7894258760037213e-06,-5.211412799452534e-06,-1.7063552234849363e-07,1.6624199183289351e-07,5.0348658022339396e-05,3.3886786449383633e-06,3.546927208289724e-08,0.00022851666563453412,1.3903643846972754e-08,6.200827735336634e-08,3.4066785722725544e-10,2.754891995074442e-13,1.1972466434550404e-08,1.8749248002036753e-09,1.3746988424558927e-14
2700,8.915725893552284e-05,0.0001773701149684102,-5.7114917373306844e-08,1.132947524450729e-09,1.7126478306882176e-13,-2.5361027313173905e-08,-1.796932689426837e-09,-3.9968385263017604e-07,-0.00024496385010934886,1.7732312668504022e-06,-3.2897539147256215e-07,1.7651855102089642e-07,1.7843966869191105e-07,5.027366473766332e-05,3.1798726238282925e-06,3.262691324951055e-08,0.0002329818334831579,1.5567945930704036e-08,6.55080513620152e-08,3.0355237063181214e-10,2.6417956461023426e-13,1.2172691603552248e-08,2.4176933368216505e-09,1.5883893651996612e-14
2800,9.073485677881259e-05,0.00016923603991860536,-5.3826248258290695e-08,1.2935569518458613e-09,2.082869840489747e-13,-3.251580359785519e-08,-2.1187344147752754e-09,1.398180264416144e-07,-0.00025145460491768514,1.6509543258385744e-06,-4.833725192843996e-06,4.2446348274015754e-08,1.48408401804081e-07,5.185424826802938e-05,3.209267145084654e-06,3.249257841140753e-08,0.00024810213220401644,1.2696217301517605e-08,6.682858461421412e-08,3.2058860965152586e-10,2.484144464758781e-13,1.2839878605964778e-08,2.2285504104971815e-09,1.467455994276103e-14
2900,7.109804868587338e-05,0.00017764867150116495,-6.604853604700318e-08,9.35831845679497e-10,2.3372364416522636e-13,-2.880938615661931e-08,-2.0177510267822912e-09,-3.236557494549815e-07,-0.00025062586211537657,1.8362898650999658e-06,-1.425148705342096e-05,-8.559662329806436e-08,1.342886632123453e-07,5.400823561530202e-05,3.3164259190664466e-06,2.8554162965122222e-08,0.0002460091907660513,1.8029179122991705e-08,6.382653140929014e-08,3.160974450436223e-10,2.6215622563345057e-13,1.3176976670964742e-08,2.7436255776269736e-09,1.752048667519224e-14
3000,9.40207958629179e-05,0.0001725897070799533,-6.897341388024563e-08,9.450201729508405e-10,2.0581385983049522e-13,-3.050615100223721e-08,-2.8636213895818357e-09,-7.362645903925167e-07,-0.00024189467900122193,1.9317034929633645e-06,-1.173078506301787e-05,-6.484762487609544e-08,1.4436420647235916e-07,5.486393680095003e-05,3.143336857592758e-06,2.7181031270946712e-08,0.0002703319897800148,7.296270645097144e-09,6.355216538566489e-08,3.567286873922454e-10,2.924221760591244e-13,1.2781407203027841e-08,2.860097143425509e-09,1.628428717575763e-14
3100,0.00010015866955532858,0.0001754331222741631,-6.529298325099835e-08,1.1446076607219347e-09,2.5153284224031053e-13,-3.251016024804557e-08,-3.234088401816736e-09,1.9791190124814684e-07,-0.0002776409896397419,2.146959935585859e-06,-5.0317505756184355e-06,-2.4812264635694354e-07,1.0752775947365918e-07,5.8031813907915796e-05,3.1870372478904432e-06,2.579125754204178e-08,0.0002643611755123099,1.5186161536476602e-08,7.602925945862473e-08,3.205766914857508e-10,2.947584989422236e-13,1.3977554610381323e-08,2.389156430190517e-09,1.7442982763439322e-14
3200,7.241598309228449e-05,0.0001780211566189937,-7.355630036427404e-08,1.3271027979611062e-09,2.1140264554185723e-13,-4.3809208015289976e-08,-3.781879673183879e-09,-2.4588277558098983e-07,-0.00025479745413168394,2.2326616946423606e-06,-5.556889025680766e-06,-3.0322765525856937e-07,9.227982246430911e-08,5.871738580738864e-05,2.8258512636123305e-06,2.5638025256364238e-08,0.00027562399526827455,1.2748404265803401e-08,7.051493087750758e-08,3.2486195792907863e-10,3.3053805257134855e-13,1.4691339618820577e-08,2.791263316814491e-09,1.7708972058794207e-14
3300,7.355148237135885e-05,0.00018231709632824994,-7.365108185069577e-08,1.4250562325157799e-09,2.642105921092596e-13,-4.414288869005563e-08,-4.4800210221269965e-09,1.9707913502691024e-07,-0.0002772213100648599,2.0495075550187813e-06,-6.3392211570074545e-06,-1.4694489964868203e-07,1.0396945649706913e-07,5.990129061659854e-05,2.9502453648249677e-06,2.3976674326807806e-08,0.0002933919305330448,-3.4199992803744683e-09,6.675176388696646e-08,3.362350335860404e-10,3.0556342792998043e-13,1.4259857456228377e-08,2.865994200059378e-09,1.9374956536373074e-14
3400,8.662405577274789e-05,0.0001720929750100828,-6.925090262060998e-08,1.14223263411264e-09,2.67742816180106e-13,-3.6860251289603295e-08,-4.174953163447083e-09,-3.03469495857615e-07,-0.00026941707020499263,2.292135868539041e-06,-7.788463488797888e-06,1.4704362839653228e-07,9.207280616020244e-08,6.01608111555533e-05,2.7624011056899423e-06,2.0652991173602046e-08,0.0003062561307167671,3.8273206708684886e-10,7.788385756030835e-08,3.331546923898056e-10,3.445590411572328e-13,1.5183180897143667e-08,2.6334214619043063e-09,1.8885030396469075e-14
3500,8.672071261447724e-05,0.00017099556565294778,-7.734180592358669e-08,1.2049537117237745e-09,2.492863916418248e-13,-4.543883694759468e-08,-4.323276841508077e-09,2.1172073315591627e-07,-0.0003067022646493257,2.293325027151951e-06,-1.1993308049794158e-05,-4.797019405142532e-09,8.547399922940576e-08,6.117931803603177e-05,2.8604247433062204e-06,2.095592056271095e-08,0.00029798763501319686,1.1430618508413003e-08,8.178103925459332e-08,3.808161313721265e-10,3.164461789325963e-13,1.6194823549915187e-08,2.5863098911049632e-09,2.026577155947831e-14
3600,8.313217403802937e-05,0.00018369229585381926,-7.603640684362006e-08,1.3945730050457935e-09,2.4602402715949413e-13,-4.3185186259768414e-08,-4.565654789963478e-09,-2.677551478517558e-07,-0.0003523305320496356,2.1660765688195535e-06,-1.670465637038607e-05,-4.4199014543976225e-07,7.352867295738445e-08,6.430758242419594e-05,2.8568592555084614e-06,1.6987530883704172e-08,0.0003226084843226161,-7.995275196916363e-10,7.561850287041123e-08,3.573204830959701e-10,3.254186856229908e-13,1.589287333156058e-08,2.9405092540177424e-09,2.0355216175100588e-14
3700,8.972700520431532e-05,0.0001734173655816688,-8.260420302959324e-08,1.457695353250885e-09,2.622052904297359e-13,-5.4892577004760743e-08,-4.83476152209878e-09,-9.488383214481083e-08,-0.0003231566517094871,2.2525901278727977e-06,-8.3884958234783e-06,-4.7176144885966723e-07,3.220560936389624e-08,6.37658154765562e-05,2.8686688148166066e-06,1.8127675667497158e-08,0.0003201581359145288,1.0988912368675327e-08,7.741495491708145e-08,3.8465758767078043e-10,3.4488954473850855e-13,1.7028094702510454e-08,3.247130670323475e-09,2.168947051640364e-14
3800,0.00010028355175595329,0.000181288699091277,-9.142648665799648e-08,1.2507237127900357e-09,3.093024234054898e-13,-5.2242972093545906e-08,-5.9161053830103376e-09,2.768554216507241e-07,-0.0003509605204323962,2.4296959114111467e-06,-1.4669865006178972e-05,-5.088652689361963e-07,5.482230524274627e-08,6.746610563955569e-05,2.711880350173851e-06,1.6288075388704406e-08,0.00034341026629608023,6.426161939601153e-09,8.786999149745852e-08,3.659145452232631e-10,3.6614404382147247e-13,1.6334458669303144e-08,3.6297311324046785e-09,2.1496963269194875e-14
3900,7.479633578323571e-07,0.00022117344280422972,-1.3085068750304796e-07,-1.4038274193465152e-10,4.719893967578078e-13,-9.373513831615316e-08,-7.978452492474207e-09,-3.770243867127386e-08,-0.0004916247988432125,3.405542085664594e-06,-5.5883364747336914e-05,-1.9443875508060233e-06,-6.017107691016709e-08,7.008647347089585e-05,1.476619172494725e-06,8.969330842508076e-09,0.0003830647398037199,-5.671774184734609e-08,1.2564722263725573e-07,1.8858637301547666e-10,1.7149874864270177e-13,1.971962138273418e-08,1.1565658482540928e-09,1.509541152816356e-14
4000,-8.856461861754716e-05,0.000268646177153214,-1.6359075185830536e-07,-1.3816682984242138e-09,5.945004089754877e-13,-1.2915140928336975e-07,-1.066140369366147e-08,1.714557175265407e-07,-0.0007311123724373413,4.665380769159064e-06,-0.00010057276620906515,-3.559504005854793e-06,-1.697404749685655e-07,7.828490700768647e-05,6.333347132837655e-07,1.1119595466227643e-09,0.00041284519515505277,-1.2099637171762188e-07,1.629774012696131e-07,1.1474384576369307e-11,-1.8767091634231434e-14,2.4058516078353994e-08,-2.1323444493011187e-09,7.613635751636745e-15
4100,-0.0002050909811438803,0.0003130469805203932,-2.1408251501870642e-07,-2.662301029794748e-09,8.155417282604417e-13,-1.6944667769850462e-07,-1.3174277702368518e-08,-2.7636146645514235e-07,-0.0009378342274296546,5.754796160550081e-06,-0.00014446717751579976,-5.532584279262331e-06,-2.5169487570410276e-07,8.412325382848912e-05,-6.32816198938946e-07,-3.269286184220231e-09,0.0004676138365993075,-1.828409943638123e-07,1.9415405961604074e-07,-1.6970132275533666e-10,-2.743937483602318e-13,2.6513370839038584e-08,-4.154631470722728e-09,-4.1300099175686386e-16
4200,-0.00029637120325820175,0.0003571429514749269,-2.557851301989664e-07,-4.218053792254151e-09,9.924306648740433e-13,-1.986277197995219e-07,-1.5532234298858888e-08,1.5230858676546163e-07,-0.0011043921119927196,6.637266143097435e-06,-0.00017801534906000752,-7.084030820167805e-06,-3.5418650779104535e-07,8.950583700666652e-05,-1.6328131636662861e-06,-1.1239385746843836e-08,0.0004965827776318124,-2.449020758539446e-07,2.3513829450753558e-07,-3.273905581488854e-10,-4.726198560457136e-13,2.965550694601476e-08,-7.254323502538363e-09,-9.955601814785957e-15
4300,-0.0003782865894684435,0.0003936909655707914,-3.0383631525944124e-07,-5.648469804572013e-09,1.1477672968193336e-12,-2.4689227392545554e-07,-1.8159273721840755e-08,6.930631923271562e-07,-0.0013339052084814895,7.909037603532e-06,-0.0002189958892478115,-8.795079294820042e-06,-4.716112135260926e-07,9.576211739049596e-05,-2.902758878925897e-06,-1.751084316381949e-08,0.0005451415513909898,-3.2102941274279506e-07,2.8506770704805693e-07,-5.624205144911964e-10,-6.722222802677695e-13,3.365795449724237e-08,-9.602920384728353e-09,-1.6378853756348382e-14
4400,-0.0004835181689711768,0.0004454704471431086,-3.4166904162285385e-07,-7.2151977212459816e-09,1.3013688652150244e-12,-2.879151585761911e-07,-2.1106368776925845e-08,4.114823168780193e-08,-0.0014779758071224176,8.840176593120872e-06,-0.0002726516036736973,-1.0584205154563336e-05,-5.8929386515106e-07,0.00010231785331294644,-3.941262086816182e-06,-2.2025058409647476e-08,0.0005888453909497961,-3.861469053737759e-07,3.241678415324594e-07,-7.15146363566715e-10,-8.929247370066015e-13,3.636574888873818e-08,-1.237780939764834e-08,-2.5592470910486118e-14
4500,-0.0005826592718113197,0.0004945292959045394,-3.905247901136241e-07,-8.600332766513616e-09,1.5256568685564434e-12,-3.16113519936511e-07,-2.4083390478152967e-08,9.69564985800698e-07,-0.00166235421692239,1.0212431162856023e-05,-0.0003108810008083197,-1.2380565237278349e-05,-6.883719174238349e-07,0.00010884947247484828,-4.9170592900173144e-06,-2.9986796874668036e-08,0.0006361581629088233,-4.563800684698071e-07,3.6281242294594443e-07,-8.912516124508388e-10,-1.0668470923716885e-12,4.00502371153808e-08,-1.5137428002511985e-08,-3.452448451201606e-14
4600,-0.0006605679677243538,0.0005425181775081112,-4.409770139855471e-07,-1.0537560896545894e-08,1.6638698169319783e-12,-3.575893711485141e-07,-2.6669139193599432e-08,1.2100445885778177e-06,-0.001890363802271759,1.1455385848597323e-05,-0.0003465225311492591,-1.4051665448397757e-05,-7.902726757507768e-07,0.00011613833320363853,-6.146362558764231e-06,-3.451563354165821e-08,0.0006805786503636184,-5.120176609202414e-07,4.0416730224161277e-07,-1.088789281515777e-09,-1.2690530085129178e-12,4.448650822843915e-08,-1.7377837949463963e-08,-4.14723172942384e-14
