milliseconds,SPB_B,SPB_T,Bfa1,Bfa1P4,Bfa1P5,Tem1GTP,Tem1GDP,B_Bfa1,B_Bfa1P4,B_Bfa1P5,T_Tem1GTP,T_Tem1GDP,B_Bfa1_Tem1GTP,B_Bfa1P4_Tem1GTP,B_Bfa1P5_Tem1GTP,B_Bfa1_Tem1GDP,B_Bfa1P4_Tem1GDP,B_Bfa1P5_Tem1GDP,Bfa1_Tem1GTP,Bfa1P4_Tem1GTP,Bfa1P5_Tem1GTP,Bfa1_Tem1GDP,Bfa1P4_Tem1GDP,Bfa1P5_Tem1GDP
1000,7.165913922408956e-05,0.0001692668981935441,-1.0307051907513178e-08,5.676826403820281e-10,8.120357101208525e-14,2.6620451977101736e-08,4.803396949560473e-09,-5.086414251089546e-07,-1.6368353741638103e-05,7.203012815047643e-07,3.56983818165452e-06,7.490680024322181e-07,3.450957620305605e-07,2.7243088721059643e-05,4.226499191536492e-06,5.923891092085961e-08,7.853683329097647e-05,1.505217330375749e-08,2.8459738287396122e-08,2.2951344969078203e-10,9.513559062288895e-14,4.120080669062487e-09,5.297461091871311e-10,4.108407299950089e-15
1100,8.574278293223634e-05,0.0001690748491028552,-4.735206405521481e-09,5.213970367460981e-10,6.609605493840502e-14,1.3461380460710633e-08,4.4862302978815774e-09,-2.8003191359696786e-07,-5.190274483461767e-05,6.802548532084303e-07,5.8776966672598514e-06,5.392778487819092e-07,3.4286617578794413e-07,2.770440279263329e-05,4.312079935684999e-06,5.866385238120534e-08,7.334749302726599e-05,2.404337587088688e-08,2.6778926251974803e-08,2.0536590076616138e-10,1.0347943552340549e-13,5.10830883723617e-09,9.509928046595641e-10,4.333347606207192e-15
1200,9.280292245546616e-05,0.0001711444224544313,-1.6266196345415193e-08,6.092336232722261e-10,1.0357012939268682e-13,1.9399619574757872e-08,3.8401225557427256e-09,-2.7752723076603593e-08,-4.84426959067427e-05,6.168265677724082e-07,1.2450975514547502e-06,7.800025924181972e-07,3.3162722341874873e-07,3.110361394757831e-05,4.150524162016144e-06,5.5684518012646106e-08,9.415524471868879e-05,3.0126810288222404e-08,2.6892347581441778e-08,2.4959839171292614e-10,1.5072990838311493e-13,5.605880787532442e-09,1.2932690318817966e-09,5.91694669785008e-15
1300,7.441386304312619e-05,0.00015931783513249137,-2.370008721445086e-08,8.281611367034325e-10,1.1035171692572358e-13,1.3855634632483117e-08,3.127556245319758e-09,-7.088563795684971e-07,-3.856551149765011e-05,7.827083667223516e-07,2.918162615376203e-06,6.856542750752754e-07,3.147129282150241e-07,3.202916298587528e-05,4.2786518054542525e-06,5.41808606441421e-08,0.0001064964606607375,2.829049784402188e-08,2.858053424226256e-08,2.365741306353582e-10,1.3120031513237408e-13,5.68381388294608e-09,7.587581094557621e-10,5.21739022984191e-15
1400,8.015457928306728e-05,0.00017298981503226812,-1.1784099757692984e-08,4.86881793895812e-10,1.150023387731136e-13,1.1986925270917808e-08,3.3360294267726906e-09,-4.2091614402947434e-07,-8.594101037065362e-05,1.106376283752016e-06,5.7693519363773145e-06,3.091847995249827e-07,3.035804175923529e-07,3.210554924773434e-05,4.2940203923865225e-06,5.49223416535088e-08,0.00011420917761915352,2.1868976511649015e-08,2.7284241841033948e-08,2.355314581743013e-10,1.7572773754509415e-13,5.817277630728374e-09,9.824867040881656e-10,7.818392151269985e-15
1500,8.659745633731877e-05,0.00016003390293240307,-2.7133826158796907e-08,7.173066008947112e-10,1.038364886441281e-13,5.06599875788245e-09,1.961201907396687e-09,-7.99199162820445e-08,-9.246421782188439e-05,1.0034862251565413e-06,4.78989013379009e-06,1.7488216166939033e-07,3.143354995955899e-07,3.630614819371767e-05,4.127028360618028e-06,5.26641687420445e-08,0.00012627294366188445,1.3760595847440165e-08,2.7008258959770497e-08,2.351249207665567e-10,1.4931410150005798e-13,6.728125582714448e-09,1.1586369792306054e-09,8.680641558116376e-15
1600,6.973177388296144e-05,0.00016652483147373818,-2.9615702930337615e-08,6.749640859195814e-10,1.1932103376190738e-13,-1.4585371756030884e-10,2.711904303256122e-09,-6.144040354691345e-07,-0.00011839245639262134,1.1213874023098536e-06,-6.500127747269432e-07,5.987316820163902e-07,2.740050561506987e-07,3.549479423120016e-05,4.072705344349901e-06,4.9990811768272704e-08,0.0001290924861833466,8.23018333472204e-09,4.1853046200055086e-08,2.711835996553503e-10,1.750819221124486e-13,7.575866735686812e-09,1.3235200741628171e-09,8.14359554187997e-15
1700,7.909651783672973e-05,0.0001678574968113545,-2.0792977108835716e-08,9.363035748654269e-10,1.3542666868261286e-13,3.0404155064564296e-09,2.1768419246655815e-09,1.0089990005887569e-07,-0.00011752506522169959,1.2071003475030672e-06,-1.7308257510464447e-06,3.576669390665154e-07,2.845719493262364e-07,3.845840411658317e-05,4.0462565944322e-06,4.993711427773989e-08,0.00014172199457852978,2.4281196657287092e-08,3.8923373562842455e-08,2.889466484628543e-10,1.7716114944967072e-13,7.751896400353051e-09,1.5276081644830209e-09,9.002991942543414e-15
1800,9.164953514627051e-05,0.0001666226260658152,-3.1862049914143953e-08,8.244345732662529e-10,1.3399803397475355e-13,-9.531456872698633e-10,1.6458738703772499e-09,-6.605455125017555e-08,-0.0001154545276126014,1.0533503358052337e-06,-6.567778581967268e-06,2.9520701850921433e-07,2.6482817644043577e-07,3.73019335459555e-05,3.993364563980238e-06,4.882022013406337e-08,0.00014949602644287097,5.6347251377614755e-09,4.34925123775508e-08,2.710348249400716e-10,1.8948098638439665e-13,8.559632027663769e-09,1.6436432871851957e-09,9.901662779490026e-15
1900,9.413300877030562e-05,0.00017601808690232944,-3.033745003845315e-08,6.636914403171115e-10,1.1996521528808983e-13,-4.858495735645968e-09,7.853149670314244e-10,-7.763033234721424e-07,-0.00016010007589752396,1.272038373383646e-06,8.169415917831086e-07,1.9764152521729697e-07,2.6898530350382815e-07,3.9663076899657496e-05,3.6431970265949717e-06,4.6102373893201816e-08,0.0001495730284039517,1.019491190471797e-08,4.089568155639651e-08,2.854700044722804e-10,1.769155099035164e-13,8.046013622457433e-09,1.2029729269829283e-09,1.0070284108958383e-14
2000,7.951322392970084e-05,0.00016973419061810994,-3.098813438733094e-08,1.0188954708710497e-09,1.5773068018724145e-13,2.1625864883012e-09,4.665391502383995e-10,-2.0318303256015198e-07,-0.00013594055669831768,1.1276429934426402e-06,-8.307697146564715e-06,1.9187024640590915e-07,2.6446753264417653e-07,4.220975806410588e-05,3.716812605952813e-06,4.3054719515043516e-08,0.00016875795773374993,2.3448121370410897e-08,4.094768896988815e-08,3.0705894499649795e-10,2.1819544778724447e-13,9.196931776813197e-09,1.5992111090802044e-09,9.659794327096254e-15
2100,7.841029011583578e-05,0.00016660950207604,-4.006480639042391e-08,8.05070525640715e-10,1.583471507245364e-13,-1.1031080877102538e-08,2.6483792509683483e-10,-4.2343179556441604e-07,-0.00012990449113680394,1.1624590263096425e-06,-6.519064213203307e-06,5.64745514924451e-08,2.1366178119804024e-07,4.3777292311707e-05,3.6834764016429647e-06,4.090020447311951e-08,0.00017914904483927967,2.2690364183053478e-08,4.743426053940243e-08,3.126996290506995e-10,2.359297936735294e-13,8.714511042791127e-09,1.3634303715877878e-09,1.0480517610961415e-14
2200,7.702218291053517e-05,0.00017599901804574413,-3.826613539825532e-08,1.1390884758917937e-09,1.5861522787701107e-13,-9.566510954975901e-09,-3.0787104777453616e-11,-1.6148223599621024e-07,-0.00017972241995858185,1.4439566039150883e-06,-1.6152804774665926e-06,-4.0429844086984264e-08,2.3674052993021468e-07,4.4143698686524734e-05,3.6794412882351085e-06,3.978653553224641e-08,0.0001875078360178587,6.955148520032345e-09,4.875749270139364e-08,3.0985953941427297e-10,2.412562315116256e-13,9.996630426451368e-09,1.8161439845190743e-09,1.2359958353036198e-14
2300,7.028822565213295e-05,0.00017746482562767564,-5.0632718955510594e-08,7.673785384633023e-10,1.7822784397595304e-13,-1.0257110743959474e-08,-4.4038046450082854e-10,-6.829843313382886e-07,-0.00015829746926382572,1.5112245851632452e-06,-8.39249966595678e-06,2.4174252763947425e-07,2.023732394760834e-07,4.526147106158042e-05,3.789209655753099e-06,4.0510266723675035e-08,0.0001959840029761396,1.9924390696779936e-08,5.55165197707422e-08,3.0276529006546316e-10,2.0375917561655224e-13,1.0804723752385101e-08,2.063784599404168e-09,1.3600360135687233e-14
2400,7.51504167632122e-05,0.00017113159446058827,-5.28973189100357e-08,1.0544150545148097e-09,1.6981411280262632e-13,-1.2173238950989507e-08,-2.695243440781751e-10,5.774459713729953e-09,-0.00018582556713395436,1.4049730685413718e-06,-4.031940476586056e-06,2.447933041024376e-07,1.8220372936329514e-07,4.6070325189605445e-05,3.525408108131561e-06,3.6029486799270103e-08,0.00019912840152389572,1.050673704181147e-08,5.811971357245199e-08,2.9494298910773304e-10,2.338494284610277e-13,1.0328576602811885e-08,1.903519174266746e-09,1.2709304524876942e-14
2500,9.83432671002282e-05,0.00016717193087299986,-5.421266230272974e-08,1.1379140191394197e-09,2.0519970950847043e-13,-2.3050236321439197e-08,-8.729982153077507e-10,-3.6072337407525403e-08,-0.00020968355668357115,1.6336541566747338e-06,-7.841557745512344e-06,3.246872288692592e-08,2.0266541155646732e-07,4.971221984636937e-05,3.5249166688631844e-06,3.451387584938549e-08,0.00021351512244993003,1.4268302273470046e-08,4.884730230080977e-08,3.1146713939856017e-10,2.6242598337887075e-13,1.168539897442801e-08,1.7694496213721e-09,1.368510297699365e-14
2600,9.071859234310978e-05,0.00017886294687841065,-5.431919571485919e-08,8.94399674900509e-10,2.0559884307784935e-13,-1.6164004589216936e-08,-1.9590326470197233e-09,6.745618643900408e-09,-0.00021267603912862647,1.6969040614737273e-06,-1.2712062839751026e-05,1.4539035462518043e-07,1.903810466117273e-07,4.79946610328917e-05,3.208513700725925e-06,3.450314275764406e-08,0.0002218169402490466,8.319514516163175e-09,5.118747875727223e-08,2.95478141806983e-10,2.566251598379701e-13,1.0904227221434782e-08,2.0330529240004588e-09,1.388237929317553e-14
2700,8.239392593296929e-05,0.00017880220233297778,-5.990385263903068e-08,8.900039173899961e-10,2.0440729221541844e-13,-2.7172780327726713e-08,-1.556270603671994e-09,1.6197212606588288e-07,-0.00022493895651539575,1.9028072555371343e-06,-6.0458610225286945e-06,1.2380979137000065e-07,1.5288482855141852e-07,4.9721749996333674e-05,3.1435366561981956e-06,3.2720379499060096e-08,0.00023934134256407556,1.1626018571611284e-08,6.40465234089936e-08,3.13298589862455e-10,2.2921632933585283e-13,1.1533577742503592e-08,2.4605812849370417e-09,1.5792175961169083e-14
2800,9.10881738784742e-05,0.00017916643644088202,-6.032313983209959e-08,1.1906629379539307e-09,2.1363255446193165e-13,-3.081299723161078e-08,-2.1502715830725986e-09,-3.299840728510757e-07,-0.00023957882594998433,1.768788591051147e-06,-1.1724211636447118e-05,-1.4718852525313353e-07,1.6685456373793597e-07,5.1241331128873025e-05,3.2532244570686344e-06,3.279622182439977e-08,0.0002449321613951975,1.2770538206081798e-08,6.513888138181678e-08,3.358606194554096e-10,2.921330031484441e-13,1.3140065145410905e-08,2.3710894660968323e-09,1.5631457460494545e-14
2900,8.127317891875022e-05,0.00016731262917904605,-5.634204390329297e-08,1.0190245387940323e-09,2.398992200907762e-13,-3.093408578858941e-08,-2.65332417615401e-09,-4.144160324554564e-07,-0.0002393359292910179,2.0311458321001986e-06,-7.308668626290206e-06,2.796006158489245e-07,1.4655989519424557e-07,5.346165755260811e-05,3.3851617958821626e-06,3.076819254880731e-08,0.00025489442363494465,1.1018356730620522e-08,6.16979293208013e-08,3.372753342664783e-10,2.8024913648321544e-13,1.2251460622093736e-08,2.3261356379061432e-09,1.6641377356150397e-14
3000,7.705427866059271e-05,0.00016773661885185006,-6.584655759330983e-08,1.2068947344568913e-09,2.0212686997753666e-13,-3.267691562372856e-08,-3.1083082300623e-09,1.333568280901445e-07,-0.00024984245088495395,1.7396562981630794e-06,-7.86324915125915e-06,1.7023427480844102e-07,1.1653099348514556e-07,5.4774010954623894e-05,2.949597379976306e-06,2.6715220758849696e-08,0.00025827126030521626,2.5444740878789255e-09,6.238819313535805e-08,3.0854794725289095e-10,2.5951752146363423e-13,1.2700557241310029e-08,2.635700873104901e-09,1.7027510370003297e-14
3100,8.378749833074348e-05,0.0001716068076804129,-7.407573868213436e-08,1.2760640094680676e-09,2.3258447039447197e-13,-3.801287707523483e-08,-3.08603178538916e-09,3.268071246437868e-07,-0.0002448702594615236,1.9965814908962075e-06,-5.38977784307163e-06,1.546901404710616e-07,1.0231404791374244e-07,5.600725817838921e-05,3.1348978952790587e-06,2.73964534608739e-08,0.00026270396017205036,7.505624907469586e-09,6.693296546614546e-08,3.4011923601820853e-10,3.043464332244969e-13,1.3517998003239294e-08,2.4891728308233156e-09,1.7383047500974986e-14
3200,8.595074191940378e-05,0.00017811005664867182,-7.599380331513043e-08,1.1874892824040163e-09,2.6910040522686565e-13,-3.24419674268597e-08,-3.1804539569806063e-09,2.0701059368461134e-07,-0.00030548354128064146,1.9900936587377838e-06,-3.36935596075602e-06,-3.59037284702873e-07,1.1658060146112824e-07,5.682811455080877e-05,3.0173678168495413e-06,2.5941774323620633e-08,0.0002851940788289739,3.662151205233541e-09,7.840244658961685e-08,3.448861181929954e-10,2.825635865400673e-13,1.4586072441917716e-08,2.4525455828407784e-09,1.827458261936541e-14
3300,8.336186701898095e-05,0.00017502832458627968,-7.283357464886938e-08,1.125327634470347e-09,2.4830665048980246e-13,-4.032630239915929e-08,-4.193137341273563e-09,-5.443867156885744e-08,-0.0002971405856678549,2.148631802211681e-06,-4.8040264431869465e-06,-2.963419046957933e-07,1.0672385807770546e-07,6.041232806629168e-05,3.127276497727505e-06,2.2482224858443266e-08,0.0002947786504673413,1.58892075599592e-08,7.765856021492726e-08,3.673934670158326e-10,2.949077171343487e-13,1.4758733789218167e-08,2.5672368552300084e-09,1.8980908792665596e-14
3400,8.380541907756704e-05,0.00017756287927700194,-7.278740887274385e-08,1.3261927395883421e-09,2.318679188454493e-13,-4.8192371673698965e-08,-4.192951131575352e-09,4.5376818242425635e-07,-0.0003205581486279327,2.0847763744929118e-06,-1.3835677860455493e-05,9.10655321567398e-08,7.814589785657053e-08,6.22128173490324e-05,2.899401349289545e-06,2.235379869310021e-08,0.0003014595089308495,-2.5148103909158277e-09,6.929026931870954e-08,3.31405088177806e-10,3.028531114217355e-13,1.5715243611412952e-08,3.124900065500768e-09,2.0013848090564573e-14
3500,8.133653494781571e-05,0.00017528471604304346,-8.320352907677052e-08,1.10948428811172e-09,2.870927034034609e-13,-4.5935417436242996e-08,-4.469716677160166e-09,3.963827196603675e-08,-0.0002740520023891574,2.057566663812122e-06,-7.018888454889503e-06,1.0110722505018983e-07,7.019378957165875e-08,6.046334979386177e-05,2.6553556985099698e-06,2.1420936508245692e-08,0.0003092314099155686,-5.322670012866434e-09,8.360532487338035e-08,3.7660922595543576e-10,2.970389164609862e-13,1.504399035215525e-08,3.0632707331524846e-09,1.9857280474269586e-14
3600,8.185069795894559e-05,0.0001769847936655383,-7.919007474541523e-08,1.5559927055115856e-09,2.4918651780418186e-13,-5.374567375470952e-08,-4.984841071795029e-09,-6.556087280560218e-08,-0.0002920981409473433,2.4805035486456716e-06,-1.5544349407688352e-05,6.951050746762024e-09,5.768165880561288e-08,6.218685158503593e-05,2.821640295065332e-06,1.793536064968009e-08,0.0003207059244662383,-4.114382017251172e-09,8.289215110045206e-08,3.780121175159449e-10,3.32633071713561e-13,1.555785000400484e-08,2.8917633648759286e-09,2.0945616477226074e-14
3700,9.371898474318704e-05,0.00017153918916131054,-7.754711465983692e-08,1.5652106366456258e-09,2.549218928378944e-13,-4.74014658861045e-08,-5.678991473720327e-09,-1.3386447211412523e-07,-0.0002950490777321367,2.1784811191007992e-06,-1.076406457142437e-05,-2.4407325188568304e-08,6.457814997468406e-08,6.621230626713133e-05,2.8600422038610514e-06,1.7853217810102957e-08,0.0003350893035177546,1.1921567091429622e-08,8.352046193858608e-08,3.814526022505093e-10,3.376199357325693e-13,1.6798325241147954e-08,3.057824150227253e-09,2.1516757003289594e-14
3800,8.333417447532823e-05,0.00017713144912711353,-8.363228183770749e-08,1.5553865589151068e-09,3.0973960315768744e-13,-5.773391108675787e-08,-5.487860433954399e-09,2.124615361891617e-07,-0.0003284203414796327,2.3675297294446224e-06,-9.131189953400688e-06,-2.5950784187055386e-07,2.766793472776738e-08,6.739079071889634e-05,2.541978494831404e-06,1.4540765535553289e-08,0.00033041298651759,-2.660917590884789e-09,9.08440901789273e-08,3.8890041710656526e-10,3.3441148296799363e-13,1.64339210428892e-08,2.941242976891665e-09,2.3052106558554658e-14
3900,-1.0419351918697434e-06,0.00022025701058045965,-1.2861754010327835e-07,-3.749456368754492e-11,4.3653455555423126e-13,-9.369944542825622e-08,-7.88792702819989e-09,5.487310844907171e-07,-0.0005078371472497703,3.480524783428028e-06,-5.334882211248728e-05,-2.0050377298304292e-06,-6.187894669665584e-08,7.016987956896981e-05,1.6135122967133851e-06,1.0446336389761308e-08,0.00036419376198559464,-4.6492215561631326e-08,1.1521100760738678e-07,2.3552700729144323e-10,1.8470669420499325e-13,1.9653307748451768e-08,7.453198053231016e-10,1.4011764791035832e-14
4000,-0.000102710816588549,0.00026903818970695434,-1.7271175122036395e-07,-1.2549537030629198e-09,6.404353801371007e-13,-1.2826927774799901e-07,-1.0605852047848428e-08,8.311415288181308e-08,-0.0007198099568262667,4.6557684176140375e-06,-9.112481482164861e-05,-3.3273797862337127e-06,-1.556410600777801e-07,7.73560986468608e-05,4.821491017749689e-07,2.109869521620277e-09,0.0004196547525612654,-1.1168601394505907e-07,1.5603463975610216e-07,3.096870735832321e-12,-1.2868083611768401e-14,2.2967833777904362e-08,-1.6894631946283688e-09,6.0882384707813e-15
4100,-0.00017915799264990747,0.00031190177853434925,-2.1419817363465946e-07,-3.0030125788321375e-09,7.667275205958045e-13,-1.6960596482754234e-07,-1.2859119768532722e-08,7.76818580595686e-07,-0.000903675184265307,5.763447543016819e-06,-0.0001427346277841467,-5.22374266874143e-06,-2.714168544523348e-07,8.470124821670473e-05,-4.409611244646191e-07,-2.674211377855017e-09,0.0004659199402618217,-1.7949159610052846e-07,1.9771915763419902e-07,-1.4967425059950837e-10,-2.4860136933715687e-13,2.7546731278022195e-08,-4.270891825020238e-09,-1.3105727025289944e-15
4200,-0.0002917338733787284,0.0003536258137225426,-2.639718627161558e-07,-4.4076204178021165e-09,9.444631379788513e-13,-2.0067674594476244e-07,-1.5802188080804344e-08,-8.224911413829782e-09,-0.0011026442973959976,6.694226206738937e-06,-0.00018014231439133339,-6.714105219011694e-06,-3.8928829658310264e-07,9.072879547556476e-05,-1.7492399911589623e-06,-1.1661288120361843e-08,0.0005035995933417228,-2.628341520411673e-07,2.471313894282295e-07,-3.506316119271257e-10,-4.4288112305710523e-13,3.082552275566936e-08,-7.450976259520844e-09,-8.811951460168358e-15
4300,-0.0003805540896859305,0.000399239649816255,-3.064432400876124e-07,-5.664811704505661e-09,1.1506358219649867e-12,-2.506805774475223e-07,-1.8277797212675757e-08,4.6483789456175607e-07,-0.0013055977037329776,8.015203520237562e-06,-0.00023003181154647228,-8.760302392106398e-06,-4.897079612756234e-07,9.740064388515969e-05,-2.8112952783493406e-06,-1.607242607989026e-08,0.0005350687417970029,-3.181403193754382e-07,2.7758616955529385e-07,-5.305308199045999e-10,-6.283164648553423e-13,3.300676208515701e-08,-9.678482995180048e-09,-1.8458922748607535e-14
4400,-0.000488168248980843,0.00044519070176041463,-3.4133732972088376e-07,-7.143940189002485e-09,1.2901956453021933e-12,-2.799980295370516e-07,-2.1347631251549305e-08,1.2808631328320806e-07,-0.001479802870076908,8.936470857838431e-06,-0.00026942290890756066,-1.045495854636162e-05,-5.815480260142027e-07,0.00010343287890367858,-3.9615851590642715e-06,-2.1386160968485698e-08,0.0005766434354979249,-3.9156404535086784e-07,3.204197352907112e-07,-7.412240571327254e-10,-8.740060976630854e-13,3.775452964172131e-08,-1.211375820065631e-08,-2.564652448335257e-14
4500,-0.0005831066771830514,0.0004911849989938018,-3.951708744024172e-07,-8.607180714725286e-09,1.510919529706335e-12,-3.284500960061523e-07,-2.3831979246738852e-08,4.227874872475801e-07,-0.0017102474250675972,1.0045223812409301e-05,-0.0003117920405738593,-1.2122225194684455e-05,-6.758144915423873e-07,0.00010791924073819234,-5.180561366035913e-06,-2.7784490252378142e-08,0.0006209726533009548,-4.390768709598386e-07,3.584894426017555e-07,-9.266910085964164e-10,-1.0950712593663848e-12,4.012671060283335e-08,-1.5039106093031055e-08,-3.374336035831882e-14
4600,-0.0006781721585195771,0.0005409666342786935,-4.442788723211811e-07,-1.0439790151111146e-08,1.6893668815256334e-12,-3.634402999713056e-07,-2.607668978141903e-08,1.0163591394014606e-06,-0.0018841511621069315,1.1310170727624661e-05,-0.00035918180289092424,-1.3770841255696495e-05,-8.069126994378134e-07,0.000113787113782532,-6.2481553019840635e-06,-3.5741849984838754e-08,0.0006808630152019736,-5.084308726671627e-07,3.973172971924036e-07,-1.1252104848501776e-09,-1.2918172482767983e-12,4.3236793838942005e-08,-1.8116069036881767e-08,-4.1883065649464744e-14
