miliseconds,SPB_B,SPB_T,Bfa1,Bfa1P4,Bfa1P5,Tem1GTP,Tem1GDP,B_Bfa1,B_Bfa1P4,B_Bfa1P5,T_Tem1GTP,T_Tem1GDP,B_Bfa1_Tem1GTP,B_Bfa1P4_Tem1GTP,B_Bfa1P5_Tem1GTP,B_Bfa1_Tem1GDP,B_Bfa1P4_Tem1GDP,B_Bfa1P5_Tem1GDP,Bfa1_Tem1GTP,Bfa1P4_Tem1GTP,Bfa1P5_Tem1GTP,Bfa1_Tem1GDP,Bfa1P4_Tem1GDP,Bfa1P5_Tem1GDP
1600,9.380136239473108e-05,0.00017299218885587597,-2.4009969675189932e-08,7.026659662479319e-10,8.928907502158255e-14,5.214671633830767e-09,1.829686450737007e-09,-4.067949899841609e-07,-8.890681485857647e-05,8.693263225701906e-07,-6.174399592613806e-06,4.6617448545559437e-07,2.9299317996948026e-07,3.71642646061707e-05,4.105467731976204e-06,5.160442425920535e-08,0.00012400845792279224,2.237806225602671e-08,3.554338596206664e-08,2.440067711527698e-10,1.6205894319495193e-13,7.418210898052621e-09,1.557298823804315e-09,7.113840041661655e-15
1700,8.40686365461968e-05,0.0001686067558141041,-3.5025308699754316e-08,7.073164002994644e-10,1.44840160703748e-13,6.270913997592747e-09,2.1275800509320777e-09,-4.805318589849615e-09,-0.00012819174542830404,9.864795175379933e-07,-3.592587070672585e-06,1.1884749528282949e-07,2.709702595089948e-07,3.7033102816899664e-05,4.13247226401989e-06,5.0115123217477356e-08,0.00013420413495786,1.551986979189799e-08,3.0308016932536854e-08,2.896109448317321e-10,1.812628013364771e-13,6.63115293916156e-09,1.346383056469073e-09,9.212497665873447e-15
1800,8.667975296815144e-05,0.00016378987252330197,-2.6415552227339258e-08,8.827549963423011e-10,1.0456133068753485e-13,3.6727834400048086e-09,1.2994312635988577e-09,-5.356114658886795e-07,-0.0001484497786913311,1.0667921237001551e-06,-7.290447473972228e-06,6.099674844613927e-07,2.55108483006181e-07,3.9008337681513946e-05,3.861795149699412e-06,4.872224210567889e-08,0.0001458202068263941,1.5094632951298063e-08,4.1439225614098225e-08,2.4235592520788457e-10,1.63079920930996e-13,7.400848817064401e-09,1.2349999115884573e-09,8.378152682559285e-15
1900,8.846348195658676e-05,0.00016550307234727455,-2.746890555664331e-08,7.893408812533954e-10,1.2264946261200417e-13,-8.186014427621307e-09,1.3266392700986466e-09,-3.539441111660625e-07,-0.00011968177264843187,1.165263258027831e-06,-6.708404032272366e-06,3.200002814390005e-07,2.4053008242005325e-07,4.0631381427362796e-05,3.6761205048151723e-06,4.437855183337076e-08,0.00016581197612750093,2.426015427955922e-08,4.804165844478621e-08,2.532798775685734e-10,1.916924861527422e-13,8.625722881215546e-09,1.4670211075025977e-09,1.041042376426662e-14
2000,6.991441064593948e-05,0.00016464135137706225,-2.988013276364248e-08,7.661654298153578e-10,1.3801450283232918e-13,-6.085196528736875e-09,5.008979341206442e-10,-1.2955025191865017e-07,-0.00014115619308677896,1.2026915296093648e-06,2.410111958114802e-06,3.27444227005225e-07,2.5227301950602803e-07,4.0984284991615355e-05,3.574796412277825e-06,4.4861169147209083e-08,0.00015774245014209257,1.016671271961691e-08,4.2679877753460006e-08,2.9526842558776354e-10,1.7710241722968102e-13,8.206152811058712e-09,1.2540931315681546e-09,9.863423247513861e-15
2100,7.666805118414852e-05,0.00016485280483002665,-4.596562779485166e-08,7.159147198831568e-10,1.3940401639370483e-13,-3.786990760155909e-10,-1.6609785411856553e-10,-7.639376479320769e-07,-0.00012295042401413363,1.4758185250585155e-06,2.0406790939016184e-07,-2.059479079321688e-08,2.1747894744925082e-07,4.4263354622593395e-05,3.5562366090251222e-06,4.274614138888209e-08,0.00016770175598470645,2.0952572272157005e-08,4.437440377800569e-08,2.739326549001888e-10,2.299677602117372e-13,8.942130198570604e-09,1.993384743510125e-09,1.183467838533441e-14
2200,9.375783707716285e-05,0.0001674813938566276,-4.867534827886948e-08,1.1066315561010274e-09,1.3193681412994404e-13,-1.6964244029805717e-08,-3.8127680879449113e-10,2.7418774071832756e-07,-0.00015960550342578744,1.3226593757731477e-06,-2.446539692503742e-07,2.103030086396339e-07,2.3091065432373373e-07,4.305845447261074e-05,3.6394590629740663e-06,3.9650364397130674e-08,0.00018428107351420802,2.4065196239385732e-08,4.187272993991488e-08,3.161603372569258e-10,1.966720618293766e-13,9.971373314675945e-09,2.188560241470317e-09,1.2971793196489482e-14
2300,7.67804253313035e-05,0.00016530590718452076,-4.3770178538021635e-08,8.337213102851087e-10,1.6399864253363894e-13,-6.416475039799234e-09,-2.4466109385095786e-10,-7.696075746290196e-07,-0.00018318895795724088,1.3917010290663722e-06,-8.154127597741923e-06,-5.7516743997618695e-08,1.9768803060395542e-07,4.6655446424626995e-05,3.790503979286121e-06,4.0142465439758286e-08,0.00020602841305098532,1.1840017302593358e-08,4.927137075378445e-08,2.8662508971314474e-10,2.2265172057102777e-13,9.387221633106535e-09,1.9788622567016823e-09,1.2573197916812684e-14
2400,7.754215605938881e-05,0.00017669416164500023,-4.418890360021284e-08,1.0714647657667815e-09,1.5929600585566235e-13,-1.1014807568805371e-08,-1.2451701072267122e-09,1.6718086524588896e-07,-0.0001809712365255386,1.7114038901029962e-06,-3.564902568652392e-07,2.2974579810701484e-07,2.038074040807749e-07,4.583339380914805e-05,3.5925891085003072e-06,3.7042532988783923e-08,0.00020931788014020788,9.137250996696398e-09,5.7724430967562016e-08,3.073847090639445e-10,2.397059705498365e-13,1.0075589647743315e-08,2.1741213729264294e-09,1.3432917869184186e-14
2500,8.890440958346135e-05,0.00016874100939243098,-4.608072697740596e-08,1.1482212537535512e-09,1.8813038665393496e-13,-1.731379062144584e-08,-1.2304720977669908e-09,1.0054934262235807e-09,-0.00021162992346305035,1.4862535833221863e-06,-2.7655038317612506e-06,-1.5969827755105285e-07,1.6728657427902533e-07,4.7574928594126854e-05,3.5369483694492527e-06,3.675113256345509e-08,0.00020395898911778826,1.0968729375785065e-09,5.027455929041166e-08,3.2118438832109895e-10,2.636472254900284e-13,1.0664004548362757e-08,1.9411024665870113e-09,1.380191439085796e-14
2600,9.578914306604885e-05,0.00017042397517720516,-5.821863408774128e-08,9.815726823588779e-10,1.6040433792345562e-13,-1.692130190039023e-08,-1.5982458919535541e-09,-7.551667826668945e-07,-0.00023192084781440406,1.497528411860507e-06,-1.011804346815899e-05,3.456880853169876e-07,1.6620515178404394e-07,4.9575949187068055e-05,3.233860086977655e-06,3.4217841442287096e-08,0.00021489895478744267,1.6753872561336888e-08,5.2144897010220635e-08,3.2977744491966935e-10,2.2764874892387693e-13,1.0907517829986718e-08,2.411361673096695e-09,1.3542901843092871e-14
2700,8.487765181650203e-05,0.00017447553311235878,-5.453524828848892e-08,1.1687444056862711e-09,1.9891845949410406e-13,-2.278216611373568e-08,-2.3346582126305563e-09,-6.577287099701675e-07,-0.00022133734047904372,1.6676044575509883e-06,-9.70461016329192e-06,3.472900193115597e-07,1.8600498415825288e-07,5.045844815090759e-05,3.203042856239071e-06,3.20187777800163e-08,0.00022916681199972638,3.821153796153282e-09,6.146031719434527e-08,3.0495734093173277e-10,2.3595180424171125e-13,1.2325566793834392e-08,2.1815119980330386e-09,1.5976837557021507e-14
2800,7.020918308710158e-05,0.00017066010678262763,-5.7918074604122685e-08,1.215166830794818e-09,2.2074329924959887e-13,-3.06064308144399e-08,-2.2793798117425062e-09,1.863051187550496e-07,-0.0002617120671966426,1.7251668219464302e-06,-2.267384844503268e-06,1.211053585968481e-07,1.6747074165843602e-07,5.312005955610556e-05,3.3508769371377806e-06,3.230373838447579e-08,0.00025079760707161686,-3.5905749369573253e-10,6.108470117737233e-08,3.1723650793887353e-10,2.724470155107518e-13,1.1787030457114684e-08,2.1587798838612003e-09,1.5837701650743357e-14
2900,7.563812583227732e-05,0.0001692288500277713,-6.34077311460712e-08,1.0915546787307405e-09,2.4258887556889e-13,-2.3654033505107463e-08,-2.2228063838218963e-09,-4.452283045769182e-08,-0.0002369358580117998,2.0523209599400568e-06,-1.4151185346773191e-05,-1.6061187819208144e-07,1.530533546648649e-07,5.331211022938783e-05,3.1084221169649924e-06,2.8676155225259113e-08,0.0002440606098941935,1.6128144046353147e-08,6.300088490119624e-08,3.5347170663057814e-10,3.0133000268902224e-13,1.355267419984654e-08,2.2408680019956288e-09,1.694468072194591e-14
3000,7.243242254710795e-05,0.00018159768025746654,-7.183280449243132e-08,1.0179003670747272e-09,2.141311443969012e-13,-3.310161121481258e-08,-3.199191530785497e-09,-6.452106033005329e-07,-0.0002544703526171027,2.0336620831560018e-06,-1.401059033992767e-05,1.5298601619065817e-07,1.3342604212372895e-07,5.454380960757888e-05,3.145912739637918e-06,2.949643306681594e-08,0.0002564245842021721,5.394924999735258e-09,7.203942674220248e-08,3.257307045440076e-10,2.674123773234516e-13,1.2976098332359686e-08,2.415793898774836e-09,1.6357826663029134e-14
3100,9.066231958246999e-05,0.00018177113493868203,-6.610786502623446e-08,1.0977635018515927e-09,2.1311681697804285e-13,-3.9248677916701085e-08,-2.7132478553434077e-09,-1.6095328786076656e-07,-0.0002697695709221731,1.9708237301443765e-06,-1.0199714805630327e-05,-6.7625255814049865e-09,1.2218018253309853e-07,5.715193014608682e-05,3.26444481643888e-06,2.6113241405458394e-08,0.00026403340463444075,-4.754394877639626e-10,7.104383248648123e-08,3.132844829982741e-10,3.0315513381573216e-13,1.3599843238712568e-08,2.4931066532097417e-09,1.6608490811289895e-14
3200,7.617787130298381e-05,0.00017278597525274773,-7.476487107418892e-08,1.4079283658204233e-09,2.2740800621068125e-13,-4.014154875672309e-08,-3.803378485141947e-09,3.7899111796925457e-07,-0.0003029200913857852,2.239082141603714e-06,-1.3258914666666806e-05,4.902805992785684e-08,9.516290115292402e-08,5.655567533649692e-05,3.2049263522314203e-06,2.593596571191455e-08,0.00027236661838446425,-3.266265588142076e-09,6.451801020278131e-08,3.680866303443665e-10,2.8783579732956065e-13,1.4025170802049642e-08,2.3690847772467736e-09,1.8201526992349037e-14
3300,8.287646932784317e-05,0.00017811505108876452,-7.161567142017081e-08,1.4273494814062362e-09,2.586936333497733e-13,-3.449454173937298e-08,-4.490590994693535e-09,-8.959571902570789e-08,-0.00025325624806678325,2.247945402580474e-06,-7.522103004223734e-06,-2.7097975214167384e-07,7.820678887774323e-08,5.829259456157738e-05,2.9260295916837927e-06,2.45443271622883e-08,0.00029128124243128317,1.4216363391776347e-08,7.947836344526819e-08,3.7528398219791977e-10,2.91651678949346e-13,1.470352379124085e-08,2.747016987295515e-09,1.9418082949659213e-14
3400,7.534015898217169e-05,0.00017166576336527116,-7.588912175004508e-08,1.0702902856814779e-09,2.618733053152505e-13,-3.632011971518839e-08,-4.566149609879251e-09,-3.899029490119051e-07,-0.00028600382970566475,2.369639126582708e-06,-1.3857999745864117e-05,1.736260282998308e-08,8.931430485884671e-08,5.948283037014044e-05,2.7810982881189866e-06,2.2266267697606804e-08,0.0002890199150145262,5.412654377800259e-09,7.008259927551934e-08,3.316152566298306e-10,3.291846759297179e-13,1.4828439432505405e-08,2.953142931661268e-09,2.060538079856427e-14
3500,9.39952396769072e-05,0.00018365555369977672,-7.577814704035856e-08,1.4247571781227262e-09,2.571513289611069e-13,-4.6329938991647834e-08,-4.136226837605443e-09,-4.469553170751242e-07,-0.00033607489286433255,2.352323821048034e-06,-1.2934711144716463e-05,-2.665103772147885e-07,5.92335030571992e-08,6.111685626187471e-05,2.91401449766534e-06,2.0139646203353857e-08,0.00030706657073589284,2.1537060177557507e-10,8.502940349591097e-08,3.8577728188093015e-10,2.9698220196151324e-13,1.5234620439058276e-08,3.223598045563038e-09,2.0013307035608262e-14
3600,7.470829863940832e-05,0.00017445948539762204,-8.211326665147414e-08,1.4395883362506786e-09,2.731464705305185e-13,-4.144161687535261e-08,-4.527521846048888e-09,-2.536110995674419e-07,-0.00030747591368177497,2.4357881878589296e-06,-6.287343195718051e-06,-1.3571542876556554e-07,4.336494851412226e-08,6.278049128465455e-05,2.776423354110348e-06,1.9396181329858196e-08,0.00032417199897676535,-5.850338272364776e-10,8.37761285182311e-08,3.53812559631064e-10,3.237742818112755e-13,1.6301639049123074e-08,3.080921198665858e-09,2.1803399218124006e-14
3700,9.079028346243429e-05,0.0001729738475766872,-8.784064247264834e-08,1.5025137050436256e-09,3.1305505829464205e-13,-5.092975998622665e-08,-4.8736000883457045e-09,-2.5874670971829726e-07,-0.00031907798444835565,2.518067731335583e-06,-1.5344898477424385e-05,2.576856174775266e-08,5.256085451524242e-08,6.4596445352504e-05,2.712619834548951e-06,1.5421885885688305e-08,0.0003341864667319777,1.0109633078667041e-08,7.739153093555432e-08,3.980018352734723e-10,3.487199327679776e-13,1.7015817311333957e-08,2.952164966006173e-09,2.1939232448122278e-14
3800,9.722524917973651e-05,0.00018653570286104873,-9.291238741625448e-08,1.6350515130251047e-09,2.8933058705375976e-13,-5.4988934928270013e-08,-6.304616177531463e-09,-1.3613816875784562e-07,-0.0003568843576214308,2.316540440359933e-06,-1.0994897736052324e-05,-3.017303463116973e-07,2.201050909032481e-08,6.451236852719552e-05,2.682733526002242e-06,1.5460488887595377e-08,0.0003362303140437127,-6.465093231666803e-09,7.913019522993768e-08,3.7976895384857076e-10,3.713221899910749e-13,1.680976415656443e-08,3.2941508455410284e-09,2.25230867677521e-14
3900,8.24988140842128e-06,0.0002270258464739456,-1.2194972027299548e-07,7.99921725662427e-11,4.2944164652536925e-13,-8.36938954318918e-08,-8.167574037693966e-09,-4.661610338434077e-07,-0.0005218872813328786,3.290577065628785e-06,-5.7194134060866346e-05,-1.950859232680754e-06,-6.435481078866508e-08,7.14787751022781e-05,1.6851179596570437e-06,9.16171093547643e-09,0.00036683664898914123,-5.55974852005178e-08,1.1956158731206036e-07,2.3857810337635163e-10,1.7344086081474467e-13,2.027454744732516e-08,5.13952622141197e-10,1.4309457654088066e-14
4000,-8.78338523250841e-05,0.000271855409363754,-1.7745998420146535e-07,-1.572834676798901e-09,6.236286983706136e-13,-1.2221098907580997e-07,-1.0523795199541325e-08,4.438930342972889e-07,-0.0006891254069987421,4.73563476644896e-06,-9.507214604660782e-05,-3.4064832075181344e-06,-1.8077011136385338e-07,7.669750370650385e-05,5.20129445050061e-07,2.4157299269975186e-09,0.0004167704463947797,-1.2932188987221166e-07,1.672843880064493e-07,1.1827577803079595e-11,-5.237471909436521e-14,2.2931746732646086e-08,-1.6982711139067258e-09,7.087477445344234e-15
4100,-0.0001816719608295736,0.00031632030961579213,-2.1454589171175318e-07,-2.9551794431361764e-09,7.936263798128718e-13,-1.6738355287729206e-07,-1.3297417677887455e-08,7.890335985583673e-07,-0.0008848466883572759,5.575402925073299e-06,-0.00013393098421884828,-5.471535026031698e-06,-2.712070756248209e-07,8.314004349520999e-05,-4.1623112303776635e-07,-1.91427399956812e-09,0.0004588753807088575,-1.8724742649824587e-07,1.9658366059866615e-07,-1.6063485359128612e-10,-2.7581914259293703e-13,2.7368547627774382e-08,-4.2250645563837164e-09,-1.1942082913738814e-15
4200,-0.0002974439574071057,0.0003559178726692205,-2.598276770036442e-07,-4.53537369469248e-09,9.813139210583134e-13,-2.0600974512038088e-07,-1.552700500445686e-08,9.10372262861461e-07,-0.0010826263825267752,6.769684507928967e-06,-0.00017855676413547467,-6.723636241502246e-06,-3.5584077656193574e-07,8.980037520867576e-05,-1.733858587413664e-06,-8.788382268555034e-09,0.0005077968344463636,-2.5851659500052473e-07,2.422822302276957e-07,-3.752412826604389e-10,-4.2685112668213346e-13,3.094950873442568e-08,-7.128874266879564e-09,-9.35078742140804e-15
4300,-0.0003887368063131173,0.00040102386865178464,-2.999177491793495e-07,-5.994288914858764e-09,1.1698166342735544e-12,-2.426739529101142e-07,-1.826616308565917e-08,1.0496924414677334e-06,-0.001302818421071888,7.89621617080535e-06,-0.0002291234816715706,-8.4407183898096e-06,-4.913938888246792e-07,9.521908183939752e-05,-2.982611717598922e-06,-1.7764568512118302e-08,0.000537730619335427,-3.180132830955261e-07,2.8570547752523273e-07,-5.450367084306211e-10,-6.351643013165919e-13,3.340149404547429e-08,-1.003535078019352e-08,-1.74617048565075e-14
4400,-0.0004737557032784047,0.0004408598116207904,-3.4915976558292647e-07,-7.260268733560234e-09,1.2918494983631262e-12,-2.874176573710058e-07,-2.0574301582385374e-08,1.3508644477197126e-07,-0.0015165029928975696,8.979291302483486e-06,-0.00026677118381018914,-1.0264113183593508e-05,-5.957807431004071e-07,0.00010187409817856045,-3.736121699546098e-06,-2.3502439303487222e-08,0.0005966326734288814,-3.925095778598519e-07,3.21203957083538e-07,-7.050886029270535e-10,-8.809665218379707e-13,3.681044313755988e-08,-1.2306678199221617e-08,-2.5741076901186347e-14
4500,-0.0005816316056825418,0.000483836375521571,-3.8512861845158616e-07,-9.00745663432471e-09,1.5157832953198296e-12,-3.2582798679182736e-07,-2.3426404596526133e-08,1.586771922883115e-07,-0.0016872507805542024,1.0239733282545253e-05,-0.0003124524055596938,-1.191343635181247e-05,-7.071300322207063e-07,0.00010835023807177317,-4.854786472935962e-06,-2.7885563727061598e-08,0.0006342688354137809,-4.534593317854669e-07,3.6589031582613456e-07,-9.341788700271823e-10,-1.0614826936539487e-12,4.0454991558988165e-08,-1.5280710526190227e-08,-3.3481017677349376e-14
4600,-0.000684679069814485,0.0005421168893770648,-4.3115855753076065e-07,-1.0138681993014725e-08,1.6700444592150737e-12,-3.6760043759214986e-07,-2.6300917736154788e-08,4.03494200302957e-07,-0.0018755900180543654,1.1382322266602503e-05,-0.00035829033298257634,-1.3853576976318947e-05,-8.057691466958253e-07,0.00011335843944880797,-5.997727515407234e-06,-3.643450294195033e-08,0.0006825216913873007,-5.086481022213344e-07,4.0021342044778415e-07,-1.0874763375714834e-09,-1.2992322563504334e-12,4.37161807798717e-08,-1.7957092722276088e-08,-4.2237406661965035e-14
