milliseconds,T1,alpha,alpha_T1,alpha_T1_alpha,T1_alpha,alpha_alpha_T1,T2,alpha_T2,alpha_T2_beta,beta,T2_beta,alpha_beta_T2,T3,beta_T3,beta_T3_Inh,Inh,T3_Inh,beta_Inh_T3,Inh_T1
0,38.77620538058501,9.285243943793702,0.0011343835080807093,-0.010603758927589422,0.06787556620505507,-0.14541622764308854,3.934097421543055,0.0009151850409884422,-0.0030499027783207865,0.05378782499501747,-0.0023060870624939086,0.00521469835228157,38.419852882445745,0.0015256229381780026,0.009420417913573564,-0.007198955641906314,0.008087285489153866,-0.002576405535268145,0.005497785789683284
100,36.74331500247268,8.233986440724447,0.4199198630538966,0.0941929066193257,0.7720391895294658,0.7023052248905493,3.779692214208716,0.049349345175765204,0.003779135451327578,-0.004274994740596208,0.00507007696445099,0.025854826545552056,38.4365992662523,0.0005149785443762421,0.01179105352615704,0.013209793613031597,-0.017634701404855273,-0.019467737413490827,-0.004197669365065267
200,36.22880278164188,6.903233986270028,0.39839265176986965,0.15115171893234275,1.285102320358918,1.0385207841128363,3.733848121716001,0.05043877639574858,0.015011488260902829,-0.02695574315293086,0.0014523436454481496,0.11815591251315438,38.46526934663958,-0.0005670432502070467,-0.010700118349271797,-0.014118070358393414,-0.0107764159476156,-0.0025810663861520347,-0.012811182053784642
300,35.27193911921432,5.295007542339313,0.37719781838353245,0.2669521857087764,1.4985510287097865,1.5686898237310913,3.655177566599767,0.04607881905105813,0.02477872323853271,-0.004756180053468399,0.01616332535924552,0.15823333590991234,38.48240103619958,-6.46918081929716e-05,0.010098331613417104,0.0015137964107727118,0.0036361914751842014,0.029339626308150762,0.007982168764280005
400,34.71330312534533,5.866230954094209,0.3721270704156304,0.30299883533956623,1.5268015675894147,1.4888739926097778,3.630762606008495,0.04144444685050816,0.02623496928851777,0.07231577694989491,0.02414510257303386,0.13305468315109303,38.49138331881638,0.0008076104029026761,-0.002703347050573481,0.017687341141353723,0.014125694450173138,-0.01478757845628339,-0.0013460013538993752
500,34.31838794408312,6.127356871442643,0.3470357944014305,0.30303190128847796,1.6605834680081082,1.888967638633973,3.5556532175142235,0.040499717297939684,0.030180362033521722,0.005932891250628271,0.03157936233513561,0.21624616986218423,38.50079143080841,0.003024204722297596,0.012029865169327235,0.021763882626741927,0.006850402659865235,0.020491358147133897,0.004244604480534353
600,33.50531629160783,4.5172817398476255,0.3494955931645689,0.35803602415082203,1.7588827695983966,2.170207094665681,3.5792517468280747,0.03932997822718207,0.038261667165748116,0.12215511304245105,0.03390532056197344,0.19567772595853145,38.45395059743109,0.0010735723095920214,0.010638741362045696,-0.005130362749492982,-0.005779611184900366,0.00609526597102592,-0.00980258402007557
700,33.139683217930326,5.440867547404999,0.3524127350553576,0.4909486984853761,1.7584936852639308,2.519593566045821,3.5114050691200247,0.038699300251879044,0.0411801206504717,0.0629516904573919,0.056288368334010776,0.22208380362533714,38.399722848687205,0.0044891023603329215,9.233786937841004e-05,0.00838702279761462,-0.033836574939696024,0.0275784129991587,-0.0006613563087755183
800,33.384143693160816,5.566375483382862,0.36653791389453466,0.447788464588031,1.855793533068218,2.798707828402775,3.4482914705227286,0.0389572483221992,0.04424260007760197,0.10416602466544052,0.05995180543036346,0.24867691382618864,38.45759812420228,0.005627637037148747,-0.0008946241649579146,-0.014984582745760835,-0.018087949889382626,0.01461574061848199,-0.006338700479202065
900,32.445007828037426,6.105984169411168,0.41451899967588907,0.4953740496535669,1.915105182149992,3.155356756331766,3.3840995984220688,0.04232419637888242,0.05090809158868072,0.14984210892374702,0.07145423766174773,0.3106962837933205,38.528378768597484,0.006664309505914681,0.00877787072848173,0.01576542414588831,0.017628076484812488,-0.0013300177959344947,-4.052120570552126e-05
1000,32.34892965939955,6.894260968837429,0.4111426646784791,0.5979173682824168,1.9737978947826582,3.360975391619518,3.4068980851001514,0.0426630416007891,0.0613340911874034,0.2573573470751696,0.09878676181763173,0.3157753420993772,38.38447899311065,0.009281906646900706,-0.004003183233070541,-0.014543856645913029,-0.013522787891691099,0.04050980190157613,0.005393349984537045
1100,31.631293060731362,7.826311191949127,0.4412249227022959,0.6777848544838021,2.136302761540729,3.793237464314609,3.3826803731664965,0.04385803049012867,0.07117321452882618,0.2663255944270546,0.09099140112404007,0.34181067657059583,38.42859407486451,0.007855178653258221,0.018357184283478576,0.01369404031358129,-0.03139582751479275,0.04516534512441704,-0.003974895107510952
1200,31.54170841553712,7.6174610467032124,0.4800402313976674,0.6947440304472342,2.2193166521370693,3.6486506170033453,3.311030614319091,0.04678895860792312,0.07179570025864665,0.2843539678153747,0.10723426362253868,0.36134472524021755,38.33815687151733,0.01037882926667368,0.03217443191823957,0.01924633556616549,0.023461474620923822,0.08383152457048149,-0.00575057165095301
