milliseconds,T1,alpha,alpha_T1,alpha_T1_alpha,T1_alpha,alpha_alpha_T1,T2,alpha_T2,alpha_T2_beta,beta,T2_beta,alpha_beta_T2,T3,beta_T3,beta_T3_Inh,Inh,T3_Inh,beta_Inh_T3,Inh_T1
2700,21.98269646798148,20.401897053474478,0.9604355749495753,1.6841375495831241,4.3075113894571455,9.237064891343088,2.273760289970145,0.0935692960519142,0.183713605960303,1.1607588786185197,0.41180783674533367,0.8919116129305644,37.67788615031752,0.04233026509235091,0.19958817891178385,0.2262558428936055,0.26440134477703026,0.40123674526418057,0.12919463881387863
2800,21.270368149453535,21.655941994811645,1.0127350875173102,1.880318390036069,4.513937743740368,9.238083633039553,2.2382729481839,0.09698377842229858,0.19774262563938885,1.3140441603725466,0.4226219419490174,0.9478666351711237,37.535676998515356,0.04548701166526197,0.20907528890990165,0.2509294495064592,0.2786842104665233,0.48340130136433745,0.13642473326387639
2900,20.959890026991044,22.997147040337936,1.0278366375650256,1.9644081020993232,4.593541109718087,10.27352511786244,2.1162868201646146,0.09945626922330514,0.19976885569189998,1.3434716521448729,0.44278195103275697,0.9962727220925511,37.31940096322452,0.04694505423732772,0.24120154972039082,0.3046154490709515,0.30464554274212613,0.530981795023512,0.1550283485005282
3000,19.970766544727972,22.91200032308847,1.083049866977735,2.081412219887029,4.668165675852292,10.837581047025383,2.1166785441264646,0.10065649254367455,0.21371682524637547,1.401907067692355,0.455555939936181,1.0109972133933913,37.2369732936439,0.051323546388997034,0.2683963663419441,0.3026079247067172,0.3205990276838232,0.5667223007541149,0.1731070520717578
3100,19.478424941001034,25.509712220839525,1.1136779540206254,2.132713266942107,4.805684266705385,11.328695877027634,1.9820725776902623,0.10307509972252497,0.2337283061905097,1.5528572196030892,0.4924598148132322,1.1058816468345096,37.1972139650448,0.05371074753239886,0.280586620160025,0.3719408925728886,0.3777353715350349,0.6370586196976217,0.18691175362208162
3200,18.254048888272795,27.925396403476046,1.1221632191841608,2.249971879602871,4.997864298926502,11.36357959101318,1.8430858644629522,0.10643750808904265,0.23708484451055106,1.6937143915901745,0.5116465332343887,1.1671680816418089,36.95487640811361,0.056239440729763425,0.31053199923400393,0.3666276625408127,0.46472955361553897,0.6316732765787475,0.22207116937727228
3300,17.07922935366059,28.884069003393144,1.182994750502967,2.415385990347301,5.0522291424615995,12.040638202141325,1.793507637515756,0.10762586641161215,0.2563900843409703,1.7009342322192755,0.5232505052564833,1.1937347332346824,36.949236172381866,0.0592984318881703,0.32722063775429666,0.45159791147792067,0.4889589441780072,0.7213614570890265,0.25115207018165236
3400,16.785970793058056,30.054627893723193,1.177950860360033,2.4835570705056003,5.151620752917403,12.628061776547124,1.6673699196662932,0.11061799706325205,0.2681163934944443,1.909010127876228,0.533319310594742,1.2529435184125755,36.65021861105128,0.0629440931426592,0.3545365060782918,0.4608733270902072,0.5949370313135887,0.8035154830082951,0.259238795161389
3500,15.64572245395907,31.970938919288365,1.2263862830597236,2.6409803281870348,5.388528118522111,13.112204832856378,1.5875826141140006,0.11230085492939242,0.28976688854068705,1.9921438869341366,0.5477339560591267,1.3241209997741439,36.57644265771825,0.0682608143875139,0.39695496864973484,0.5230940803113081,0.6351028773715947,0.801449067198721,0.2963200387081647
3600,15.132721881262293,35.382713772044454,1.2398305102733778,2.814918653684122,5.400007201143341,13.81140472828709,1.572613582337407,0.11436655187911214,0.3058338847077435,2.0522393367205622,0.5598326397814595,1.3868730467258337,36.31158027235961,0.06972904731149929,0.42225662473356756,0.5632058116465829,0.7378660822265136,0.9223707855274081,0.3364850200026331
3700,14.124883511475586,36.24841365599393,1.2825123011028534,2.8241645518916463,5.520254607549282,14.523961295517438,1.459538776270956,0.11409186755295185,0.30958718364193605,2.1871148536358858,0.574388580231764,1.4106496362432854,36.179132950839495,0.0770627507769929,0.436028690229037,0.600398364829111,0.8068334287394578,0.9932516882842878,0.3582635584229073
3800,13.845530879733518,39.63820861822871,1.308032285033136,2.9580803723023577,5.481967689295299,14.640126777991622,1.3172598028156806,0.11732159014388895,0.32580851590748383,2.3899750109605487,0.6023296431882733,1.4752307074493658,35.94080764771685,0.0808598212610445,0.4753191598555308,0.6919967155179984,0.9111382389428792,1.0494767634470434,0.3793485663866795
3900,12.453852336138004,42.156292570616856,1.3340599430538802,3.135112558677573,5.602710283496625,15.452625411997953,1.3193757357770624,0.11681474677516715,0.35525734974059414,2.5122876261590945,0.6184997498244165,1.5220453228655548,35.83173694361325,0.08463378003835072,0.534131800949054,0.7305358754720278,0.9535143125160628,1.127435781459924,0.4216150451074449
4000,12.056454571158088,45.50100689406751,1.3287889797645185,3.3015316855785057,5.626423478396798,16.09304702851461,1.1806348859255187,0.11508137274273954,0.36368336956603475,2.572898491975192,0.6205089571951854,1.6037494191062367,35.58816296165596,0.08576502370311517,0.5661116798305822,0.7662604957694191,1.0664413363089615,1.1736374955083577,0.4702990299440972
4100,11.37911556731258,46.95383827894076,1.335013283444456,3.39798692664479,5.511868404957362,16.457979228151164,1.0551103154151322,0.11570145547808773,0.38552023713648986,2.783570961110102,0.6403723747773378,1.6307448324963432,35.365111450684545,0.09341507614484218,0.60715141178944,0.8402395494933304,1.2240929618358802,1.3027029415013394,0.5016324460118825
4200,10.859850677043324,49.102348844280755,1.353929695240502,3.5803471892281244,5.569936692627999,16.819800059029212,1.0696816980208,0.11559623178448848,0.39534589132263837,2.8758738135172073,0.6315883263654225,1.69284166237995,35.024942203399235,0.09433969623782865,0.6333715959826215,0.9141915247295392,1.3356675395650484,1.3786242390509218,0.5503624330405872
4300,9.741378228151865,52.38086473202561,1.370858710217695,3.676641110915576,5.589411981841996,17.480653223320992,0.9925207987559497,0.11239826218477815,0.4077964945783948,3.0137258514081786,0.6390369658547408,1.7569000765715488,34.81638593066611,0.10029222249177189,0.6860838205239657,0.9892450464298824,1.4705479516712314,1.4273427729596915,0.5704808850504578
4400,9.159973272145473,55.03508461622449,1.377668725432522,3.838018005207651,5.542703999470932,17.871221275605805,0.9174621784957685,0.11249577590525371,0.4225756390545501,3.201808406100473,0.6540360459968022,1.8002122723432767,34.557070173201076,0.104138196564652,0.7480858900508238,1.0635952353520053,1.5727451642089316,1.5560169427562376,0.6140443803021499
4500,8.157561707371942,58.76167793604601,1.3695554398350318,3.9010126830229535,5.550638503252844,18.717727109215442,0.7995558518452542,0.10959051289147854,0.4442947616732837,3.409773967299333,0.6524116448477554,1.857117598349383,34.283061681463785,0.11021025928868175,0.7935965606893667,1.149150518096053,1.676974486320099,1.6269969873914834,0.673909644530033
4600,7.478881794219506,61.424115734780926,1.3837988280477427,4.078254929473546,5.44041959742894,19.33481298948925,0.7022242285056108,0.10930364664255056,0.4504568374299214,3.4980167278750356,0.648417026101404,1.9251038112196843,34.02394033578209,0.11096250561217681,0.8237618744136344,1.2305393855471667,1.858621855667662,1.7337237816954942,0.6960803469941065
4700,7.825192775688514,65.69632121525733,1.357513612582942,4.077822947640596,5.356291710492628,19.746985199496844,0.7069186395078094,0.10443058785712679,0.47727213511322925,3.69306122467543,0.6699950164037407,1.9422985732227267,33.625986935132275,0.11523871799394488,0.8838824295732288,1.3486645984497179,2.002041874953887,1.8218083536627172,0.747314896511994
4800,6.6035550022463525,67.56316290775695,1.3612827654056003,4.212131212961247,5.23055308880051,20.21032385685828,0.6497203597547749,0.10402448600107399,0.4891712596122447,3.823680929763225,0.6650579606511792,2.03133273152346,33.25451894062068,0.12240146601529919,0.9389224566096216,1.4289064624924002,2.156253132745935,1.9548346556116791,0.7988950146437072
4900,6.491832904669424,72.29207666501824,1.3554263406553924,4.373103669202655,5.265490274038585,20.38099666941337,0.5751423895395078,0.10067339384165451,0.49260374583282684,3.9657277192681324,0.6552963524044912,2.0488316534496525,33.03887636508458,0.1256288294643053,0.9878759520959872,1.5238463977365322,2.3829776643816447,2.080265656322751,0.8435190537718635
5000,6.342760062583546,75.05087070350926,1.3444684369471194,4.366195307952499,5.095471730147653,21.003428380902857,0.5306126668876361,0.09666595561685606,0.5178401097325886,4.09489169329612,0.6440045240779815,2.117213264722238,32.5709821026958,0.1273170265450759,1.0549079488427124,1.6385746875042255,2.5537410564767455,2.19079326197941,0.8908309367147254
