miliseconds,T1,alpha,alpha_T1,alpha_T1_alpha,T1_alpha,alpha_alpha_T1,T2,alpha_T2,alpha_T2_beta,beta,T2_beta,alpha_beta_T2,T3,beta_T3,beta_T3_Inh,Inh,T3_Inh,beta_Inh_T3,Inh_T1
1000,32.39490875087623,6.1925173091218415,0.4176973895092679,0.541444665493065,2.000544004573198,3.3849778774820196,3.3312474320256236,0.04456171227948209,0.05857069736445122,0.24181296189168128,0.07772946960729091,0.34153718347433376,38.40367922134534,0.008623838262935422,0.006138905240818621,0.02386545874352433,-0.01563630108609196,0.03496594958194754,-0.0071954573242139445
1100,31.800495000264466,6.147970694054529,0.4282324066625368,0.5957056421039622,2.0845196449811283,3.705466059924592,3.3291938285849563,0.04589220212202131,0.06838321908700483,0.2967105523448381,0.11226242142119934,0.3290660719225156,38.394988094294874,0.007768614894483307,0.019292221100383047,0.021267866912417638,0.013413702652917902,0.06637599186120358,-0.009199384918536453
1200,30.96685545786306,7.355396337977926,0.4439392205856213,0.7015021991279646,2.120768506141901,3.8914560071016524,3.3402170134995233,0.047108936899658324,0.07126407244543408,0.35367189317658854,0.11939040187463898,0.345745122583059,38.39602748742898,0.011698797060513742,0.034374561997597974,0.00033012389613406613,-0.023111733527042353,0.03434408237487886,-0.007110461932725572
1300,30.93009010448904,7.498491134476774,0.5068694788018248,0.7107152381191237,2.2124384294319115,4.140425675882446,3.221522839638992,0.04822293272430723,0.06790910187140768,0.30090403638958707,0.13571195357619179,0.4088773680293078,38.4213222750035,0.012507249576550016,0.018980095342728785,0.006531636308287082,-0.00793723596347745,0.05132311583911406,-0.004102611124939576
1400,30.570935740874713,8.079558831585162,0.5321346670441631,0.8266128514223248,2.3262041904423287,4.3502306704651525,3.174841069872108,0.05175291200197748,0.08000924984991083,0.3878907076409487,0.14287330637082485,0.44775454990566116,38.438197403285294,0.013963736091414106,0.029311941850131546,0.031720186759759364,0.04923689839519806,0.10770863488878066,-0.005782076206181345
1500,30.223159144193506,8.486866327897015,0.530623882127837,0.7877049735190386,2.509183694194861,4.455281247659377,3.1363735912184283,0.05426519778093692,0.08856206549152541,0.44588684120796834,0.16480860781137907,0.4720014284329222,38.28092980215621,0.0159372784584335,0.02759694418041874,0.055245508346346936,0.01602738699659339,0.12436322130442037,0.006835362922499234
1600,29.38000677754907,8.780849274561668,0.571390354806585,0.8845010355907126,2.623887572256477,4.941998150312537,3.06086401152116,0.05612492121496498,0.09448038960738578,0.4788988213953461,0.19186235082631165,0.4508648412855714,38.343071851140536,0.016377516119655048,0.031193701478637766,0.03606178963822419,0.0017197633479090826,0.13238040423893338,0.010466541424894091
1700,28.74838245286795,10.71278301307632,0.59699682924564,0.9370230541245832,2.7621110088038097,5.4028385838737965,3.040528113466806,0.0591190113645704,0.10163572694067675,0.524578289512778,0.1964703905444971,0.5245545617950571,38.18835304521554,0.01708701549135481,0.06260633965631361,0.03441600808757684,0.05374147347713762,0.11282906540942483,0.014308298027329932
1800,28.22770027798396,10.612732330105441,0.6319115697207096,0.9569289937433945,2.995939456169019,5.654790893460187,3.017904976514897,0.06296289502041996,0.10961864780472658,0.6153895965719983,0.22454272465465347,0.52144826470793,38.20135582160203,0.02123191818091748,0.05025879699324047,0.05579538930848493,0.022218763530669407,0.15869392247792322,0.014102125232478115
1900,28.280644389430172,12.261635366349427,0.6571793528116775,1.0658770350179756,3.098315079660684,5.733875799075007,2.9363733180952214,0.06729154761238088,0.10683307725347375,0.6490409950866899,0.23178794903919778,0.5799700977429975,38.22474444479149,0.0233055281927502,0.05794357897802177,0.09103105839097109,0.022861852641320415,0.1609627288380806,0.03427510896682241
2000,26.80044467553942,11.269867186429618,0.6879423468733536,1.1867149297333623,3.162262381238378,6.058599765119052,2.8398293961674743,0.06854941299256563,0.11677969897042731,0.6597276351329721,0.24773134600406027,0.6002713281151633,38.11718592959282,0.022593684918173033,0.07171921425918558,0.08738164830490718,0.07640353490333289,0.22958843718543417,0.038277943477561444
2100,26.858567820356775,13.434194993409132,0.7471944141418613,1.2586064997941009,3.4297296242685906,6.2098592129650205,2.795481581608571,0.07290539024243961,0.1255082491137098,0.7094500174543631,0.2857171056528664,0.656323692639777,38.11843289652261,0.025028729929438148,0.10963451848116247,0.10502072546439495,0.0564916666839706,0.1957447940415838,0.050073202275991734
2200,25.570219569908247,13.061677539892232,0.7593541862984285,1.3120196324586433,3.516389260606415,6.7386838764946795,2.71151983919467,0.07642604673979855,0.14071458834393524,0.7642068918821524,0.29081790588744655,0.6497210832648698,38.02347125839931,0.027819028815676158,0.10223285357788522,0.1278957828073712,0.09766488266511744,0.2665962772741788,0.054586002663488925
2300,25.59535854264837,15.061516616705742,0.8241333431142418,1.352182058538908,3.725078393438057,7.017204549241895,2.650131949367922,0.07852620647124083,0.14342279954266443,0.9078445303494307,0.3148822753333886,0.6907227362751098,38.022022649731106,0.03255121459148358,0.1190296706959329,0.14428243103021907,0.10222620898082888,0.3060663725718459,0.06815241496375557
2400,24.57290781382847,15.507035062518002,0.8505736439017736,1.3844288171223829,3.8409187056222485,7.7403000764732095,2.5174436424275233,0.08207322438411464,0.15891247884194332,1.0048320710218743,0.3314085905150615,0.750736010214084,37.8785892875486,0.03338069088246844,0.14794482047800972,0.13920792449899871,0.12683851489651474,0.31852628914086956,0.07347502114930878
2500,23.452306577559142,17.008126840067376,0.8965522546907533,1.5270028358869152,3.92159601503934,7.864062838602644,2.5241360594037365,0.08625853634044624,0.1610868093748152,1.0039167620106704,0.36862691163703293,0.8198216374210097,37.805143178639504,0.035645255789836086,0.16308053663896813,0.16447849992028613,0.17119715349470377,0.35646798176289923,0.08717662920819033
2600,22.73280602074569,17.251960495750033,0.9384386248279328,1.5899862251877304,4.213494221980474,8.677248296827615,2.444394569222956,0.09052768241663159,0.18050877832675374,1.1111925755639829,0.3796915233638148,0.8334572270966736,37.71927607251629,0.038570059337148174,0.18464968663622708,0.1839766391812532,0.17972196532633014,0.389369610183432,0.09344265167069246
2700,22.499443036411755,19.998192263732648,0.9567015548818526,1.6912744942780553,4.253699050128477,8.810678401095274,2.3103655918234316,0.09312011993140235,0.17632017763789487,1.1178490603223632,0.4088790856991891,0.9067435879632462,37.654272625261214,0.04252356363752877,0.17485310319206926,0.22267426132278517,0.20085634737857183,0.42811380973439833,0.12298584303796384
2800,21.460901225746714,19.993800694580834,1.0003985219769929,1.860148176976706,4.487083892048895,9.350991095527041,2.251154740959858,0.09522971282914619,0.1914558409313414,1.1978129577391146,0.42206226754823295,0.9482791159978183,37.56837980372148,0.043046234987832055,0.19683345792234597,0.2508667184453462,0.30457641407151326,0.4752687350674191,0.13978753511226935
2900,20.7721974009245,21.65334787646523,1.0319824312667645,1.9471138945004758,4.548966604007403,10.29928641477143,2.14179557706069,0.0999716587339858,0.2075661775202227,1.32589094011122,0.43242859635160863,0.9860579072404269,37.4354892997973,0.04533133676583365,0.23103507656776312,0.28185970184656634,0.29748937653576135,0.5256342019316319,0.15502178628329646
3000,20.34383455640391,24.300282105988956,1.0519206805913472,2.0518540989445313,4.735084548688947,10.689181656763779,2.04248843012487,0.10085456663680194,0.21480967088531763,1.461505317826554,0.4595370079719546,1.0211862546588766,37.33887210957469,0.04925986305373797,0.25099408030804776,0.31608002558640036,0.38087252032150515,0.5483484815281306,0.17182687484477507
3100,18.786093767884815,24.712854875026178,1.0921847328700132,2.1687792625304474,4.843241790576118,10.96943582269741,1.932860050548859,0.10460627081059581,0.23177963039670466,1.5227258655302902,0.4796750696365339,1.0873510850285322,37.14644992003854,0.05212695094590815,0.27528096209581776,0.3393931514828021,0.39647595571759525,0.5820850447477732,0.20196672463347856
3200,18.149317569415953,26.141990697629264,1.1290666711842634,2.2134681141703476,5.065635983263034,11.805086608567818,1.9328371751372948,0.1059239060252803,0.23939947588486046,1.610086166247882,0.5015232029528375,1.1274824056910693,37.09521336625228,0.0563546269124081,0.29471072723257646,0.3739234158921489,0.4763375204943017,0.6402861041788797,0.22594725796147996
3300,17.41813119633761,28.96898039818787,1.156203987153471,2.321585561304894,5.110988508636504,12.419175493701344,1.809004761175064,0.10858128464265625,0.2614970872793589,1.6823443793605573,0.5068321865558918,1.215834623077631,36.898930055606264,0.05988563116188662,0.32339107419618535,0.4371729858723973,0.5071917631248167,0.7423616626395538,0.24815946587360896
3400,16.336614530612366,31.630101935283356,1.1933568039742863,2.5708668904161756,5.289553700373545,12.807276363298826,1.6814305134960006,0.11151798045112829,0.2663275839317553,1.8040671272118067,0.5385107732904987,1.2537934579738752,36.65480319673096,0.0648294639392944,0.34109728129409767,0.4735133243860298,0.5535742033039752,0.7837950351622256,0.27094521292194046
3500,16.09153524291199,32.85374329183056,1.2412814089477353,2.6660531901346323,5.266921942294563,13.256183287315977,1.6110922067847298,0.11400701200139365,0.2930871891123894,1.9598706792721348,0.5498381430521453,1.3127492922554778,36.526801427938395,0.06701574751963114,0.3986045224938236,0.5261390774710327,0.6435587560238932,0.86437823949243,0.31106543950028026
3600,14.776198321534288,34.32251655205194,1.2348734920124191,2.8256955527267866,5.417972867913554,13.853714563907163,1.5478661949032457,0.11447294274019483,0.3084759606149558,2.113819248732952,0.5677134213857221,1.3855866967671011,36.37993659597906,0.0727775451020609,0.4165751957112147,0.561893665977856,0.6968751705604388,0.8956492643233386,0.338993416313274
3700,14.146364656177486,37.888818954014646,1.2684841378417864,2.9005132843846284,5.4921893832148285,14.070668839898357,1.431468872142111,0.11647073694039123,0.31904302048981736,2.218808298253237,0.5895581518359083,1.3987986501369294,36.13532175967958,0.07492356736367645,0.4575172717680743,0.613881181291376,0.7856946118002213,0.9632581592653743,0.36177482592411436
3800,13.66836804395171,39.88054948287981,1.2856171703256005,2.995965762480541,5.5254012666097125,14.719853641313675,1.3159719521488167,0.11696791316195534,0.3356752501369307,2.315136974526689,0.5910254750969358,1.4844165571354828,35.97954048904229,0.07778498171227424,0.48999277455708257,0.6800308678254124,0.9255530748262656,1.0126191332449255,0.3827020559286434
3900,12.412812287430695,42.08226008538278,1.332256060513623,3.1121869484767206,5.5717440167569645,15.724363074110775,1.2849092342679447,0.11775342377533658,0.3456026079970667,2.529075713588969,0.606784299661826,1.5444991276672522,35.78650165274609,0.08249551955021876,0.5103553809261341,0.7175567556356601,0.9666234004349237,1.0809191070989062,0.4235205916804316
4000,12.123963645166615,44.918827354497914,1.312474936320931,3.286387364908163,5.592298662587967,16.24367854715952,1.1978213946953993,0.11709691809978456,0.35640369469102773,2.6530615981289354,0.6193727610287096,1.6211475169420397,35.57119901144682,0.08575738408157099,0.5661697254498225,0.8029777591360595,1.1062932518751194,1.191053029443058,0.46990540617047316
4100,11.275344969759054,46.24060833204207,1.358195197375302,3.351800750788865,5.638615481192614,16.425633493525353,1.1220122534127255,0.11557974725979317,0.3869054228018636,2.7147333429874463,0.6319815586488553,1.6792876230295357,35.349683054012765,0.09258196418699441,0.6163386247195757,0.8426346613120316,1.1874260288265088,1.301450631242693,0.5008286483624563
4200,10.725744659948454,50.55323668895826,1.3420695992332456,3.4963751778894903,5.604593946128423,17.14434654133536,1.0697098869837334,0.11388099418413404,0.40279804699788346,2.849931916541105,0.6428549037538331,1.7070062530707002,35.124234519294625,0.09793301102699727,0.63466972091556,0.9154672493902218,1.3314840972057416,1.389054576935751,0.5317887849871435
4300,9.829510043266234,53.750065100602654,1.3531142880064986,3.634421861976532,5.548185285725912,17.487751779670923,0.9479116647685294,0.11365462070988895,0.4033286549327231,2.980352182400271,0.6396330833266226,1.79168574831474,34.893594399409935,0.10202676386354471,0.7006950408899155,0.9812889205661314,1.4119416432043443,1.414362503275481,0.5665315333847573
4400,9.039843026992441,56.59953048584132,1.3746900913522002,3.7791946710566195,5.587968468897623,18.409033771918835,0.8312950979445738,0.11144681721384436,0.4260698540955424,3.199045077988459,0.6632984268180966,1.8296306847806567,34.56554101442807,0.10516041362414302,0.7249127653221603,1.0893331860689852,1.586457340591971,1.5179830433979948,0.6147727652361449
4500,8.441049868994776,59.70694333790547,1.3922598924351068,3.9072838641021352,5.473664645549108,18.330140117810092,0.7788800272185228,0.10896417833743598,0.434267883365631,3.3351683592182955,0.6483307389620933,1.8522442466854054,34.194750207836805,0.10772184698843311,0.7796944009702105,1.1708231268800775,1.7331386046143222,1.6428566646694893,0.662120526170475
4600,7.719982161721227,61.95008448081855,1.38809817429214,4.050784721036081,5.476826233917733,19.153822403783003,0.7964917917268534,0.10940159339857307,0.4546176512971181,3.5278556324026575,0.6618184527059832,1.918750263647711,33.88622634870787,0.11341856370425474,0.8277815339451454,1.2308667204649513,1.8345110364792652,1.7326362931464374,0.7180460506055223
4700,7.084284061669599,64.10644078840352,1.3911335705361474,4.139719497274542,5.426555693093627,19.333978435584516,0.7300795929311317,0.10430726977966168,0.46357979032980023,3.6574828405035773,0.6701269694271733,1.9626110932163037,33.717214185501255,0.1150491132919663,0.8965735185191399,1.326263036942455,2.033860913513956,1.814182858110923,0.7416734567159068
4800,6.440582419533039,67.61042928836024,1.360795531266008,4.259550855217966,5.226435948915683,20.272757343967665,0.6398646738110383,0.10375279859087251,0.49062870235437134,3.7908896235091682,0.6461901924295366,2.023534403709522,33.24571619301801,0.11939521287291742,0.9288387157117037,1.453580965556776,2.1922817871836355,1.9483091239323518,0.7841030010064917
4900,6.753533843304026,71.93486106296909,1.38253339595888,4.359656554390096,5.1506936666332965,20.13645619872573,0.5462620827976464,0.10075182930858904,0.4935714619061843,3.98286447654081,0.6654190635329701,2.0412105558605633,32.9152908884167,0.12298102557255966,0.9915799909320117,1.5404626372987191,2.3542566115553334,2.0603753052539853,0.8308329126299131
5000,6.013388234147889,74.1110460381152,1.3644129850281488,4.419051538579652,5.187658597920705,21.011222637551285,0.5641096955667112,0.09871264356708585,0.5184040817997716,4.1971261410551435,0.6613949205999254,2.0705633889264625,32.634509876579244,0.12848202527433916,1.0528635796333399,1.6622393684595065,2.5727462604474134,2.153322324158881,0.8777502166110699
