milliseconds,BM,ACT,GLC,ACoA,AKG,cAMP,FBP,G6P,GLX,ICT,MAL,OAA,PEP,PG3,PYR,AceA,AceB,AceK,Acoa2act,Acs,Akg2mal,CAMPdegr,Cya,Emp,Eno,Fdp,GltA,Icd,Icd_P,Mdh,Me,PckA,Pdh,PfkA,Ppc,PpsA,PykF,Cra,CraFBP,Crp,CrpcAMP,IclR,PdhR,PdhRPYR,EIIA,EIIA_P,EIICB
0,0.030000481391552494,-1.055140467186647e-07,4.7999988573050185,0.3519541215777625,0.19118844467559676,0.2028039920644117,6.575043724759935,1.9081408629435217,5.705930446849208e-09,0.001408111014277455,3.2787808246514465,0.05053527515543863,0.21045584431396197,5.720975670199665,0.863277862830349,0.0047232299998240515,0.0014169689999028404,0.0001416970000083722,0.001,0.0010962220005964823,0.0010268479994762444,0.001,0.001,0.011515592999887459,0.01155281299849387,0.00015749200002618648,0.0010296119992662452,0.004290789247665747,0.00022047640740533898,0.003457269997800673,0.0009997139992440848,0.0022908920002731956,0.004647401000140221,0.0001438160000124538,0.0009997140037452579,0.000987492999856883,0.0059771680003649205,0.00029909808752858977,0.006990902110358393,0.005943274518687692,0.0013467243493903655,0.00729,0.0011638132424721364,0.00612618601329869,0.09647706703130503,0.0035229194130981206,0.003
100,0.029999868581670346,1.987793488945793e-08,4.799998035567668,0.3519663603377982,0.19118727167763308,0.20280230557030532,6.575043508598682,1.9081381133625506,5.705932456881822e-09,0.0014080976518829776,3.278776620424732,0.050534329093704596,0.21045468779422555,5.72097305646392,0.8632744127042992,0.004723229999529843,0.0014169689998118017,0.00014169699996888904,0.001,0.0010962220026054673,0.001026848001064967,0.001,0.001,0.01151559300101302,0.01155281300146583,0.00015749199995630472,0.0010296120003807727,0.004290787581911582,0.00022047764931018958,0.0034572700036961065,0.000999714000491114,0.0022908919997915974,0.004647401000794864,0.00014381600001853845,0.0009997139977480974,0.0009874929996591666,0.005977168000875726,0.0002990980768109745,0.006990901749651358,0.005943282826418385,0.0013467167605920249,0.00729,0.0011638172368633112,0.00612618232466453,0.09647745749842791,0.0035225324320599764,0.003
200,0.03000081453208222,3.15686996628708e-07,4.799997850349419,0.35197753644872204,0.19118780395725418,0.2028003770343815,6.575046520795994,1.9081354529401322,5.705922830181617e-09,0.0014080871880603344,3.278783794255847,0.050532601173615084,0.2104543700862675,5.720970667202108,0.8632736290068422,0.0047232299985253655,0.001416968999416001,0.00014169699995636618,0.001,0.0010962220046907773,0.0010268480010755916,0.001,0.001,0.011515593001840699,0.01155281300218218,0.00015749199992956423,0.0010296120012999108,0.004290788027618983,0.0002204792752070403,0.003457270006498107,0.0009997139930379049,0.0022908919985196174,0.004647401001628504,0.00014381600001645955,0.0009997139842301396,0.0009874929996760249,0.00597716800216478,0.0002990979402654592,0.006990902055706585,0.005943296286697552,0.001346706093946895,0.00729,0.0011638185860545424,0.006126179468841162,0.0964774629471922,0.003522528828088605,0.003
300,0.03000240356319045,3.176424355431776e-07,4.799997815343016,0.35200076289134813,0.1911865037970146,0.20279757986860839,6.57504639631051,1.9081328663800041,5.705922478116874e-09,0.0014081031212451322,3.2787732784049943,0.050532577121747725,0.21045432588507654,5.720971784842122,0.8632700184814246,0.004723229997277417,0.0014169689991404924,0.00014169699992903217,0.001,0.0010962220067530933,0.0010268480022459121,0.001,0.001,0.01151559300268582,0.011552813004857592,0.00015749199989824181,0.001029612003223577,0.004290786270934484,0.00022047897987490094,0.003457270007428613,0.0009997139856800289,0.00229089199781795,0.004647401002849616,0.00014381600003540547,0.0009997139867840034,0.00098749299922915,0.0059771680014682185,0.00029909783198477595,0.00699090207686912,0.005943307056328689,0.0013466920721060646,0.00729,0.0011638233167388693,0.006126177721393904,0.0964774637046796,0.0035225280468917496,0.003
400,0.030002873417223144,7.674614792133956e-07,4.799994753567886,0.35198811184913364,0.1911864631563411,0.2027968792769187,6.575048299011058,1.9081308491941065,5.705924841121159e-09,0.0014081058520740695,3.2787736213716863,0.05053162007865067,0.21045424569859647,5.720967060452361,0.8632680136599364,0.0047232299967957326,0.0014169689991699098,0.00014169699989414038,0.001,0.0010962220074425394,0.001026848001529095,0.001,0.001,0.011515593003549417,0.01155281300305318,0.0001574919998522854,0.001029612001883881,0.0042907842762111735,0.00022048019238445887,0.0034572700118016227,0.000999713978660973,0.0022908919975598453,0.0046474010037393255,0.00014381600006500736,0.0009997139798469245,0.0009874929989867303,0.005977168002302235,0.00029909783623265204,0.006990902085047066,0.0059433155461991955,0.0013466828589555476,0.00729,0.0011638245951016348,0.006126174846567045,0.09647746312895643,0.0035225275281606486,0.003
500,0.03000295492577507,9.131804976103223e-07,4.799995365982939,0.35200083957841594,0.1911869958667073,0.20279521908244416,6.575047663920731,1.9081291597824912,5.705926541180849e-09,0.001408114922621555,3.278780593527466,0.05053140437381006,0.2104541795720583,5.72096614367455,0.8632642420576302,0.004723229996455419,0.0014169689987036764,0.00014169699986581131,0.001,0.0010962220068905636,0.0010268480019524698,0.001,0.001,0.01151559300416329,0.011552813005690188,0.00015749199981109657,0.0010296120040761366,0.004290784601802992,0.0002204824434157897,0.0034572700119680725,0.0009997139756525066,0.0022908919972282433,0.004647401004377926,0.00014381600008462565,0.0009997139741863802,0.0009874929986214817,0.005977168004756821,0.0002990978536649631,0.006990902023818764,0.005943322363262197,0.0013466761786458204,0.00729,0.001163828931909821,0.006126172887881815,0.09647745631063022,0.003522529222660576,0.003
600,0.030003932790183627,1.3998500831285055e-06,4.7999933568632605,0.3520347306169883,0.19118489096592045,0.2027932497208496,6.575045336528015,1.9081286554149295,5.7059334465674406e-09,0.001408114930915773,3.2787770477315634,0.050530748264422005,0.2104541666269025,5.720964439278578,0.8632629513843417,0.004723229995897662,0.001416968998731917,0.00014169699985119787,0.001,0.0010962220054691989,0.0010268480025422727,0.001,0.001,0.011515593004451964,0.01155281300880101,0.00015749199977620621,0.0010296120037707945,0.004290783168187561,0.00022048338759841446,0.0034572700096038487,0.0009997139694369434,0.0022908919963993035,0.004647401005106067,0.00014381600008878904,0.0009997139736257275,0.0009874929985446259,0.005977168005690134,0.00029909785116261203,0.006990902109329213,0.005943328452779534,0.0013466690129053658,0.00729,0.001163829086431712,0.006126169970916303,0.09647745964884398,0.0035225302659856552,0.003
700,0.03000389191017731,1.2815953881045433e-06,4.799990798544058,0.3520237336460864,0.1911841999665421,0.2027922387909155,6.575046425227795,1.9081277838452992,5.705920374050567e-09,0.001408125573914728,3.2787772939673965,0.05052868899568591,0.21045413082936373,5.720963325631629,0.8632612966997786,0.0047232299944493916,0.0014169689984295916,0.00014169699983743677,0.001,0.001096222006611208,0.0010268480028930189,0.001,0.001,0.011515593005149712,0.011552813008492476,0.00015749199976372997,0.001029612002873432,0.004290779852616548,0.00022048553926974575,0.00345727000798363,0.0009997139656855436,0.002290891995621472,0.004647401005384529,0.0001438160001013579,0.0009997139560018898,0.0009874929981504785,0.005977168004731785,0.00029909798291934136,0.00699090189543757,0.005943339209306937,0.001346662366629809,0.00729,0.0011638339403913314,0.006126168096077538,0.09647745649311713,0.003522524319811236,0.003
800,0.03000490913050553,1.9110231979077785e-06,4.799990614440074,0.3520598920703804,0.1911873374741239,0.20279119977447946,6.575042611108287,1.908127047948456,5.705916894746334e-09,0.001408131990393301,3.2787779077718096,0.050528157389283436,0.2104541226047742,5.7209627124910565,0.8632594845373347,0.004723229994283758,0.0014169689982051327,0.00014169699981665727,0.001,0.001096222007373288,0.0010268480021884568,0.001,0.001,0.011515593005415537,0.01155281300795936,0.00015749199972329606,0.0010296120030936788,0.0042907775397761794,0.00022048720936159523,0.0034572700108371954,0.0009997139650671052,0.0022908919951914533,0.004647401006016172,0.00014381600012763985,0.0009997139640599913,0.0009874929977725735,0.005977168006405692,0.0002990981576107908,0.006990901780264569,0.005943344909391144,0.0013466566564119759,0.00729,0.0011638359103506536,0.006126164840941269,0.09647746556605362,0.003522528418933682,0.003
900,0.030004416194410407,1.616975427722832e-06,4.799988964294727,0.3520480768515846,0.19118583380339615,0.2027898876814677,6.575042861971802,1.9081262845523788,5.705928250965541e-09,0.0014081371141878441,3.2787714792912674,0.050528696313975476,0.21045403498297197,5.720960425522748,0.8632571054009917,0.004723229994285587,0.0014169689980917533,0.0001416969997902943,0.001,0.0010962220052805863,0.0010268480025526086,0.001,0.001,0.011515593005497577,0.011552813011353798,0.00015749199968826167,0.001029612002516631,0.004290777417934239,0.0002204898319747037,0.0034572700097413676,0.0009997139544769258,0.0022908919940833094,0.0046474010064492186,0.00014381600014583292,0.0009997139585731878,0.0009874929977411917,0.005977168007609538,0.000299098148525412,0.006990901609690202,0.005943348884483719,0.0013466541182153597,0.00729,0.001163835639026033,0.006126163386322368,0.09647745703014597,0.0035225301989645964,0.003
