milliseconds,BM,ACT,GLC,ACoA,AKG,cAMP,FBP,G6P,GLX,ICT,MAL,OAA,PEP,PG3,PYR,AceA,AceB,AceK,Acoa2act,Acs,Akg2mal,CAMPdegr,Cya,Emp,Eno,Fdp,GltA,Icd,Icd_P,Mdh,Me,PckA,Pdh,PfkA,Ppc,PpsA,PykF,Cra,CraFBP,Crp,CrpcAMP,IclR,PdhR,PdhRPYR,EIIA,EIIA_P,EIICB
0,0.030000319435170293,-2.6701681691193643e-07,4.799999400599617,0.3519601330584495,0.19118906220458137,0.20280463093963422,6.575040649572321,1.9081411270178907,5.705934170330491e-09,0.0014081166931233186,3.2787776123334735,0.05053491209074554,0.2104558981495232,5.7209777079333195,0.86327707658367,0.004723229999570061,0.001416968999952884,0.00014169699998802264,0.001,0.001096222001879326,0.0010268479999555249,0.001,0.001,0.011515593000003791,0.01155281300003029,0.00015749199997964122,0.0010296119996787935,0.004290789865855437,0.00022047792952024973,0.0034572699976972558,0.0009997139928112396,0.002290891999727154,0.004647400999967715,0.00014381600001323912,0.0009997140000495212,0.0009874930000914983,0.005977167999580625,0.00029909801584221147,0.006990902115504098,0.005943271309718877,0.0013467260101115252,0.00729,0.0011638115621356482,0.006126186376547507,0.0964770721715175,0.0035229254124485867,0.003
100,0.03000125467282474,1.0895462736089551e-07,4.7999998285631005,0.35196140570069817,0.19118922240497005,0.20280244482327878,6.575044479676017,1.9081382752093972,5.705936597513848e-09,0.0014080939056594867,3.278782174628295,0.050534022133660705,0.21045471854774664,5.720973950211688,0.8632745479388017,0.004723229999431926,0.0014169689998075846,0.0001416969999770939,0.001,0.0010962220007330293,0.0010268480010425744,0.001,0.001,0.011515593001112729,0.011552812999570897,0.00015749199998230698,0.0010296120000075858,0.004290789356410143,0.00022047711537077943,0.0034572700017953505,0.0009997139982553362,0.0022908919989992277,0.004647401000769046,0.0001438160000125278,0.000999713997465323,0.0009874929997023302,0.005977168001768865,0.0002990981048479555,0.006990901913448028,0.005943285847182911,0.0013467171750507461,0.00729,0.0011638172967456649,0.0061261831194318,0.09647745781425744,0.0035225388817696486,0.003
200,0.03000028042032203,6.120846318491536e-07,4.799997675147934,0.351973887640373,0.1911876699581633,0.20280042569533263,6.575045578125756,1.908135082596557,5.705935777036931e-09,0.001408095754011389,3.2787762341136015,0.05053216081176525,0.21045439112314157,5.720974084544187,0.8632715911693658,0.004723229998785581,0.0014169689995524744,0.0001416969999441224,0.001,0.0010962220030502953,0.0010268480015385867,0.001,0.001,0.011515593001992239,0.011552813001472107,0.00015749199990881043,0.0010296120024708842,0.004290788888106154,0.00022047893608142526,0.003457270006833061,0.0009997139885158672,0.002290891998500005,0.0046474010018186,0.0001438160000303796,0.000999713983187691,0.0009874929993540311,0.0059771680007837885,0.00029909813867633276,0.006990902081356778,0.00594329888046089,0.001346706853010152,0.00729,0.0011638189477111648,0.006126180427468384,0.09647745587117211,0.0035225354919550303,0.003
300,0.03000201678967053,8.040043740862089e-07,4.799997089524244,0.35196965175574974,0.19118463934932006,0.20279769797693853,6.5750452351955655,1.908132803204337,5.7059270618294444e-09,0.00140810032045253,3.278780901601235,0.050532236803487486,0.21045432640495476,5.7209716086388385,0.8632686615281945,0.00472322999759325,0.001416968999155018,0.00014169699990832695,0.001,0.0010962220060102776,0.0010268480012807489,0.001,0.001,0.011515593002830728,0.011552813004409183,0.00015749199989213014,0.0010296120019804894,0.004290787694655541,0.00022047939483303523,0.0034572700102670547,0.000999713987125448,0.002290891997862222,0.004647401002720803,0.0001438160000532331,0.0009997139815796998,0.0009874929991097931,0.0059771680030347345,0.00029909780052116613,0.006990902206706495,0.005943308364997991,0.0013466940652087022,0.00729,0.001163821314945832,0.006126176366907501,0.09647745501341057,0.0035225339515571937,0.003
400,0.030002874001203526,7.756738153510574e-07,4.799995086829601,0.3519811169669746,0.19118648238081967,0.20279690027130906,6.575045957287141,1.9081307452264051,5.705929466038148e-09,0.0014081132737590093,3.278782669020158,0.05053064773236594,0.2104542746903833,5.720969280178569,0.8632674054203207,0.004723229996511364,0.001416968999011776,0.0001416969998857779,0.001,0.0010962220042270371,0.0010268480023819008,0.001,0.001,0.01151559300337774,0.011552813003818958,0.00015749199987286877,0.0010296120030150787,0.004290784017748175,0.00022047947907814224,0.0034572700098989854,0.000999713983444181,0.0022908919974952554,0.004647401003410296,0.00014381600006972838,0.0009997139789707417,0.0009874929991315526,0.005977168002494669,0.00029909782795356846,0.006990902049402242,0.005943317751473907,0.0013466873944369755,0.00729,0.0011638260666230447,0.006126173593402285,0.09647745859527468,0.003522525843097394,0.003
500,0.030003478520204643,8.194238948636543e-07,4.799994382353836,0.35201902695345644,0.19118653419033618,0.20279453363954023,6.57504708636602,1.908129439154121,5.705924301126647e-09,0.0014081139048610538,3.2787780053732454,0.0505314379544711,0.2104541803553247,5.720966664699029,0.8632653108006464,0.0047232299962813185,0.001416968998954592,0.0001416969998760668,0.001,0.001096222005669188,0.0010268480024382875,0.001,0.001,0.01151559300396429,0.011552813004837613,0.00015749199982680593,0.001029612002822403,0.004290782665919644,0.00022048336192873093,0.0034572700086464795,0.0009997139750722306,0.0022908919970821774,0.004647401004024718,0.00014381600008881189,0.0009997139773692022,0.0009874929985573858,0.005977168004479397,0.00029909777956183226,0.006990902074206583,0.005943320840656308,0.001346676145323895,0.00729,0.0011638289331623475,0.006126170630792502,0.09647746194104703,0.003522531470355938,0.003
600,0.030003662407305964,9.55405191903049e-07,4.799994656948868,0.3520299814564753,0.19118461908814544,0.20279404175218887,6.575047605245294,1.9081282552372898,5.705930297003159e-09,0.0014081134227249296,3.278774961706801,0.0505302449485228,0.21045412179517364,5.720963172037101,0.8632636381334773,0.004723229995888643,0.0014169689987219294,0.0001416969998599786,0.001,0.0010962220092262539,0.0010268480019404943,0.001,0.001,0.011515593004720033,0.011552813005627225,0.0001574919997990855,0.0010296120039835657,0.004290781642550129,0.000220485143270073,0.0034572700082383776,0.0009997139635536103,0.0022908919961420614,0.004647401004820645,0.0001438160000893913,0.0009997139762418338,0.0009874929983518116,0.00597716800395318,0.00029909779114669125,0.006990902085730736,0.005943333375570038,0.0013466672942550762,0.00729,0.001163829731846491,0.006126171009624816,0.09647745846402489,0.0035225317854669317,0.003
700,0.03000357536929212,1.7070656398393818e-06,4.799992856726118,0.3520210062670861,0.19118513592174993,0.20279281373740946,6.575043402083283,1.908127927339077,5.705919033618435e-09,0.0014081285980051814,3.2787704291033797,0.05052971106511529,0.2104541391857044,5.720963020675739,0.8632621385439678,0.004723229994468865,0.0014169689983998632,0.0001416969998435022,0.001,0.0010962220093270806,0.0010268480019908182,0.001,0.001,0.011515593004803879,0.011552813008616995,0.00015749199971761699,0.0010296120034484458,0.004290780910325552,0.00022048546506837801,0.0034572700112754638,0.0009997139661026557,0.002290891995623333,0.004647401005248396,0.00014381600009920722,0.0009997139575996863,0.0009874929980780084,0.005977168006348639,0.0002990978888486506,0.006990902000706489,0.005943334173603514,0.0013466639119609411,0.00729,0.0011638315210117168,0.006126166802798999,0.09647745971087006,0.003522525318005333,0.003
800,0.030003771879696155,1.4357832744273063e-06,4.79999236435959,0.3520612519324241,0.19118652061413344,0.2027911725944117,6.575045382526457,1.908127077033114,5.7059207556273936e-09,0.001408145382908829,3.2787719525765446,0.05052790969307334,0.21045405174730383,5.720959471512277,0.8632586125856503,0.004723229994449422,0.0014169689984263167,0.00014169699982291174,0.001,0.0010962220079847192,0.001026848002898133,0.001,0.001,0.011515593005428372,0.01155281300922363,0.00015749199972172874,0.0010296120032885427,0.00429077794697237,0.000220487043098382,0.003457270012614355,0.000999713963994422,0.0022908919950405497,0.00464740100623767,0.00014381600010522072,0.0009997139550713887,0.0009874929979577442,0.00597716800573738,0.0002990982568474449,0.006990901850025328,0.005943342003884414,0.0013466598093046565,0.00729,0.0011638345905718708,0.006126167089117831,0.09647746545658864,0.003522534540301563,0.003
900,0.03000432574665046,1.8774750962937467e-06,4.799990107437741,0.3520577916111323,0.19118605748512654,0.2027904420788731,6.575042880126365,1.908126494069906,5.7059197714291585e-09,0.0014081411076777744,3.2787788198078287,0.05052786457929076,0.2104540541253825,5.720958375759353,0.8632576181575711,0.0047232299941287435,0.0014169689982507614,0.0001416969997982827,0.001,0.0010962220048385085,0.0010268480023988748,0.001,0.001,0.011515593005653005,0.011552813011886038,0.0001574919996761105,0.0010296120036354045,0.00429077628337173,0.00022049024435345297,0.003457270012021241,0.0009997139520724445,0.0022908919942365388,0.00464740100644363,0.00014381600013377513,0.0009997139608819835,0.0009874929976619665,0.005977168007832982,0.00029909826564262105,0.006990901917637822,0.00594335067642747,0.001346650082239063,0.00729,0.001163837055302542,0.006126163207011029,0.09647746179942762,0.003522529709463027,0.003
