milliseconds,BM,ACT,GLC,ACoA,AKG,cAMP,FBP,G6P,GLX,ICT,MAL,OAA,PEP,PG3,PYR,AceA,AceB,AceK,Acoa2act,Acs,Akg2mal,CAMPdegr,Cya,Emp,Eno,Fdp,GltA,Icd,Icd_P,Mdh,Me,PckA,Pdh,PfkA,Ppc,PpsA,PykF,Cra,CraFBP,Crp,CrpcAMP,IclR,PdhR,PdhRPYR,EIIA,EIIA_P,EIICB
1700,0.030009711458143094,3.676994230891294e-06,4.799980123678297,0.35215403920512955,0.19119973208009797,0.20278596629491272,6.575029274696011,1.9081253035886596,5.705907548189007e-09,0.0014081928616608253,3.2787832192061273,0.050523286413644085,0.21045390604017375,5.720946952096549,0.8632461893946776,0.00472322999224092,0.0014169689974691453,0.00014169699971163682,0.001,0.0010962220005154915,0.0010268480005889518,0.001,0.001,0.011515593006378885,0.011552813020771161,0.00015749199944083662,0.0010296120000709483,0.004290765871082426,0.00022049969089875003,0.0034572699997122416,0.0009997139186818406,0.00229089199027098,0.004647401009204454,0.00014381600024059206,0.0009997139064230743,0.0009874929959719921,0.005977168013480088,0.0002990993354083034,0.006990900746151282,0.005943374916957734,0.0013466239320952622,0.00729,0.001163846960455302,0.006126153561304132,0.09647745793927522,0.0035225266862647115,0.003
1800,0.030009241040196775,4.04460560283028e-06,4.799980288814566,0.3521706273063016,0.19120167075818992,0.20278549914664679,6.575030696592858,1.9081253906046673,5.705902760473423e-09,0.0014081986042089353,3.2787762598435033,0.05052167398552302,0.21045391228045404,5.720945008584758,0.8632453303630095,0.004723229991466124,0.0014169689974386673,0.00014169699972380644,0.001,0.0010962219962368951,0.0010268480002734955,0.001,0.001,0.011515593006128508,0.011552813022304617,0.0001574919993910682,0.0010296119999979336,0.004290764508696838,0.00022050038168647306,0.003457269999881951,0.000999713899791608,0.002290891990052554,0.004647401009657428,0.00014381600027017354,0.0009997139080785194,0.000987492995793341,0.005977168014972008,0.00029909940121010696,0.006990900474676248,0.005943374786153912,0.0013466263260094105,0.00729,0.0011638484654750499,0.006126149892808038,0.09647746397516757,0.003522529337518921,0.003
1900,0.030010705709024667,3.8425696062373085e-06,4.799977024759308,0.35218018234544535,0.1912023070646344,0.20278462670224873,6.575026775781482,1.9081253335451092,5.705893180909895e-09,0.0014082049732932695,3.278779700285686,0.05052080679708443,0.21045389486249183,5.720943372192717,0.8632454729342547,0.004723229992015438,0.0014169689975027588,0.00014169699972170605,0.001,0.0010962219945217168,0.001026847999328294,0.001,0.001,0.011515593006331284,0.01155281302280068,0.0001574919993976396,0.0010296119986497798,0.004290764753699291,0.00022050202435505573,0.003457269997048755,0.0009997139087216274,0.0022908919894657955,0.004647401010003931,0.0001438160002594537,0.0009997138994287922,0.0009874929956403356,0.0059771680150700985,0.0002990993780541426,0.006990900385346429,0.005943380554352994,0.0013466197916014513,0.00729,0.001163848613702639,0.006126151373904547,0.09647745606634996,0.003522528016166586,0.003
2000,0.030010677209596288,4.499035323168671e-06,4.799977112770409,0.35221306529976465,0.1912024134525662,0.20278399494653992,6.575025675632394,1.9081254054464099,5.7058866934569685e-09,0.0014082190163979833,3.2787863395655155,0.050519725776096036,0.21045386242249536,5.720941973632542,0.8632455570988622,0.004723229992142144,0.0014169689976068862,0.00014169699970839584,0.001,0.0010962219918155742,0.0010268479986231254,0.001,0.001,0.011515593006023249,0.01155281302334475,0.0001574919993434727,0.0010296119982840326,0.0042907632118948874,0.00022050123443512798,0.003457269995802558,0.0009997139031040667,0.002290891988774214,0.004647401010159407,0.00014381600028946125,0.0009997138936703649,0.0009874929954558024,0.005977168015331531,0.00029909963445116976,0.006990900201779869,0.005943381067377757,0.0013466216936207321,0.00729,0.00116385107884878,0.006126150349678903,0.09647745868886118,0.0035225299229923604,0.003
2100,0.030011969557263228,4.689470829166764e-06,4.79997694844723,0.35221848811014084,0.1912061766397954,0.20278394887716547,6.575026001628273,1.908125161604577,5.705878344634591e-09,0.0014082348017328535,3.278790332882403,0.050519074778185076,0.210453886861419,5.720941666494949,0.8632443050240951,0.004723229992215646,0.001416968997534065,0.00014169699970203125,0.001,0.0010962219912749695,0.0010268479990831936,0.001,0.001,0.011515593005918366,0.011552813026148166,0.00015749199933155842,0.0010296119975029983,0.004290761688657952,0.0002205031143367418,0.0034572699944427276,0.0009997138990668168,0.0022908919890190834,0.004647401010523631,0.00014381600030477395,0.000999713892035241,0.00098749299522992,0.00597716801626482,0.00029909993772205554,0.006990900348017198,0.00594338355667202,0.0013466211273640719,0.00729,0.0011638529922044067,0.006126146665775423,0.09647746364302463,0.003522532449758108,0.003
2200,0.030011774539754545,4.36366151039384e-06,4.799975036602409,0.3522102613904505,0.1912062946704226,0.20278397977179785,6.575023029363803,1.9081250145030337,5.705886440256618e-09,0.0014082304209377446,3.2787939966014066,0.050520109932247634,0.21045381461605447,5.720942950456492,0.8632438006793437,0.0047232299917399695,0.0014169689975556136,0.0001416969997131421,0.001,0.001096221990000848,0.0010268479980048003,0.001,0.001,0.011515593005969896,0.011552813026716886,0.0001574919993220888,0.001029611996222587,0.004290760642753745,0.00022050349719448257,0.0034572699877275454,0.0009997138918463831,0.0022908919882249053,0.004647401010677391,0.0001438160003133117,0.0009997138785194876,0.0009874929951571773,0.005977168017239974,0.00029909989962508145,0.006990899934577254,0.005943379647977132,0.00134662011900166,0.00729,0.001163854184340377,0.006126147890227838,0.09647746339652898,0.0035225290779349223,0.003
2300,0.03001292193344179,4.7323479678839115e-06,4.7999742149658795,0.3522441419832211,0.19120979894140422,0.2027842941583218,6.575023488398517,1.9081245253336325,5.705871122277955e-09,0.0014082370658839434,3.2787934772020364,0.05051911232264243,0.21045383107634386,5.720939144903329,0.8632425014079824,0.004723229992509628,0.0014169689976537923,0.0001416969997099715,0.001,0.0010962219903684002,0.0010268479979419023,0.001,0.001,0.011515593005606267,0.011552813026223303,0.00015749199932015603,0.0010296119956691712,0.004290762290928882,0.00022050581338589793,0.0034572699878905075,0.0009997138806485748,0.0022908919881604057,0.004647401010648709,0.00014381600030552628,0.000999713877673218,0.0009874929952493274,0.005977168018413176,0.0002991001165030648,0.006990899974956159,0.005943380957671926,0.0013466141461728196,0.00729,0.0011638532094320776,0.006126146381051479,0.0964774570862219,0.0035225255340165067,0.003
2400,0.030013296882111375,4.900818637010839e-06,4.799971617908394,0.35223513714250587,0.19121191060837553,0.20278417636755094,6.575020858469953,1.908124545828879,5.705870316644917e-09,0.0014082466165978038,3.2787933305293957,0.05051771140618607,0.21045379435030895,5.720938788168806,0.8632400384658647,0.004723229991970071,0.0014169689978031457,0.00014169699972200626,0.001,0.0010962219843236823,0.0010268479971809546,0.001,0.001,0.011515593005684353,0.011552813027157187,0.0001574919992662301,0.001029611995719869,0.004290761437457999,0.00022050676739701142,0.0034572699855417756,0.0009997138688921665,0.0022908919879631564,0.00464740101097547,0.0001438160003110072,0.0009997138819835853,0.0009874929951238865,0.005977168019924592,0.00029910005085804754,0.00699089983399596,0.005943383573568296,0.0013466168078433316,0.00729,0.0011638535153268266,0.006126146077849835,0.09647745717431988,0.0035225297348324405,0.003
2500,0.030012990869160552,5.029109007614324e-06,4.7999730003860845,0.35226313950285815,0.19121042278102943,0.2027838266977904,6.575018207967597,1.9081245338211104,5.705868421660157e-09,0.0014082504356242537,3.2787987441597926,0.050517071191381935,0.21045378628355482,5.720937340590385,0.863239513576812,0.004723229992621993,0.0014169689978905577,0.00014169699973051703,0.001,0.0010962219838666946,0.0010268479969767882,0.001,0.001,0.011515593005364446,0.011552813028163625,0.00015749199923818522,0.0010296119950204913,0.004290759503554761,0.00022050755109527748,0.003457269985661002,0.0009997138651824983,0.002290891987836624,0.00464740101102098,0.00014381600033232323,0.000999713864821245,0.0009874929948340098,0.00597716801992671,0.00029910013639998024,0.006990899571434593,0.005943383231785572,0.0013466147555849088,0.00729,0.001163855974366678,0.006126144137258277,0.0964774613663094,0.0035225270009651916,0.003
2600,0.03001471348321346,5.534044585306206e-06,4.7999720051864205,0.3522649735958496,0.19121206379226866,0.202783578652644,6.575016794941305,1.9081245943870344,5.705851293637918e-09,0.0014082556268160316,3.27880986259329,0.050516778456378454,0.21045379543989728,5.720936852562041,0.8632403829149927,0.0047232299928809335,0.0014169689978669239,0.00014169699973294028,0.001,0.0010962219818548631,0.001026847996091217,0.001,0.001,0.011515593005409148,0.011552813030380834,0.00015749199925482342,0.0010296119939253443,0.004290759620016908,0.00022050597193659766,0.0034572699800509143,0.000999713862444179,0.002290891987050786,0.004647401010781943,0.00014381600033870165,0.0009997138629795643,0.0009874929948759353,0.005977168020539414,0.00029910024615325214,0.006990899719145666,0.0059433862457669556,0.0013466136132245488,0.00729,0.0011638558118434634,0.006126144849292375,0.09647746521363451,0.0035225240954698876,0.003
2700,0.030015222087614975,5.438350022740856e-06,4.799968689385649,0.35228344791650823,0.19121373019686877,0.20278301541034027,6.575015654010496,1.9081249224956047,5.7058529729675906e-09,0.0014082714412048493,3.2788105542795076,0.05051649948458154,0.21045380481211493,5.720936423691216,0.8632385000599727,0.004723229992798759,0.0014169689979054443,0.0001416969997503343,0.001,0.001096221978895464,0.0010268479961919948,0.001,0.001,0.01151559300518589,0.011552813031627527,0.0001574919992540739,0.0010296119925678382,0.004290758124025995,0.00022050812515145375,0.003457269977933552,0.0009997138636311795,0.0022908919873896884,0.004647401011253528,0.00014381600036242123,0.000999713859191899,0.0009874929948897255,0.005977168020756282,0.00029910050608862013,0.0069908996033122995,0.005943385421361626,0.001346616324233712,0.00729,0.0011638573498364577,0.006126142621699815,0.09647746148109959,0.003522527703108349,0.003
2800,0.030014760056299408,6.1458730545945195e-06,4.799966472844049,0.3523073206896256,0.1912185787737233,0.202783298619465,6.5750149987684035,1.9081245697123326,5.705852721393883e-09,0.0014082801703902523,3.278813332544019,0.050514871424928255,0.21045380311881154,5.72093538892661,0.8632395049246733,0.004723229993416457,0.001416968997997683,0.00014169699973611447,0.001,0.0010962219813151048,0.00102684799540413,0.001,0.001,0.01151559300496025,0.011552813031513157,0.00015749199920974953,0.0010296119914134704,0.004290758512200203,0.00022050937162951432,0.0034572699781367194,0.0009997138521693621,0.0022908919865681637,0.0046474010107846265,0.00014381600034995298,0.0009997138533454838,0.0009874929945826664,0.005977168021510839,0.00029910065778368685,0.006990899435791561,0.005943390121005248,0.0013466116611335194,0.00729,0.0011638577960948599,0.006126141332777462,0.0964774657134811,0.003522530463927848,0.003
2900,0.030015074922386985,6.103942288718146e-06,4.7999666414954705,0.352329539850952,0.1912185824774787,0.20278242160775176,6.5750129892809115,1.9081245159355067,5.7058377367852276e-09,0.0014082904406083026,3.2788224965222605,0.0505152859036743,0.21045375315366724,5.720931487349506,0.8632366208611952,0.004723229993859815,0.0014169689982112977,0.00014169699976081734,0.001,0.0010962219770083055,0.0010268479947217208,0.001,0.001,0.011515593004562659,0.011552813033621368,0.00015749199918013983,0.0010296119920317711,0.004290756301372231,0.00022051001647621952,0.0034572699702435385,0.0009997138506749135,0.0022908919866970385,0.004647401011081851,0.00014381600037989876,0.0009997138455929548,0.0009874929946504694,0.005977168021832389,0.00029910084659173666,0.006990899225809079,0.005943386246221609,0.0013466137082574481,0.00729,0.0011638593848589697,0.006126141146109195,0.0964774627896415,0.003522524862129488,0.003
3000,0.030016782738595402,5.991504136429576e-06,4.799965907410617,0.3523208631382776,0.19122171744780472,0.20278237419086362,6.5750130174337365,1.9081241505008868,5.705829585596441e-09,0.001408295755297727,3.278824830376578,0.05051482205830351,0.21045376198240512,5.720930732806057,0.8632381586983753,0.004723229994433165,0.0014169689984230294,0.00014169699975605807,0.001,0.0010962219760874106,0.0010268479943254236,0.001,0.001,0.011515593004416189,0.011552813035717271,0.00015749199917376795,0.0010296119894951223,0.004290755796572681,0.00022050991338257186,0.003457269969206695,0.0009997138448474508,0.002290891986672649,0.00464740101092594,0.00014381600039166316,0.0009997138497910801,0.0009874929945127293,0.005977168022727851,0.00029910095418448767,0.006990899241084987,0.005943389693400153,0.0013466122755012673,0.00729,0.0011638598790702564,0.006126139547909069,0.09647745681336291,0.003522526497400733,0.003
3100,0.03001645400487291,6.7146564250515175e-06,4.799963574717751,0.3523487329639367,0.1912238353767856,0.20278300145854747,6.57501040214677,1.9081239697789396,5.705820532323872e-09,0.0014083004940365312,3.278824008699396,0.050513046154862365,0.2104537110795676,5.720931945428865,0.863235787867381,0.004723229995103188,0.0014169689984053723,0.00014169699978578145,0.001,0.0010962219743474724,0.0010268479935185786,0.001,0.001,0.011515593004396803,0.011552813034756068,0.0001574919991684452,0.0010296119904117979,0.004290755398093985,0.0002205104829645798,0.003457269970473225,0.0009997138371304517,0.0022908919864420875,0.004647401011022551,0.00014381600040179194,0.0009997138435607655,0.000987492994462568,0.005977168023858745,0.00029910079837126456,0.006990899073470159,0.005943387412823275,0.0013466092667995927,0.00729,0.0011638602382584298,0.006126139660181447,0.09647746633970992,0.003522528773799642,0.003
