milliseconds,BM,ACT,GLC,ACoA,AKG,cAMP,FBP,G6P,GLX,ICT,MAL,OAA,PEP,PG3,PYR,AceA,AceB,AceK,Acoa2act,Acs,Akg2mal,CAMPdegr,Cya,Emp,Eno,Fdp,GltA,Icd,Icd_P,Mdh,Me,PckA,Pdh,PfkA,Ppc,PpsA,PykF,Cra,CraFBP,Crp,CrpcAMP,IclR,PdhR,PdhRPYR,EIIA,EIIA_P,EIICB
0,0.029999349529388177,5.023251144871407e-08,4.799999194053334,0.35196228791258743,0.19119221062136804,0.2028045075791683,6.575041535083633,1.9081406043268814,5.705924347466979e-09,0.0014081123783341656,3.278775121340858,0.050535323695125055,0.21045588071814586,5.720975897285032,0.8632791561002774,0.004723230000028166,0.001416968999907529,0.00014169699999843613,0.001,0.0010962220010354332,0.0010268480000256756,0.001,0.001,0.011515592999919179,0.011552812999618292,0.00015749200001665613,0.0010296119999414811,0.004290790040032612,0.0002204771609702144,0.003457270002911506,0.0009997140007442836,0.0022908920003346287,0.004647400999815748,0.00014381600000819067,0.0009997140075797145,0.0009874929999477817,0.005977167999825615,0.00029909786024514266,0.0069909020126919,0.005943272389143864,0.0013467270912387362,0.00729,0.0011638139321533804,0.006126186502385432,0.09647706963614479,0.003522915483867405,0.003
100,0.030000120652112713,-9.264079860375068e-08,4.79999859387883,0.35198429372351775,0.19118784450542414,0.20280239157673127,6.575042701762434,1.9081386488410086,5.705929412354082e-09,0.0014080981061655817,3.2787837819255223,0.05053427943557209,0.2104547219126068,5.720975499061254,0.8632767437473199,0.004723229998810893,0.0014169689998761534,0.0001416969999674989,0.001,0.0010962220002739735,0.001026848000834533,0.001,0.001,0.011515593001101495,0.011552813001659019,0.00015749199998168765,0.0010296120000471652,0.004290787834082596,0.00022047618641805628,0.003457270000511587,0.000999713988216849,0.0022908919993810326,0.004647401001016464,0.000143816000005698,0.0009997139876249002,0.000987492999879829,0.005977168001799001,0.0002990982231874339,0.006990901957889186,0.005943286236079955,0.0013467134701540993,0.00729,0.0011638169563228907,0.006126182992997461,0.0964774538468746,0.0035225337225484312,0.003
200,0.03000169043580379,2.531553649703933e-07,4.799997554331314,0.3519947755896957,0.1911873752831004,0.20279952078170585,6.575045375315176,1.9081351773606374,5.7059327867939615e-09,0.0014081011092771534,3.2787746818946237,0.050533408669982564,0.21045437912378892,5.720973065754567,0.8632713273413619,0.004723229998514466,0.0014169689995122102,0.00014169699993325576,0.001,0.0010962220038686769,0.001026848001853306,0.001,0.001,0.011515593001944059,0.011552813002559989,0.00015749199995303655,0.001029612000937722,0.00429078732508488,0.00022047710676601496,0.0034572700075474485,0.0009997139931257686,0.002290891998675761,0.004647401002073978,0.0001438160000211954,0.0009997139958647112,0.0009874929995180106,0.00597716800180247,0.0002990978795325736,0.0069909020773769575,0.005943296585124999,0.0013467069500458007,0.00729,0.0011638184655301672,0.006126179863644667,0.09647746005591278,0.00352252937464855,0.003
300,0.03000145218738054,7.202161295596507e-07,4.799997946420974,0.35199469908910547,0.19118782468522091,0.20279790381821786,6.5750481898941135,1.9081325922280072,5.705927221595638e-09,0.001408104411376084,3.278777237879219,0.05053268401261358,0.21045431299209685,5.720971797105498,0.8632712468991869,0.004723229997688304,0.001416968999241417,0.00014169699991451926,0.001,0.0010962220071423327,0.001026848001873631,0.001,0.001,0.011515593002743756,0.011552813004228226,0.00015749199988751092,0.0010296120031923484,0.004290786500623733,0.00022047799682363564,0.0034572700074728554,0.0009997139811324445,0.0022908919977343953,0.004647401002600719,0.0001438160000515336,0.000999713987877232,0.0009874929991060088,0.005977168001672606,0.00029909799637133896,0.00699090195596005,0.005943303984529968,0.001346696892919485,0.00729,0.0011638239307125168,0.006126177646235172,0.09647745538155886,0.0035225324526573774,0.003
400,0.03000292236232904,1.0334260249213468e-06,4.799995821029436,0.35199488563952314,0.19118680238354868,0.20279633389365215,6.575047774030233,1.908130953140765,5.705932647732181e-09,0.001408111367528127,3.278773343774268,0.05053136688220978,0.21045421354998656,5.72096796365703,0.8632665422970578,0.004723229996699274,0.0014169689989140955,0.00014169699989136366,0.001,0.001096222003687459,0.0010268480017288433,0.001,0.001,0.011515593003592528,0.011552813005253591,0.00015749199984800664,0.0010296120034843698,0.0042907850774226005,0.00022048023835264998,0.0034572700100727726,0.000999713973488716,0.002290891997873283,0.0046474010032744525,0.00014381600005343545,0.0009997139767168532,0.0009874929990722364,0.005977168004034513,0.0002990979573815805,0.006990901969820041,0.0059433163755714955,0.0013466864311874412,0.00729,0.0011638254237295582,0.0061261758068251754,0.09647746400630337,0.0035225253775043653,0.003
500,0.030002758208243798,1.3059028308218472e-06,4.799993630637276,0.3520268134185807,0.19118306677230906,0.20279441819382135,6.575045292229573,1.9081293307614475,5.705925867957415e-09,0.0014081066218065538,3.2787727515960077,0.05053033209158245,0.21045417350714546,5.720966392899493,0.8632650452872577,0.004723229996032959,0.0014169689988655888,0.00014169699987136132,0.001,0.0010962220058635922,0.0010268480026523967,0.001,0.001,0.011515593003882522,0.011552813006051401,0.00015749199981913872,0.0010296120035634029,0.004290784715214605,0.00022048208781060263,0.0034572700098385576,0.0009997139778492863,0.0022908919972083348,0.004647401003934997,0.00014381600007942917,0.0009997139776970769,0.0009874929985306238,0.00597716800429962,0.0002990979910560992,0.006990902199811701,0.00594332452735948,0.0013466779060031804,0.00729,0.0011638286992131882,0.006126170835109238,0.09647745514712146,0.00352253493513473,0.003
600,0.030003808531337463,1.2749923606036606e-06,4.799992714576903,0.3520182037590906,0.19118489043476003,0.2027938321466958,6.57504603760861,1.9081280465480344,5.705926664545757e-09,0.0014081238132665683,3.278777952954767,0.05053074372810454,0.21045417187794305,5.720964021569002,0.8632619745321598,0.004723229995121797,0.00141696899872353,0.0001416969998575968,0.001,0.0010962220048828866,0.0010268480028900713,0.001,0.001,0.01151559300468276,0.011552813006130794,0.00015749199977188269,0.0010296120041359488,0.004290781764224628,0.0002204831840541145,0.0034572700096608816,0.0009997139725832491,0.002290891996648056,0.004647401005101042,0.00014381600008676518,0.0009997139648401715,0.0009874929983355626,0.005977168005941361,0.0002990979274961796,0.006990902153822296,0.00594333086848685,0.0013466694780478639,0.00729,0.0011638301361341326,0.0061261697529616695,0.09647745845793303,0.0035225336318893533,0.003
700,0.030003817191243683,1.5023424255460644e-06,4.799993200795181,0.3520498046695888,0.19118528317296749,0.20279221695671018,6.575046679186719,1.9081276697518665,5.705929563126031e-09,0.0014081274218963077,3.2787757198729808,0.05052995233647242,0.210454110040439,5.7209643404437935,0.8632620734409387,0.0047232299947542215,0.0014169689983789758,0.00014169699983330593,0.001,0.001096222005875899,0.0010268480027088,0.001,0.001,0.011515593004842051,0.01155281300887934,0.00015749199975169056,0.0010296120039644616,0.004290779235297172,0.00022048571025183123,0.0034572700110768306,0.0009997139658422473,0.002290891995750192,0.004647401005319658,0.0001438160001017252,0.0009997139611280866,0.000987492998009677,0.005977168006466699,0.0002990979475260821,0.006990901934506387,0.005943337638288612,0.0013466616722675581,0.00729,0.0011638316736820992,0.0061261686377625715,0.09647745780926192,0.003522526223851704,0.003
800,0.030004628691817102,1.9832610933151864e-06,4.799989404346505,0.35204073527426194,0.19118843676686537,0.20279155884341926,6.575042651841499,1.9081273066121973,5.705933055408092e-09,0.0014081346849275384,3.278775195319668,0.05052802866002196,0.2104540598103116,5.720959313805338,0.8632587665586114,0.004723229994518197,0.0014169689983547543,0.00014169699980744538,0.001,0.001096222009151515,0.0010268480030034201,0.001,0.001,0.011515593005152137,0.01155281300875952,0.00015749199970993614,0.001029612003699776,0.004290779652118343,0.00022048697083943772,0.0034572700116725984,0.000999713962938686,0.0022908919946587197,0.004647401005831542,0.00014381600012112808,0.0009997139577057096,0.000987492997777926,0.005977168005961153,0.0002990982821833912,0.006990901715769609,0.005943340875817986,0.001346654497798868,0.00729,0.0011638348287317244,0.006126166657828859,0.09647746533261616,0.0035225249174414847,0.003
900,0.03000479230493597,1.806847632446816e-06,4.799988511893785,0.35207411814547407,0.191186693882481,0.2027907405051814,6.575041196030856,1.908126763407758,5.705928697628886e-09,0.001408140385987892,3.2787708118640655,0.05052866282456355,0.21045407318668213,5.72096020400218,0.8632583852379386,0.004723229993999631,0.0014169689982476772,0.00014169699980263288,0.001,0.0010962220076722962,0.0010268480018795502,0.001,0.001,0.01151559300581389,0.011552813009846593,0.00015749199966746987,0.0010296120035732108,0.004290777678729176,0.0002204897289351578,0.0034572700126218135,0.0009997139527793567,0.0022908919948895212,0.004647401006516158,0.00014381600012786883,0.0009997139517439783,0.000987492997531781,0.005977168006347281,0.0002990983316161125,0.006990901752915327,0.0059433493343463775,0.0013466547709697397,0.00729,0.0011638350340779234,0.00612616261975188,0.0964774616123286,0.003522532267040895,0.003
