milliseconds,Tumor,IL2,Immune_cells
0,1.0199133744943365,7.807876778709784e-06,0.0007200470455137464
100,0.9975546831743582,4.966934316382527e-06,-0.004070638621557841
200,1.0413485839342291,-2.0761053219254945e-06,0.012107511880096476
300,1.0956380267694499,-5.0317910388540774e-06,0.015446215341897057
400,1.0983744964355824,1.382423392498713e-05,0.0204774350098592
500,1.0845277490177982,1.1639593814437656e-05,0.024270047428582856
600,1.0820864782649782,3.4505726528905196e-06,0.021996732841676345
700,1.1217350489667806,1.6901503201702586e-05,0.021277370028627597
800,1.1274525025458604,1.1421214261767277e-05,0.03507748569136671
900,1.2159241467501367,1.299472669718522e-05,0.03407401854652912
1000,1.2244554083089971,1.790623338339557e-05,0.03132902197722543
1100,1.2510214877703683,2.3235540214154453e-05,0.03629620155396712
1200,1.2320594357091545,2.0599762545798922e-05,0.04429667076207564
1300,1.3042412838959894,2.7010038415025823e-05,0.05622647668304202
1400,1.2852281982616676,3.9133142408603416e-05,0.04952034637571143
1500,1.298840733641685,3.697869110224923e-05,0.061943768219612325
1600,1.3206949944825193,3.482312470385205e-05,0.05865290573979946
1700,1.351306548211396,5.109048212599763e-05,0.0724636244361786
1800,1.4034088128053355,5.186817953655773e-05,0.07449569555809064
1900,1.3888966731633685,4.721662122902615e-05,0.07117428456749364
2000,1.394543765535389,5.610762160562204e-05,0.08572435866486744
2100,1.4331300906310247,5.6708627793907707e-05,0.08178864608283239
2200,1.490564717562386,6.954368265099368e-05,0.09272462147176357
2300,1.5078018335116994,6.580674206005406e-05,0.09095447396530966
2400,1.542106687828874,7.527895464679175e-05,0.10925773165534473
2500,1.5389390330445454,7.692273082269341e-05,0.11234518516658451
2600,1.6395929315631834,8.556466990305672e-05,0.10764881176146714
2700,1.6411573103275707,8.26315275491374e-05,0.11910388317011444
2800,1.63976991458979,9.937058196348885e-05,0.11909067714072717
2900,1.6540563640418455,0.00010828503855338592,0.1274154997611598
3000,1.736799146031499,9.98121245931163e-05,0.13777776964465752
3100,1.7840200710929222,0.00011287185686527159,0.13338577882493277
3200,1.7765332480525902,0.00012610685882175215,0.14329898685719591
3300,1.8460778690824138,0.00012546492479131594,0.15008546298111186
3400,1.8117558581796227,0.00014040637816035197,0.15064454510352557
3500,1.8962191767803342,0.0001412753507156198,0.1679763086309221
3600,1.9540273340980059,0.00015534788784243012,0.1648112254449038
3700,1.9800392164803073,0.0001538676409097454,0.17966164812619476
3800,1.974607693279927,0.00017329488733219145,0.18195986687133214
3900,2.02016280041566,0.00017314087151674672,0.18381508045949374
4000,2.05168710342781,0.00018421829823972625,0.19126886025094259
4100,2.063676879479508,0.00019961064229038166,0.20820167709283163
4200,2.1504406989266602,0.00021052190831663659,0.20650002600711748
4300,2.1448684145082346,0.00022948051721104177,0.21850762038254673
4400,2.1717386129149707,0.00023246633132281325,0.2211384273102494
4500,2.220944039022753,0.00024212683243396869,0.22449952067845858
4600,2.2795709558546546,0.00026441179669607113,0.23136477358536725
4700,2.303033947462287,0.0002677355768054973,0.24980302196783113
4800,2.357929453164936,0.00028862836632805516,0.24907373262143573
4900,2.4109709348704125,0.00030066014886282713,0.2650953137475679
5000,2.4563027814061242,0.00030776993586798386,0.26019572988066064
