milliseconds,Tumor,IL2,Immune_cells
0,0.9846167166844166,-1.6888293574547994e-06,0.005869165038007537
100,1.049947079415364,1.020375003139528e-06,0.007055598931588069
200,1.0446437523824217,8.038594707066844e-06,0.0005204018136445825
300,1.0280232040153559,-4.530380308341597e-06,0.01366024296713582
400,1.0831373444776717,7.051886455910184e-06,0.008726765438725931
500,1.1242257895945609,1.4483873121363218e-05,0.010521896433566309
600,1.142666418654543,1.7058268690583717e-05,0.028214268514283943
700,1.171081462831957,3.2913405343173883e-06,0.0321727802636282
800,1.1629929198164748,1.0690906659071457e-05,0.03551512494811354
900,1.210290961914754,1.704018385913216e-05,0.039852227973502664
1000,1.1949984064698922,1.691352568082536e-05,0.03698160806066552
1100,1.246667360841156,1.9962694073139514e-05,0.04589291359728507
1200,1.2275811350209356,1.9313384116723427e-05,0.04499503384932937
1300,1.2866218601362682,3.70746497628647e-05,0.05580427859551671
1400,1.3192036961943703,3.588336346465244e-05,0.05134913738025001
1500,1.3370851674877358,3.3496655710973914e-05,0.06085804328464408
1600,1.303989114245348,3.280428471267807e-05,0.05599693457011913
1700,1.3580012010145732,3.837901093169238e-05,0.06397341423712853
1800,1.3697578059126758,4.469148419653315e-05,0.06651245571745122
1900,1.4215299116394586,4.642248016966436e-05,0.07130173516080465
2000,1.4151048546154836,5.859691118868836e-05,0.07728867635994667
2100,1.4993153769177587,5.515855275191228e-05,0.09066580176110993
2200,1.5077727448564449,6.0931398597488495e-05,0.09821527626958139
2300,1.5396404481587018,6.9980754958874e-05,0.09219880807966421
2400,1.561916401088834,7.000669604535622e-05,0.10836944707018945
2500,1.5621608466593837,7.32584152099628e-05,0.1053296669467725
2600,1.5958591472855224,8.926565797576809e-05,0.10454760994222555
2700,1.6355443919646102,8.200868709599514e-05,0.11205259312068505
2800,1.6346114383853807,8.624246376345569e-05,0.12737517287489786
2900,1.6479643307226204,9.289560204544998e-05,0.12724553387002782
3000,1.713783590058187,0.00010635436964386564,0.13344693478679065
3100,1.7256764518251932,0.00011959880484241562,0.13864167280666653
3200,1.7494546185809454,0.00011682384174697868,0.1473956890690184
3300,1.7999397388616214,0.0001290086329246229,0.15611863777259477
3400,1.8518442084691367,0.00013151399256582406,0.16013511660785745
3500,1.844806979033977,0.0001522877440107004,0.16324380395349025
3600,1.9343430362742524,0.00014492360902295341,0.1611984283862186
3700,1.9727258767353752,0.00015420861479385962,0.17934999611307437
3800,1.9943646568278497,0.00016400749969402227,0.17833775228111723
3900,1.9774923026562856,0.00017199792151583105,0.19503456905470037
4000,2.062265824937353,0.00018191212615002465,0.1966878092447376
4100,2.1104750214621384,0.00019638153768583547,0.20451748245911475
4200,2.1040477738678303,0.00021535719564980954,0.20758357562154123
4300,2.1559601748510615,0.0002137656915184959,0.2189373695869401
4400,2.18739302592612,0.00023047605905997633,0.21944948608113113
4500,2.2558685139261168,0.00024176249592154558,0.22704038252282113
4600,2.3263672938901694,0.00026550199465120316,0.23065793862712006
4700,2.315243949828142,0.00026774245821512314,0.23828456228075873
4800,2.3961814873637435,0.00027702058978126685,0.24515169440035156
4900,2.3813666675548704,0.0002939154838276224,0.25929856760416653
5000,2.461511205020787,0.00031194158398959305,0.25915724068812035
