milliseconds,Tumor,IL2,Immune_cells
0,1.0322266210149817,1.0632069920393311e-06,0.007809971400834761
100,1.055643472282944,8.310738998941666e-08,0.011147555826327864
200,1.0379623816230201,3.886469181820458e-06,0.012842830004827083
300,1.0770562213056705,2.4977901202506224e-07,0.0147096924214714
400,1.0784461289783842,6.1640343959851655e-06,0.009745155147684505
500,1.090532157870998,5.137166074557616e-06,0.019038109251060364
600,1.134358998960575,1.232627940071666e-05,0.018965579138851916
700,1.150253238354527,1.395761367200429e-05,0.03310480641351491
800,1.1582904509294918,7.53235181557268e-06,0.02277885888127053
900,1.1720944533785134,1.2882861779036996e-05,0.03927825061143078
1000,1.201193784096936,1.6670322981845212e-05,0.04396458580416955
1100,1.2440833068369224,3.149856198930834e-05,0.045979283571340436
1200,1.2058483848899793,2.265103080090476e-05,0.04621190369337339
1300,1.2551747523391505,2.2549611123339725e-05,0.05316336411942784
1400,1.3096502364566565,3.451653524708227e-05,0.04978331059541449
1500,1.2958962971665002,3.365180546429445e-05,0.05172169759918703
1600,1.3019363431520157,3.435422093575501e-05,0.06670450851758078
1700,1.3372598052016054,4.716694997150279e-05,0.06831849451118231
1800,1.423973072501636,4.756582240352446e-05,0.06742083650396827
1900,1.4060549710145276,5.4253021482956585e-05,0.07373885483123975
2000,1.4645139226444877,6.003086629079845e-05,0.07936459825990744
2100,1.4760250116984273,6.69251508537565e-05,0.09086292664046361
2200,1.5082417035112425,5.9041894317739214e-05,0.09367484059328157
2300,1.5360402977511116,6.927883519855692e-05,0.09444389263410453
2400,1.5434379971505892,7.784233195328714e-05,0.09452506861195867
2500,1.5951597148791503,8.71525951851355e-05,0.1028497188877077
2600,1.6236204269519638,9.037978200459486e-05,0.10952017972178801
2700,1.6232004678755587,8.47637795918857e-05,0.11461357698456699
2800,1.638311107066742,9.66159875440734e-05,0.12738693310864074
2900,1.6650118516994343,0.00010138038500949082,0.12251307967027547
3000,1.7518808727312647,0.00011023028800499937,0.13539154087875063
3100,1.7899049215643508,0.00011913608185132953,0.13294670705038739
3200,1.7385902047742559,0.00012770635824832133,0.14804549221032676
3300,1.811048959764964,0.0001223666437187717,0.15485597335870768
3400,1.8069790430150068,0.00014084617818947194,0.159834814320942
3500,1.8915579618193565,0.0001425365226777253,0.16692755502749992
3600,1.869128186280423,0.00014694149258346267,0.16624121548938076
3700,1.9577657946142177,0.00016262198649162366,0.1783336814225119
3800,2.0049550908634926,0.00017150194087737111,0.17747436178958506
3900,2.0263521457411655,0.00017877282646314301,0.1813472559025364
4000,2.045363882507572,0.00018956971982750332,0.19507615510036536
4100,2.0601823897929368,0.00020488093035763078,0.2002749451518648
4200,2.119821219000359,0.00020206696547298884,0.2059646701277
4300,2.2035906261558655,0.00022676778383068144,0.22234174831795886
4400,2.178616105780091,0.00023605870203217941,0.22243965656299738
4500,2.238594931366733,0.00023674055187128615,0.23314604436488925
4600,2.247806516616305,0.00025311065256694603,0.2359735298602951
4700,2.3082945022590127,0.0002676906487575453,0.24206973102951881
4800,2.3492267046838924,0.00028869357925198326,0.2505808651051028
4900,2.419615774771251,0.00030350682102426836,0.25401895656282286
5000,2.4173455100916867,0.0003209080231218647,0.2605682726231095
