milliseconds,Tumor,IL2,Immune_cells
0,0.984357842660589,8.327672226276686e-06,0.0037439471745194007
100,1.0329722060408155,4.029135542530527e-06,0.0030455126758828525
200,1.0065639879158996,-4.2225569541036594e-07,0.009227570889079056
300,1.0689735199563946,3.5904517912545485e-07,0.007380561375460067
400,1.0923351354258615,6.748314254393859e-06,0.018235238277211845
500,1.0800908188023128,1.4876852509406387e-05,0.011195170793840532
600,1.071886158180229,1.6846359376328542e-05,0.028702462538121646
700,1.148607184122547,6.204192056137943e-06,0.021972742930341897
800,1.1455011500285601,1.8515144736591156e-05,0.024216082750526297
900,1.2106234299495913,1.5270410062736975e-05,0.02722270282109722
1000,1.1832756550714343,2.0427917072117294e-05,0.03373539988768191
1100,1.2583386147300177,2.2553851093043314e-05,0.03766657829516873
1200,1.2283062627778378,2.7207976637218897e-05,0.05227012021775842
1300,1.2537756930633661,2.484161233906902e-05,0.04597406549769084
1400,1.276986103114039,3.423297134992064e-05,0.04676566821407889
1500,1.3528831122326983,3.2695775757824363e-05,0.05346331354257294
1600,1.3620105456415712,4.581260445597663e-05,0.06573337486635701
1700,1.361067301655599,3.517888793178546e-05,0.06901283719329991
1800,1.3585543240084184,4.579484240493956e-05,0.07467811251617892
1900,1.444801479519886,4.702934691463299e-05,0.0748267262184712
2000,1.3914104181008802,5.5828781041396544e-05,0.07588457015118046
2100,1.4236705531523217,4.968625359107812e-05,0.09185577973825233
2200,1.4602673993568238,6.351493784464225e-05,0.08842773662957124
2300,1.5414836200517807,6.980513642692053e-05,0.09399643162403815
2400,1.5163143984567873,7.348706251648625e-05,0.10005339509817213
2500,1.6069977185707112,8.599787822352993e-05,0.10386450623458317
2600,1.5637904811444343,9.244223516197527e-05,0.11785999704797642
2700,1.629302378321289,9.588995893677266e-05,0.1128209648523946
2800,1.697455070605352,8.752054280944179e-05,0.1253507334837275
2900,1.6513884548804212,0.00010548159799333324,0.1285128235634477
3000,1.6906561236472848,0.00011128942396956426,0.14146556197415666
3100,1.7249371978136907,0.0001228929767407926,0.14357280674013972
3200,1.7955634528738693,0.00012553993067527535,0.13866333847809212
3300,1.7725227028202073,0.00013560858357608026,0.15324565348675193
3400,1.8843111199884457,0.00013174820097980943,0.15369732455396637
3500,1.8988253428360968,0.00014490487185120208,0.16900831881360043
3600,1.8718063162677012,0.00015158738192510898,0.17386094706325772
3700,1.936222961555716,0.0001632232668153008,0.17709945973414898
3800,1.942138647352943,0.00017073391666101533,0.17847865240247635
3900,2.029319948531441,0.00018357528728958514,0.1958189005385502
4000,2.061872528777953,0.00019429918002664774,0.19558523798579902
4100,2.122204734693015,0.00019997213947683856,0.2088434219578897
4200,2.130593127457429,0.0002125218331930302,0.2119865375910595
4300,2.139456010840975,0.0002274198837897816,0.21893091714690815
4400,2.247573294772716,0.0002297659324393588,0.21580259780344502
4500,2.2370310851222515,0.0002430337252193836,0.23027580092860855
4600,2.3255025173584327,0.0002578997391476486,0.24032758458145226
4700,2.3260097452087627,0.00027827924102714544,0.2480540321964444
4800,2.4108713404816013,0.00029137029254955256,0.2539270427360353
4900,2.432595015217464,0.00029086075518954197,0.26198757509224146
5000,2.4881678945384014,0.00030419445612507985,0.2645727997949499
