milliseconds,SPB_B,SPB_T,Bfa1,Bfa1P4,Bfa1P5,Tem1GTP,Tem1GDP,B_Bfa1,B_Bfa1P4,B_Bfa1P5,T_Tem1GTP,T_Tem1GDP,B_Bfa1_Tem1GTP,B_Bfa1P4_Tem1GTP,B_Bfa1P5_Tem1GTP,B_Bfa1_Tem1GDP,B_Bfa1P4_Tem1GDP,B_Bfa1P5_Tem1GDP,Bfa1_Tem1GTP,Bfa1P4_Tem1GTP,Bfa1P5_Tem1GTP,Bfa1_Tem1GDP,Bfa1P4_Tem1GDP,Bfa1P5_Tem1GDP
1000,9.925858635867752e-05,0.00015296289612073242,-1.4516293919243644e-08,3.118226511741042e-10,5.2091476936555604e-14,3.1093616135679945e-08,3.534360628880184e-09,2.8610303046143394e-07,2.2237860403175096e-05,2.458989618860085e-07,6.35782911290713e-06,3.6853303250879873e-07,3.64079692964314e-07,2.9975686708600293e-05,4.3872971520104525e-06,5.979394771068984e-08,8.647405033189763e-05,3.118856476184251e-08,3.2731218561966365e-08,2.435696922616012e-10,7.195016107444395e-14,5.023565553333176e-09,1.4008878396335238e-09,2.8675435437229945e-15
1100,8.765273117463273e-05,0.00017349803498920761,-5.678626260287313e-09,1.0347676684994974e-10,1.0702413669152077e-13,7.323508044428845e-09,4.989806788489697e-09,-6.658290429365607e-07,-8.484697738027626e-05,5.703103901760817e-07,7.1307966441773785e-06,4.932034371801087e-07,3.134818658225213e-07,3.0755696625033543e-05,4.634218223031099e-06,5.7871779538575447e-08,8.489238546158989e-05,2.302292794774174e-08,2.791781512039367e-08,2.7004441997586005e-10,1.698690014129082e-13,4.2232898047662045e-09,5.987388524491252e-11,3.029984915129478e-15
1200,9.246205374518121e-05,0.00016855144174538934,-2.5295285737754273e-08,5.434358622197682e-10,8.536574945320686e-14,9.406541214405159e-09,4.117455258196807e-09,6.697505675527779e-07,-2.191650030750921e-05,1.0539986944923814e-06,4.783839325844243e-06,9.577189836609338e-07,3.244770868795334e-07,2.9323981001562173e-05,4.597928947964452e-06,5.84779666549312e-08,0.00010495306321228278,2.6581473892206065e-08,3.4362149976982934e-08,2.5558091378466525e-10,7.404332454489595e-14,5.984732633620634e-09,1.1305990387796423e-09,4.976422169929161e-15
1300,6.029478358680883e-05,0.000158617810365968,-5.2608292243285135e-09,7.178198688791449e-10,7.322692666012006e-14,1.64217802831258e-08,2.280295729641205e-09,-1.646262197737579e-07,-5.64753737028004e-05,8.135621462591216e-07,8.203871403244455e-06,8.841976269459684e-07,3.0932170506197974e-07,2.900750202660812e-05,4.325996118441573e-06,5.310060920702295e-08,9.510527431080887e-05,4.058561692622489e-08,1.7281401161236996e-08,2.5824828781655916e-10,1.8270160735103072e-13,6.7672905730200405e-09,3.7636490421634725e-10,6.183532088463929e-15
1400,7.08527720084196e-05,0.00016565216211803153,-5.5567154355689285e-09,3.009135748879882e-10,7.861848905325628e-14,1.0721691722405392e-08,3.5802535929260505e-09,4.5319225926228136e-07,-4.586330932794258e-05,1.0005736380903832e-06,2.7056428191490757e-06,7.738180827925525e-07,2.8514769810461434e-07,3.571736186864202e-05,3.920950226721752e-06,5.357534880635934e-08,0.00011147803552702005,3.324809121932533e-08,3.282905141153243e-08,2.5846476313610853e-10,1.3506013414913795e-13,6.2795239233669724e-09,6.964367334681022e-10,5.5166048859087785e-15
1500,9.979477158411778e-05,0.00016899882220041096,-1.9050071122634735e-08,8.396872232097282e-10,1.034663487060507e-13,1.6958725596937306e-08,3.661016632033002e-09,-8.831597051677324e-07,-0.00014059904499815731,1.2411965221050162e-06,1.4004600418413728e-06,2.618777475906252e-07,3.2447038093599417e-07,3.761578143567159e-05,4.295065439320902e-06,5.503500991367555e-08,0.00013839323339447738,1.638821216318677e-09,3.801293263565118e-08,2.702067538235474e-10,1.3340587608074123e-13,6.617427456167291e-09,5.868867416740048e-10,8.684616068878058e-15
1600,7.312284508512968e-05,0.00017579537904195502,-1.8923621271767824e-08,1.1013571017583427e-09,1.157475894793245e-13,1.87522963261874e-09,1.1084017365383142e-09,-7.207171286758507e-07,-5.635967002683451e-05,7.915832193606823e-07,-1.180320627221379e-05,7.532352852660246e-07,2.746656624428485e-07,3.688497756626641e-05,4.026075390348395e-06,4.974068294861641e-08,0.00013466795506271494,2.020469974248575e-08,4.3060013571692563e-08,2.6163384339245277e-10,1.858605249091328e-13,6.307612654512421e-09,1.4012869170022257e-09,7.124454739023733e-15
1700,0.00010280908251948895,0.00015494240110492145,-2.670461674758123e-08,7.435867908665344e-10,1.358361428157315e-13,1.570991736928506e-08,1.648793067355983e-09,-3.887516239459529e-07,-7.951430429945075e-05,1.2817114162784984e-06,-1.4654781978125104e-06,5.470111222877667e-07,2.953589463348828e-07,3.817039379482087e-05,4.220675150385571e-06,4.663009686179564e-08,0.00015390841132155022,1.693794569899241e-08,4.813799584047751e-08,2.3491398724460256e-10,1.1490240030068037e-13,7.546155586089911e-09,2.1440949412341947e-09,7.658770908645169e-15
1800,5.44956017235038e-05,0.00015490554440940067,-1.8903337857916618e-08,8.19587791293844e-10,1.6365536121352016e-13,-6.181271142993348e-09,1.266472064188786e-09,1.9395770335337897e-07,-0.00010815883222911425,8.759917600092905e-07,-1.1160000898529005e-05,8.536466697920293e-07,2.4669579920182806e-07,3.846640391933236e-05,3.878345537293411e-06,4.7028566255984154e-08,0.00014879483894121153,8.063416307111981e-09,3.532760841521033e-08,2.7705107316507473e-10,1.4409925001426534e-13,6.600309179598909e-09,1.5991195941636026e-09,9.437838849875229e-15
1900,5.6332899058883184e-05,0.0001765841451762621,-3.505449012684619e-08,8.225924710569145e-10,1.3595850501557804e-13,-1.6360501281323484e-08,2.206887201448619e-09,3.989321106672657e-07,-0.0001302302387459789,1.46982702207972e-06,-7.568358603356791e-06,2.5557150837588783e-07,2.604828562708009e-07,4.1210152682366824e-05,4.193416990948213e-06,4.859989142979656e-08,0.0001458140130652008,1.9388766336136876e-08,2.9002919429204355e-08,2.477171238188892e-10,2.4772238713479546e-13,9.595408925078621e-09,1.6366447774108507e-09,1.1698296389071903e-14
2000,9.742103952876035e-05,0.0001830988951366825,-3.145841978030262e-08,6.218548277582397e-10,1.5797571222091585e-13,-2.2066477276550902e-09,2.356760579630574e-10,8.465813693822553e-07,-0.00018321412006470176,1.1250066896956458e-06,-1.8595501146066459e-06,4.5500534061968537e-07,2.494008638112863e-07,4.151100211943684e-05,3.818889008390668e-06,4.169571237458202e-08,0.0001631411928367981,1.9040583066650297e-08,3.0926461807012023e-08,2.8194338938368997e-10,2.2850336445151547e-13,9.076392988359037e-09,1.7068992655599464e-09,1.1823101879106301e-14
2100,5.714678391069074e-05,0.00016591447909244418,-4.68740820730301e-08,9.652314961553185e-10,1.1315844098390236e-13,-1.908195952877232e-08,-1.5802378853297297e-10,-1.2554027884962705e-06,-0.00019839807915263033,1.2073615742078183e-06,-1.018859805312847e-05,-5.367517798753635e-08,2.2317070809892866e-07,4.120839359946581e-05,3.537430419934194e-06,4.021341534749415e-08,0.00016347825985869036,3.089686443906877e-08,5.3188980060142146e-08,2.8311509841318246e-10,2.1359751608010006e-13,8.861678722182862e-09,1.3335235872228427e-09,1.0990428317083426e-14
2200,7.820375059965677e-05,0.00015819413697774952,-2.5711430207234276e-08,1.1896515161910708e-09,1.3395133950084932e-13,-2.1648716150703083e-08,7.86509156206095e-10,6.055504059705512e-08,-0.0002221922502763951,1.6206708143660358e-06,-9.838651834938334e-06,3.9453156475497723e-07,2.5215515919270345e-07,4.244830568705818e-05,3.496897192347087e-06,3.823662454537729e-08,0.00018207742275642337,2.4335163131523684e-08,4.520160536035332e-08,3.3691476931885614e-10,2.682024650837218e-13,1.0573411494917032e-08,1.7529626640020884e-09,1.0435563141454296e-14
2300,7.636869036249522e-05,0.00016802591378770016,-5.165242847365832e-08,9.995406164235137e-10,2.0988927819316855e-13,-3.998857709002704e-09,-1.407849169227005e-10,-8.974852878735858e-07,-0.00015112010093432378,1.632791749953575e-06,-8.481599167984513e-06,-2.6639286720320465e-07,2.0139984454975417e-07,4.7111094349955274e-05,3.6906267549277087e-06,4.0911738348154826e-08,0.00021667575002958094,2.1145309515253587e-08,5.9083333809035463e-08,3.322773148114312e-10,2.640959080026978e-13,1.018445889225191e-08,2.1560076583408992e-09,1.0568452701137099e-14
2400,6.158368453492901e-05,0.0001768255139162482,-5.922996813648605e-08,1.2757426883026814e-09,2.305256094330916e-13,-2.513845788815661e-08,-1.3602511714901007e-09,5.652759573856817e-07,-0.00020402276009810066,1.315007620423087e-06,-6.526507555019355e-07,-1.9728552515175168e-07,2.2820311251414517e-07,4.53642308394978e-05,3.437173014187127e-06,4.036163746139211e-08,0.00021180867795054354,9.119880421125587e-09,6.028349447860721e-08,2.8760468859790056e-10,2.4213148288080576e-13,9.86349526323749e-09,1.3486385255071425e-09,1.5506339841391438e-14
2500,5.8438572380542376e-05,0.00018445855951904926,-5.592822772404024e-08,9.951670798900201e-10,1.7471014774101696e-13,-2.332257717770137e-08,-8.168536545275187e-10,-4.913490532227616e-07,-0.00022852415979990125,1.8535861880058884e-06,-8.656836904871557e-07,-1.3163027357486144e-07,1.9272819490732747e-07,4.748667140633025e-05,3.6119611174622913e-06,3.903301910493608e-08,0.00019419556045894746,-7.811605181512608e-09,5.839678363278052e-08,3.37271413617763e-10,2.0772178337843173e-13,1.048363327166116e-08,2.7677742563469613e-09,1.5081613056356223e-14
2600,7.097861040677178e-05,0.00017325441476542545,-5.176248070769683e-08,7.877678100712883e-10,1.8418705655449815e-13,-2.2751708319246334e-08,-6.96582952034115e-10,-6.155657488617867e-08,-0.00019853077260165739,1.7997669129914901e-06,4.905066757487345e-06,4.4434093497843693e-08,1.6016493835547357e-07,4.8398921369599634e-05,3.327322567570154e-06,3.29178438265102e-08,0.00021939949664737847,2.8568528216378865e-08,5.2859035894012556e-08,3.4717911302333356e-10,2.894172056786478e-13,1.2491981533849616e-08,2.025225038755318e-09,1.364885059366034e-14
2700,5.6459502183387494e-05,0.0001648994230976761,-6.646576801620604e-08,1.2175805748193463e-09,2.4683602350470506e-13,-2.0691517634202286e-08,-2.125600066962073e-09,2.2525652393867165e-07,-0.00020863522874210326,1.8136993376190465e-06,-5.950180567866353e-06,-1.6206207329242683e-07,1.8204488472317764e-07,5.247214992781596e-05,3.7318879570975672e-06,3.1359181690414376e-08,0.00024681671800819355,2.982328655177004e-08,5.531342969605704e-08,3.624155961575363e-10,2.4319705370442743e-13,1.2116885929184056e-08,2.165356694453288e-09,1.5560294219974478e-14
2800,7.723497493830062e-05,0.00018745402018565074,-4.600112406885525e-08,1.1767258445485012e-09,2.3556537407120696e-13,-2.903146051707774e-08,-2.8784230973485447e-09,-9.427796162283375e-07,-0.00018404686470853513,1.6628053954323156e-06,-1.911419017061218e-05,6.82160171292535e-08,1.5248909125981216e-07,5.3462047364956965e-05,3.554609226842019e-06,3.251607674167674e-08,0.0002519642425016605,3.007024618811733e-08,5.453014130531151e-08,2.7280384431137896e-10,2.897115017911544e-13,1.186019928859735e-08,2.2222300245618644e-09,1.6470689419489415e-14
2900,6.655816009072209e-05,0.00018679339268901044,-5.553219898171969e-08,1.4686943785456317e-09,2.656949758561785e-13,-3.0309621715715556e-08,-2.2526858163469384e-09,-1.0923829762650347e-06,-0.0002643969172877944,2.2572405966871814e-06,3.0594873153707234e-06,-3.024270550041096e-08,1.348436802872315e-07,5.700738839262535e-05,3.075667470890808e-06,3.107229311357652e-08,0.000247447421934304,6.040330956672683e-10,5.3945435560486956e-08,3.272526191290192e-10,3.0284084153781115e-13,1.1938299764287467e-08,2.6261911932317873e-09,1.707398047666917e-14
3000,7.89643032912337e-05,0.00016163940549579792,-5.7864647267730994e-08,7.197714323744698e-10,1.7554703800167156e-13,-3.9149215262233566e-08,-2.0150525827901033e-09,2.424538342635592e-07,-0.00018460449007479677,1.5481793084258218e-06,-1.1785546642716129e-05,3.681920777668025e-07,9.972978588412995e-08,5.493526934955756e-05,3.055592813260547e-06,2.4568273675756033e-08,0.0002506877975467846,2.436686303568223e-08,7.753533526995928e-08,3.442145994494706e-10,3.1270417578423246e-13,1.3098294863161477e-08,2.768389352161346e-09,1.533575818133201e-14
3100,6.278115256787089e-05,0.00018570812792439805,-6.680330435713846e-08,1.6312926465936352e-09,2.9496738058876337e-13,-2.7668681538240742e-08,-3.6944039982667014e-09,-5.222941739896644e-07,-0.00021035863444487715,2.103602379766966e-06,3.632116145419339e-06,-6.008770760095846e-07,8.119566935198729e-08,5.6657769019554684e-05,2.856703065236806e-06,2.722736812332228e-08,0.00026816296820414496,9.764198515497731e-09,5.6041727373825096e-08,3.353035387279911e-10,2.8441911308727073e-13,1.3901139134712392e-08,2.466325080480164e-09,1.6658881069351136e-14
3200,5.90843505425199e-05,0.00018012406823175554,-8.25659452684862e-08,1.109831821159059e-09,1.9100691670604784e-13,-4.5797635688494674e-08,-3.849663000571731e-09,-1.1294928684055942e-06,-0.0002442285836665269,1.9252836825987645e-06,-6.199490528594476e-06,-2.2180064661690858e-07,1.3875896833549532e-07,5.807965364001588e-05,2.701914542092808e-06,2.757920877372232e-08,0.00026834988885780434,3.699658266039599e-10,7.687339980607806e-08,3.786308258145078e-10,2.840041467450656e-13,1.3154847595897282e-08,2.9649769655370953e-09,2.0028316741826978e-14
3300,7.27698676779524e-05,0.0001806349381276013,-8.756649453863393e-08,1.387213703973347e-09,2.9549346136418117e-13,-3.0593597855551806e-08,-3.3351445527679626e-09,3.342070387584747e-07,-0.00023354037537389312,1.708386069324213e-06,-2.155002910341199e-05,-4.266437529688637e-07,7.178080162267256e-08,5.7376296163077346e-05,3.232081158865243e-06,2.4507775733310166e-08,0.0002918724949960916,2.7267050863713006e-08,6.193521529026115e-08,3.0827563556810267e-10,3.6799268620224774e-13,1.3416747848682232e-08,2.1717905643519536e-09,1.7993598003962593e-14
3400,9.670883153962861e-05,0.00016682517283379462,-7.298175612189161e-08,9.037526743438111e-10,2.2432430220657452e-13,-4.6752517914213695e-08,-5.373487121635937e-09,6.772782168382011e-07,-0.00028188420483228025,2.30070979463244e-06,-2.157487199293973e-07,-2.3499883099839923e-07,6.627567293043714e-08,6.337394443080776e-05,2.6065234660148647e-06,2.1424273492315098e-08,0.0002761001965653686,-1.1440357447500089e-08,6.401445522241267e-08,3.304429435913528e-10,3.621659155151492e-13,1.3772745858776224e-08,3.5029176529652487e-09,1.8561135377997637e-14
3500,9.521360223851123e-05,0.00018276970421560944,-7.509005971679934e-08,1.7287564858285875e-09,2.9640254862487013e-13,-5.083230009823487e-08,-5.453833274205105e-09,1.6232498475007813e-07,-0.0002950787171196042,2.4242104464801622e-06,-2.3730886220134554e-05,3.521730773983355e-07,5.8614438326472106e-08,6.138018650437366e-05,2.996989458523084e-06,1.6726583612534997e-08,0.0002937747288482333,1.689123351993765e-08,7.990987234405061e-08,3.7324235933108857e-10,2.739874443348975e-13,1.7008718567019492e-08,3.767956575048685e-09,2.204889532352685e-14
3600,9.135965339736558e-05,0.00018573302707211044,-6.843857098480762e-08,1.1976480888027827e-09,2.4399149377577135e-13,-3.884474073877471e-08,-4.536633749617472e-09,6.00755007643437e-07,-0.0003679674922234055,2.5045111032476107e-06,-1.041562947727012e-05,-6.900337648763135e-07,2.6405295492261676e-08,6.094984752434903e-05,2.766718487220146e-06,1.9127355486650495e-08,0.0003217789545791497,2.4260195001528662e-08,8.79145131703326e-08,3.7368546110791746e-10,3.3422708338700174e-13,1.6421789351904277e-08,3.514306982096251e-09,2.215049194260517e-14
3700,7.649765319079164e-05,0.00018176888187704522,-8.993806726426546e-08,1.073842590071896e-09,3.174788816951898e-13,-5.486595080244428e-08,-5.3621076789958096e-09,9.194895066392672e-07,-0.0002977808898272367,2.478866188860399e-06,-2.226547541142565e-05,-6.692602690364646e-07,2.2331575564419304e-08,6.186739112580549e-05,2.8856692838977116e-06,1.3882736553956726e-08,0.00032307935620202826,1.153307720692785e-08,6.833483964665247e-08,3.680350851415874e-10,3.881856517244726e-13,1.5942807116562812e-08,3.4704237265969864e-09,2.3110476802339514e-14
3800,0.00010460070299737122,0.00018497491080534358,-9.417373603387882e-08,1.7115018385865258e-09,2.4451965843436575e-13,-6.669158083278663e-08,-6.5592691939223574e-09,-1.4779290342206757e-07,-0.00039306700175095597,2.443553211727455e-06,-2.2932052064405287e-05,-2.261240028900521e-07,5.0816724034936075e-09,6.626200538043078e-05,2.8100867015288378e-06,1.1933281895700208e-08,0.0003534208390800919,-1.5503867183733783e-08,9.496954116950064e-08,4.276624828959259e-10,3.7190178321140884e-13,1.7614673328657007e-08,3.050033251092697e-09,2.389556718532682e-14
3900,1.8599846865695777e-05,0.00022343556907891972,-1.17841424951084e-07,5.296685998718958e-10,3.9489063402648823e-13,-1.0029396251198689e-07,-7.171684358287988e-09,-5.474989438280447e-07,-0.000557062755591011,3.6302868561035235e-06,-5.88557668170353e-05,-1.5778866792877568e-06,-8.759092141353923e-08,6.898958545591588e-05,1.646577857894572e-06,6.25038713029722e-09,0.00035879397357823766,-4.3387739503501514e-08,1.1757733501141158e-07,1.676913282708156e-10,1.4585245889048894e-13,1.902803523790746e-08,4.4183915949267853e-10,1.357457252119703e-14
4000,-8.336845557831954e-05,0.00025478521474560774,-1.7272733694084204e-07,-1.1025751652562372e-09,6.268393538167082e-13,-1.1523315208257293e-07,-1.1261351370173386e-08,8.88416389518404e-07,-0.0007792196321992478,4.55361329626102e-06,-8.936764325437248e-05,-3.7681810643083942e-06,-1.4685178726081348e-07,7.932588125562753e-05,8.682087534697038e-07,8.785761468605052e-10,0.0004033544417982308,-1.2347050047587634e-07,1.5630105532286837e-07,3.6176467112254917e-12,-1.3106646625068673e-14,2.3841381872507732e-08,-1.24735117297226e-09,6.164745788701919e-15
4100,-0.00022042341137990199,0.0003146251332245499,-2.2192604078109007e-07,-3.1349635170652906e-09,7.353912961070194e-13,-1.7985349163390627e-07,-1.3118887617297005e-08,5.316507936868767e-08,-0.0008805915903259093,5.490309396525477e-06,-0.0001417007722402357,-4.962120696173773e-06,-3.068029789663317e-07,8.329110529585152e-05,-7.803222523384513e-07,-2.478406880714346e-09,0.00046460002966326253,-1.8124989227974615e-07,2.1253106498779236e-07,-1.522844646431204e-10,-2.3988691406209033e-13,2.5754934901545804e-08,-4.4484703063096085e-09,-2.9870830617171647e-15
4200,-0.00030043674802214814,0.0003501877306167443,-2.72353196358936e-07,-4.278547378037467e-09,1.0265243812733358e-12,-2.1867243064278494e-07,-1.5717740416273686e-08,8.859170111148034e-07,-0.001043688540564518,6.49176101925738e-06,-0.00017853644997278486,-6.851534382630256e-06,-4.0801227331101223e-07,9.26932889310958e-05,-1.9083254005227377e-06,-1.335845769180466e-08,0.0005128168671460652,-2.556170846788619e-07,2.395348643179339e-07,-3.709501114542633e-10,-5.112727548518753e-13,2.9438105472945835e-08,-7.751211379329933e-09,-1.1122849219730332e-14
4300,-0.0004006661143006596,0.00040659712584146694,-2.971248033973417e-07,-5.549420271145356e-09,1.1823034897627636e-12,-2.3628766056259382e-07,-1.8251527743424507e-08,-1.8274796225949e-07,-0.001247718718755513,7.560017030057109e-06,-0.000234387277066566,-9.289687789150307e-06,-4.6955605442822953e-07,9.331433360960395e-05,-2.709138483147937e-06,-1.3642402251019036e-08,0.0005426855023579067,-3.141619411703715e-07,2.6869288211126956e-07,-5.528844422573648e-10,-6.640104711688637e-13,3.3234071742979983e-08,-1.0191080856496513e-08,-1.7382904437615256e-14
4400,-0.0004923933034008258,0.00044249041348941347,-3.5758926277802484e-07,-7.463558112347925e-09,1.3284730601076364e-12,-2.8401591406417214e-07,-2.1567032721969294e-08,1.5353552431340139e-06,-0.0015663549092140513,9.079076798824204e-06,-0.0002774311283571947,-1.1015364991803776e-05,-5.746801347705717e-07,0.00010217900365452677,-3.991113599766504e-06,-2.0915485209609703e-08,0.0005975812305734912,-3.901517358110197e-07,3.149774766504155e-07,-7.654197638050323e-10,-8.386706014553324e-13,3.594981790666651e-08,-1.2021391677100294e-08,-2.4803936694856267e-14
4500,-0.0005602406214459644,0.0004906024889911327,-4.068413235905622e-07,-8.85791088106753e-09,1.4605692217985455e-12,-3.2549098194787e-07,-2.3626093452908903e-08,1.5716047142708492e-06,-0.001624763063618354,1.0210228800620923e-05,-0.00030111311721621204,-1.2368368717311521e-05,-6.500803345201849e-07,0.00011200504959014767,-5.415768322088846e-06,-2.8591727290580596e-08,0.0006257197606166501,-4.471103609612211e-07,3.737553530567841e-07,-9.484118282211031e-10,-1.0778692200495358e-12,3.9673953135175636e-08,-1.4488068036697792e-08,-3.376665060691798e-14
4600,-0.0006787213800160412,0.0005447444785337186,-4.4253588883514013e-07,-1.0595891001386994e-08,1.6678812923161558e-12,-3.5128127334577904e-07,-2.598910102873394e-08,-1.2076085927198956e-07,-0.0018358499628900948,1.1004823278385596e-05,-0.0003675564979013976,-1.4200472157785803e-05,-7.71976034676325e-07,0.00011585320051539444,-6.149700434663562e-06,-3.8352019017624116e-08,0.0006782172350685381,-5.325365716429774e-07,3.947037825432898e-07,-1.0738825186112019e-09,-1.2233886083995883e-12,4.487519168962147e-08,-1.7368698897280584e-08,-3.983877752380625e-14
