milliseconds,SPB_B,SPB_T,Bfa1,Bfa1P4,Bfa1P5,Tem1GTP,Tem1GDP,B_Bfa1,B_Bfa1P4,B_Bfa1P5,T_Tem1GTP,T_Tem1GDP,B_Bfa1_Tem1GTP,B_Bfa1P4_Tem1GTP,B_Bfa1P5_Tem1GTP,B_Bfa1_Tem1GDP,B_Bfa1P4_Tem1GDP,B_Bfa1P5_Tem1GDP,Bfa1_Tem1GTP,Bfa1P4_Tem1GTP,Bfa1P5_Tem1GTP,Bfa1_Tem1GDP,Bfa1P4_Tem1GDP,Bfa1P5_Tem1GDP
1000,0.00011131984869390145,0.00016599937769843701,-2.6609981312638463e-09,1.6495194231091654e-10,1.205586265405441e-13,2.101916134154951e-08,4.183240449183401e-09,6.91948970955439e-07,-7.005764503649107e-05,6.879512685670179e-07,-8.361019545300952e-06,8.832283928119208e-08,3.6221829018723596e-07,2.9308882495471588e-05,4.28300010582713e-06,6.029599867856219e-08,8.873685624046973e-05,2.1115858996357474e-08,2.4472586866920484e-08,2.3362612049429623e-10,1.2172039572503408e-13,5.261877511600833e-09,7.223683014245692e-10,3.2381827835100717e-15
1100,7.022772237305057e-05,0.00017747964091180705,-7.530994513740363e-09,2.167012966825647e-10,8.122165423444824e-14,1.6076356146721425e-08,3.4318052413333922e-09,2.0663334965800374e-07,1.3996427606810447e-05,9.681948769567933e-07,-4.400132414369369e-06,2.166048487167962e-07,3.4872587068153285e-07,2.8199276485349154e-05,4.485795667388861e-06,5.503718420661196e-08,9.386115981714751e-05,1.0150462873991508e-08,2.6593858512376057e-08,2.656574333174806e-10,1.8026775562718002e-13,3.103377013775855e-09,1.7916518018428286e-10,3.9615617448663805e-15
1200,9.378671753859232e-05,0.00015769634273120174,-1.3382095734367324e-08,1.704639425788018e-10,9.843187629688756e-14,2.8119981676436217e-08,3.1088818435219382e-09,-1.097047829092424e-06,-1.2222288086567059e-05,6.800288802493322e-07,9.849175411614856e-06,3.548931629179084e-07,3.023104945618021e-07,2.89551509318438e-05,4.178953313465854e-06,5.815161441263552e-08,7.165315437388482e-05,3.4160692613555083e-08,1.5589585752194592e-08,2.4990111743211324e-10,1.8990856203723632e-13,4.408515273756839e-09,7.761786875604586e-10,7.0459121125393446e-15
1300,7.854716777743053e-05,0.00017257754241567285,-1.2636469389938521e-09,1.0349475627823919e-09,1.0705158468023637e-13,5.553606187814963e-09,2.3491973221002055e-09,-7.14881202278477e-07,-0.00011667993780845882,1.2217674968641906e-06,-2.6826041336658496e-06,2.999575892805154e-08,3.509157645775113e-07,3.3023528129290516e-05,3.888613476617936e-06,5.185587472508172e-08,0.00011700953193855801,3.8239971612902265e-08,1.757652804293278e-08,2.2939354386832101e-10,1.3841917316491163e-13,5.386932304919596e-09,1.2362484272960638e-09,5.633357131276065e-15
1400,7.092464765632713e-05,0.00015800903585295087,-2.3325322053050906e-08,6.406685931397604e-10,6.812579995993341e-14,1.7608248229853065e-08,3.2334960545095662e-09,-1.1573062631212075e-06,-8.561544746264097e-06,5.666669100258551e-07,1.3321244784975769e-05,6.408659977052685e-07,2.7999116171692925e-07,3.078609382367167e-05,4.145521611357415e-06,5.339068174635293e-08,0.00010945342939503309,2.0006120139073598e-08,2.623555848140318e-08,2.056988167785823e-10,2.0370191091112612e-13,7.179013545199217e-09,6.938347257467365e-10,7.402216421761757e-15
1500,6.414350418287106e-05,0.0001549550368104604,-1.44205895413577e-08,1.0960644852210773e-09,4.599610209716362e-14,8.769121786052333e-09,3.4491660676823024e-09,2.7094477081608216e-07,-5.7231902239717584e-05,6.677029291428895e-07,-1.3467480160791774e-05,9.6082559919211e-07,2.97028007680408e-07,3.3035312285670025e-05,3.81861713042466e-06,4.892615945467913e-08,0.00010382875575705387,1.5463324263523525e-08,3.7840952352479525e-08,2.0034913955858053e-10,2.0498162091632625e-13,5.76625332333874e-09,8.944070582128387e-10,6.2069545420084915e-15
1600,6.267093387697675e-05,0.0001633196630795714,-9.663189779813163e-09,6.428396105090113e-10,1.251044392107648e-13,1.3789936719946482e-08,2.4885132362421306e-09,-1.002759404025691e-06,-0.00015988388823739898,6.55328266985077e-07,-4.512530896409374e-06,4.477093594189852e-07,3.097000577714116e-07,3.5840725653365056e-05,4.070115716933499e-06,5.077673236066894e-08,0.00012342964271917913,1.8492668001376365e-08,3.827522201753928e-08,2.987484626894688e-10,1.7162333456651126e-13,7.246925323195376e-09,2.024082912989981e-09,8.14556949746586e-15
1700,6.758164394819733e-05,0.00017977539969144795,-1.9516953359179037e-08,7.007440051086472e-10,9.752893000754987e-14,2.642930256627015e-09,1.5417019093874866e-09,6.279537646172662e-07,-0.0001583586234419491,9.753198388821016e-07,-1.935862013849732e-06,6.894303141356407e-08,3.1533734028722946e-07,3.54989088058369e-05,3.7168977013273744e-06,5.0397012419223044e-08,0.0001552374159893055,2.0632925317035088e-08,3.129757707676327e-08,3.0487719302023807e-10,2.199706692601598e-13,6.6391744896433084e-09,9.252944501107963e-10,9.136296563558295e-15
1800,6.304637075672964e-05,0.00015722637513394398,-2.4971606370997917e-08,3.3014575359091386e-10,1.2030392402926066e-13,4.781624052248088e-09,2.5223890060530167e-09,-1.0602444658825351e-06,-5.445580592011374e-05,1.23437868034931e-06,9.994120149741013e-06,6.067013048888119e-07,2.688678561078243e-07,3.58030510617405e-05,3.5362573293474877e-06,4.59496610376843e-08,0.00013460935996739652,7.734232976558806e-09,2.826819548785014e-08,2.881255080176528e-10,1.5205906397811692e-13,8.980386012488274e-09,7.238385560417252e-10,1.139673104805543e-14
1900,8.849485750650624e-05,0.00017509065202455913,-4.698408581071355e-08,9.555968346224143e-10,1.2883167499264002e-13,1.8486076015608271e-09,2.1419261364529056e-09,-5.171147529185632e-07,-0.00013381458564310706,9.884625239498401e-07,-1.6198042573658577e-05,7.182364166322694e-07,2.1976683427621225e-07,4.075873732771449e-05,3.835045089499446e-06,4.397124304293428e-08,0.00014818110403213547,1.2796674052221124e-09,4.72508581263454e-08,2.7534311203775846e-10,1.5956265955783405e-13,8.114243111326333e-09,1.8793546988262977e-09,8.058983005716382e-15
2000,0.00010645942314069584,0.00016825756163650718,-4.240943232641581e-08,1.2363113106630706e-09,1.5912232796965124e-13,-1.4204399548192065e-08,9.15260299716614e-10,-1.4187828194458778e-07,-0.00016461881857945382,1.5047378901553011e-06,-1.567643722870431e-05,-1.3186602836944874e-08,2.141985523380725e-07,4.48350494350922e-05,3.5378070190772227e-06,4.280197337602118e-08,0.00017474590358296905,2.122216720199869e-08,4.325590648373781e-08,2.761124160729022e-10,2.2526954305666873e-13,8.417841773857417e-09,1.951744036235428e-09,1.0462611018814797e-14
2100,0.00010699514644985341,0.00016631410180494076,-4.0956361160963966e-08,9.487989060033067e-10,1.237546385050807e-13,-1.9461425749357367e-08,4.1890657573791604e-10,-3.7534920468009584e-07,-0.0002167899068933161,1.4752951532085806e-06,-1.5173344007420706e-05,6.125752491123553e-07,2.425091801201527e-07,4.542913169775643e-05,3.575095741458832e-06,4.121735484976592e-08,0.00019780925029862332,1.532443260706892e-08,5.9372199583130453e-08,2.938879791554287e-10,2.610437708953778e-13,8.936076552776453e-09,1.4231886563506557e-09,1.1334387424330633e-14
2200,9.531488443001448e-05,0.00017657919550868891,-3.968913187141933e-08,1.0812782014271513e-09,1.253306829006469e-13,-1.9224832689152783e-08,4.516085136360018e-10,-1.329518513311866e-06,-0.0001045692030845228,1.5764719422892555e-06,6.501937827299821e-06,2.1636789395082675e-07,2.0175926210156602e-07,4.4645752059929384e-05,4.057141110226489e-06,4.001921359788184e-08,0.00020342721019354177,-6.6544631872414405e-09,3.900196057259713e-08,2.8041820734418955e-10,2.3572008566524406e-13,1.1043468273800462e-08,2.140476674709004e-09,1.2545027315962697e-14
2300,0.00010115863582180272,0.00017406894455536729,-4.640607757268716e-08,6.743792500255717e-10,1.2041275416577518e-13,-2.167418040441626e-09,-1.4553235546881263e-09,-3.593494979781145e-07,-0.0001062929673224145,1.7619852150558157e-06,4.357698688539863e-06,4.690449010859976e-07,1.78909882927293e-07,4.8186491437052466e-05,3.374555266843579e-06,3.6586501899318774e-08,0.00019416233066394667,1.632120247329794e-08,5.0180085323402626e-08,2.812858710347424e-10,1.9592538132897244e-13,8.973846295170584e-09,2.283355696924113e-09,1.1182990876247526e-14
2400,6.176996947236652e-05,0.00017934093470320446,-4.9935718834640955e-08,6.385191728430335e-10,1.9688720670584577e-13,-2.2633103513365584e-08,-1.9711496748433383e-10,-3.7773321009222445e-07,-0.00014279103871943304,1.221657390596498e-06,-1.0089831038251616e-05,-1.5399457224106688e-07,1.6155180977691015e-07,4.8755856915082034e-05,3.672325793534533e-06,3.953444476641025e-08,0.00020640221584470792,9.230281103973527e-09,6.249578548969781e-08,2.6482637245372284e-10,1.8177140662218944e-13,1.1382542626310466e-08,2.095212241503937e-09,1.4300355034313842e-14
2500,6.657965137528967e-05,0.0001595066011928794,-5.9045556513607535e-08,6.598510764921622e-10,2.0444482316758208e-13,-1.3956973005780194e-08,-9.602335537401772e-10,-7.267355689056245e-07,-0.00022591754139523172,1.8049047379857225e-06,-1.6407473764580844e-05,-2.4963500401178184e-07,1.469038762730851e-07,4.7278405201361075e-05,3.712934421434054e-06,3.5222673472425243e-08,0.00020752943434498348,2.326950530131532e-08,4.323876818611023e-08,3.5374797400048455e-10,2.904114789915795e-13,1.202957067603488e-08,2.0313593082356448e-09,1.293443255655232e-14
2600,7.105126626850554e-05,0.00016756467464297303,-5.261957196620835e-08,1.2560645705645381e-09,1.3062943293069605e-13,-1.9919807449109733e-08,-6.160212479576545e-10,2.3488462480867365e-07,-0.00020563443698122608,1.8003413576471035e-06,6.8362813661501294e-06,-1.6354474418879562e-07,1.7854984202875712e-07,4.74611231422472e-05,3.4227588741628414e-06,3.217164126011353e-08,0.00023292455272919466,-6.641605824922976e-09,5.192657931016987e-08,3.136566060124545e-10,2.7820066167758627e-13,1.2172433362911697e-08,2.772230921600322e-09,1.4096610043812103e-14
2700,8.383414202805931e-05,0.00018563232688164217,-5.1522639196061596e-08,8.966793841325454e-10,1.7263040405308518e-13,-1.7304792388904036e-08,-1.5181747664594208e-09,-1.1041594222703936e-06,-0.0001633593776157897,1.633665685836584e-06,-1.9036741324453388e-05,-4.365437923948043e-07,1.8628142363114553e-07,5.35725424524551e-05,2.98179867070544e-06,3.5915756726534825e-08,0.00025285384679671574,4.534658907880038e-09,4.6226125221266867e-08,3.5876746459558036e-10,2.841201406051066e-13,1.2577258312681304e-08,2.062671571211709e-09,1.533274760272884e-14
2800,7.31964370526685e-05,0.00017195021786191547,-4.999443661549343e-08,1.5521995607802854e-09,1.7316665842934843e-13,-3.175627162021172e-08,-1.9085144551680427e-09,-1.8860844058131103e-07,-0.00029369780546453924,1.4634969163403752e-06,-1.1419412382677973e-05,5.398597825419051e-07,1.810718447283391e-07,5.550202499361068e-05,3.4985526118243418e-06,2.866359885907465e-08,0.0002623799200913479,2.5920810534932478e-08,7.361237994440794e-08,2.969695581783094e-10,3.0701722899987144e-13,1.102819546052954e-08,2.429251087019143e-09,1.410284751406379e-14
2900,6.546372859504995e-05,0.00018427253242468512,-6.489509583452119e-08,1.5554395005754795e-09,1.677630897763197e-13,-1.931671726722617e-08,-1.4786269781058224e-09,-1.6210711872018141e-07,-0.0002447279255350069,1.8553818902051126e-06,-1.3087404759485005e-05,4.714633544302727e-07,1.4954900241923638e-07,5.1614566842376725e-05,3.6023537481506397e-06,2.90799597520722e-08,0.00026111658499660214,2.1469211884196236e-08,7.732866726980656e-08,2.8853619249110033e-10,3.083455318331318e-13,1.216470764759004e-08,1.8094607120244788e-09,1.600064382587788e-14
3000,7.30269473258143e-05,0.00017665987776871794,-7.367487241429612e-08,1.4606167832068562e-09,1.8431234583367058e-13,-1.937309961104317e-08,-3.6888185393718248e-09,-4.5505829611093253e-07,-0.00028799822236987515,2.3131471483123687e-06,-1.835733326328558e-05,-1.8040013816714633e-07,1.215871444972671e-07,5.843337352946664e-05,2.8114843452984647e-06,2.5117227739742638e-08,0.0002529788914102356,2.9948454724924324e-08,6.765243538016356e-08,3.742339599956691e-10,3.243413344948262e-13,1.4261466499543482e-08,2.1170232554170797e-09,1.490678273528696e-14
3100,5.6206295645191674e-05,0.0001870552513997316,-7.844963611516645e-08,8.73425339174766e-10,2.218543995950065e-13,-3.4749235208740074e-08,-3.0584561001087186e-09,1.3909297312430912e-07,-0.0002362828642427192,1.9776583876289093e-06,-1.4339088386356742e-05,2.8153377040642544e-07,1.4202627920404583e-07,5.896690343802283e-05,3.33627342636828e-06,2.3403714576266667e-08,0.0002719856873587367,-1.0041621639592664e-08,6.111621988998963e-08,3.5579909277055764e-10,2.751863906437436e-13,1.3090591138839993e-08,2.7655429208157466e-09,1.9429920297213182e-14
3200,8.61887939562574e-05,0.0001631652860110848,-5.3393986622010555e-08,1.140733960452216e-09,2.303934851755101e-13,-5.0351107438104435e-08,-2.5234414331251736e-09,5.5640003441617e-07,-0.00021484234717420976,1.8330386012566216e-06,-6.423930727023293e-06,1.8157600800883057e-07,1.237525432044656e-07,5.6985701374000223e-05,3.041843921792581e-06,2.1833410177951113e-08,0.0002617759640935703,1.3669597683589089e-08,7.553087823571922e-08,3.3981386816129497e-10,3.3265111064366775e-13,1.3155145951193015e-08,2.889643348257433e-09,1.8006787614883696e-14
3300,6.552123312413868e-05,0.00016469604391662097,-7.158820541074326e-08,1.3118625875370046e-09,1.9092696454196813e-13,-2.6373044466620367e-08,-4.408537236811937e-09,-8.2794889603562e-07,-0.0002227418386910117,2.1868207560656805e-06,-3.4476883549725716e-06,-2.6709187339715523e-07,7.299307432298077e-08,5.7873076526687995e-05,2.581676522333254e-06,2.4211464721073103e-08,0.000277329815600573,-1.4594654240299252e-08,7.568035594839382e-08,3.582489355819093e-10,3.2489657932042947e-13,1.4897747580965328e-08,2.789351514100208e-09,1.6968834298989072e-14
3400,8.572411813697109e-05,0.00017002675764166763,-7.851204939828241e-08,1.5683479259334024e-09,2.5668138563328344e-13,-3.735315726750406e-08,-4.765447370340722e-09,4.934793760801039e-07,-0.0002705976206324897,2.405532829908284e-06,-1.333819072983677e-05,1.1099799625350744e-07,6.848475132618214e-08,6.06789153236868e-05,2.5506210742492045e-06,2.1537430133675852e-08,0.00027828934108000563,-1.1088562856920618e-08,6.530743781289241e-08,3.3648350449418563e-10,3.102714051654229e-13,1.5252410625194537e-08,2.35520513365095e-09,2.133693104401462e-14
3500,0.00011431257495028133,0.0001825469231342076,-6.835449757261953e-08,1.2376055003607745e-09,2.9349335680636384e-13,-4.773536226803896e-08,-5.1973803933696385e-09,-9.413609399380583e-07,-0.0003653356007362108,2.4689788814264052e-06,-2.0801410999489504e-06,2.5962394001621374e-07,1.1004008213268036e-07,5.929646474780397e-05,2.48113048587548e-06,1.88118855090053e-08,0.00032781756049436473,-1.591041614900077e-08,7.311574814358696e-08,4.0903254670110933e-10,3.6863906573478036e-13,1.6698184580664826e-08,2.543550260653973e-09,1.8718587655385915e-14
3600,0.0001144281227779118,0.00017459906329916365,-8.09619192364417e-08,1.664769440594113e-09,3.1605378436522935e-13,-4.5331566323926514e-08,-4.187400627963122e-09,8.267087939374184e-07,-0.00037501184779514997,1.944997833823345e-06,-8.193038771790738e-06,-5.283921118735949e-08,3.7314945725216447e-08,6.171222725605754e-05,2.4480300049133523e-06,1.6745463646170738e-08,0.00031105161653821443,1.895190906735054e-08,9.458811714146135e-08,4.166918620721774e-10,3.3791470923258384e-13,1.6610309213351126e-08,2.7490605608331607e-09,2.2943829291208757e-14
3700,0.00011426608901928814,0.000177263471380067,-7.750984883466337e-08,1.7831037421293845e-09,2.365964647859447e-13,-5.962833959327572e-08,-6.398563113010542e-09,9.011552684169922e-07,-0.00037389557549334705,2.770924509119712e-06,-2.3252300029156186e-05,-5.047642180999097e-07,1.6279425844349768e-08,6.788791273369159e-05,3.0664955122721593e-06,1.5314510598938437e-08,0.0003457780914133341,1.8656475834936275e-08,7.652150834940986e-08,3.6611097094721426e-10,3.4795469794693977e-13,1.5373626391952836e-08,2.4351805069379704e-09,2.2124073482571346e-14
3800,8.985345745469783e-05,0.00019209430443805896,-7.95945682339617e-08,1.3030030560022776e-09,2.64489213916363e-13,-6.759346350328927e-08,-6.738046392686913e-09,6.533087274699391e-07,-0.0002794852096703103,2.332105038954676e-06,-4.035248972857409e-06,2.657820293789766e-07,1.634219745990941e-08,6.933621816223195e-05,2.8858606556024906e-06,1.833044772215845e-08,0.00033109011127524014,-1.6144681304057727e-08,8.169133610894054e-08,3.2239650853379414e-10,4.0777589659645224e-13,1.6467236477899976e-08,2.8753066277878045e-09,2.3493166632672013e-14
3900,-2.188795810935999e-05,0.0002272292312175743,-1.2333598900998234e-07,3.4779452333833817e-10,4.0574885118477826e-13,-8.04955955372312e-08,-9.142238076826666e-09,1.1670081616881981e-07,-0.0005284263815828377,3.3045831588963178e-06,-3.947386055899091e-05,-1.786503658888299e-06,-5.666847028978142e-08,7.114203942166625e-05,1.3883430177604162e-06,1.0078754824094524e-08,0.0003927812812833384,-5.6617022072682194e-08,1.3259677239676124e-07,1.8876207133306563e-10,1.440159049984027e-13,2.152578954044985e-08,9.43586142962947e-10,1.3527082033502808e-14
4000,-9.113312728823577e-05,0.00026041369579394186,-1.7214350260473743e-07,-1.551652382980083e-09,5.866326497367635e-13,-1.2158741643076325e-07,-1.1695677807224416e-08,-6.568083100416078e-07,-0.0007721168137132541,4.636661440849256e-06,-9.742665604046014e-05,-3.3525354988523492e-06,-1.7967078725202683e-07,7.799171261735847e-05,9.222960268170108e-07,1.244828272832752e-09,0.00041022473786662657,-1.4062214662413085e-07,1.7176261608737337e-07,-8.825889052504012e-12,-8.98081091674517e-14,2.2707893788862774e-08,-2.3124863078336397e-09,4.822804083052128e-15
4100,-0.000180969484104239,0.0002985025038747269,-2.2722771317451255e-07,-2.454169250578362e-09,8.246902141598982e-13,-1.57092893603786e-07,-1.2813600813283449e-08,7.652326419676648e-08,-0.0008821201409504,5.376825551028096e-06,-0.00014877517253332804,-5.411069957554175e-06,-2.4224207974706104e-07,8.301768399831676e-05,-1.9939379637488163e-07,-1.1277895321444182e-09,0.0004727828287677178,-1.8554717312303596e-07,1.9171729228852377e-07,-1.3723727334549194e-10,-1.8534766380640008e-13,2.7421481360023528e-08,-3.6870501093447756e-09,-2.4636049707863314e-16
4200,-0.0002626079700606452,0.00036258422420540917,-2.490705013690481e-07,-4.3234476836317795e-09,9.750597443816887e-13,-2.1625972298407928e-07,-1.5716978041634443e-08,6.504084249103889e-07,-0.0010504176642792023,6.393311283469374e-06,-0.00018004037307261175,-7.471487557104723e-06,-4.000050799040355e-07,9.355664320514738e-05,-1.8243688717992714e-06,-8.303895333570916e-09,0.0005103813581619809,-2.4566343201117983e-07,2.279256322605036e-07,-3.039551365979889e-10,-4.311315526436499e-13,2.9735345429461396e-08,-6.523502275899358e-09,-1.1050818742782193e-14
4300,-0.000361478152774066,0.00039626485645161656,-3.03738800794142e-07,-5.4714023960487475e-09,1.2006183085996512e-12,-2.530550289816997e-07,-1.876887699983023e-08,-2.8112271704901947e-07,-0.0013712378830999866,8.228555018871662e-06,-0.0002344418614547415,-8.3377695077488e-06,-4.5339176798621493e-07,9.753271821765469e-05,-3.0873357385433063e-06,-1.5996414495199515e-08,0.0005242871425832532,-3.037869614406235e-07,2.696633864044634e-07,-5.434435235376827e-10,-7.055269785159948e-13,3.429770647808395e-08,-9.135771992900117e-09,-1.548287982134952e-14
4400,-0.0004733005513649787,0.00045183392643512567,-3.36910669252902e-07,-7.055097054708118e-09,1.3444173835445479e-12,-2.7153469084437963e-07,-2.2091923905433214e-08,-3.810518911244554e-07,-0.0014727860074255146,9.213342230282981e-06,-0.0002533295399205065,-9.999065288431574e-06,-5.420191487814275e-07,0.0001026535898459832,-3.946221261307104e-06,-2.6263892716488863e-08,0.0005701339534505155,-3.9429801959632855e-07,3.347770602802049e-07,-7.422744881251373e-10,-8.717580781231014e-13,3.7483360823008546e-08,-1.3159205165500548e-08,-2.7059137352569168e-14
4500,-0.000560499349727069,0.0004791240444224251,-3.9521769436316444e-07,-9.034388234896422e-09,1.514413171587107e-12,-3.28685415553832e-07,-2.304380871584721e-08,1.4351517949616523e-06,-0.0016265521334708957,1.0391522577359645e-05,-0.00031258272462565635,-1.2060544562351118e-05,-7.103169748599458e-07,0.00010915649499128286,-4.705804938794039e-06,-2.850780153219456e-08,0.0006337970119447247,-4.467097905376802e-07,3.5876675503237917e-07,-9.263409355061097e-10,-1.0707924676653448e-12,4.0132837584550973e-08,-1.5724795169502438e-08,-3.174961164415443e-14
4600,-0.0006790730514298667,0.0005468817327523661,-4.2195173474900236e-07,-9.996082132945704e-09,1.697372962566259e-12,-3.5306982487486917e-07,-2.640188330827363e-08,4.2953790397171825e-07,-0.001878218142542572,1.1310516884547178e-05,-0.00034041101268434174,-1.3828626552599297e-05,-7.766668603286678e-07,0.00011725376097590998,-6.183692028805698e-06,-3.803442452191718e-08,0.0006783314746078257,-5.010625540290316e-07,3.9020524073981244e-07,-1.0738226155734842e-09,-1.2711977099107847e-12,4.3438857109163204e-08,-1.8279526767633167e-08,-3.9549156158899286e-14
