milliseconds,SPB_B,SPB_T,Bfa1,Bfa1P4,Bfa1P5,Tem1GTP,Tem1GDP,B_Bfa1,B_Bfa1P4,B_Bfa1P5,T_Tem1GTP,T_Tem1GDP,B_Bfa1_Tem1GTP,B_Bfa1P4_Tem1GTP,B_Bfa1P5_Tem1GTP,B_Bfa1_Tem1GDP,B_Bfa1P4_Tem1GDP,B_Bfa1P5_Tem1GDP,Bfa1_Tem1GTP,Bfa1P4_Tem1GTP,Bfa1P5_Tem1GTP,Bfa1_Tem1GDP,Bfa1P4_Tem1GDP,Bfa1P5_Tem1GDP
2400,7.662298684501239e-05,0.00017564523987094674,-4.0162921383850124e-08,1.0118990657236022e-09,2.1615532267818802e-13,-1.3012374573790701e-08,2.660144719163573e-11,-8.483946285052369e-07,-0.0001793868255898606,1.7540337660361248e-06,-4.680698859510209e-06,2.0580427718575555e-07,1.9535175786325763e-07,5.01356728918983e-05,3.792057703776364e-06,3.586434718637683e-08,0.00020503042719896574,7.840249360765352e-09,6.005806143766878e-08,2.6932208692733314e-10,2.01904153021714e-13,1.0314471222803332e-08,1.2744339887236104e-09,1.4986891616817908e-14
2500,9.657401493253545e-05,0.00017101308369823397,-4.846644939496372e-08,1.2162745912698744e-09,2.332996962575247e-13,-1.0233925307660116e-08,-2.1831326876801036e-10,-4.192243982541786e-07,-0.00025315803894832397,1.8809872970618546e-06,-4.933744010872359e-07,6.096121570117226e-07,1.7287965117620363e-07,5.0896091674603654e-05,3.6761724160949477e-06,3.6730400128821264e-08,0.00021629876469110796,1.901140089972115e-08,6.834349232863439e-08,3.547404378803875e-10,2.3574490896930337e-13,1.1993831276482675e-08,2.5872728204171307e-09,1.4795873838306924e-14
2600,7.52525531815049e-05,0.0001842605605101149,-4.0202768466974046e-08,1.3453726265445303e-09,1.6025557197272841e-13,-1.1120353153895017e-08,-2.2617954529524715e-09,-2.809279407891705e-07,-0.0002690392738293948,1.8890836073061761e-06,1.1489139862497416e-06,4.456401624068938e-07,1.954504406744298e-07,5.184570376769843e-05,3.601035224129423e-06,3.542657535794152e-08,0.00024060518248319253,2.5045546146635008e-08,6.406102891915054e-08,3.604038204019605e-10,2.57808549634805e-13,1.0746116481465313e-08,2.590875228571684e-09,1.4256662493562566e-14
2700,7.204768286342134e-05,0.0001854894747019527,-6.296815583023174e-08,1.1956993234620114e-09,1.413701774999166e-13,-2.3942084863291904e-08,-7.154079394680716e-10,-1.2258106389147012e-06,-0.00024770036843721753,1.6457789411217321e-06,-1.1732504873631389e-05,-2.6486463653043526e-07,1.2319851517983304e-07,4.916329715564269e-05,2.9959601108983887e-06,3.4622160365924204e-08,0.00022323591898127908,2.6371591653529926e-09,7.31535315576601e-08,2.812502436355152e-10,2.9841740998683645e-13,1.3115034069058642e-08,1.6473087485694893e-09,1.6622245920972254e-14
2800,7.952114699010531e-05,0.00016887568525560722,-4.463829510722787e-08,8.720200936754387e-10,1.8612682823625473e-13,-1.5447927415616615e-08,-1.3839923183225992e-09,-6.331517070154651e-07,-0.0001816966724290398,2.1321919377239336e-06,-7.933801016577436e-08,2.6064315635935627e-07,1.9600970771796248e-07,5.298373543597067e-05,2.953769720844745e-06,3.2204287601068844e-08,0.00022961628032304253,1.5124267133395532e-08,5.2538053882108116e-08,3.4916256956541144e-10,2.2789862818544243e-13,1.1696214772358364e-08,2.8675070316418567e-09,1.7855437542399188e-14
2900,7.928338597445415e-05,0.00017185608721947225,-7.578884084412602e-08,8.450712576643133e-10,2.6490712096517613e-13,-1.9885015014278693e-08,-1.52087945706417e-09,-8.790586490998545e-07,-0.00021487212896603047,1.6296567480345764e-06,-2.2165663490163657e-05,6.191535320718118e-08,1.4024623849021377e-07,5.704336810997361e-05,3.3711228822477097e-06,2.717527615447332e-08,0.00025433857006253315,1.7768475406161946e-08,4.99454055387182e-08,2.808706779160752e-10,3.160670882706161e-13,1.3903856967404489e-08,2.9175553669664283e-09,1.6221385158118752e-14
3000,0.00010702906438731097,0.00018494195033024626,-6.897297689784464e-08,1.304166955345869e-09,2.340708018622493e-13,-4.446828128951068e-08,-2.221720568469871e-09,-4.525544308404029e-07,-0.00024536622706947033,2.1826167204877014e-06,2.3207876653506813e-06,2.7346271525449345e-07,1.0351976194671709e-07,5.6794909675429614e-05,3.2852984535916766e-06,3.134351223673777e-08,0.00025531601587800345,1.711288635454033e-08,7.560030972903075e-08,3.5677820518517063e-10,2.3157125020924454e-13,1.4696909961095038e-08,3.2488090754343953e-09,1.8969089989065678e-14
3100,8.785579147075385e-05,0.00018647202392685128,-7.575163163898923e-08,9.128597619889767e-10,2.2286724609844155e-13,-3.0643044608066887e-08,-2.0927115782719704e-09,2.096985163226656e-07,-0.0002876473144380594,2.1328662235710763e-06,-7.6535890084483e-06,9.122006695667725e-09,1.5184870942738779e-07,5.716768505218278e-05,3.078565207694847e-06,2.3872451052298427e-08,0.00028971623210105715,-7.301869243955884e-10,6.130552190841023e-08,3.6362502137513536e-10,2.590127378743612e-13,1.505656756416974e-08,2.430849138164467e-09,1.9943785985606313e-14
3200,6.898933069913375e-05,0.000172741974190664,-6.728702422858102e-08,1.2818993880907576e-09,2.497180830095231e-13,-3.9023036241354e-08,-4.06072306252248e-09,6.4300782316035e-08,-0.00020517120344429703,2.206441901735507e-06,-5.405521247228299e-07,-6.208351342491029e-07,1.1422731538055478e-07,6.072600629408377e-05,2.837359717562122e-06,2.337544670297115e-08,0.0002865167023421356,8.24522821386264e-09,6.758517146809262e-08,3.8856876516814526e-10,2.826929449029659e-13,1.3777871501836678e-08,3.3925947086800624e-09,1.773123110358988e-14
3300,8.469446671092239e-05,0.0001727203459511321,-7.620838148358528e-08,1.392523788736772e-09,2.5613982042467774e-13,-4.115403787256934e-08,-3.093271950025945e-09,8.480636512118282e-08,-0.00034228184283264655,1.8767234599380539e-06,-1.723539802143669e-05,-1.3153041819603494e-07,6.764174226865617e-08,5.7049027313892625e-05,2.8989798777645123e-06,2.187844040273383e-08,0.0002858581836449144,-5.041017153079431e-09,6.511557026173703e-08,4.0676066563180217e-10,2.4765374619948657e-13,1.4653625739546215e-08,3.5756454733945603e-09,1.9343079769623352e-14
3400,0.00011063446593033404,0.00018328003189590605,-8.351784284362236e-08,1.3074075809816956e-09,2.1396318492024152e-13,-3.9728817186056235e-08,-4.680720914132363e-09,-4.986821643195337e-07,-0.0003358251069083887,2.1425261817521464e-06,3.2459248298683798e-06,-5.823594862003925e-07,1.2135062063929103e-07,6.346021502364848e-05,2.950766508502709e-06,2.2235795094186056e-08,0.0003172622017752408,1.576372903234405e-08,8.976154020409957e-08,3.800434420899208e-10,2.8673321624902035e-13,1.603506507816781e-08,2.577263713561957e-09,1.9922264649209103e-14
3500,0.00011580068895212472,0.0001781401468701837,-7.225986120004358e-08,1.2350671054275961e-09,2.9981057352762713e-13,-3.248496236640286e-08,-5.6139678510408186e-09,1.1277103940822668e-07,-0.0002986521887028118,2.2381710528939226e-06,-2.3309966251324747e-05,-4.775914373798787e-07,5.8478637320829714e-08,6.365211898934242e-05,2.4665631514361145e-06,1.654951496897083e-08,0.00028431178477037394,-8.960888935000605e-09,7.049783083873036e-08,3.962650119506189e-10,3.3926611180013397e-13,1.7029110118586262e-08,3.0812095190579206e-09,1.9866863914306723e-14
3600,9.943624082757762e-05,0.00018637674987941391,-8.223775372811922e-08,1.2887188210643362e-09,2.8218458240986573e-13,-4.316814461505691e-08,-4.966306484957048e-09,3.965272668247429e-07,-0.00038064656502504623,2.4779732261340263e-06,-2.0287091268364242e-05,2.1452743537986118e-07,9.002525882614014e-08,6.488869104494321e-05,2.6537659019310766e-06,1.6995644923808048e-08,0.00033298695711115635,4.209737148134306e-09,8.942794072253674e-08,3.68393982975401e-10,3.625592542429218e-13,1.5171538369942606e-08,3.0329431447259153e-09,2.2811860859144558e-14
3700,7.725885518899693e-05,0.00017308897954037466,-8.998116475049171e-08,1.0989491233241647e-09,2.2452311985277173e-13,-6.088654084567324e-08,-4.9035948355645646e-09,6.677487871268844e-07,-0.0003379749057879608,2.764357824980352e-06,-2.3715170546079828e-06,2.631724831807592e-07,1.818397505466433e-08,6.225415746353427e-05,2.9394555729644247e-06,1.3632665361469526e-08,0.00033714281041092957,1.711756502968695e-08,8.473919150143847e-08,3.642579751126751e-10,3.708275580870843e-13,1.5421008906323628e-08,2.5556183105524256e-09,1.9410153488018844e-14
3800,9.43819168266907e-05,0.0001884370027450739,-1.0163607385331302e-07,1.1657649110209618e-09,2.8509390232320766e-13,-5.577748981087516e-08,-4.9885464259734756e-09,-8.594120222674318e-07,-0.00030799774985952686,2.1529313004240634e-06,-6.699801119089881e-06,-2.584188340152e-07,6.288043234474606e-08,6.87654984646549e-05,2.8975737014380793e-06,1.494826002008319e-08,0.00032453379624029484,-5.1032871141603916e-09,9.186015820098193e-08,3.3695820031575297e-10,3.4312993413383074e-13,1.6449051996454076e-08,4.021392268566269e-09,2.1508564653168794e-14
3900,-2.3552320860022922e-05,0.00023154836087476674,-1.1610267444017991e-07,4.6319818877508667e-10,4.325741063662224e-13,-9.573272785139655e-08,-8.183443964631169e-09,1.187759169556955e-06,-0.0004996988124580127,3.5037145651141028e-06,-5.3034862871225935e-05,-1.2920632562518189e-06,-4.828463750557154e-08,6.891845883810018e-05,1.5434918187862904e-06,6.398717019246155e-09,0.000357618668674727,-7.079710187812072e-08,1.167149384854567e-07,2.460796203203079e-10,2.0761649262391878e-13,2.085051297909213e-08,4.277111508757001e-10,1.5555242427661768e-14
4000,-8.268117943778339e-05,0.0002568756784234383,-1.770775528745449e-07,-1.1043496614393668e-09,6.616813458105201e-13,-1.4039688531228846e-07,-1.081914909203754e-08,9.664529599038415e-07,-0.0007151535075427154,4.562709597929909e-06,-0.00010207638893447732,-3.046987630479054e-06,-1.9865002470611912e-07,7.622347500233183e-05,7.682769591682288e-07,3.7224474605053755e-09,0.00040105542824629795,-1.1724205846206284e-07,1.571511205379687e-07,3.7635704145043064e-12,-5.785393407787726e-14,2.3205171228981427e-08,-2.3174810727148628e-09,6.9813159805949056e-15
4100,-0.00017129170368448978,0.0003240827614867299,-2.1009862013380114e-07,-3.030099941254805e-09,8.395153507969285e-13,-1.5821836143712594e-07,-1.222574291504731e-08,-2.506492627657383e-07,-0.0009663269841973413,5.644815854026321e-06,-0.00014478860737092457,-5.465360651055073e-06,-2.2760408637720233e-07,8.65566064807859e-05,-5.052736788601891e-07,-2.1611081790878145e-09,0.0004763494316176743,-1.950584415248366e-07,1.888130967576771e-07,-1.6280372525609266e-10,-2.928133437273555e-13,2.6566322592458794e-08,-3.936028670136331e-09,-2.45045085166996e-15
4200,-0.0002748300101953895,0.0003452609889463028,-2.59022397181506e-07,-4.1953199552406374e-09,1.0007968783979303e-12,-2.0376383800126043e-07,-1.6913234258121104e-08,-6.221192772505498e-07,-0.0011198342181516165,6.650866011503551e-06,-0.00017571675834290984,-7.005671046414038e-06,-3.606266319998175e-07,8.81402661913935e-05,-1.9408224198093707e-06,-9.190108606099815e-09,0.0005221068000331442,-2.6020142709147887e-07,2.3126247521566356e-07,-3.604462832895343e-10,-4.699816260145078e-13,2.950022398860491e-08,-7.205179893687447e-09,-1.043875365778032e-14
4300,-0.00035943010057351517,0.0003988387368106587,-3.165069189751844e-07,-5.505229318468969e-09,1.1602942705126225e-12,-2.5887012598668546e-07,-1.9081407189362316e-08,2.6699168988839237e-07,-0.0013444049980213557,7.943436490768529e-06,-0.00021524795570656785,-8.42433507496095e-06,-4.545526352315969e-07,9.918778372810678e-05,-2.468162110741295e-06,-1.9255909957167484e-08,0.0005517228959065997,-3.2216639640347597e-07,2.761235484404976e-07,-5.662027348964682e-10,-6.478362212188937e-13,3.4257773181885236e-08,-1.0143006876783971e-08,-1.9189693557487828e-14
4400,-0.0005024872188443844,0.00045754482395113453,-3.5546306889427853e-07,-7.116609697167109e-09,1.3406791861511526e-12,-2.7305632584709065e-07,-2.1025243071118616e-08,3.08347227296373e-07,-0.0014322076387859998,9.197083646526207e-06,-0.00025554453267152475,-1.0233442153593297e-05,-5.543777252458456e-07,0.00010525553181376942,-3.5468777778625426e-06,-2.513632518550565e-08,0.0005912754567676611,-3.8940618089372935e-07,3.093019839208034e-07,-7.700555203740399e-10,-8.305488715817388e-13,3.8097304435351884e-08,-1.2101932190368742e-08,-2.6531110666468672e-14
4500,-0.000600766694500505,0.000490065648827025,-3.995881429248388e-07,-9.246687865638408e-09,1.498450167783992e-12,-3.164732466967392e-07,-2.2804408133548645e-08,3.6393107212527985e-07,-0.001656532535458494,1.0208785489243346e-05,-0.00031464384070479606,-1.2533116441055786e-05,-6.949225350271736e-07,0.00010766502109054907,-5.033412146655253e-06,-2.807265908195906e-08,0.0006506633745154199,-4.313154468315662e-07,3.679531052844832e-07,-9.111636640397432e-10,-1.1177426464073344e-12,3.9841088684508e-08,-1.5585508739515237e-08,-3.2477664654581256e-14
