milliseconds,Myc,AKT,AKTp,PI3K,GSK3B,GSK3Bp,ERK,Myc_ser62,Myc_thr58,GF
2800,0.36485205675362625,0.59032769281544,0.009672307184559494,0.1,0.599500561951747,0.0004994380482530966,0.1,0.42056649374781,0.11023438860859718,1.0
2900,0.36640735251439416,0.59032769281544,0.009672307184559496,0.1,0.599500561951747,0.0004994380482530966,0.1,0.4050940654363409,0.1106709590149265,1.0
3000,0.36766866061615167,0.59032769281544,0.009672307184559498,0.1,0.599500561951747,0.0004994380482530968,0.1,0.3901768123167281,0.11100648088494422,1.0
3100,0.3686915453604212,0.59032769281544,0.009672307184559498,0.1,0.599500561951747,0.0004994380482530967,0.1,0.375795990018945,0.11125920843180753,1.0
3200,0.36952101591800285,0.59032769281544,0.009672307184559496,0.1,0.599500561951747,0.0004994380482530968,0.1,0.36193360683141546,0.11144392752187678,1.0
3300,0.37019362393335703,0.59032769281544,0.0096723071845595,0.1,0.599500561951747,0.0004994380482530968,0.1,0.3485723777893276,0.11157263766679941,1.0
3400,0.3707390598181895,0.59032769281544,0.009672307184559494,0.1,0.599500561951747,0.0004994380482530968,0.1,0.33569569359972923,0.11165507629751839,1.0
3500,0.37118139403456923,0.59032769281544,0.0096723071845595,0.1,0.599500561951747,0.0004994380482530969,0.1,0.3232875914869884,0.11169912676559562,1.0
3600,0.3715401148982669,0.59032769281544,0.009672307184559494,0.1,0.599500561951747,0.0004994380482530966,0.1,0.31133272321358757,0.11171115748725517,1.0
3700,0.37183101431711596,0.59032769281544,0.009672307184559492,0.1,0.599500561951747,0.0004994380482530964,0.1,0.29981632395957974,0.11169631114629294,1.0
3800,0.37206690977559553,0.59032769281544,0.00967230718455949,0.1,0.599500561951747,0.0004994380482530964,0.1,0.28872418579040743,0.11165874204958717,1.0
3900,0.37225820704937124,0.59032769281544,0.009672307184559498,0.1,0.599500561951747,0.0004994380482530966,0.1,0.2780426350975595,0.1116018026473229,1.0
4000,0.37241334361897277,0.59032769281544,0.009672307184559498,1.0,0.599500561951747,0.0004994380482530967,0.1,0.2677585113304226,0.11152819087203905,1.0
4100,0.37253917135186104,0.002448774793478333,0.5975512252065216,1.0,0.00490686125801427,0.5950931387419854,0.1,0.27964810082734626,0.09136700303680458,1.0
4200,0.3726412013873732,0.002448774793478332,0.5975512252065216,1.0,0.00490686125801426,0.5950931387419854,0.1,0.2918547508713668,0.07438065516321983,1.0
4300,0.37272394141023746,0.002448774793478333,0.5975512252065216,1.0,0.004906861258014262,0.5950931387419854,0.1,0.3036414474251002,0.0605843613621237,1.0
4400,0.37279103766627397,0.002448774793478333,0.5975512252065216,1.0,0.004906861258014261,0.5950931387419854,0.1,0.31502263255142515,0.049379178153601336,1.0
4500,0.3728454517540083,0.002448774793478333,0.5975512252065216,1.0,0.004906861258014261,0.5950931387419854,0.1,0.3260122580307081,0.04027786410295396,1.0
4600,0.3728895776818091,0.0024487747934783333,0.5975512252065216,1.0,0.004906861258014261,0.5950931387419854,0.1,0.33662379085953265,0.0328859273959761,1.0
4700,0.3729253619402718,0.0024487747934783324,0.5975512252065216,1.0,0.004906861258014262,0.5950931387419854,0.1,0.34687023848718085,0.026882126746184464,1.0
4800,0.3729543798119057,0.002448774793478332,0.5975512252065216,1.0,0.004906861258014261,0.5950931387419854,0.1,0.35676416080817797,0.02200606792887759,1.0
4900,0.37297791039646755,0.002448774793478332,0.5975512252065216,1.0,0.004906861258014262,0.5950931387419854,0.1,0.3663176863942344,0.01804598967471752,1.0
5000,0.3729969927289764,0.002448774793478332,0.5975512252065216,1.0,0.0049068612580142595,0.5950931387419854,0.1,0.3755425273316258,0.014829610495525938,1.0
