milliseconds,srci,srco,srca,srcc,Cbp_P_CSK,CSK_cytoplasm,PTP,PTP_pY789,Cbp,Cbp_P
2300,0.9372880978517454,0.0627068871492168,5.014959601753069e-06,4.0658786482334536e-11,2.4483524359547454e-05,0.9999755164756405,0.9342522954095955,0.0657477045904044,0.9997670789223814,0.00020843755539393766
2400,0.9322862411071651,0.06770808379523599,5.675047652081585e-06,5.175624924434852e-11,2.6584484955897388e-05,0.9999734155150443,0.9319798831172417,0.06802011688275826,0.9997565473695051,0.0002168681490153285
2500,0.9271440934156447,0.07284951656482358,6.389956801023571e-06,6.521289841556033e-11,2.876753048729097e-05,0.9999712324695129,0.9297490841204327,0.0702509158795673,0.9997459472075376,0.00022528526705801224
2600,0.9218673141722318,0.07812552375997406,7.161989594471775e-06,8.139892125797533e-11,3.103247238493259e-05,0.9999689675276152,0.9275591302998845,0.07244086970011544,0.9997352728545965,0.00023369467997802154
2700,0.9164615032635126,0.08353050312147947,7.993518221856177e-06,1.0072619905819508e-10,3.3379181027597216e-05,0.9999666208189726,0.9254092675431407,0.07459073245685928,0.9997245184771573,0.0002421023507886467
2800,0.9109321858565426,0.08905892703802032,8.886986437938768e-06,1.2364837979550485e-10,3.5807587100763734e-05,0.9999641924128994,0.9232987553257673,0.07670124467423256,0.9997136780088107,0.0002505144149445824
2900,0.9052848120146294,0.09470534291960922,9.84492037671795e-06,1.50664624089247e-10,3.8317683641182814e-05,0.999961682316359,0.9212268665027097,0.07877313349729032,0.9997027451357443,0.00025893719304176046
3000,0.8995247572217163,0.1004643726619324,1.0869939871824754e-05,1.8232355697631376e-10,4.090952811452142e-05,0.9999590904718857,0.9191928871128459,0.08080711288715414,0.9996917132802883,0.00026737720543123914
3100,0.8936573110165176,0.10633072400790176,1.196476266776769e-05,2.19223428115881e-10,4.3583243259848035e-05,0.9999564167567403,0.9171961160046981,0.08280388399530192,0.9996805756116075,0.00027584116012793113
3200,0.8876876850684366,0.1122991824528695,1.313222337730778e-05,2.620207402391314e-10,4.6339021044930966e-05,0.9999536609789552,0.9152358647446528,0.08476413525534723,0.9996693250036374,0.00028433599131008256
3300,0.8816209989495628,0.11836462547407743,1.4375271998643818e-05,3.114269138803371e-10,4.9177122080433484e-05,0.9999508228779197,0.9133114572154571,0.08668854278454288,0.9996579540627732,0.00029286883221065174
3400,0.875462288489524,0.12452201415254811,1.569699711100057e-05,3.682194391460102e-10,5.2097880476336154e-05,0.9999479021195238,0.9114222295162367,0.08857777048376331,0.9996464550763063,0.0003014470614257664
3500,0.8692164968711753,0.1307664020753451,1.7100627983905178e-05,4.3324066075142973e-10,5.5101704140172994e-05,0.99994489829586,0.9095675296367264,0.0904324703632736,0.999634820025536,0.00031007828982183665
3600,0.8628884747569011,0.1370929351945584,1.858954925836361e-05,5.074040753640655e-10,5.818907779558857e-05,0.9999418109222046,0.907746717251323,0.09225328274867693,0.9996230405631277,0.00031877038008993973
3700,0.8564829824051239,0.14349684969321636,2.016731847242738e-05,5.917023236582989e-10,6.136056661074252e-05,0.9999386394333893,0.9059591635393343,0.09404083646066569,0.9996111079824516,0.0003275314736053853
3800,0.8500046804959606,0.14997348115975506,2.1837665998186492e-05,6.872044363573317e-10,6.461681597405432e-05,0.999935383184026,0.9042042508505069,0.09579574914949304,0.9995990132334026,0.0003363699749847166
3900,0.8434581393469326,0.1565182553393754,2.3604527953308367e-05,7.950740297415837e-10,6.795855879601833e-05,0.9999320414412041,0.9024813726348208,0.09751862736517924,0.9995867468574002,0.0003452946099659525
4000,0.8368478272115911,0.16312669984439468,2.5472037181409237e-05,9.165601359102216e-10,7.138661295853737e-05,0.9999286133870415,0.9007899330601042,0.09921006693989577,0.9995742990198898,0.0003543143950702252
4100,0.8301781183081749,0.169794436088827,2.7444560073151414e-05,1.0530186677097435e-09,7.490188970765386e-05,0.9999250981102924,0.8991293469323924,0.10087065306760758,0.9995616594414581,0.0003634386984825397
4200,0.8234532873197699,0.1765171847870366,2.9526697714039577e-05,1.2059096892383558e-09,7.850539348782083e-05,0.9999214946065123,0.8974990394054966,0.10250096059450343,0.9995488174052317,0.0003726772326685021
4300,0.8166775096760067,0.18329076565209262,3.172330582166295e-05,1.3768076465854082e-09,8.219822622548251e-05,0.9999178017737745,0.8958984457810318,0.10410155421896827,0.999535761725894,0.00038204008103964233
4400,0.8098548642209962,0.19011109469972717,3.403952285643023e-05,1.567417260449701e-09,8.598159355195306e-05,0.9999140184064481,0.8943270113460328,0.1056729886539674,0.9995224807021797,0.00039153773924658155
4500,0.8029893275292322,0.19697418993759297,3.648076486158611e-05,1.7795661947805785e-09,8.985680326306627e-05,0.9999101431967369,0.8927841910801148,0.1072158089198854,0.9995089621348858,0.0004011810988024514
4600,0.7960847810585193,0.20387616415680637,3.905278092119042e-05,2.0152406203187723e-09,9.382527762517596e-05,0.9999061747223748,0.8912694495617233,0.10873055043827692,0.9994951932297859,0.0004109815316246995
4700,0.7891450038260867,0.21081323227736443,4.176163170346322e-05,2.2765658333969917e-09,9.78885483581919e-05,0.9999021114516418,0.889782260650915,0.11021773934908516,0.9994811606429927,0.000420950849930724
4800,0.7821736787827444,0.21778170491267607,4.461375068524025e-05,2.565846770885824e-09,0.00010204827001177181,0.9998979517299882,0.8883221073838788,0.11167789261612127,0.9994668503774325,0.00043110139625096046
4900,0.775174389964606,0.22477799121810993,4.761594390128173e-05,2.8855634717694713e-09,0.00010630621977346589,0.9998936937802264,0.8868884817242566,0.11311151827574349,0.9994522477876926,0.0004414460387905103
5000,0.7681506231418902,0.23179859821424345,5.0775417882060885e-05,3.23838771827315e-09,0.00011066430341621481,0.9998893356965838,0.8854808843691402,0.11451911563086001,0.999437337536851,0.00045199820867816227
