milliseconds,OCT4,SOX2,NANOG,OCT4_SOX2,Protein
0,-0.1348097921558874,0.04675959543884522,0.010106740886819305,0.11350075324300114,0.0017488889616170955
100,1.1184342890188974,0.9781979414931248,0.00923830547442599,0.07490479681766742,0.0027827026437887733
200,1.832294060132717,1.6618018864313604,0.008325880108562677,0.05325534481949147,0.004307973196535005
300,2.475050121222956,2.626067829191878,0.007413842305330666,0.040779859288398466,0.00709516659901154
400,3.164376305633019,3.3468240547826316,0.006885220459161473,0.05574023996821415,0.008354368684302416
500,3.8629000743309243,3.6453817268605957,0.006204588874013144,0.08621795832094506,0.008958375576627311
600,4.437672653649017,4.288745625184948,0.005802476180717206,0.10710451650016614,0.002729590982781508
700,4.771577716527086,4.6986828162879934,0.0051362300533192295,0.14428614650128926,0.009505703477416933
800,4.949562139562898,5.207763289710547,0.004675884127333469,0.20194634834203523,0.0075697839003647524
900,5.566569473709478,5.443699008384245,0.004567878607676075,0.23312943130941258,0.01154026854924384
1000,5.52408488674177,5.646336059391491,0.004049539293289292,0.24669463606673236,0.013320125420794096
1100,5.82472343207956,6.061726803431444,0.0038402441460069865,0.2844578928659439,0.008747132483288105
1200,6.072392912286838,6.133625058341381,0.003574513684525639,0.3097870323221859,0.012163245240726112
1300,6.194689961758625,6.1995758531926555,0.0035851073481760845,0.3514462790495072,0.026346067540388197
1400,6.599268525746245,6.604796350281814,0.003384423705807725,0.37887602657008734,0.027239793580963696
1500,6.563740667608328,6.6558141252902425,0.0034125028901536105,0.3808730004695573,0.0292744380147278
1600,6.792951367124938,6.691264915076348,0.0031283925961037764,0.40925990859605843,0.03802506773660289
1700,6.815508131007252,6.736428770288104,0.003103657078045815,0.42890137537417133,0.03666240062586619
1800,6.999808571450574,6.87714582628388,0.0030288397790103447,0.4301513384023684,0.03715106919183463
1900,6.771324949035117,6.849939479280585,0.0030533773915919276,0.44808997862993233,0.04281224099823291
2000,6.9728215930672155,6.851465752158823,0.00296642061224953,0.4588580892467966,0.04409604614754484
2100,6.858292257389152,6.993145703100553,0.0030268340314416973,0.459925669842703,0.05536798413406231
2200,7.213218468304477,7.1594925723473954,0.002825639103820599,0.499012146082032,0.0583869392462992
2300,7.241266031725363,7.232871356494953,0.002815972465543228,0.47902410066949364,0.06744322757874056
2400,6.993448800352213,7.278195953377015,0.00283653506687771,0.5092722835961829,0.07345435575980692
2500,7.213102561367187,7.141396872850988,0.002800400331052123,0.5088265723084986,0.07261020822276731
2600,6.98009577081648,7.056046333420043,0.0027578578587546558,0.5193269453095227,0.08016067893074284
2700,7.072450090177122,7.273365105774804,0.0027403659740839596,0.5000366977179681,0.08753917455695374
2800,7.275766029045775,7.196217689236101,0.002782231073016696,0.5196589125163091,0.0919106126963863
2900,7.3090891896291685,7.335234514599662,0.0027204871551461266,0.5292479346981213,0.0942898732968535
3000,7.120566240799607,7.3763488431186754,0.002875208839946147,0.500757999470314,0.10455631040744355
3100,7.1826153875722625,7.389590512428873,0.002929454500458778,0.5164371577160831,0.09809912059641834
3200,7.327912131422517,7.223364629426285,0.002947395014419043,0.510335417642913,0.10925842533230398
3300,7.33532144783603,7.169237898640841,0.0029813044702974765,0.5073407786834541,0.10777421236553635
3400,7.205886460663868,7.40492450569077,0.0029489095699621885,0.5361565560520614,0.11848835860603875
3500,7.134599368173707,7.136301814898893,0.0028431704980692416,0.5183020874094888,0.12316308054197478
3600,7.306227486695676,7.293252542626185,0.002892581032503669,0.51849377349331,0.13456373889599946
3700,7.119849312815015,7.2832271652636535,0.0026738908679580444,0.526862987676157,0.1371101757577053
3800,7.241443858838253,7.092320201346766,0.002758991945930215,0.5201620908534135,0.1353113164877572
3900,7.196361724531906,7.228182545643261,0.0027137541466222995,0.539389166748327,0.14141162961660744
4000,7.339113229783126,7.101291868901804,0.0028876501007795235,0.5139593053716398,0.14712290210782264
4100,7.397106676135063,7.352181318982785,0.002914728620239017,0.522132792577509,0.15206381835822416
4200,7.242636793738071,7.2484053386842096,0.0027328058725599965,0.5340473310544502,0.16092348223244934
4300,7.343385883027134,7.287389783541477,0.002960211394912935,0.5209372928902998,0.1606619726181084
4400,7.107257795744325,7.384681734703383,0.0027632402829142443,0.5101545973362547,0.16460228079219466
4500,7.276153539947277,7.304687329530602,0.002749356550517086,0.5391999309102573,0.1799025804716659
4600,7.376698738443802,7.0841974548537845,0.002880040321591283,0.5369825259650678,0.18603435762212572
4700,7.232525432619201,7.131682680917169,0.0026909962080500613,0.5239339240860583,0.1839204603216236
4800,7.3004438015248825,7.371933131644412,0.0027613835126810023,0.5406962648918429,0.18785821476892106
4900,7.3474138200861745,7.154980111882552,0.0028903037270816374,0.5385132848930262,0.20024146529253758
5000,7.384658825596272,7.157481473878478,0.0029037042855800145,0.5274036522945273,0.20518946780828148
