milliseconds,IL7Ra,IL15Rbeta,gamma_c,IL7Ru,IL15Ru,IL7Rb,IL15Rb,IL7,IL15
1200,-0.7462280465225648,-1.1675444040578942,98031.97317458419,392.92989207577347,975.7342088077603,605.4741935228867,11.082930884555106,5411.670047700252,591.9288170799276
1300,14.17232934505627,1.3727371921653093,97998.97807823979,359.9365820545977,972.8677488351384,652.7389748839558,12.302160179667155,5385.768617811231,591.1679678358195
1400,-1.0288071777979146,12.388444456304576,98005.61599509059,317.52376736541396,986.9356545566196,681.2132240999352,11.849410484380758,5355.803717017917,589.4254458912719
1500,-10.987055903995767,12.34661708340831,98002.31143298127,302.48824317264075,975.0802841164401,696.0508094786248,13.128884066999644,5314.341001756945,589.3179251311693
1600,-7.332512408750275,10.87467392853313,97990.22519950639,269.9290239210298,967.8830724744541,733.7995407994719,14.287263363271155,5321.74550568412,589.237755735948
1700,-8.892792052816006,17.684242970743647,98016.78044830865,280.673790233822,987.6655370954568,733.675034049186,15.74445682547354,5275.89581181453,587.0925459089016
1800,9.553269953977026,-7.935024205819361,98019.43919358202,258.75909718105277,980.001099060536,758.1346742938381,15.514548168534159,5292.628676202468,587.2646145925293
1900,-11.06514216574102,16.841059503347022,98011.85749645696,236.6630244201144,978.6783783635536,735.498179176658,15.22700980067766,5253.139313099433,586.3738792565312
2000,12.169065959454127,2.9205353456553107,98035.49806080599,208.9608382036801,982.8990362606232,789.8322997277629,16.77042750970357,5234.148768228408,585.5696443413428
2100,5.188386601938571,-1.584121959354019,98033.89199871445,200.94902807019295,975.1556607084061,790.500590112479,17.71042907130267,5242.424741431091,584.3080492557818
2200,10.026381415015546,-2.100714390210075,98003.71387776772,203.41407233380997,977.3963572822278,794.651678166835,18.1082357921863,5244.051738028468,582.7557372077823
2300,-6.400534240190631,-0.5525518621576069,98008.08862624015,204.14604550916533,967.7663362403456,792.244681992241,18.880883158909935,5205.743172414271,582.0688894388239
2400,-2.4382189776515166,13.883690501136744,97988.60042369484,188.26591131077882,977.7100024012367,804.0804933278365,19.88923677322944,5218.805981603006,581.9711733569919
2500,-2.601184680501,11.762321468326377,98018.52194588623,170.98967104813212,986.1542756510061,835.680274708359,21.420774843393396,5219.451665285356,580.5312075480138
2600,-10.770204893918297,10.108579597021883,98004.8983906317,157.23566323849386,962.060753142126,826.53126333045,21.292431315661847,5192.902413119456,581.3590896077146
2700,-3.417226732982865,13.050433079423026,98029.09417161565,173.5334332809792,969.259511496549,827.9090116287866,22.09819204610015,5200.697950568128,580.5431506506095
2800,6.264601461881955,19.158126808240954,97989.56174835561,164.2171978306042,974.0164739300072,856.3321880046171,22.49452889629223,5169.1889502950535,578.6085751570126
2900,-12.728564634765423,14.253276588112296,98033.75246527781,168.94296733927587,968.4268013670168,847.1314938314245,24.206636358546373,5185.483410449122,579.1256202008171
3000,-8.168296706964139,-2.025366462007205,97980.01099180382,168.01674190388633,956.8829880871714,845.0871400753283,24.961043069436005,5167.710042794781,577.8627120022678
3100,4.9458186395817645,-5.323000787511953,98002.70264848568,151.6034736199237,965.5100082455157,853.9795306635086,25.624429718641213,5153.672467771774,576.5847686153419
3200,4.989844576427401,5.432050199523159,98030.37914346364,126.88901079403928,963.1762157896181,848.96113390522,26.4685624345002,5185.731248929721,576.868442095997
3300,12.561910981259471,-7.473009073835812,98006.81886175934,154.1033655989458,964.1881961686607,868.1301007240451,26.77983266229203,5164.153392222573,575.34495768741
3400,-5.39504318988732,1.693182080217455,98000.81796924655,118.6370626029807,968.77025921572,873.0576535501474,27.878704281104852,5168.987184114853,575.0968948808528
3500,-10.485976508075915,8.392307188978414,98017.41285926237,119.05576474045625,973.0291638288959,857.5888880489432,28.09969631483924,5161.737063195059,575.4706015273213
3600,-12.790477040058514,10.015532285644642,98003.57185921038,136.64057374448464,969.5006119740726,869.6112060157733,27.344673717943312,5148.8911005935215,573.1148561206996
3700,-1.869017242671222,-3.60241763270305,98005.94799183778,137.43505338251836,964.2592305591166,856.3296441919485,28.143641469242517,5128.244102092192,574.2936833369795
3800,-5.129704038242933,4.617502266980534,98006.39703697042,118.96799181794546,969.6386371599797,889.3367442793432,29.885411499978346,5170.3819502613305,572.94427925763
3900,1.903957005638183,4.456993475570319,98001.83482279906,141.1899294598557,950.1701233842252,891.950211857435,30.11250438246721,5154.410145152234,572.1210753816001
4000,13.95645625955505,8.483494666482189,97988.92174680228,106.3952162996036,964.8941976658984,874.07627807868,30.943935989735877,5158.05422326402,570.4189903516037
4100,10.54390324761718,3.493785497757761,98028.92189513157,132.18664878243976,955.7877853229427,865.5508250665766,31.18542061447386,5153.061482470767,569.9884309202462
4200,9.240693520156698,-1.4612038255457334,98022.41373800737,127.96702926100726,948.801956670874,870.6499047116788,31.208516979381194,5159.973771008957,569.0898902889568
4300,12.160778840483665,17.021910668786717,98034.03750467443,123.70603788859249,951.4902315701781,869.6124872250958,33.099244994062104,5153.812477775046,568.5150946435788
4400,-0.9015309074388145,4.732590731368596,97988.4611931948,97.90260363746499,952.2680857694078,894.3113830505936,32.73242249577587,5123.8140388026395,568.8920605519019
4500,5.551252663165081,12.0613514241461,97981.81076215942,117.05896421048006,961.8759121473826,861.3526441602917,34.00537031072586,5144.111773695375,567.4336112035103
4600,12.277503836918862,-1.2109209149079145,97982.47088403937,120.96409393334869,960.3420434937581,875.4627960726814,33.44194907383068,5120.526281961871,567.3509984829553
4700,-12.220181975176327,6.689403639166483,98029.82977575516,105.32874676930302,957.3675975240438,867.308278692778,34.32854170031226,5141.749165044836,567.6890704787028
4800,-8.363711065026717,2.290698634023193,98031.91651976212,112.309235521458,957.1350802550186,897.9232923388926,36.48344031524627,5122.900244365049,565.8509092822833
4900,-1.1767866486118523,-0.4917032127656231,98006.65600631366,123.40509397002765,947.3365390038452,864.7556579295217,36.900794340195695,5157.986004909451,566.9923404298468
5000,3.556314092169823,-2.2973131814363956,97995.66249618976,91.31668232722292,952.2336239312438,910.8776972516429,36.07393263670437,5151.638801261491,566.5276721322304
