milliseconds,IL7Ra,IL15Rbeta,gamma_c,IL7Ru,IL15Ru,IL7Rb,IL15Rb,IL7,IL15
2800,9.340543950022122,1.6497450918146699,98029.9232844968,151.31795366848587,979.0746304910423,861.1167014839455,24.063777086932628,5185.639394525393,579.4261820587901
2900,10.370866968754981,-4.138476791341994,98003.27718013327,160.0818532332267,965.9298927163637,862.7262699617092,24.810160438101576,5188.955516960796,578.4177017755926
3000,1.1695584628368665,17.939690511870513,98008.72556125,134.37907980318033,958.5689834927558,844.3436853274917,24.94138453534673,5169.409125238558,578.5751641925996
3100,0.20251291460181897,13.037989725593595,97988.76262969054,162.86670882330444,978.7002489218656,838.6129755755023,24.935333873285188,5151.589714928481,576.1036505083448
3200,9.573605970215866,-5.069424250892588,98010.43851812367,128.53336241306172,970.8076931232206,864.8581233454635,25.96086157736565,5156.4555896705615,576.2892746133513
3300,9.857263068024295,3.484698181672151,98006.05190661593,139.07618520921943,975.6293311461503,855.6241693666964,25.584287787894272,5142.937099783856,575.4529219614852
3400,9.585347257801322,-6.885846070204044,98014.45418442217,134.95026974658822,964.1384997887101,862.573671316505,27.40335583908805,5147.639899397856,575.3040426710749
3500,-5.806484102711341,2.0440630753965032,97983.65723151533,153.04340054132527,968.22874017653,863.9186763171697,28.58947021997241,5164.586350739117,574.2024440812977
3600,2.3697286195294613,13.33601097821492,97997.46068785618,141.49561519264572,967.2676651959383,874.6969091039218,27.48208395896556,5155.2696832290485,574.662324058832
3700,7.581446269022245,13.972781579797925,97986.59367085304,126.32394362546414,963.7255241447493,884.1107734433655,28.228871317812224,5144.024313077451,574.2845398480332
3800,-7.677322350682987,9.642751112172515,97981.68298728253,121.1889065612098,953.0831529909885,861.09603733061,29.15861324157122,5125.588453214123,572.0087857504482
3900,-9.888743819930886,6.452427481966316,98021.62502583611,127.64033150981265,967.1328080856541,891.5100898410594,30.0736981309961,5141.0419540218,571.0616694543542
4000,1.989475881541907,18.33718124552491,97988.24204018663,141.8126553410403,951.4821198304794,885.4124920456981,31.075210694267405,5145.841455896909,571.6908512475322
4100,11.938177757240393,13.457073918821198,98021.90589724305,102.2387172604086,972.5895292326907,855.5949616956625,32.356368407397795,5125.177409599667,570.5016117074076
4200,8.168025129102979,15.676145932826099,98034.13496596474,132.40361002073516,956.1157827507034,890.9972468951306,31.651921137733748,5132.344034709845,569.2667064022174
4300,-12.300739010137397,16.132084538474174,97993.36763408015,103.47500989113715,964.209780638458,884.7993213655436,31.66911834834963,5124.113561760054,570.0917231388561
4400,11.721587711514374,5.440766849733123,98026.51626845126,128.0549447942277,965.2751105619403,886.6492305700983,32.96088828926121,5117.353248693607,569.0581141915361
4500,10.794739664738811,18.247298707797334,98019.94341120654,113.2298515471335,951.9043770853579,865.9571704660125,33.451438343004284,5115.457443435242,568.1558674943009
4600,-4.652267814276318,0.5327878546338995,98009.93453755825,112.95359751623154,950.1569817132322,908.2900902471537,34.0428469445901,5148.104961940511,567.206036433712
4700,-10.09739055552624,19.539906283214428,98012.80918198741,120.61411988633307,967.6880921601279,901.2278171602285,34.29996151105348,5154.192208166591,567.5066293927858
4800,10.074917790866724,2.6138567121348437,97997.17263560914,101.56333424157731,966.1123510505337,871.9439063470122,35.505187344962394,5154.456388769906,566.1329752598845
4900,10.146878888686397,-4.664119947562609,98031.17944321774,128.96047555327738,954.5758584429959,908.2468131416459,35.23476576720534,5141.1766198362575,565.7268704065887
5000,9.479334974551923,10.419080957445022,98025.06303870892,114.20790632045173,944.1240606652397,885.2855106007137,35.6477654813807,5129.95440465121,564.8627303070216
