milliseconds,lck_inactive,lck_active,phosphatase_inactive,phosphatase_active,lck_total
0,0.0,0.0,0.6005010222512319,0.6007472852799319,0.0
100,0.0,0.0,0.6011794044253649,0.5994686756911697,0.0
200,0.0,0.0,0.6013393210000451,0.5992745694068099,0.0
300,0.0,0.0,0.6018980283599612,0.599024284459096,0.0
400,0.0,0.0,0.6024696771087384,0.5970701042534626,0.0
500,0.0,0.0,0.6032948033075662,0.5965021414234122,0.0
600,0.0,0.0,0.6040483527559596,0.5965995122174373,0.0
700,0.0,0.0,0.6045246892210678,0.5954627394360198,0.0
800,0.0,0.0,0.6054660470434351,0.5959555713765318,0.0
900,0.0,0.0,0.6050537718538771,0.5944560515459313,0.0
1000,0.0,0.0,0.6059305161444659,0.5934940784428956,0.0
1100,0.0,0.0,0.60572539440145,0.5935346295336408,0.0
1200,0.0,0.0,0.60656765122545,0.5930501377127047,0.0
1300,0.0,0.0,0.6074684790403163,0.5923793078541882,0.0
1400,0.0,0.0,0.6083479457489009,0.5915939064166558,0.0
1500,0.0,0.0,0.6094220915935242,0.5911762876488819,0.0
1600,0.0,0.0,0.6085749951941467,0.5903393633048002,0.0
1700,0.0,0.0,0.6098585666990977,0.5905781263902691,0.0
1800,0.0,0.0,0.6112563078052556,0.5888138354473065,0.0
1900,0.0,0.0,0.6112741239925727,0.5893496352310708,0.0
2000,0.0,0.0,0.6118133669643404,0.5884340040308931,0.0
2100,0.0,0.0,0.6126125874167715,0.5870561720783025,0.0
2200,0.0,0.0,0.6120908139283858,0.5878261374074655,0.0
2300,0.0,0.0,0.6137976325878776,0.587033366909713,0.0
2400,0.0,0.0,0.6131521655214603,0.5861732821925826,0.0
2500,0.0,0.0,0.6151550301716013,0.5851428403132399,0.0
2600,0.0,0.0,0.6155467127883153,0.5849840923919617,0.0
2700,0.0,0.0,0.6148866728668777,0.5839204873772682,0.0
2800,0.0,0.0,0.6161418074886246,0.5844949096869464,0.0
2900,0.0,0.0,0.6172511860393832,0.5825265020647545,0.0
3000,0.0,0.0,0.6164283888137734,0.5825858156545624,0.0
3100,0.0,0.0,0.6170472668771229,0.5823204234093127,0.0
3200,0.0,0.0,0.6189375907828756,0.5816605538847694,0.0
3300,0.0,0.0,0.6182108165338394,0.5806048045734887,0.0
3400,0.0,0.0,0.6193510354688594,0.5803958858406592,0.0
3500,0.0,0.0,0.6193928742439183,0.579577722015639,0.0
3600,0.0,0.0,0.6213000863336654,0.580178383988091,0.0
3700,0.0,0.0,0.621491057283805,0.5794557734123291,0.0
3800,0.0,0.0,0.6223545889841109,0.5778390223052896,0.0
3900,0.0,0.0,0.6228336669786787,0.5782124026479235,0.0
4000,0.0,0.0,0.6231418284124087,0.5768361790934472,0.0
4100,0.0,0.0,0.6237127752279181,0.5774587772448508,0.0
4200,0.0,0.0,0.6244552177496353,0.5759106299671045,0.0
4300,0.0,0.0,0.6235342070271271,0.5756078606814038,0.0
4400,0.0,0.0,0.6254203849334823,0.5755751442078891,0.0
4500,0.0,0.0,0.6256332739152044,0.575150072239114,0.0
4600,0.0,0.0,0.6254298133119142,0.5742590562388212,0.0
4700,0.0,0.0,0.625961018267757,0.5731834939872231,0.0
4800,0.0,0.0,0.6264139149618759,0.5736460841809928,0.0
4900,0.0,0.0,0.6272160745819154,0.5723269779519795,0.0
5000,0.0,0.0,0.6278354678226776,0.5722094189770073,0.0
