milliseconds,lck_inactive,lck_active,phosphatase_inactive,phosphatase_active,lck_total
0,0.0,0.0,0.6003354523417985,0.600704690358168,0.0
100,0.0,0.0,0.6010766555705608,0.6000218811407141,0.0
200,0.0,0.0,0.6012948971305162,0.5989629643192104,0.0
300,0.0,0.0,0.6010158954513143,0.5982856725124159,0.0
400,0.0,0.0,0.6028773728436252,0.5968022881101127,0.0
500,0.0,0.0,0.6030516132724214,0.5975220731781861,0.0
600,0.0,0.0,0.6035964922410559,0.5961107200267379,0.0
700,0.0,0.0,0.6046437581384537,0.5953188844332864,0.0
800,0.0,0.0,0.6046900847733334,0.5948358984340747,0.0
900,0.0,0.0,0.6053963570443409,0.5954057914724734,0.0
1000,0.0,0.0,0.6051904469914973,0.5942474630002794,0.0
1100,0.0,0.0,0.6072146108112013,0.5935912948769221,0.0
1200,0.0,0.0,0.6065442109226705,0.5934881608535488,0.0
1300,0.0,0.0,0.6068593531168044,0.5927890921096545,0.0
1400,0.0,0.0,0.6079394465363458,0.5912158580387278,0.0
1500,0.0,0.0,0.6080690609517986,0.5917409572446104,0.0
1600,0.0,0.0,0.6087089248309988,0.5899989371597634,0.0
1700,0.0,0.0,0.6104919459405876,0.589575750333427,0.0
1800,0.0,0.0,0.6106569842144017,0.5898621891610356,0.0
1900,0.0,0.0,0.610557510150504,0.5891916637151666,0.0
2000,0.0,0.0,0.610867504668065,0.5884908979396657,0.0
2100,0.0,0.0,0.6122933559585234,0.5879778742265471,0.0
2200,0.0,0.0,0.6127331291417922,0.5879934425013543,0.0
2300,0.0,0.0,0.61371543370294,0.5863869037694794,0.0
2400,0.0,0.0,0.6143468725476067,0.5859001543636058,0.0
2500,0.0,0.0,0.6136505940207674,0.5859705650589676,0.0
2600,0.0,0.0,0.614320321686233,0.5857095633082456,0.0
2700,0.0,0.0,0.6162495313797693,0.5841969168205647,0.0
2800,0.0,0.0,0.6163628360880048,0.5838549410379597,0.0
2900,0.0,0.0,0.6165280300468853,0.5828252894635501,0.0
3000,0.0,0.0,0.617217864090256,0.5834689390215477,0.0
3100,0.0,0.0,0.6171774800655083,0.5821842133760913,0.0
3200,0.0,0.0,0.6179218532631999,0.581986530510671,0.0
3300,0.0,0.0,0.6186758924912649,0.5813766978392855,0.0
3400,0.0,0.0,0.6196266038340041,0.5803072331225134,0.0
3500,0.0,0.0,0.61986605261878,0.5792604333703021,0.0
3600,0.0,0.0,0.6196969297456113,0.5789839521675191,0.0
3700,0.0,0.0,0.6207607243998795,0.5792978908314625,0.0
3800,0.0,0.0,0.6213753684196628,0.5779017420371498,0.0
3900,0.0,0.0,0.6226661798982315,0.5776751320817983,0.0
4000,0.0,0.0,0.6223358046683364,0.5774377817056622,0.0
4100,0.0,0.0,0.6224155953475682,0.5776390393840461,0.0
4200,0.0,0.0,0.6238477156302785,0.5756227461235608,0.0
4300,0.0,0.0,0.6249491875089043,0.5763149659647859,0.0
4400,0.0,0.0,0.6242631919753914,0.5749410395570049,0.0
4500,0.0,0.0,0.6256691476777391,0.5744532934611304,0.0
4600,0.0,0.0,0.6263791853509145,0.5743810208830173,0.0
4700,0.0,0.0,0.6261784773800879,0.5731366096893954,0.0
4800,0.0,0.0,0.6263095754423285,0.5724112284326501,0.0
4900,0.0,0.0,0.6278219861433592,0.5732875319764441,0.0
5000,0.0,0.0,0.6277092903632832,0.5729158869579035,0.0
