milliseconds,Susceptible,Exposed,Infected,Recovered
0,11080769.09137202,202.9091686288686,21.952822231319836,2.64726782900429
100,11080747.642439613,186.07009839529118,34.58309920946266,2.6976892795663137
200,11080761.02047866,196.5260610745991,37.858452703338344,3.0139655284869766
300,11080756.790622847,207.80068304430887,28.65986137432873,2.911237590573014
400,11080735.277439825,204.62000742617474,31.571544614199425,2.4774448318010824
500,11080723.795109501,211.9811153825603,38.52140658662302,2.6917256705841193
600,11080702.567131652,219.9587614816807,38.66828631982153,3.3584270071982045
700,11080743.955118217,229.12172535414865,49.66085009290047,3.324469281612947
800,11080684.905376593,239.270474357037,52.616602139958516,3.6036710817812296
900,11080698.23527798,247.89544644943294,56.622011354740664,3.5933397068202444
1000,11080682.318440689,237.54005433521047,55.68503311529484,4.630330392246106
1100,11080680.312390195,248.61345018418686,54.57577725892391,4.8304227794578285
1200,11080671.772299888,261.8546443055224,66.26962365522175,4.467713120801098
1300,11080678.702913139,275.3227102673003,70.134664329413,4.192440446234599
1400,11080663.116227623,287.2761297522102,72.64629065567081,4.531993775577714
1500,11080645.000557397,279.2256847915624,70.19420076120356,5.427505115364471
1600,11080623.018757466,279.3748838230769,70.46148528403295,5.793861608255451
1700,11080622.085324869,293.01907911096777,88.43805490186405,5.4369468206937395
1800,11080583.229468511,307.60758520721794,89.21159945618791,7.22511861867353
1900,11080583.274067737,326.1159247827989,84.6432057865001,6.510262705138366
2000,11080586.69688929,328.4388139469841,98.10748716645863,7.781235323838772
2100,11080561.665474387,358.79792801614997,101.8403964755659,7.043197446667241
2200,11080551.904163266,345.954698164383,102.34497192982474,8.606275912134766
2300,11080529.081450304,365.5761081166421,109.28339693910544,8.383926574759403
2400,11080526.831789184,376.11817166541283,108.43417001109584,10.312641913837249
2500,11080514.170035804,391.53243721894285,114.61081693785182,10.315648526651415
2600,11080453.832968984,394.2406219457077,119.68531107047642,9.794396771555098
2700,11080477.483173605,403.1971875239286,121.72773580161265,10.87109224941285
2800,11080416.729474196,434.9539041512171,137.18460775461202,10.909926986817567
2900,11080434.758942133,442.4595901234092,137.83923415924446,13.147464661037054
3000,11080402.967822855,441.9712888629467,137.48892966047617,12.163376011145713
3100,11080371.559422847,467.4735055242252,142.91969264969626,13.475098249937433
3200,11080366.77181433,469.2447093904871,159.82720921542304,13.673262860906567
3300,11080316.322854735,502.8961602270473,166.40776406745434,15.451783699353907
3400,11080300.797152458,517.9309847178455,171.2343048471831,16.17107698874948
3500,11080283.929636596,508.3329898507264,165.12560485896668,16.50019241864599
3600,11080259.326388216,535.5925421673691,179.763390208092,17.417415326953112
3700,11080253.191561474,550.3667806771169,177.80177945978068,18.118042074679096
3800,11080244.553247036,562.9985257588237,194.42350372842677,20.306042604083522
3900,11080184.02650915,583.4326583058362,191.84469287423823,20.069341979031485
4000,11080155.933919244,591.0586992194097,207.77574303301984,20.884506262968745
4100,11080125.856554287,629.3666094168414,220.07238156542488,22.16077791313567
4200,11080114.972110253,625.5939428511289,224.95869340525994,24.149035731306217
4300,11080110.176697012,662.5535332125876,235.58271147328662,25.274088475017052
4400,11080073.29623025,665.6626832596636,240.86272180833723,25.420829158603453
4500,11080028.727717785,689.1338323862715,252.4474133569951,26.234935601795247
4600,11080000.009986944,730.8611890949895,249.8631934975034,28.17898170630735
4700,11079956.667304443,728.7388040529881,256.1470024143981,29.439960582352867
4800,11079903.981352106,782.1386888007886,265.67270617764103,29.76867704840185
4900,11079900.33485543,798.5388321059793,275.01421694494655,32.29227711462666
5000,11079868.95125318,818.8370034190275,285.8931108515297,33.560892360004345
